"a" "b"
"28" 2275.7322 15.41
"163" 3072.61411 15.278
"219" 3452.50058 15.413
"161" 3067.58212 15.457
"106" 2925.78433 15.327
"332" 4392.78531 15.404
"42" 2322.61702 15.393
"99" 2888.88764 15.319
"150" 3042.60165 15.385
"206" 3377.67582 15.3
"270" 3785.62388 15.459
"53" 2551.82999 15.41
"319" 4178.51343 15.443
"105" 2921.841 15.364
"153" 3048.53668 15.34
"112" 2949.75627 15.283
"321" 4350.88642 15.302
"203" 3355.68434 15.408
"303" 4077.70208 15.386
"257" 3746.60019 15.432
"114" 2955.81384 15.311
"260" 3754.65496 15.422
"31" 2281.73388 15.378
"184" 3276.82173 15.325
"38" 2299.68109 15.285
"49" 2520.8836 15.353
"296" 4055.74034 15.445
"337" 4425.71016 15.43
"249" 3725.72248 15.352
"37" 2297.68833 15.3
"83" 2667.76686 15.272
"39" 2301.6505 15.285
"14" 2234.71152 15.395
"278" 3974.83581 15.278
"67" 2626.66027 15.266
"80" 2661.77671 15.286
"215" 3414.53433 15.319
"212" 3402.63169 15.39
"343" 4450.72732 15.42
"357" 4499.59325 15.45
"59" 2580.83402 15.459
"228" 3646.88713 15.396
"220" 3585.91722 15.282
"17" 2242.79309 15.374
"52" 2544.82994 15.267
"298" 4060.65857 15.28
"223" 3617.85829 15.444
"225" 3633.81595 15.398
"61" 2594.75341 15.408
"290" 4040.76999 15.365
"139" 3016.67953 15.443
"334" 4402.87124 15.377
"297" 4057.71926 15.45
"94" 2705.56117 15.45
"351" 4478.71793 15.409
"331" 4388.76021 15.41
"82" 2665.74672 15.282
"318" 4164.56015 15.359
"274" 3818.51809 15.431
"85" 2673.65478 15.261
"33" 2289.68592 15.334
"234" 3675.77798 15.3
"168" 3087.51573 15.361
"347" 4464.65092 15.443
"299" 4065.7061 15.433
"103" 2910.84275 15.293
"241" 3700.74783 15.272
"116" 2961.72419 15.358
"69" 2631.62701 15.422
"346" 4459.65277 15.28
"218" 3444.53911 15.333
"147" 3035.65768 15.287
"345" 4457.67347 15.282
"5" 2189.81005 15.414
"118" 2966.72263 15.338
"308" 4100.8549 15.42
"176" 3114.48642 15.443
"19" 2249.71613 15.42
"342" 4448.71699 15.424
"174" 3108.51702 15.46
"245" 3712.82188 15.266
"164" 3075.56912 15.436
"253" 3736.67815 15.432
"76" 2652.65181 15.422
"21" 2253.70751 15.437
"209" 3394.71647 15.426
"30" 2279.74669 15.4
"243" 3705.7423 15.436
"301" 4069.63251 15.421
"361" 4520.59327 15.342
"46" 2349.53545 15.442
"182" 3268.81707 15.286
"350" 4474.70422 15.425
"327" 4373.77073 15.285
"26" 2271.64127 15.417
"90" 2685.64339 15.344
"355" 4491.69755 15.403
"71" 2637.6738 15.39
"254" 3738.63125 15.439
"339" 4435.82493 15.421
"6" 2191.83693 15.411
"145" 3030.72948 15.44
"3" 2183.86379 15.451
"11" 2226.7412 15.431
"304" 4080.68587 15.361
"133" 3000.65739 15.349
"187" 3289.78538 15.315
"246" 3715.63956 15.388
"27" 2273.79432 15.438
"315" 4131.549 15.433
"231" 3660.74753 15.448
"127" 2988.67024 15.278
"313" 4124.66289 15.366
"344" 4453.70388 15.303
"9" 2217.7461 15.275
"309" 4104.75871 15.431
"60" 2589.73419 15.285
"317" 4153.58164 15.433
"15" 2238.66284 15.368
"193" 3308.80043 15.429
"263" 3761.7265 15.312
"364" 4533.54188 15.324
"316" 4149.64089 15.448
"251" 3731.6972 15.325
"189" 3296.78863 15.442
"285" 4016.85108 15.448
"22" 2256.71479 15.289
"238" 3692.68699 15.29
"122" 2977.76078 15.457
"32" 2283.76216 15.377
"107" 2929.8214 15.331
"158" 3057.57927 15.446
"217" 3434.60665 15.261
"333" 4397.79578 15.35
"35" 2293.67066 15.31
"252" 3734.69009 15.429
"284" 4007.74004 15.309
"89" 2681.69688 15.299
"20" 2251.811 15.402
"214" 3409.53898 15.403
"162" 3069.56723 15.451
"330" 4383.82052 15.274
"152" 3046.55951 15.353
"56" 2563.81307 15.342
"58" 2577.80488 15.27
"283" 4004.80749 15.401
"57" 2571.86775 15.317
"353" 4484.66065 15.371
"366" 4540.56133 15.448
"129" 2992.68676 15.29
"132" 2998.64063 15.345
"354" 4487.72342 15.366
"202" 3352.66307 15.293
"247" 3718.67218 15.331
"70" 2634.64758 15.299
"208" 3389.67085 15.263
"175" 3111.49499 15.267
"310" 4107.73143 15.265
"73" 2642.68456 15.34
"97" 2870.90702 15.415
"142" 3024.71955 15.457
"95" 2712.5258 15.277
"195" 3314.75997 15.402
"137" 3008.65369 15.405
"66" 2623.68112 15.446
"115" 2957.74149 15.33
"210" 3396.59587 15.403
"199" 3334.66651 15.292
"325" 4366.82545 15.417
"269" 3781.68602 15.446
"265" 3769.70186 15.357
"109" 2939.77408 15.269
"51" 2542.78564 15.264
"320" 4345.87577 15.425
"81" 2663.70769 15.273
"110" 2942.75219 15.439
"268" 3778.64026 15.291
"111" 2946.77262 15.443
"314" 4126.69604 15.367
"192" 3306.78373 15.435
"352" 4481.74708 15.32
"121" 2975.77284 15.443
"276" 3961.87947 15.397
"266" 3772.66992 15.339
"126" 2986.70303 15.277
"295" 4053.7906 15.434
"365" 4537.53757 15.304
"226" 3638.7695 15.358
"205" 3369.68942 15.34
"29" 2277.73574 15.416
"183" 3273.77614 15.388
"358" 4502.62537 15.286
"256" 3743.59895 15.266
"44" 2331.55692 15.417
"16" 2240.7912 15.385
"281" 3995.78614 15.37
"108" 2933.76825 15.289
"144" 3028.72444 15.459
"4" 2184.86575 15.263
"104" 2915.83862 15.399
"216" 3418.62706 15.299
"23" 2258.82263 15.303
"100" 2894.82269 15.273
"157" 3056.53289 15.297
"169" 3089.57396 15.358
"224" 3629.76872 15.397
"302" 4072.66979 15.315
"18" 2244.84381 15.373
"75" 2650.66648 15.414
