"a" "b"
"320" 4349.89725 15.252
"27" 2276.63657 15.166
"228" 3633.76022 15.231
"140" 3018.61704 15.261
"186" 3283.8228 15.233
"179" 3132.49575 15.278
"110" 2932.84764 15.019
"352" 4482.69199 15.076
"60" 2593.81584 14.994
"92" 2690.54267 15.195
"367" 4540.51445 15.05
"305" 4084.66785 15.231
"23" 2259.65471 15.038
"197" 3321.62741 15.218
"3" 2184.81537 15.242
"1" 2171.85654 15.16
"50" 2526.85356 14.994
"175" 3104.49767 15.023
"111" 2941.82454 15.021
"88" 2677.60026 15.256
"281" 3987.82621 15.112
"336" 4424.84354 15.103
"328" 4383.77384 15.084
"39" 2304.64883 15.152
"285" 4011.87932 15.023
"232" 3652.87249 15.003
"340" 4438.84463 15.244
"43" 2330.57263 15.017
"113" 2946.72555 15.147
"357" 4499.68592 15.091
"2" 2183.81586 15.038
"361" 4515.5403 15.023
"168" 3081.59468 15.123
"47" 2370.51941 15.065
"291" 4037.7279 15.255
"125" 2983.67199 15.045
"358" 4502.60486 15.041
"142" 3022.69016 15.174
"109" 2929.87955 15.174
"122" 2971.83786 15.253
"120" 2966.6675 15.126
"49" 2519.88149 15.05
"126" 2985.85302 15.078
"321" 4355.81127 15.128
"236" 3671.71571 15.232
"101" 2893.85692 15.251
"148" 3035.61038 15.071
"348" 4467.63956 15.209
"302" 4073.80095 15.132
"71" 2637.59894 15.247
"206" 3369.66719 14.989
"261" 3755.5973 15.037
"87" 2675.6024 15.215
"90" 2681.64878 15.204
"80" 2661.73117 15.222
"296" 4053.74431 15.115
"233" 3656.81104 15.151
"278" 3967.90063 15.143
"297" 4055.69406 15.238
"36" 2298.71891 15.237
"15" 2238.61125 15.212
"200" 3336.70487 15.083
"26" 2272.62583 15.005
"112" 2943.69883 15.014
"167" 3077.60345 15.014
"198" 3328.83669 15.234
"12" 2230.65224 15.041
"317" 4161.5673 15.055
"243" 3698.6559 15.259
"350" 4474.81209 15.241
"259" 3750.63084 15.075
"55" 2558.87612 15.15
"181" 3254.87158 15.252
"269" 3778.59306 15.197
"116" 2955.76179 15.169
"276" 3935.91712 15.016
"72" 2640.63858 14.995
"104" 2906.81315 15.204
"266" 3769.59654 15.183
"46" 2353.51655 15.102
"265" 3766.59551 15.013
"205" 3360.64855 15.006
"174" 3101.52619 15.202
"217" 3421.61178 15.136
"275" 3816.5269 15.21
"94" 2698.60222 15.004
"267" 3772.62111 15.204
"41" 2322.55022 15.167
"349" 4471.62798 15.094
"287" 4021.83471 15.248
"102" 2897.81851 15.17
"4" 2188.86595 15.178
"81" 2663.63484 15.152
"21" 2253.6556 15.214
"6" 2200.79698 15.165
"194" 3308.75316 15.228
"20" 2252.63118 14.993
"248" 3713.63202 15.124
"366" 4537.51586 15.123
"209" 3386.6386 15.252
"245" 3702.78839 15.193
"310" 4117.61282 15.232
"199" 3335.84068 15.113
"40" 2315.57216 15.09
"132" 3001.61495 15.022
"227" 3628.88915 15.122
"33" 2292.70766 15.027
"24" 2262.65992 15.22
"123" 2975.64162 15.114
"68" 2629.60685 15.007
"332" 4406.77496 15.06
"286" 4016.88794 15.132
"57" 2577.76058 15.1
"289" 4028.75656 15.255
"282" 3994.87882 15.204
"253" 3731.62008 15.162
"353" 4485.67372 15.237
"342" 4444.65727 15.047
"162" 3064.53669 15.058
"170" 3086.53764 15.016
"77" 2654.65177 15.138
"53" 2550.89975 15.144
"152" 3045.58535 15.24
"234" 3661.74644 15.022
"307" 4100.80491 15.026
"10" 2226.69697 15.162
"129" 2994.73449 15.081
"79" 2658.71584 15.042
"292" 4040.72279 15.029
"355" 4492.73518 15.212
"204" 3356.63536 15.054
"149" 3037.61712 15.022
"177" 3115.51673 15.018
"103" 2903.86447 15.015
"82" 2665.66435 15.097
"54" 2554.86994 15.243
"202" 3349.64886 15.002
"83" 2667.62529 15.042
"63" 2617.68314 15.207
"134" 3005.67331 15.19
"11" 2228.74071 15.117
"351" 4478.6672 15.184
"323" 4364.78114 15.139
"304" 4080.63709 15.074
"159" 3059.52953 15.037
"161" 3061.52422 15.141
"294" 4045.83847 15.118
"124" 2979.76434 15.045
"34" 2294.67843 15.08
"344" 4453.65571 15.065
"331" 4402.82466 15.169
"235" 3665.74981 15.141
"155" 3051.53631 15.141
"115" 2952.70013 15
"187" 3289.73576 15.072
"171" 3089.52498 15.157
"247" 3707.66045 15.27
"271" 3785.5767 15.255
"322" 4361.79702 15
"347" 4462.65748 15.08
"252" 3727.61847 15.252
"138" 3013.63142 15.126
"246" 3705.69273 15.217
"196" 3314.70688 15.154
"28" 2279.63108 15.026
"189" 3296.69084 15.129
"121" 2968.83051 15.084
"338" 4431.74681 15.158
"301" 4070.64156 15.181
"7" 2206.73211 15.193
"85" 2671.60048 15.034
"280" 3979.88005 15.234
"308" 4104.7097 15.246
"288" 4025.84656 15.149
"56" 2571.82193 15.062
"224" 3608.89441 15.141
"69" 2631.7911 14.995
"18" 2244.79945 15.215
"237" 3674.83783 15.069
"169" 3083.60175 15.224
"210" 3390.64161 15.203
"64" 2620.62665 15.003
"208" 3381.62678 15.155
"95" 2704.58478 15.221
"22" 2256.66017 15.122
"207" 3377.62823 15.248
"293" 4042.73914 15.061
"183" 3272.88409 15.266
"9" 2223.72085 15.013
"193" 3306.73655 15.152
"272" 3790.54551 15.161
"13" 2232.67405 14.995
"91" 2685.58845 15.079
"218" 3429.56388 15.073
"277" 3960.87126 15.06
"75" 2649.65042 15.014
"283" 4004.76118 15.088
"135" 3007.62592 15.25
"333" 4409.8441 15.236
"201" 3340.82609 15.019
"299" 4065.62941 15.065
"35" 2296.69736 15.172
"136" 3009.62372 15.238
"316" 4153.5293 15.25
"295" 4048.70213 15.259
"324" 4368.88047 15.073
"257" 3745.74463 15.234
"37" 2300.67056 15.251
"337" 4428.82201 15.009
"250" 3720.653 15.218
"164" 3069.51859 15.17
"127" 2988.61657 15.021
"16" 2240.73781 15.23
"203" 3353.64168 15.109
"306" 4092.74466 15.147
"147" 3032.78578 15.042
"343" 4450.67093 15.084
"258" 3748.60492 15.023
"29" 2281.6785 15.006
"314" 4129.67441 15.079
"319" 4345.83619 15.101
"156" 3053.5333 15.088
"365" 4531.52202 15.025
"220" 3442.5237 15.239
"190" 3298.77194 15.089
"188" 3294.7424 15.186
"268" 3775.5924 15.024
"303" 4077.6543 15.253
"14" 2234.66678 15.02
"59" 2588.82668 15.124
"225" 3614.87727 15.018
"70" 2634.56106 15.13
"309" 4107.6473 15.019
"244" 3700.70079 15.236
"137" 3011.65596 15.209
"312" 4123.59059 15.052
"356" 4497.66349 15.024
"213" 3403.61337 15.101
