"a" "b"
"18" 2244.84381 14.643
"335" 4410.8301 14.657
"342" 4448.71699 14.776
"116" 2961.72419 14.726
"241" 3700.74783 14.643
"19" 2249.71613 14.777
"318" 4164.56015 14.832
"20" 2251.811 14.662
"132" 2998.64063 14.794
"190" 3298.81925 14.671
"193" 3308.80043 14.64
"168" 3087.51573 14.774
"215" 3414.53433 14.726
"244" 3707.71837 14.628
"328" 4376.80983 14.725
"308" 4100.8549 14.769
"330" 4383.82052 14.713
"119" 2969.67143 14.657
"93" 2699.58738 14.657
"137" 3008.65369 14.732
"300" 4067.64451 14.709
"245" 3712.82188 14.809
"236" 3686.84871 14.627
"134" 3002.64312 14.825
"275" 3937.92069 14.757
"48" 2397.50605 14.817
"28" 2275.7322 14.743
"206" 3377.67582 14.793
"343" 4450.72732 14.768
"44" 2331.55692 14.767
"351" 4478.71793 14.764
"121" 2975.77284 14.714
"186" 3283.87163 14.695
"141" 3022.77127 14.746
"178" 3134.484 14.714
"366" 4540.56133 14.628
"89" 2681.69688 14.74
"261" 3756.75498 14.635
"283" 4004.80749 14.677
"324" 4364.80302 14.768
"170" 3092.55928 14.725
"167" 3084.55204 14.666
"184" 3276.82173 14.704
"33" 2289.68592 14.745
"74" 2644.68291 14.728
"344" 4453.70388 14.701
"282" 3999.81905 14.83
"345" 4457.67347 14.767
"164" 3075.56912 14.789
"192" 3306.78373 14.81
"278" 3974.83581 14.778
"219" 3452.50058 14.65
"147" 3035.65768 14.656
"319" 4178.51343 14.842
"360" 4509.61883 14.679
"305" 4084.71577 14.774
"332" 4392.78531 14.774
"7" 2200.84347 14.79
"99" 2888.88764 14.631
"179" 3229.91503 14.826
"9" 2217.7461 14.719
"220" 3585.91722 14.697
"68" 2628.8262 14.789
"127" 2988.67024 14.836
"60" 2589.73419 14.839
"157" 3056.53289 14.679
"118" 2966.72263 14.74
"26" 2271.64127 14.821
"53" 2551.82999 14.793
"104" 2915.83862 14.787
"129" 2992.68676 14.799
"258" 3748.62852 14.789
"138" 3010.66531 14.748
"2" 2171.90436 14.669
"277" 3968.86224 14.811
"52" 2544.82994 14.804
"122" 2977.76078 14.793
"222" 3592.91011 14.702
"281" 3995.78614 14.771
"227" 3641.80787 14.688
"153" 3048.53668 14.824
"158" 3057.57927 14.714
"152" 3046.55951 14.653
"304" 4080.68587 14.833
"191" 3303.79109 14.823
"268" 3778.64026 14.745
"151" 3044.54374 14.832
"289" 4037.77421 14.774
"50" 2535.91485 14.674
"272" 3797.57286 14.795
"183" 3273.77614 14.632
"284" 4007.74004 14.774
"235" 3683.801 14.691
"336" 4416.85356 14.82
"320" 4345.87577 14.779
"25" 2265.66482 14.664
"143" 3026.68862 14.796
"109" 2939.77408 14.828
"57" 2571.86775 14.807
"112" 2949.75627 14.809
"224" 3629.76872 14.782
"211" 3399.63333 14.648
"174" 3108.51702 14.768
"255" 3740.60161 14.794
"94" 2705.56117 14.811
"113" 2952.74949 14.741
"71" 2637.6738 14.729
"10" 2223.76604 14.649
"107" 2929.8214 14.789
"37" 2297.68833 14.645
"198" 3329.7712 14.646
"347" 4464.65092 14.767
"86" 2675.68293 14.633
"189" 3296.78863 14.833
"203" 3355.68434 14.797
"149" 3040.66662 14.803
"27" 2273.79432 14.725
"88" 2679.70813 14.715
"201" 3349.69632 14.796
"316" 4149.64089 14.744
"115" 2957.74149 14.792
"58" 2577.80488 14.669
"266" 3772.66992 14.831
"160" 3060.54552 14.65
"163" 3072.61411 14.832
"226" 3638.7695 14.759
"177" 3125.48359 14.831
"274" 3818.51809 14.787
"14" 2234.71152 14.645
"111" 2946.77262 14.851
"273" 3805.50548 14.65
"213" 3404.55984 14.79
"267" 3775.64121 14.803
"1" 2165.88307 14.796
"12" 2230.6978 14.665
"217" 3434.60665 14.649
"359" 4507.62491 14.832
"171" 3098.5614 14.66
"290" 4040.76999 14.692
"334" 4402.87124 14.797
"24" 2261.6149 14.752
"55" 2559.74171 14.639
"313" 4124.66289 14.68
"357" 4499.59325 14.747
"326" 4370.77077 14.822
"298" 4060.65857 14.702
"173" 3105.53866 14.67
"78" 2657.70454 14.652
"76" 2652.65181 14.824
"232" 3665.79705 14.628
"105" 2921.841 14.816
"61" 2594.75341 14.648
"175" 3111.49499 14.826
"294" 4051.73926 14.769
"45" 2337.57569 14.817
"159" 3058.52579 14.83
"73" 2642.68456 14.806
"30" 2279.74669 14.663
"287" 4026.66748 14.684
"352" 4481.74708 14.698
"237" 3689.76654 14.679
"126" 2986.70303 14.64
"17" 2242.79309 14.796
"187" 3289.78538 14.821
"218" 3444.53911 14.752
"54" 2555.85405 14.696
"238" 3692.68699 14.799
"22" 2256.71479 14.783
"47" 2366.51086 14.769
"271" 3790.59261 14.811
"230" 3656.86165 14.815
"39" 2301.6505 14.706
"323" 4361.81859 14.679
"80" 2661.77671 14.653
"38" 2299.68109 14.815
"309" 4104.75871 14.824
"354" 4487.72342 14.683
"49" 2520.8836 14.711
"180" 3247.8485 14.83
"43" 2326.52638 14.757
"100" 2894.82269 14.797
"156" 3054.5336 14.789
"292" 4046.66017 14.712
"95" 2712.5258 14.826
"5" 2189.81005 14.729
"291" 4042.78538 14.765
"34" 2291.69473 14.782
"125" 2983.72041 14.669
"325" 4366.82545 14.784
"293" 4048.74868 14.814
"355" 4491.69755 14.642
"172" 3102.49984 14.637
"209" 3394.71647 14.823
"214" 3409.53898 14.747
"263" 3761.7265 14.82
"317" 4153.58164 14.804
"364" 4533.54188 14.637
"200" 3338.71917 14.83
"21" 2253.70751 14.819
"205" 3369.68942 14.795
"6" 2191.83693 14.739
"228" 3646.88713 14.819
"250" 3728.62599 14.638
"280" 3987.87932 14.634
"195" 3314.75997 14.785
"333" 4397.79578 14.711
"247" 3718.67218 14.673
"117" 2963.78324 14.813
"154" 3050.53785 14.719
"341" 4442.75828 14.633
"79" 2659.72898 14.831
"288" 4028.80335 14.763
"87" 2677.68573 14.807
"303" 4077.70208 14.77
"70" 2634.64758 14.785
"264" 3765.59205 14.832
"31" 2281.73388 14.828
"362" 4523.52465 14.683
"251" 3731.6972 14.703
"314" 4126.69604 14.776
"311" 4117.65952 14.67
"225" 3633.81595 14.685
"145" 3030.72948 14.84
"331" 4388.76021 14.835
"92" 2695.53506 14.756
"62" 2599.79487 14.812
"16" 2240.7912 14.732
"91" 2690.5973 14.775
"339" 4435.82493 14.641
"197" 3325.7366 14.725
"42" 2322.61702 14.696
"243" 3705.7423 14.819
"356" 4494.64825 14.696
"199" 3334.66651 14.788
"302" 4072.66979 14.755
"321" 4350.88642 14.739
"3" 2183.86379 14.832
"56" 2563.81307 14.653
"363" 4530.52017 14.661
"229" 3653.8058 14.815
"295" 4053.7906 14.672
"35" 2293.67066 14.659
"299" 4065.7061 14.755
"97" 2870.90702 14.686
"69" 2631.62701 14.826
"72" 2640.71467 14.657
"270" 3785.62388 14.749
"212" 3402.63169 14.729
"276" 3961.87947 14.819
"322" 4355.85785 14.722
"285" 4016.85108 14.781
"13" 2232.71835 14.826
"240" 3698.71322 14.81
"256" 3743.59895 14.736
"8" 2211.81922 14.827
"96" 2733.49583 14.834
"133" 3000.65739 14.646
"84" 2671.66241 14.651
"353" 4484.66065 14.654
"161" 3067.58212 14.667
"246" 3715.63956 14.736
"46" 2349.53545 14.685
"315" 4131.549 14.653
"297" 4057.71926 14.626
"329" 4379.81544 14.644
"221" 3590.93821 14.813
"181" 3262.89546 14.684
"252" 3734.69009 14.791
"120" 2973.83737 14.758
"348" 4467.66129 14.693
"279" 3981.75537 14.766
"85" 2673.65478 14.836
"248" 3722.62561 14.731
"239" 3695.7663 14.814
"102" 2905.81286 14.711
"340" 4439.69068 14.693
"41" 2317.57107 14.759
"182" 3268.81707 14.826
"23" 2258.82263 14.647
"234" 3675.77798 14.698
"259" 3752.61683 14.715
"83" 2667.76686 14.731
"15" 2238.66284 14.718
"257" 3746.60019 14.659
"114" 2955.81384 14.683
"254" 3738.63125 14.717
"208" 3389.67085 14.666
"176" 3114.48642 14.836
"310" 4107.73143 14.764
"196" 3321.67483 14.806
"81" 2663.70769 14.806
"188" 3294.78296 14.637
"296" 4055.74034 14.826
"131" 2996.65775 14.748
"140" 3018.67695 14.66
"312" 4122.65126 14.821
"260" 3754.65496 14.812
"66" 2623.68112 14.724
"249" 3725.72248 14.679
"223" 3617.85829 14.765
"233" 3671.76294 14.774
"4" 2184.86575 14.736
"337" 4425.71016 14.708
"29" 2277.73574 14.784
"63" 2613.67654 14.794
"338" 4431.76849 14.672
"286" 4023.7544 14.772
"11" 2226.7412 14.739
"108" 2933.76825 14.711
"169" 3089.57396 14.785
"32" 2283.76216 14.651
"136" 3006.69447 14.796
"101" 2899.82353 14.674
"144" 3028.72444 14.632
"307" 4092.79849 14.637
"162" 3069.56723 14.816
"90" 2685.64339 14.672
"194" 3310.83278 14.821
"202" 3352.66307 14.831
"216" 3418.62706 14.801
"253" 3736.67815 14.754
"128" 2990.74641 14.662
"59" 2580.83402 14.636
"166" 3081.64386 14.65
"64" 2617.76718 14.841
"327" 4373.77073 14.77
"106" 2925.78433 14.843
"139" 3016.67953 14.836
"110" 2942.75219 14.809
"349" 4471.65005 14.766
"262" 3758.68025 14.827
"98" 2883.90656 14.835
"306" 4087.74266 14.823
"148" 3038.64128 14.738
"242" 3702.83546 14.823
"77" 2655.64214 14.785
"231" 3660.74753 14.819
"75" 2650.66648 14.651
"130" 2994.78175 14.746
"265" 3769.70186 14.78
"51" 2542.78564 14.663
"36" 2295.69022 14.82
"124" 2979.81276 14.632
"150" 3042.60165 14.651
"365" 4537.53757 14.665
"165" 3077.65254 14.637
"123" 2977.78679 14.795
"361" 4520.59327 14.761
"82" 2665.74672 14.735
"204" 3359.68949 14.835
"210" 3396.59587 14.664
"207" 3381.78133 14.699
"135" 3004.64493 14.653
"358" 4502.62537 14.686
"301" 4069.63251 14.806
"185" 3281.77183 14.748
"269" 3781.68602 14.671
"155" 3052.53217 14.768
"103" 2910.84275 14.746
"350" 4474.70422 14.691
