"a" "b"
"287" 4042.76041 14.546
"329" 4406.79634 14.925
"220" 3633.7834 14.545
"325" 4388.73521 14.711
"332" 4420.84527 14.659
"330" 4409.86884 14.653
"364" 4540.53609 14.621
"280" 4016.82601 14.629
"179" 3281.74633 14.812
"156" 3072.54011 14.618
"96" 2915.81331 14.779
"275" 4001.81178 14.779
"67" 2650.60924 14.683
"263" 3785.59847 14.758
"323" 4379.79026 14.961
"50" 2580.80994 14.583
"213" 3444.51373 14.711
"84" 2694.56252 14.569
"316" 4350.81078 14.728
"200" 3366.69366 14.571
"10" 2232.69462 14.698
"124" 3000.63201 14.532
"87" 2711.56216 14.583
"232" 3689.73831 14.66
"7" 2226.7174 14.646
"150" 3057.55328 14.77
"242" 3718.64663 14.861
"57" 2622.82527 14.886
"265" 3797.54692 14.553
"317" 4355.83276 14.687
"70" 2657.68041 14.644
"307" 4126.60707 14.678
"277" 4007.71507 14.826
"73" 2663.67972 14.695
"291" 4053.7657 14.539
"68" 2652.62098 14.696
"359" 4520.55764 14.817
"348" 4479.67097 14.548
"363" 4538.59211 14.896
"136" 3026.6633 14.891
"126" 3004.61954 14.943
"4" 2184.83761 14.85
"358" 4515.56553 14.882
"230" 3683.77546 14.615
"166" 3103.49438 14.695
"60" 2628.60426 14.738
"303" 4100.82744 14.866
"135" 3024.69426 14.746
"282" 4025.86815 14.718
"79" 2677.62088 14.775
"270" 3968.83715 14.737
"202" 3379.76593 14.774
"47" 2551.80425 14.907
"32" 2298.67916 14.727
"245" 3727.64135 14.647
"211" 3429.5879 14.903
"320" 4369.76969 14.71
"6" 2206.75472 14.858
"281" 4021.85777 14.595
"144" 3045.60743 14.659
"54" 2607.72242 14.562
"240" 3712.84711 14.807
"160" 3084.52366 14.722
"19" 2256.6834 14.955
"194" 3334.63986 14.634
"341" 4456.67997 14.897
"206" 3403.63609 14.711
"196" 3349.67067 14.516
"109" 2963.72396 14.678
"17" 2251.83806 14.784
"322" 4376.78469 14.616
"12" 2238.63227 14.731
"199" 3359.63175 14.879
"35" 2316.54728 14.951
"38" 2331.52744 14.76
"191" 3321.64925 14.755
"3" 2183.83809 14.906
"355" 4502.65395 14.656
"155" 3069.54183 14.912
"140" 3035.63234 14.754
"224" 3653.78046 14.935
"292" 4055.71549 14.701
"214" 3450.54758 14.759
"86" 2705.5355 14.561
"143" 3043.56831 14.663
"26" 2283.73569 14.924
"99" 2929.78755 14.552
"219" 3628.91072 14.6
"104" 2949.73098 14.938
"118" 2988.64222 14.794
"216" 3591.9244 14.709
"197" 3352.83136 14.825
"100" 2932.86976 14.878
"344" 4466.66668 14.903
"255" 3756.72961 14.84
"362" 4531.54346 14.827
"80" 2679.6841 14.658
"180" 3283.84617 14.594
"260" 3772.64442 14.775
"170" 3123.51745 14.841
"336" 4439.76215 14.956
"349" 4483.67106 14.958
"139" 3033.6246 14.559
"301" 4084.69068 14.917
"22" 2273.63686 14.809
"159" 3081.61684 14.706
"284" 4030.85213 14.933
"243" 3721.62982 14.6
"116" 2983.69493 14.587
"69" 2654.7293 14.944
"61" 2631.60292 14.759
"5" 2200.81856 14.786
"34" 2304.68306 14.813
"289" 4048.72375 14.549
"125" 3002.61672 14.715
"237" 3702.81005 14.919
"268" 3935.9439 14.727
"207" 3406.56995 14.717
"298" 4072.6447 14.747
"248" 3739.65595 14.738
"259" 3769.67659 14.567
"120" 2992.65919 14.844
"290" 4051.66656 14.878
"189" 3310.80746 14.73
"77" 2673.62991 14.604
"225" 3656.83284 14.621
"256" 3758.65373 14.629
"173" 3238.87368 14.941
"305" 4121.63539 14.736
"142" 3041.53886 14.83
"254" 3754.56348 14.609
"233" 3692.66137 14.814
"208" 3406.62357 14.728
"203" 3386.66049 14.934
"72" 2661.75283 14.574
"314" 4316.93996 14.652
"102" 2942.72684 14.737
"339" 4450.69455 14.97
"235" 3698.68309 14.597
"236" 3700.72246 14.677
"130" 3012.73525 14.65
"172" 3230.89011 14.642
"49" 2577.78119 14.846
"134" 3022.74593 14.559
"115" 2981.79419 14.842
"23" 2277.70845 14.857
"185" 3300.84966 14.549
"16" 2249.69232 14.745
"261" 3775.61557 14.535
"33" 2302.66705 14.6
"51" 2588.8493 14.852
"195" 3338.6933 14.523
"327" 4397.76866 14.542
"347" 4477.68954 14.915
"231" 3686.82337 14.949
"114" 2979.78679 14.625
"226" 3661.76825 14.574
"158" 3077.62537 14.593
"1" 2165.85632 14.566
"106" 2955.7836 14.873
"148" 3053.55538 14.954
"113" 2977.73471 14.795
"354" 4500.72736 14.713
"333" 4425.84138 14.597
"244" 3725.69699 14.712
"294" 4060.63344 14.653
"81" 2681.67099 14.885
"133" 3020.6803 14.942
"24" 2279.71783 14.558
"335" 4435.74573 14.556
"63" 2640.66581 14.587
"55" 2617.71414 14.726
"310" 4153.55112 14.678
"253" 3751.70169 14.906
"42" 2365.52911 14.966
"152" 3061.54608 14.618
"151" 3059.55187 14.828
"2" 2171.87872 14.63
"92" 2896.8203 14.519
"311" 4164.53341 14.683
"278" 4009.78827 14.597
"132" 3018.6393 14.688
"43" 2519.90501 14.562
"215" 3570.93107 14.821
"221" 3638.81265 14.546
"29" 2292.73386 14.701
"82" 2685.61802 14.716
"65" 2644.65446 14.89
"204" 3390.76971 14.788
"123" 2998.61387 14.905
"319" 4365.77419 14.617
"285" 4037.7492 14.553
"234" 3695.72539 14.708
"149" 3055.55404 14.577
"318" 4362.76162 14.876
"107" 2957.71625 14.605
"266" 3804.5434 14.694
"59" 2625.80028 14.704
"153" 3064.56904 14.958
"119" 2990.77552 14.637
"157" 3075.54066 14.948
"247" 3736.65256 14.688
"312" 4176.53911 14.784
"169" 3113.48456 14.94
"103" 2946.74736 14.611
"129" 3010.63987 14.717
"94" 2905.89747 14.925
"192" 3325.71101 14.858
"229" 3674.85963 14.816
"212" 3434.57726 14.814
"98" 2925.75888 14.695
"146" 3049.56679 14.533
"95" 2910.80797 14.848
"177" 3268.79142 14.602
"162" 3089.54747 14.681
"45" 2541.87753 14.539
"188" 3308.7751 14.776
"93" 2900.90853 14.952
"105" 2952.72204 14.643
"296" 4067.61707 14.801
"184" 3298.7937 14.905
"183" 3296.71362 14.662
"297" 4069.60677 14.695
"350" 4486.66987 14.695
"131" 3016.65389 14.534
"205" 3400.62658 14.692
"76" 2671.62252 14.96
"89" 2872.86716 14.888
"269" 3960.89298 14.539
"345" 4469.64786 14.605
"36" 2322.58454 14.904
"111" 2972.84205 14.556
"44" 2526.88328 14.646
"90" 2883.88061 14.901
"74" 2665.72297 14.937
"141" 3038.61586 14.538
"178" 3276.83313 14.893
