"a" "b"
"336" 4392.78175 15.228
"264" 3756.75136 15.192
"357" 4484.65711 15.165
"240" 3689.76296 15.339
"74" 2642.68103 15.351
"126" 2983.71688 15.245
"107" 2925.78073 15.166
"128" 2988.6667 15.168
"97" 2733.49182 15.4
"282" 3987.87571 15.198
"57" 2571.86443 15.392
"350" 4459.6492 15.263
"150" 3038.63773 15.295
"2" 2183.86013 15.296
"6" 2200.84015 15.227
"33" 2289.68261 15.392
"231" 3646.88349 15.236
"17" 2242.78979 15.387
"342" 4431.76492 15.288
"358" 4487.71987 15.282
"140" 3016.67595 15.181
"318" 4126.69249 15.384
"308" 4080.6823 15.255
"198" 3314.75643 15.379
"353" 4471.64648 15.187
"41" 2317.56775 15.347
"292" 4030.87709 15.197
"163" 3067.57853 15.301
"361" 4499.58997 15.208
"369" 4537.53398 15.346
"302" 4060.65503 15.13
"244" 3702.83187 15.252
"337" 4397.79222 15.387
"105" 2915.83503 15.254
"268" 3769.69823 15.189
"119" 2966.71908 15.154
"234" 3660.74393 15.238
"54" 2555.85039 15.161
"316" 4122.64771 15.284
"134" 3000.65386 15.384
"149" 3035.65412 15.158
"255" 3736.67456 15.363
"85" 2671.6591 15.19
"73" 2640.71138 15.405
"288" 4016.84752 15.379
"325" 4350.83403 15.312
"338" 4402.86769 15.15
"91" 2685.63982 15.31
"269" 3772.66631 15.229
"29" 2277.73242 15.172
"18" 2244.8405 15.407
"313" 4104.75517 15.37
"152" 3042.59806 15.194
"171" 3089.57035 15.146
"159" 3056.52931 15.402
"129" 2990.74286 15.158
"141" 3018.661 15.152
"179" 3125.47996 15.391
"327" 4361.81498 15.208
"260" 3748.62491 15.131
"226" 3617.85473 15.294
"173" 3098.5578 15.185
"221" 3444.53555 15.227
"124" 2979.80922 15.143
"293" 4037.77066 15.304
"362" 4502.62208 15.239
"110" 2939.77051 15.327
"95" 2705.55757 15.41
"177" 3111.49139 15.189
"180" 3134.48035 15.218
"99" 2883.90294 15.367
"256" 3738.62765 15.329
"228" 3633.81238 15.328
"233" 3656.85802 15.349
"190" 3289.78183 15.135
"98" 2870.90337 15.348
"196" 3308.79686 15.261
"15" 2238.65955 15.292
"28" 2275.72891 15.154
"14" 2234.70823 15.17
"344" 4439.68713 15.133
"40" 2303.64403 15.169
"189" 3283.86805 15.221
"120" 2969.66789 15.264
"4" 2189.80642 15.171
"237" 3675.77438 15.229
"68" 2626.65673 15.147
"35" 2293.66735 15.299
"137" 3006.69092 15.371
"329" 4366.82186 15.207
"70" 2631.6237 15.278
"13" 2232.71505 15.153
"289" 4023.75082 15.204
"363" 4507.62162 15.389
"164" 3069.56363 15.387
"76" 2650.661 15.184
"42" 2322.61335 15.316
"94" 2699.58379 15.216
"43" 2326.52273 15.403
"271" 3778.63663 15.138
"298" 4051.73568 15.215
"157" 3052.52859 15.306
"227" 3629.76516 15.191
"21" 2253.70422 15.302
"20" 2251.80771 15.198
"191" 3294.77936 15.265
"360" 4494.64466 15.376
"315" 4117.65595 15.348
"80" 2659.72158 15.302
"89" 2679.70482 15.397
"116" 2957.73794 15.32
"132" 2996.65419 15.226
"88" 2677.68241 15.364
"130" 2992.68319 15.143
"253" 3731.69362 15.205
"345" 4442.75473 15.344
"166" 3075.56551 15.37
"370" 4540.55774 15.173
"333" 4379.81184 15.213
"51" 2542.78232 15.138
"135" 3002.6396 15.41
"270" 3775.63761 15.389
"1" 2171.9007 15.318
"104" 2910.83915 15.143
"103" 2905.80927 15.379
"172" 3092.55569 15.298
"200" 3325.73307 15.379
"8" 2217.7428 15.17
"46" 2349.53178 15.259
"343" 4435.7992 15.205
"295" 4042.78182 15.378
"187" 3276.81816 15.14
"10" 2226.7379 15.25
"122" 2977.75722 15.156
"161" 3058.52221 15.407
"31" 2281.73059 15.296
"133" 2998.6371 15.332
"314" 4107.72786 15.211
"322" 4164.55654 15.224
"265" 3758.67664 15.326
"127" 2986.69953 15.218
"339" 4410.82653 15.372
"232" 3653.80218 15.147
"312" 4100.85135 15.381
"356" 4481.74351 15.379
"284" 3999.81546 15.319
"58" 2577.80157 15.267
"49" 2520.87992 15.208
"195" 3306.78016 15.183
"305" 4069.62895 15.18
"241" 3692.68339 15.131
"165" 3072.61052 15.168
"208" 3369.68588 15.139
"297" 4048.74512 15.359
"212" 3394.71291 15.369
"296" 4046.65659 15.359
"60" 2589.73058 15.217
"349" 4457.66991 15.303
"281" 3981.75177 15.29
"328" 4364.79942 15.228
"348" 4453.70032 15.378
"48" 2397.50236 15.401
"267" 3765.58843 15.139
"229" 3638.76597 15.141
"215" 3402.6281 15.314
"206" 3355.68081 15.398
"3" 2184.86209 15.283
