"a" "b"
"282" 3999.81905 16.374
"12" 2230.6978 16.429
"335" 4410.8301 16.277
"75" 2650.66648 15.908
"171" 3098.5614 16.46
"214" 3409.53898 16.391
"10" 2223.76604 16.267
"134" 3002.64312 16.203
"198" 3329.7712 15.986
"105" 2921.841 16.095
"273" 3805.50548 15.928
"135" 3004.64493 16.38
"296" 4055.74034 16.14
"119" 2969.67143 16.5
"272" 3797.57286 16.061
"31" 2281.73388 16.213
"305" 4084.71577 16.096
"199" 3334.66651 16.035
"314" 4126.69604 16.146
"34" 2291.69473 16.344
"127" 2988.67024 16.423
"264" 3765.59205 16.225
"320" 4345.87577 15.982
"263" 3761.7265 16.428
"189" 3296.78863 16.436
"180" 3247.8485 16.218
"19" 2249.71613 16.333
"228" 3646.88713 16.455
"76" 2652.65181 16.191
"181" 3262.89546 16.423
"246" 3715.63956 16.251
"87" 2677.68573 16.489
"124" 2979.81276 16.037
"103" 2910.84275 16.256
"202" 3352.66307 16.221
"277" 3968.86224 16.269
"237" 3689.76654 16.201
"219" 3452.50058 16.106
"218" 3444.53911 16.168
"233" 3671.76294 16.042
"302" 4072.66979 16.455
"311" 4117.65952 16.404
"91" 2690.5973 16.489
"33" 2289.68592 16.145
"303" 4077.70208 16.507
"267" 3775.64121 16.387
"179" 3229.91503 16.116
"151" 3044.54374 16.182
"90" 2685.64339 16.453
"248" 3722.62561 16.438
"247" 3718.67218 16.163
"258" 3748.62852 16.486
"84" 2671.66241 15.942
"46" 2349.53545 16.243
"221" 3590.93821 15.888
"360" 4509.61883 16.406
"164" 3075.56912 16.368
"244" 3707.71837 16.333
"350" 4474.70422 16.038
"67" 2626.66027 16.074
"9" 2217.7461 16.424
"190" 3298.81925 16.449
"121" 2975.77284 16.418
"65" 2620.70651 16.35
"238" 3692.68699 16.018
"57" 2571.86775 16.107
"278" 3974.83581 15.933
"71" 2637.6738 15.937
"243" 3705.7423 16.139
"213" 3404.55984 16.335
"36" 2295.69022 16.2
"184" 3276.82173 16.177
"176" 3114.48642 16.418
"158" 3057.57927 16.247
"106" 2925.78433 16.426
"32" 2283.76216 16.402
"271" 3790.59261 16.483
"284" 4007.74004 16.326
"257" 3746.60019 16.392
"251" 3731.6972 16.199
"345" 4457.67347 16.305
"245" 3712.82188 16.407
"98" 2883.90656 16.427
"50" 2535.91485 16.466
"334" 4402.87124 16.32
"5" 2189.81005 16.236
"130" 2994.78175 16.303
"14" 2234.71152 16.047
"168" 3087.51573 16.465
"6" 2191.83693 16.384
"252" 3734.69009 16.061
"249" 3725.72248 16.392
"141" 3022.77127 16.465
"332" 4392.78531 16.102
"28" 2275.7322 16.42
"51" 2542.78564 16.062
"165" 3077.65254 16.468
"109" 2939.77408 16.212
"101" 2899.82353 16.369
"96" 2733.49583 16.296
"254" 3738.63125 16.411
"147" 3035.65768 16.461
