"a" "b"
"349" 4457.66991 15.855
"152" 3042.59806 15.732
"17" 2242.78979 15.767
"11" 2228.78152 15.716
"23" 2258.81933 15.833
"85" 2671.6591 15.696
"36" 2295.68689 15.848
"286" 4007.73647 15.731
"37" 2297.68502 15.853
"41" 2317.56775 15.827
"362" 4502.62208 15.702
"26" 2271.63797 15.816
"338" 4402.86769 15.757
"370" 4540.55774 15.828
"128" 2988.6667 15.86
"317" 4124.62284 15.825
"30" 2279.74338 15.718
"75" 2644.67935 15.818
"60" 2589.73058 15.848
"59" 2580.83073 15.847
"123" 2977.78325 15.87
"182" 3247.8449 15.856
"361" 4499.58997 15.815
"243" 3700.74423 15.735
"292" 4030.87709 15.828
"305" 4069.62895 15.846
"58" 2577.80157 15.702
"298" 4051.73568 15.77
"86" 2673.65148 15.733
"332" 4376.80625 15.858
"346" 4448.71344 15.807
"191" 3294.77936 15.717
"3" 2184.86209 15.751
"68" 2626.65673 15.86
"51" 2542.78232 15.695
"174" 3102.49623 15.839
"356" 4481.74351 15.843
"369" 4537.53398 15.696
"251" 3725.71891 15.831
"316" 4122.64771 15.795
"203" 3338.71564 15.721
"116" 2957.73794 15.843
"240" 3689.76296 15.72
"288" 4016.84752 15.77
"56" 2563.80943 15.81
"250" 3722.62201 15.793
"69" 2628.82291 15.792
"19" 2249.71285 15.84
"8" 2217.7428 15.72
"281" 3981.75177 15.831
"354" 4474.70068 15.721
"96" 2712.52221 15.787
"87" 2675.67576 15.767
"106" 2921.83743 15.746
"229" 3638.76597 15.73
"344" 4439.68713 15.749
"222" 3452.49699 15.773
"276" 3818.51446 15.706
"124" 2979.80922 15.835
"218" 3414.53079 15.739
"324" 4345.87215 15.756
"293" 4037.77066 15.745
"66" 2620.70297 15.801
"137" 3006.69092 15.781
"166" 3075.56551 15.774
"107" 2925.78073 15.781
"195" 3306.78016 15.868
"189" 3283.86805 15.713
"253" 3731.69362 15.83
"322" 4164.55654 15.721
"205" 3352.65952 15.864
"9" 2223.76274 15.824
"366" 4523.52108 15.814
"50" 2535.91117 15.754
"267" 3765.58843 15.725
"214" 3399.62977 15.718
"67" 2623.67757 15.705
"55" 2559.73809 15.744
"91" 2685.63982 15.856
"29" 2277.73242 15.77
"97" 2733.49182 15.834
"336" 4392.78175 15.78
