"a" "b"
"337" 4373.76365 15.689
"76" 2650.65622 15.709
"132" 2994.77465 15.536
"256" 3721.85972 15.712
"266" 3746.59313 15.65
"33" 2289.67932 15.596
"248" 3694.86329 15.598
"213" 3377.66856 15.525
"202" 3314.75271 15.638
"151" 3038.6342 15.523
"203" 3321.66755 15.729
"232" 3617.851 15.63
"265" 3743.59188 15.539
"227" 3452.49231 15.591
"334" 4364.79594 15.558
"246" 3689.75949 15.696
"283" 3818.51094 15.526
"197" 3300.86783 15.635
"228" 3570.9436 15.653
"175" 3098.55401 15.51
"327" 4153.57452 15.551
"255" 3718.66514 15.701
"240" 3660.74044 15.654
"182" 3134.47653 15.503
"188" 3268.80972 15.522
"231" 3592.90276 15.539
"254" 3715.63253 15.694
"267" 3748.62147 15.526
"96" 2712.51862 15.691
"103" 2905.80569 15.504
"355" 4453.6969 15.5
"125" 2979.80571 15.693
"293" 4009.89026 15.582
"325" 4131.542 15.594
"167" 3072.60692 15.526
"214" 3381.77409 15.7
"223" 3418.61977 15.626
"34" 2291.68811 15.483
"375" 4537.53052 15.627
"109" 2933.76112 15.574
"90" 2681.68975 15.661
"58" 2577.79826 15.711
"338" 4376.8028 15.715
"39" 2301.64389 15.539
"335" 4366.8184 15.681
"87" 2675.67245 15.505
"138" 3006.68738 15.556
"211" 3359.68224 15.511
"72" 2637.66721 15.714
"127" 2983.71335 15.503
"176" 3102.4921 15.617
"313" 4077.69511 15.506
"137" 3004.63787 15.514
"6" 2200.83684 15.507
"120" 2969.66437 15.666
"319" 4104.75176 15.661
"365" 4487.71644 15.497
"28" 2275.7256 15.555
"303" 4048.74168 15.565
"321" 4117.65252 15.679
"12" 2230.69122 15.672
"165" 3067.57497 15.592
"332" 4355.85072 15.698
"336" 4370.76372 15.573
"85" 2671.65579 15.682
"262" 3736.67111 15.698
"317" 4092.79152 15.632
"68" 2626.6532 15.664
"257" 3722.61856 15.519
"276" 3772.6628 15.57
"260" 3731.69019 15.724
"166" 3069.56006 15.496
"226" 3444.53181 15.648
"179" 3111.48758 15.556
"101" 2894.81547 15.545
"251" 3705.73526 15.697
"340" 4383.81348 15.549
"243" 3675.77089 15.516
"74" 2642.67748 15.71
"99" 2883.89933 15.666
"189" 3273.76878 15.527
"69" 2628.81963 15.508
"159" 3054.52645 15.644
"155" 3046.55239 15.581
"271" 3756.74789 15.506
"91" 2685.63626 15.514
"348" 4425.70318 15.674
"277" 3775.63412 15.708
"306" 4055.73336 15.699
"216" 3394.70917 15.704
"367" 4494.64121 15.563
"61" 2594.74621 15.548
"21" 2253.69693 15.719
"86" 2673.64815 15.671
"284" 3937.91339 15.61
"27" 2273.78773 15.48
"130" 2990.73932 15.637
"154" 3044.53658 15.709
"30" 2279.73508 15.676
"15" 2238.65626 15.629
"126" 2981.8127 15.568
"304" 4051.73225 15.519
"66" 2620.69946 15.525
"331" 4350.83055 15.708
"358" 4464.64396 15.636
"13" 2232.71176 15.691
"342" 4392.77833 15.676
"295" 4023.74736 15.651
"370" 4507.61833 15.595
"29" 2277.72913 15.651
"84" 2667.75498 15.509
"374" 4533.5348 15.582
"178" 3108.50963 15.487
"289" 3995.77906 15.691
"9" 2223.75943 15.533
"158" 3052.52503 15.678
"208" 3349.68906 15.574
"131" 2992.67965 15.712
"46" 2349.52811 15.648
"294" 4016.84406 15.69
"81" 2661.77008 15.654
"141" 3016.67243 15.646
"190" 3276.81442 15.537
"163" 3060.53836 15.652
"309" 4065.69913 15.706
"38" 2299.67447 15.483
"250" 3702.82843 15.635
"56" 2563.80583 15.509
"40" 2303.64073 15.651
"168" 3075.56191 15.661
"270" 3754.64788 15.663
"110" 2939.76695 15.527
"17" 2242.7865 15.541
"305" 4053.78362 15.602
"3" 2184.85846 15.517
"219" 3402.62438 15.701
"234" 3633.80865 15.57
"239" 3656.85453 15.654
"296" 4025.8872 15.518
"263" 3738.6242 15.575
"65" 2617.76006 15.581
"37" 2297.68171 15.63
"218" 3399.62604 15.703
"312" 4072.66281 15.522
"301" 4042.77839 15.7
"121" 2973.83031 15.491
"323" 4124.61941 15.492
"238" 3653.7987 15.705
"339" 4379.80837 15.667
"122" 2975.76582 15.537
"193" 3289.7781 15.551
"64" 2613.66945 15.663
"244" 3683.79394 15.523
"128" 2986.69599 15.539
"261" 3734.68308 15.67
"300" 4040.76299 15.605
"285" 3968.85512 15.575
"368" 4499.5867 15.619
"361" 4474.69725 15.499
"360" 4471.64308 15.517
"356" 4457.66648 15.687
"22" 2256.70067 15.659
"73" 2640.70809 15.648
"78" 2655.63169 15.7
"2" 2183.8565 15.668
"363" 4481.74008 15.608
"241" 3665.78991 15.564
"16" 2240.78463 15.695
"297" 4028.79636 15.559
"152" 3040.6595 15.564
"173" 3089.56656 15.641
"144" 3022.76419 15.517
"8" 2217.73949 15.675
"77" 2652.6408 15.63
"112" 2946.76552 15.594
"287" 3981.7483 15.586
"123" 2977.7537 15.634
"124" 2977.77973 15.649
