"a" "b"
"155" 3054.5336 13.872
"215" 3418.62706 13.759
"322" 4366.82545 13.768
"123" 2979.81276 14.049
"351" 4487.72342 13.796
"15" 2238.66284 14.05
"267" 3781.68602 13.889
"336" 4435.82493 13.854
"211" 3402.63169 14.058
"134" 3004.64493 13.813
"25" 2265.66482 13.838
"235" 3689.76654 13.963
"297" 4065.7061 13.81
"88" 2681.69688 14.04
"338" 4442.75828 14
"165" 3081.64386 13.944
"132" 3000.65739 14.075
"36" 2295.69022 13.794
"138" 3016.67953 13.76
"320" 4361.81859 14.071
"283" 4016.85108 13.801
"133" 3002.64312 13.916
"154" 3052.53217 14.063
"341" 4453.70388 14.041
"19" 2249.71613 13.962
"94" 2712.5258 14.042
"45" 2337.57569 13.798
"53" 2555.85405 13.941
"296" 4060.65857 13.963
"288" 4040.76999 14.02
"313" 4131.549 13.86
"124" 2983.72041 13.805
"128" 2992.68676 13.874
"246" 3722.62561 14.08
"259" 3756.75498 13.796
"129" 2994.78175 13.806
"20" 2251.811 13.775
"108" 2939.77408 14.033
"126" 2988.67024 13.951
"204" 3369.68942 13.904
"114" 2957.74149 13.96
"12" 2230.6978 13.796
"191" 3306.78373 13.842
"312" 4126.69604 13.855
"93" 2705.56117 13.776
"323" 4370.77077 14.019
"318" 4345.87577 13.77
"66" 2626.66027 13.837
"170" 3098.5614 13.758
"68" 2631.62701 13.912
"52" 2551.82999 13.791
"44" 2331.55692 14.024
"48" 2520.8836 13.785
"219" 3585.91722 13.901
"248" 3728.62599 13.809
"85" 2675.68293 13.771
"50" 2542.78564 13.78
"180" 3262.89546 13.809
"263" 3769.70186 13.802
"116" 2963.78324 13.815
"21" 2253.70751 13.756
"57" 2577.80488 14.059
"360" 4530.52017 13.795
"268" 3785.62388 13.957
"5" 2189.81005 13.8
"244" 3715.63956 13.803
"168" 3089.57396 13.806
"79" 2661.77671 13.995
"175" 3114.48642 14.053
"328" 4388.76021 13.839
"217" 3444.53911 14.066
"198" 3334.66651 13.8
"47" 2397.50605 13.765
"14" 2234.71152 13.829
"3" 2183.86379 13.866
"118" 2969.67143 14.07
"105" 2925.78433 13.862
"213" 3409.53898 13.823
"303" 4084.71577 13.95
"137" 3010.66531 14.052
"110" 2946.77262 13.894
"9" 2217.7461 14.065
"233" 3683.801 13.81
"254" 3743.59895 14.058
"207" 3389.67085 13.865
"140" 3022.77127 13.963
"237" 3695.7663 13.807
"59" 2589.73419 13.986
"182" 3273.77614 13.775
"358" 4520.59327 13.78
"146" 3035.65768 13.798
"212" 3404.55984 13.919
"258" 3754.65496 13.955
"158" 3058.52579 13.798
"166" 3084.55204 13.966
"136" 3008.65369 13.897
"190" 3303.79109 13.8
"225" 3638.7695 14.013
"214" 3414.53433 13.964
"226" 3641.80787 13.917
"319" 4350.88642 14.058
"240" 3702.83546 13.995
"78" 2659.72898 14.005
"163" 3075.56912 13.814
"24" 2261.6149 13.795
"42" 2322.61702 13.855
"294" 4055.74034 13.815
"308" 4107.73143 13.811
"189" 3298.81925 14.022
"199" 3338.71917 13.914
"335" 4431.76849 13.949
"159" 3060.54552 13.904
"269" 3790.59261 13.813
"327" 4383.82052 13.923
"131" 2998.64063 13.914
"208" 3394.71647 13.876
"260" 3758.68025 13.775
"23" 2258.82263 14.058
"63" 2617.76718 13.95
"38" 2299.68109 14.041
"89" 2685.64339 13.769
"302" 4080.68587 13.912
"80" 2663.70769 13.799
"257" 3752.61683 14.054
"334" 4425.71016 13.839
"255" 3746.60019 13.805
"160" 3067.58212 13.758
"187" 3294.78296 13.793
"350" 4484.66065 14.046
"185" 3283.87163 13.785
"10" 2223.76604 13.795
"340" 4450.72732 13.822
"64" 2620.70651 13.97
"174" 3111.49499 13.868
"26" 2271.64127 13.818
"330" 4397.79578 13.765
"333" 4416.85356 13.799
"223" 3629.76872 14.076
"284" 4023.7544 13.839
"264" 3772.66992 14.008
"300" 4072.66979 14.072
"276" 3974.83581 13.768
"309" 4117.65952 13.807
"344" 4464.65092 14.063
"243" 3712.82188 14.053
"164" 3077.65254 13.768
"62" 2613.67654 13.775
"109" 2942.75219 13.805
"326" 4379.81544 13.912
"147" 3038.64128 13.836
"337" 4439.69068 13.808
"314" 4149.64089 13.778
"232" 3675.77798 13.77
"75" 2652.65181 13.844
"262" 3765.59205 13.888
"231" 3671.76294 14.019
"301" 4077.70208 13.772
"35" 2293.67066 13.795
"230" 3665.79705 13.767
"325" 4376.80983 13.765
"192" 3308.80043 14.002
"152" 3048.53668 13.815
"69" 2634.64758 13.766
"156" 3056.53289 13.806
"176" 3125.48359 14.017
"218" 3452.50058 13.936
"239" 3700.74783 14.018
"277" 3981.75537 13.927
"234" 3686.84871 13.768
"307" 4104.75871 14.015
"183" 3276.82173 13.916
"280" 3999.81905 14.042
"363" 4540.56133 13.792
"274" 3961.87947 13.843
"181" 3268.81707 14.075
"41" 2317.57107 13.836
"352" 4491.69755 13.799
"342" 4457.67347 13.79
"339" 4448.71699 13.755
"278" 3987.87932 13.904
"81" 2665.74672 13.751
"139" 3018.67695 13.864
"290" 4046.66017 13.785
"55" 2563.81307 13.801
"107" 2933.76825 13.759
"282" 4007.74004 13.844
"76" 2655.64214 13.734
"28" 2275.7322 13.817
"310" 4122.65126 13.956
"17" 2242.79309 13.765
"29" 2277.73574 13.96
"353" 4494.64825 14.025
"100" 2899.82353 13.874
"120" 2975.77284 13.79
"127" 2990.74641 14.063
"359" 4523.52465 13.857
"71" 2640.71467 14.034
"6" 2191.83693 13.755
"193" 3310.83278 14.048
"298" 4067.64451 13.772
"194" 3314.75997 13.794
"210" 3399.63333 13.837
"70" 2637.6738 13.894
"99" 2894.82269 13.862
"33" 2289.68592 14.065
"117" 2966.72263 13.85
"172" 3105.53866 13.936
"216" 3434.60665 14.021
"86" 2677.68573 13.809
"87" 2679.70813 13.953
"250" 3734.69009 13.878
"167" 3087.51573 13.798
"357" 4509.61883 13.79
"27" 2273.79432 13.763
"90" 2690.5973 13.987
"222" 3617.85829 13.974
"287" 4037.77421 13.821
"316" 4164.56015 14.004
"115" 2961.72419 13.907
"82" 2667.76686 13.823
