"a" "b"
"142" 3024.71955 14.488
"143" 3026.68862 14.587
"80" 2661.77671 14.591
"295" 4053.7906 14.572
"266" 3772.66992 14.596
"135" 3004.64493 14.592
"166" 3081.64386 14.538
"203" 3355.68434 14.596
"52" 2544.82994 14.6
"46" 2349.53545 14.594
"249" 3725.72248 14.562
"92" 2695.53506 14.534
"91" 2690.5973 14.494
"257" 3746.60019 14.598
"179" 3229.91503 14.585
"226" 3638.7695 14.581
"329" 4379.81544 14.601
"114" 2955.81384 14.54
"77" 2655.64214 14.466
"301" 4069.63251 14.452
"65" 2620.70651 14.464
"364" 4533.54188 14.474
"365" 4537.53757 14.48
"255" 3740.60161 14.509
"315" 4131.549 14.527
"118" 2966.72263 14.535
"193" 3308.80043 14.598
"28" 2275.7322 14.587
"13" 2232.71835 14.596
"299" 4065.7061 14.495
"43" 2326.52638 14.513
"305" 4084.71577 14.592
"323" 4361.81859 14.572
"236" 3686.84871 14.529
"41" 2317.57107 14.495
"157" 3056.53289 14.59
"16" 2240.7912 14.593
"356" 4494.64825 14.455
"32" 2283.76216 14.556
"106" 2925.78433 14.559
"93" 2699.58738 14.516
"150" 3042.60165 14.541
"153" 3048.53668 14.583
"152" 3046.55951 14.509
"138" 3010.66531 14.47
"173" 3105.53866 14.54
"155" 3052.53217 14.604
"251" 3731.6972 14.486
"240" 3698.71322 14.613
"191" 3303.79109 14.599
"108" 2933.76825 14.509
"263" 3761.7265 14.462
"186" 3283.87163 14.489
"366" 4540.56133 14.6
"343" 4450.72732 14.495
"156" 3054.5336 14.455
"76" 2652.65181 14.573
"136" 3006.69447 14.454
"117" 2963.78324 14.48
"339" 4435.82493 14.591
"258" 3748.62852 14.463
"146" 3033.65156 14.518
"11" 2226.7412 14.527
"98" 2883.90656 14.577
"180" 3247.8485 14.608
"86" 2675.68293 14.589
"333" 4397.79578 14.578
"254" 3738.63125 14.564
"250" 3728.62599 14.592
"68" 2628.8262 14.478
"145" 3030.72948 14.594
"151" 3044.54374 14.572
"94" 2705.56117 14.598
"40" 2303.64735 14.477
"162" 3069.56723 14.591
"341" 4442.75828 14.46
"125" 2983.72041 14.573
"192" 3306.78373 14.51
"112" 2949.75627 14.495
"238" 3692.68699 14.491
"277" 3968.86224 14.539
"45" 2337.57569 14.548
"316" 4149.64089 14.593
"331" 4388.76021 14.607
"23" 2258.82263 14.592
"140" 3018.67695 14.556
"338" 4431.76849 14.601
"87" 2677.68573 14.494
"35" 2293.67066 14.59
"275" 3937.92069 14.588
"280" 3987.87932 14.506
"227" 3641.80787 14.59
"97" 2870.90702 14.582
"326" 4370.77077 14.591
"104" 2915.83862 14.468
"228" 3646.88713 14.614
"243" 3705.7423 14.499
"308" 4100.8549 14.528
"290" 4040.76999 14.574
"210" 3396.59587 14.493
"324" 4364.80302 14.478
"332" 4392.78531 14.597
"164" 3075.56912 14.492
"204" 3359.68949 14.563
"230" 3656.86165 14.491
"128" 2990.74641 14.543
"185" 3281.77183 14.58
"198" 3329.7712 14.591
"271" 3790.59261 14.583
"54" 2555.85405 14.474
"358" 4502.62537 14.513
"216" 3418.62706 14.452
"253" 3736.67815 14.544
"321" 4350.88642 14.501
