"a" "b"
"358" 4457.6595 17.264
"370" 4499.56588 17.116
"129" 2988.65434 17.073
"134" 2998.62642 17.242
"17" 2242.7799 17.247
"196" 3296.7741 17.169
"83" 2665.73353 17.252
"151" 3035.64346 17.165
"57" 2571.85454 17.23
"248" 3698.69439 17.245
"325" 4131.53497 17.136
"293" 4009.87766 17.114
"10" 2226.72802 17.239
"321" 4117.64551 17.113
"269" 3752.60261 17.073
"113" 2949.74204 17.215
"323" 4124.61239 17.143
"180" 3114.47155 17.149
"340" 4376.79574 17.13
"47" 2366.49438 17.125
"44" 2331.54229 17.06
"204" 3325.72219 17.147
"345" 4397.78174 17.169
"330" 4193.50831 17.126
"333" 4350.85733 17.152
"56" 2563.79734 17.202
"309" 4065.69212 17.172
"159" 3052.51783 17.036
"272" 3758.66494 17.255
"171" 3084.53499 17.104
"18" 2244.83062 17.148
"28" 2275.71902 17.094
"125" 2979.79861 17.229
"362" 4471.63607 17.179
"206" 3334.65207 17.242
"229" 3590.92354 17.237
"366" 4484.64661 17.099
"378" 4537.5234 17.281
"172" 3087.50105 17.215
"211" 3359.6751 17.098
"203" 3321.66038 17.151
"349" 4420.8565 17.041
"101" 2894.80824 17.111
"273" 3761.71225 17.091
"267" 3748.61293 17.159
"297" 4028.78931 17.215
"225" 3444.52461 17.23
"226" 3451.50364 17.277
"119" 2966.7019 17.019
"298" 4030.8666 17.168
"376" 4530.50598 17.221
"109" 2933.7539 17.233
"326" 4149.6267 17.118
"195" 3294.76842 17.08
"163" 3058.51145 17.167
"164" 3060.53115 17.074
"72" 2637.66064 17.084
"344" 4392.77128 17.199
"149" 3030.71522 17.239
"232" 3629.752 17.101
"102" 2899.80911 17.115
"208" 3349.68187 17.226
"331" 4345.8615 17.009
"281" 3797.5585 17.006
"76" 2650.64908 17.208
"239" 3660.73333 17.157
"375" 4523.51051 17.192
"170" 3081.62942 17.24
"368" 4490.70493 17.118
"48" 2397.49123 17.026
"268" 3750.58734 17.232
"175" 3098.54471 17.065
"240" 3665.78277 17.112
"301" 4042.77138 17.244
"212" 3369.675 17.183
"9" 2223.75286 17.039
"103" 2905.79844 17.22
"52" 2544.81533 17.032
"90" 2681.68257 17.173
"79" 2657.69132 17.244
"24" 2261.60173 17.18
"228" 3585.8961 17.066
"285" 3961.86519 17.262
"224" 3434.5922 17.093
"316" 4087.72871 17.239
"282" 3804.55452 17.058
"58" 2577.79165 17.255
"78" 2655.62509 17.131
"177" 3105.52324 17.05
"155" 3044.52938 17.135
"371" 4502.61222 17.206
"306" 4055.72642 17.165
"19" 2249.70295 17.197
"215" 3394.70199 17.247
"141" 3012.74651 17.051
"104" 2910.82335 17.172
"70" 2631.61382 17.103
"214" 3389.65645 17.004
"352" 4435.78877 17.143
"22" 2256.69411 17.223
"111" 2942.73789 17.165
"292" 4007.7259 17.099
"209" 3352.64865 17.047
"126" 2981.80557 17.131
"167" 3072.59969 17.254
"1" 2171.88969 17.102
"247" 3694.85617 17.251
