"a" "b"
"188" 3306.79083 15.351
"97" 2899.83072 15.433
"338" 4450.73428 15.769
"65" 2628.83278 15.609
"80" 2667.77348 15.37
"104" 2933.77536 15.605
"76" 2659.73557 15.681
"292" 4057.72615 15.711
"70" 2642.69165 15.637
"239" 3712.82894 15.799
"136" 3018.67163 15.554
"337" 4448.72391 15.488
"211" 3421.59004 15.805
"135" 3016.68664 15.738
"249" 3740.60977 15.671
"225" 3656.86874 15.902
"272" 3974.84285 15.576
"244" 3728.63299 15.874
"180" 3276.82889 15.706
"262" 3775.64833 15.534
"82" 2675.68956 15.447
"89" 2699.59456 15.727
"220" 3633.83127 15.7
"28" 2279.75327 15.755
"282" 4028.81031 15.532
"119" 2979.81978 15.485
"184" 3294.79006 15.684
"305" 4107.73834 15.939
"324" 4379.82242 15.699
"321" 4370.77779 15.856
"203" 3389.67796 15.549
"2" 2189.81734 15.803
"39" 2317.57771 15.505
"12" 2234.71812 15.325
"33" 2293.67729 15.87
"311" 4149.64793 15.409
"177" 3262.90267 15.369
"115" 2973.84446 15.938
"240" 3715.6466 15.863
"57" 2594.76068 15.895
"23" 2265.67141 15.326
"290" 4053.79751 15.868
"163" 3081.6517 15.862
"142" 3033.65863 15.364
"209" 3409.54605 15.864
"172" 3114.49368 15.722
"147" 3044.55085 15.634
"339" 4453.7108 15.405
"8" 2226.74779 15.77
"287" 4046.66711 15.447
"278" 4007.74706 15.364
"60" 2613.68361 15.381
"13" 2238.66943 15.768
"208" 3404.56695 15.486
"289" 4051.74617 15.422
"126" 2996.66486 15.872
"283" 4031.70115 15.63
"93" 2870.91432 15.886
"179" 3273.7833 15.552
"227" 3671.76994 15.838
"322" 4373.77771 15.37
"21" 2258.82925 15.692
"165" 3087.52385 15.684
"297" 4072.67668 15.548
"260" 3769.70892 15.847
"195" 3334.6736 15.933
"44" 2366.51824 15.477
"190" 3310.83989 15.818
"35" 2297.69496 15.736
"194" 3329.77826 15.648
"134" 3012.7678 15.733
"62" 2620.71356 15.928
"50" 2555.86135 15.815
"99" 2910.84991 15.678
"9" 2228.79141 15.864
"67" 2634.6542 15.545
"46" 2520.89094 15.365
"223" 3646.89424 15.341
"198" 3352.67013 15.934
"312" 4153.58864 15.837
"49" 2551.83728 15.377
"27" 2277.74234 15.875
"345" 4474.71116 15.544
"4" 2200.8528 15.902
"319" 4364.81004 15.811
"351" 4494.6552 15.487
"53" 2571.87435 15.951
"140" 3028.73154 15.461
"295" 4067.65139 15.589
"124" 2992.69383 15.487
"16" 2244.85037 15.674
"156" 3060.55271 15.754
"329" 4402.87821 15.681
"344" 4471.65701 15.363
"252" 3748.63551 15.747
"66" 2631.63359 15.349
"174" 3134.49127 15.512
"360" 4537.54464 15.828
"152" 3054.54074 15.478
"284" 4037.78115 15.862
"255" 3754.662 15.93
"270" 3961.88655 15.531
"323" 4376.81684 15.566
"170" 3108.52424 15.412
"248" 3738.63823 15.831
"117" 2977.76784 15.679
"103" 2929.82853 15.909
"182" 3283.87875 15.471
"101" 2921.84813 15.846
"361" 4540.56837 15.939
"110" 2955.82095 15.912
"32" 2291.70137 15.467
"24" 2271.64782 15.647
"139" 3026.69573 15.67
"326" 4388.76716 15.894
"331" 4416.86053 15.951
"245" 3731.70421 15.806
"149" 3048.54381 15.945
"280" 4023.76136 15.576
"160" 3072.62132 15.493
"42" 2331.56422 15.813
"178" 3268.82423 15.605
"72" 2650.6736 15.727
"196" 3338.72624 15.714
"236" 3702.8425 15.883
"341" 4459.65968 15.7
"353" 4502.63194 15.402
"308" 4124.66983 15.699
"173" 3125.49089 15.856
"20" 2256.72138 15.776
"91" 2712.53301 15.727
"301" 4087.74955 15.383
"355" 4509.62542 15.93
"127" 2998.64768 15.734
"87" 2690.60446 15.788
"123" 2990.7535 15.7
"161" 3075.5763 15.633
"206" 3399.64041 15.387
"1" 2183.87105 15.6
"327" 4392.79227 15.73
"108" 2949.76339 15.741
"193" 3325.74368 15.699
"314" 4178.53686 15.624
"145" 3040.67374 15.9
"258" 3761.73351 15.809
"148" 3046.56663 15.376
"181" 3281.77895 15.639
"293" 4060.66547 15.79
"41" 2326.53367 15.84
"315" 4345.88282 15.562
"10" 2230.70437 15.738
"277" 4004.81449 15.887
"38" 2303.654 15.928
"253" 3750.60852 15.581
"17" 2249.72271 15.919
"71" 2644.69001 15.427
"45" 2397.51348 15.517
"86" 2685.65055 15.348
"231" 3689.77361 15.848
"63" 2623.6882 15.568
"298" 4077.70899 15.519
"317" 4355.86489 15.441
"222" 3641.81498 15.334
"106" 2942.75929 15.916
"332" 4425.71709 15.541
"137" 3022.77837 15.946
"228" 3675.78501 15.542
"350" 4491.70954 15.956
"269" 3937.92789 15.74
"31" 2289.69253 15.65
"328" 4397.80278 15.704
"176" 3247.85568 15.494
"154" 3057.58644 15.651
"218" 3617.86546 15.895
"200" 3359.69657 15.81
"346" 4478.72488 15.946
"74" 2655.64936 15.678
"216" 3585.92445 15.66
"141" 3030.73656 15.841
"146" 3042.60877 15.781
"19" 2253.71408 15.68
"205" 3396.60299 15.899
"204" 3394.72361 15.482
"52" 2563.82032 15.881
"309" 4126.7081 15.496
"275" 3995.79317 15.683
"347" 4481.754 15.5
"88" 2695.54224 15.954
"168" 3102.50707 15.895
"113" 2963.79034 15.754
"224" 3653.81291 15.876
"226" 3660.75461 15.691
"40" 2322.6243 15.459
"250" 3743.60596 15.778
"164" 3084.56008 15.929
"69" 2640.72897 15.797
"237" 3705.74933 15.933
"90" 2705.57063 15.9
"138" 3024.72668 15.812
"192" 3321.6819 15.919
"202" 3381.78842 15.451
"15" 2242.80434 15.475
"185" 3296.79576 15.474
"128" 3000.66444 15.551
"296" 4069.6394 15.321
"111" 2957.74859 15.799
"143" 3035.66482 15.942
"55" 2580.84063 15.639
"169" 3105.54588 15.735
"274" 3987.88636 15.634
"342" 4464.65782 15.651
"330" 4410.83705 15.744
"232" 3692.694 15.897
"18" 2251.81759 15.835
"294" 4065.71303 15.779
"246" 3734.69711 15.39
"85" 2681.70401 15.748
"166" 3089.58118 15.905
"48" 2544.83721 15.672
"359" 4533.5489 15.387
"357" 4523.53167 15.526
"214" 3444.54623 15.756
"348" 4484.66757 15.422
"286" 4042.79231 15.819
"264" 3785.63095 15.932
"247" 3736.68515 15.939
"78" 2663.71832 15.753
"5" 2211.82584 15.46
"73" 2652.65843 15.524
"94" 2883.91379 15.722
