"a" "b"
"297" 4057.71926 15.669
"185" 3281.77183 15.64
"167" 3084.55204 15.692
"346" 4459.65277 15.672
"50" 2535.91485 15.696
"331" 4388.76021 15.758
"96" 2733.49583 15.794
"31" 2281.73388 15.79
"55" 2559.74171 15.758
"63" 2613.67654 15.764
"11" 2226.7412 15.654
"173" 3105.53866 15.702
"362" 4523.52465 15.661
"171" 3098.5614 15.7
"345" 4457.67347 15.675
"194" 3310.83278 15.794
"151" 3044.54374 15.691
"335" 4410.8301 15.716
"355" 4491.69755 15.692
"187" 3289.78538 15.635
"82" 2665.74672 15.736
"180" 3247.8485 15.623
"27" 2273.79432 15.796
"81" 2663.70769 15.757
"350" 4474.70422 15.752
"8" 2211.81922 15.794
"202" 3352.66307 15.755
"327" 4373.77073 15.686
"197" 3325.7366 15.631
"219" 3452.50058 15.722
"253" 3736.67815 15.805
"249" 3725.72248 15.635
"154" 3050.53785 15.692
"267" 3775.64121 15.621
"103" 2910.84275 15.735
"255" 3740.60161 15.792
"251" 3731.6972 15.624
"92" 2695.53506 15.776
"200" 3338.71917 15.76
"283" 4004.80749 15.784
"61" 2594.75341 15.702
"130" 2994.78175 15.746
"119" 2969.67143 15.7
"146" 3033.65156 15.686
"77" 2655.64214 15.768
"270" 3785.62388 15.635
"165" 3077.65254 15.667
"18" 2244.84381 15.659
"52" 2544.82994 15.702
"195" 3314.75997 15.768
"184" 3276.82173 15.784
"227" 3641.80787 15.658
"120" 2973.83737 15.644
"85" 2673.65478 15.76
"252" 3734.69009 15.798
"233" 3671.76294 15.641
"69" 2631.62701 15.747
"24" 2261.6149 15.815
"344" 4453.70388 15.687
"182" 3268.81707 15.769
"30" 2279.74669 15.801
"323" 4361.81859 15.687
"214" 3409.53898 15.681
"59" 2580.83402 15.706
"64" 2617.76718 15.726
"51" 2542.78564 15.687
"98" 2883.90656 15.645
"274" 3818.51809 15.784
"220" 3585.91722 15.641
"104" 2915.83862 15.655
"97" 2870.90702 15.751
"105" 2921.841 15.651
"102" 2905.81286 15.671
"16" 2240.7912 15.651
"207" 3381.78133 15.63
"304" 4080.68587 15.821
"156" 3054.5336 15.695
"90" 2685.64339 15.756
"116" 2961.72419 15.7
"325" 4366.82545 15.739
"256" 3743.59895 15.636
"157" 3056.53289 15.688
"223" 3617.85829 15.64
"83" 2667.76686 15.732
"186" 3283.87163 15.64
"204" 3359.68949 15.637
"100" 2894.82269 15.738
"115" 2957.74149 15.679
"91" 2690.5973 15.671
"342" 4448.71699 15.766
"181" 3262.89546 15.805
"366" 4540.56133 15.801
"62" 2599.79487 15.739
"76" 2652.65181 15.684
"287" 4026.66748 15.821
"80" 2661.77671 15.709
"143" 3026.68862 15.723
"241" 3700.74783 15.799
"93" 2699.58738 15.78
"263" 3761.7265 15.633
"222" 3592.91011 15.817
"57" 2571.86775 15.69
"23" 2258.82263 15.685
"190" 3298.81925 15.786
"2" 2171.90436 15.78
"316" 4149.64089 15.652
"329" 4379.81544 15.706
"36" 2295.69022 15.804
"244" 3707.71837 15.648
"363" 4530.52017 15.807
"67" 2626.66027 15.68
"302" 4072.66979 15.818
"317" 4153.58164 15.644
"328" 4376.80983 15.746
"269" 3781.68602 15.632
"144" 3028.72444 15.728
"268" 3778.64026 15.806
"240" 3698.71322 15.808
"351" 4478.71793 15.755
"312" 4122.65126 15.831
"191" 3303.79109 15.642
"79" 2659.72898 15.736
"209" 3394.71647 15.771
"137" 3008.65369 15.726
"298" 4060.65857 15.82
"250" 3728.62599 15.797
"266" 3772.66992 15.808
"226" 3638.7695 15.798
"218" 3444.53911 15.743
"340" 4439.69068 15.682
"46" 2349.53545 15.791
"221" 3590.93821 15.821
"71" 2637.6738 15.764
"48" 2397.50605 15.784
"294" 4051.73926 15.668
"41" 2317.57107 15.799
"237" 3689.76654 15.616
"314" 4126.69604 15.818
"192" 3306.78373 15.78
"315" 4131.549 15.646
"58" 2577.80488 15.723
"248" 3722.62561 15.793
"288" 4028.80335 15.804
"281" 3995.78614 15.658
"356" 4494.64825 15.779
"232" 3665.79705 15.641
"321" 4350.88642 15.72
"332" 4392.78531 15.748
"295" 4053.7906 15.67
"5" 2189.81005 15.794
"168" 3087.51573 15.72
"121" 2975.77284 15.68
"360" 4509.61883 15.691
"275" 3937.92069 15.689
"284" 4007.74004 15.657
"73" 2642.68456 15.68
