"a" "b"
"485" 3700.71548 15.676
"9" 2191.7654 15.676
"241" 2975.62573 15.617
"284" 3024.68714 15.606
"554" 3973.88569 15.609
"438" 3434.57015 15.66
"668" 4406.76473 15.691
"65" 2294.69486 15.607
"702" 4471.61776 15.624
"455" 3639.75542 15.536
"433" 3415.60328 15.563
"601" 4065.64461 15.588
"99" 2544.79707 15.673
"507" 3739.59497 15.608
"166" 2673.59273 15.599
"10" 2191.80118 15.68
"707" 4479.66399 15.695
"343" 3101.49032 15.546
"398" 3329.73659 15.63
"559" 3987.84181 15.711
"240" 2972.68345 15.604
"486" 3702.77666 15.668
"500" 3725.68997 15.715
"222" 2949.69812 15.642
"56" 2283.70423 15.544
"579" 4030.81803 15.619
"738" 4538.57866 15.553
"607" 4073.79077 15.554
"146" 2650.60216 15.624
"594" 4055.68392 15.698
"5" 2183.83081 15.643
"149" 2654.64096 15.677
"484" 3700.69048 15.695
"531" 3772.61066 15.558
"209" 2921.80839 15.554
"488" 3705.68243 15.608
"415" 3379.75036 15.611
"401" 3336.69446 15.549
"565" 4004.77547 15.628
"468" 3671.70534 15.712
"338" 3089.54024 15.583
"421" 3398.60866 15.545
"589" 4048.69192 15.549
"692" 4453.64421 15.543
"125" 2620.67179 15.626
"473" 3683.76843 15.585
"355" 3133.48374 15.73
"171" 2677.61425 15.624
"109" 2571.83608 15.686
"588" 4045.85504 15.727
"623" 4121.62844 15.577
"740" 4540.52904 15.592
"541" 3790.53504 15.607
"304" 3049.53221 15.55
"76" 2315.56204 15.717
"409" 3359.62383 15.577
"727" 4515.55851 15.57
"105" 2558.8911 15.645
"453" 3633.77629 15.533
"118" 2599.72508 15.541
"506" 3736.64552 15.62
"679" 4428.8577 15.587
"734" 4531.51169 15.653
"367" 3272.87359 15.567
"143" 2644.64685 15.597
"470" 3674.82747 15.604
"410" 3360.63816 15.654
"294" 3035.62523 15.556
"533" 3775.58199 15.7
"114" 2588.81606 15.603
"295" 3037.60242 15.559
"59" 2288.71765 15.675
"234" 2963.71689 15.701
"200" 2897.80794 15.675
"424" 3400.61947 15.543
"223" 2949.72384 15.641
"528" 3766.58515 15.613
"674" 4420.81363 15.543
"79" 2322.57726 15.602
"570" 4014.75598 15.68
"287" 3028.63626 15.614
"277" 3018.60663 15.55
"261" 3000.62493 15.66
"639" 4316.93326 15.553
"342" 3098.52164 15.689
"269" 3008.61256 15.587
"617" 4104.69952 15.555
"512" 3745.73431 15.544
"132" 2629.59682 15.69
"123" 2617.70704 15.614
"291" 3032.7753 15.662
"181" 2694.55534 15.549
"41" 2256.67683 15.567
"201" 2903.8539 15.709
"170" 2677.59014 15.613
"339" 3092.49703 15.657
"282" 3022.73879 15.587
"54" 2281.66859 15.537
"219" 2943.68833 15.596
"20" 2228.73083 15.696
"177" 2685.61083 15.69
"711" 4486.66292 15.553
"408" 3356.62498 15.612
"596" 4057.66275 15.684
"303" 3047.55473 15.538
"516" 3750.6205 15.709
"154" 2659.74698 15.545
"353" 3123.51016 15.695
"81" 2325.5811 15.607
"716" 4497.65367 15.626
"477" 3689.73127 15.552
"11" 2200.78705 15.55
"83" 2331.5202 15.575
"203" 2906.80261 15.563
"501" 3727.60813 15.712
"569" 4011.86905 15.543
"288" 3028.66169 15.611
"669" 4406.78938 15.707
"663" 4392.72472 15.668
"705" 4477.68259 15.683
"36" 2251.83149 15.71
"536" 3778.60772 15.548
"302" 3047.52671 15.553
"662" 4391.86417 15.537
"356" 3230.85738 15.538
"584" 4040.73723 15.555
"593" 4053.75876 15.69
"630" 4144.53544 15.663
"518" 3752.5751 15.715
"558" 3987.81587 15.698
"208" 2921.78156 15.566
"446" 3608.88388 15.537
"599" 4060.62651 15.606
"650" 4368.87016 15.533
"58" 2288.68973 15.682
"524" 3760.72642 15.646
"396" 3325.70392 15.6
"279" 3020.64777 15.545
"380" 3296.7065 15.586
"448" 3614.86672 15.567
"513" 3747.70778 15.556
"713" 4489.68078 15.694
"418" 3386.65342 15.578
"573" 4021.82441 15.555
"283" 3024.66178 15.588
"218" 2942.7197 15.659
"196" 2888.85489 15.608
"158" 2663.67309 15.537
"55" 2281.70332 15.54
"370" 3275.89766 15.665
"521" 3756.72258 15.687
"463" 3656.82573 15.544
"289" 3030.67153 15.636
"313" 3057.54612 15.609
"160" 2665.71635 15.57
"635" 4164.52384 15.559
"481" 3695.71836 15.549
"64" 2294.66831 15.623
"460" 3652.86211 15.591
"694" 4456.64821 15.702
"354" 3132.48099 15.56
"153" 2658.70577 15.698
"28" 2238.6257 15.641
"164" 2671.58449 15.571
"394" 3321.617 15.548
"24" 2232.68802 15.684
"572" 4016.87764 15.719
"714" 4492.72246 15.606
"40" 2256.65032 15.536
"205" 2910.8008 15.578
"159" 2665.64985 15.55
"417" 3386.62818 15.583
"496" 3718.63961 15.55
"449" 3615.90345 15.682
"320" 3064.56184 15.573
"550" 3935.93666 15.71
"602" 4067.61013 15.573
"345" 3103.48713 15.539
"581" 4036.87684 15.54
"333" 3083.59118 15.647
"667" 4402.83919 15.72
"502" 3727.63435 15.725
"404" 3349.63847 15.699
"571" 4016.81899 15.704
"332" 3081.60963 15.654
"651" 4369.76265 15.696
"80" 2325.55316 15.623
"621" 4117.62739 15.619
"575" 4025.83634 15.589
"340" 3092.52428 15.676
"655" 4376.77766 15.57
"29" 2240.7279 15.587
"8" 2188.85523 15.538
"405" 3349.66359 15.676
"161" 2667.61522 15.561
"309" 3053.54823 15.58
"252" 2990.76561 15.697
"85" 2337.54277 15.543
"539" 3785.56625 15.714
"352" 3123.48489 15.68
"3" 2171.87139 15.558
"68" 2298.67256 15.588
"451" 3628.87868 15.682
"641" 4345.85045 15.536
"128" 2624.78668 15.565
"38" 2253.64569 15.685
"14" 2206.74808 15.603
"525" 3761.694 15.624
"631" 4146.54157 15.653
"361" 3251.90407 15.531
"382" 3298.78659 15.629
"73" 2302.66045 15.548
"717" 4498.59779 15.624
"71" 2300.68459 15.569
"274" 3013.62103 15.676
"253" 2990.79771 15.692
"649" 4365.7672 15.679
"515" 3749.59049 15.558
"678" 4428.80131 15.546
"622" 4121.60356 15.605
"620" 4117.60263 15.633
"363" 3254.88641 15.689
"699" 4466.65975 15.686
"197" 2892.8386 15.578
"457" 3641.77561 15.544
"106" 2562.88626 15.595
"389" 3308.768 15.681
"242" 2975.65692 15.622
"592" 4053.73414 15.703
"478" 3692.62791 15.7
"191" 2872.88521 15.695
"322" 3067.54972 15.678
"369" 3275.87242 15.683
"27" 2238.60138 15.654
"633" 4153.54407 15.668
"141" 2642.65142 15.583
"7" 2184.8303 15.572
"272" 3011.64552 15.679
"33" 2244.8134 15.561
"127" 2622.81824 15.575
"113" 2580.80333 15.567
"32" 2244.78956 15.546
"16" 2223.71094 15.532
"400" 3335.83023 15.688
"722" 4507.5665 15.561
"308" 3053.51831 15.583
"173" 2679.67746 15.649
"138" 2640.62853 15.565
"638" 4310.9414 15.534
"467" 3665.76441 15.702
"214" 2932.83715 15.7
"185" 2705.52829 15.63
"442" 3450.54043 15.522
"133" 2631.59635 15.686
"2" 2171.84576 15.555
"725" 4509.58769 15.574
"718" 4499.67608 15.586
"190" 2872.8599 15.677
"395" 3321.64217 15.571
"239" 2971.82741 15.593
"299" 3043.56117 15.541
"34" 2249.65783 15.682
"483" 3698.67606 15.7
"157" 2663.62475 15.546
"444" 3591.91721 15.598
"441" 3450.51498 15.537
"167" 2673.61903 15.601
"450" 3621.89922 15.601
"675" 4420.83832 15.551
"247" 2983.68782 15.544
"230" 2960.70482 15.542
"585" 4042.72888 15.542
"96" 2540.85098 15.654
"472" 3683.74332 15.584
"204" 2910.77569 15.577
"383" 3300.81733 15.637
"680" 4431.71158 15.717
"429" 3406.61645 15.582
"625" 4123.69911 15.549
"18" 2226.68707 15.7
"385" 3303.74979 15.565
"42" 2259.64485 15.679
"86" 2343.50969 15.561
"162" 2667.64294 15.581
"13" 2206.72217 15.579
"108" 2571.81184 15.677
"324" 3069.53465 15.69
"545" 3804.51121 15.713
"471" 3674.85261 15.609
"508" 3739.64892 15.602
"432" 3415.5319 15.601
"25" 2234.65691 15.678
"286" 3026.65618 15.587
"323" 3069.50803 15.689
"411" 3366.68658 15.691
"422" 3398.63978 15.542
"182" 2698.59165 15.586
"425" 3403.60287 15.719
"215" 2932.86265 15.708
"337" 3089.51439 15.589
"188" 2731.48336 15.586
"375" 3289.72525 15.708
"412" 3369.65682 15.54
"514" 3748.59463 15.723
"336" 3086.55441 15.619
"307" 3051.5519 15.553
"111" 2577.77458 15.71
"100" 2550.88899 15.695
"522" 3758.59097 15.712
"652" 4371.73367 15.692
"543" 3796.5755 15.654
"244" 2979.75389 15.559
"719" 4500.70523 15.645
"577" 4028.7463 15.683
"104" 2558.86541 15.642
"640" 4345.82577 15.548
"493" 3713.6217 15.65
"26" 2234.68111 15.677
"121" 2607.71533 15.554
"152" 2657.66979 15.549
"475" 3686.81632 15.685
"660" 4383.78832 15.646
"423" 3400.59412 15.564
"419" 3390.63116 15.56
"156" 2661.74623 15.551
"19" 2226.7108 15.706
"258" 2997.60701 15.57
"88" 2350.50459 15.653
"227" 2955.77651 15.707
"523" 3758.64668 15.696
"434" 3421.60135 15.542
"676" 4424.8333 15.542
"519" 3754.55642 15.722
"318" 3061.53893 15.624
"547" 3816.51637 15.688
"359" 3246.87325 15.646
"207" 2915.80619 15.633
"704" 4474.80186 15.552
"225" 2952.71493 15.565
"187" 2711.55493 15.562
"366" 3268.78425 15.644
"430" 3410.55597 15.603
"495" 3716.65888 15.562
"376" 3289.75253 15.689
"281" 3022.67976 15.582
"566" 4007.70809 15.602
"459" 3646.83531 15.64
"461" 3653.77334 15.607
"431" 3410.58103 15.594
"406" 3353.63127 15.646
"535" 3778.58268 15.553
"637" 4192.50295 15.723
"733" 4525.57015 15.618
"567" 4008.7059 15.633
"606" 4072.63778 15.675
"723" 4507.5946 15.559
"587" 4045.82825 15.709
"278" 3018.63219 15.557
"22" 2230.64239 15.706
"334" 3084.51648 15.588
