"a" "b"
"219" 3629.80389 15.165
"7" 2226.77167 15.144
"62" 2617.80153 15.216
"312" 4142.56227 15.208
"265" 3798.55296 15.109
"195" 3352.64367 15.275
"165" 3092.59315 15.124
"38" 2323.54234 15.2
"184" 3296.82162 15.241
"138" 3024.75257 15.148
"161" 3081.6777 15.153
"250" 3740.69875 15.103
"318" 4345.90798 15.265
"284" 4037.83526 15.103
"21" 2265.7586 15.215
"240" 3713.66103 15.121
"220" 3634.76201 15.178
"45" 2520.91714 15.15
"40" 2338.52768 15.171
"42" 2354.52229 15.252
"187" 3303.84156 15.137
"77" 2654.82401 15.075
"110" 2952.78982 15.277
"74" 2646.67298 15.143
"61" 2609.64554 15.102
"188" 3306.8163 15.229
"25" 2277.77244 15.094
"274" 3995.81896 15.231
"33" 2297.72087 15.083
"130" 3004.67782 15.136
"316" 4183.50211 15.093
"346" 4458.69703 15.235
"261" 3778.67291 15.083
"245" 3730.6313 15.109
"369" 4540.59362 15.065
"86" 2677.74802 15.143
"319" 4350.88238 15.27
"100" 2910.87563 15.125
"234" 3696.67242 15.229
"140" 3028.75735 15.185
"69" 2637.70436 15.146
"116" 2970.76943 15.215
"298" 4079.64714 15.237
"176" 3247.8813 15.108
"320" 4355.88996 15.265
"79" 2659.70755 15.087
"81" 2665.77723 15.248
"72" 2643.65282 15.261
"76" 2652.72025 15.157
"70" 2639.81916 15.099
"279" 4018.79225 15.254
"32" 2295.73002 15.169
"120" 2983.75366 15.131
"137" 3022.80392 15.231
"159" 3075.60287 15.235
"232" 3692.71966 15.154
"275" 4002.81834 15.117
"211" 3428.57948 15.188
"361" 4510.6549 15.089
"95" 2884.85213 15.28
"330" 4398.79546 15.23
"228" 3675.81053 15.12
"313" 4150.53933 15.113
"231" 3689.79908 15.252
"338" 4431.85028 15.163
"106" 2939.80964 15.246
"136" 3020.77749 15.279
"37" 2317.64009 15.08
"166" 3098.59529 15.272
"160" 3078.52501 15.274
"113" 2961.75771 15.117
"115" 2966.75531 15.101
"78" 2657.7425 15.154
"128" 3000.69087 15.271
"152" 3054.5666 15.096
"150" 3050.57063 15.257
"15" 2249.76134 15.088
"213" 3443.51655 15.229
"64" 2623.71394 15.224
"190" 3310.86546 15.105
"18" 2256.72961 15.188
"306" 4113.67151 15.162
"262" 3781.73392 15.152
"1" 2166.83748 15.087
"221" 3640.75832 15.102
"214" 3452.5364 15.204
"345" 4456.7494 15.232
"23" 2273.67123 15.262
"246" 3733.62006 15.098
"327" 4383.85254 15.222
"271" 3974.87994 15.096
"177" 3256.85796 15.265
"233" 3694.85194 15.247
"107" 2942.78503 15.279
"336" 4425.7463 15.185
"216" 3588.91748 15.276
"328" 4388.79243 15.238
"144" 3038.67415 15.214
"84" 2673.68642 15.289
"355" 4490.70075 15.111
"267" 3819.51713 15.171
"44" 2401.50848 15.195
"83" 2671.723 15.171
"36" 2304.72654 15.141
"253" 3748.69151 15.095
"175" 3239.91042 15.197
"222" 3650.81034 15.116
"342" 4448.75352 15.252
"317" 4341.84888 15.099
"12" 2238.6934 15.251
"34" 2299.74326 15.117
"309" 4124.69528 15.273
"286" 4042.81747 15.087
"310" 4127.64924 15.181
"349" 4468.69869 15.236
"340" 4439.72276 15.1
"60" 2599.83307 15.136
"155" 3060.57993 15.247
"169" 3107.50886 15.111
"347" 4461.6471 15.242
"10" 2232.74882 15.145
"226" 3666.79773 15.268
"335" 4421.78217 15.168
"208" 3410.62036 15.259
"285" 4040.80199 15.145
"49" 2542.81624 15.266
"293" 4064.67608 15.198
"183" 3294.81623 15.28
"268" 3938.93494 15.209
"59" 2594.78968 15.145
"28" 2283.79454 15.265
"48" 2539.8239 15.191
"331" 4403.73524 15.261
"67" 2631.68345 15.137
"282" 4028.83859 15.253
"296" 4072.70181 15.097
"112" 2957.77439 15.275
"109" 2948.85057 15.084
"180" 3276.89442 15.262
"237" 3704.75719 15.262
"85" 2675.71335 15.231
"239" 3711.64744 15.207
"215" 3574.92713 15.091
"281" 4026.70261 15.239
"280" 4023.78666 15.238
"354" 4486.70251 15.249
"270" 3968.89435 15.253
"139" 3026.72167 15.097
"204" 3395.63681 15.257
"198" 3363.70248 15.093
"189" 3308.83315 15.139
"278" 4011.7529 15.238
"89" 2686.56479 15.219
"326" 4379.84828 15.088
"365" 4530.55256 15.089
"35" 2302.59445 15.084
"57" 2580.86474 15.236
"348" 4465.66793 15.12
"297" 4076.77226 15.263
"51" 2551.86336 15.103
"127" 2998.68137 15.17
"129" 3002.67862 15.24
"153" 3056.56578 15.156
"196" 3355.66553 15.192
"124" 2992.72452 15.26
"99" 2906.84218 15.175
"43" 2368.50633 15.127
"98" 2900.81121 15.12
"212" 3436.57381 15.099
"203" 3391.58205 15.108
"308" 4120.66456 15.098
"334" 4421.72627 15.182
"366" 4532.54627 15.16
"363" 4520.6256 15.104
"307" 4118.57843 15.146
"224" 3657.78888 15.111
"119" 2979.84567 15.206
"56" 2577.83528 15.25
"108" 2946.80546 15.13
"249" 3738.66378 15.092
"287" 4046.69226 15.255
"6" 2223.79686 15.236
"251" 3743.66427 15.09
"205" 3398.69364 15.136
"75" 2650.73012 15.25
"117" 2974.68407 15.177
"235" 3699.68469 15.261
"143" 3035.69051 15.264
"5" 2217.77657 15.164
"82" 2667.81113 15.157
"101" 2915.87181 15.128
"364" 4523.60915 15.158
"260" 3772.70243 15.255
"46" 2521.89652 15.131
"171" 3113.51905 15.26
"357" 4498.63551 15.19
"311" 4132.62724 15.185
"39" 2326.55999 15.26
"8" 2228.81518 15.229
"257" 3758.71362 15.101
"179" 3273.80892 15.159
"66" 2629.63417 15.069
