"a" "b"
"263" 3772.6734 14.175
"96" 2894.82625 14.267
"233" 3689.77003 14.298
"156" 3058.52933 14.172
"191" 3314.76347 13.993
"100" 2915.84215 14.075
"97" 2899.82709 14.071
"234" 3692.69048 14.074
"81" 2673.6581 14.067
"247" 3731.70066 14.065
"29" 2281.73719 14.134
"112" 2961.72767 13.994
"64" 2626.66377 14.077
"330" 4392.78877 14.214
"118" 2977.76429 14.028
"67" 2634.65088 14.118
"275" 3974.83929 14.08
"239" 3705.74579 14.21
"269" 3797.57638 14.319
"150" 3048.54022 14.044
"296" 4060.66197 14.038
"301" 4077.7055 14.073
"149" 3046.56302 14.249
"177" 3262.89903 14.222
"146" 3040.67014 14.039
"294" 4055.74377 14.244
"20" 2256.71809 14.09
"46" 2520.88722 14.252
"297" 4065.70953 14.435
"232" 3686.85215 14.213
"285" 4028.8068 14.001
"312" 4126.69946 14.263
"47" 2542.789 14.398
"235" 3695.76976 14.338
"162" 3077.6561 14.362
"45" 2397.50972 14.059
"43" 2337.57935 14.259
"242" 3715.64305 14.043
"336" 4431.77189 14.194
"270" 3805.50898 14.335
"145" 3038.6448 14.275
"309" 4117.66296 14.145
"41" 2326.53 14.022
"148" 3044.54726 14.357
"245" 3725.72593 14.19
"287" 4037.77764 14.087
"324" 4370.77423 14.387
"6" 2217.74941 14.079
"190" 3310.8363 14.298
"165" 3087.52021 14.024
"354" 4494.65167 14.213
"200" 3359.69299 14.442
"316" 4164.56365 14.092
"122" 2983.72392 14.264
"142" 3030.73299 14.298
"226" 3656.86516 14.397
"161" 3075.57267 14.307
"38" 2303.65067 14.081
"352" 4487.72686 14.291
"32" 2291.69806 14.392
"136" 3016.68303 14.008
"299" 4069.63591 14.075
"109" 2952.753 14.173
"111" 2957.74498 14.271
"144" 3035.66121 14.24
"246" 3728.62944 14.391
"197" 3349.69981 14.251
"305" 4092.80189 14.082
"334" 4416.85701 14.27
"260" 3761.72998 13.977
"347" 4471.6535 14.234
"198" 3352.66658 14.217
"133" 3006.69798 14.436
"327" 4379.81888 14.397
"27" 2277.73906 14.236
"65" 2628.82951 14.359
"14" 2240.7945 14.055
"290" 4046.66359 14.079
"185" 3296.79215 14.445
"178" 3268.8206 14.096
"237" 3700.75133 14.07
"121" 2981.82329 14.364
"282" 4016.85451 14.274
"216" 3452.50409 14.346
"222" 3638.77299 14.085
"249" 3736.6816 14.338
"176" 3247.85205 14.274
"55" 2580.83732 14.235
"141" 3028.72796 14.338
"304" 4087.74605 14.301
"123" 2986.70652 14.094
"5" 2211.82254 14.22
"340" 4448.72041 14.315
"168" 3102.50342 13.994
"94" 2883.91014 14.037
"326" 4376.8133 14.185
"180" 3276.82527 14.1
"113" 2963.78675 14.084
"15" 2242.80104 14.193
"321" 4361.82208 14.241
"63" 2623.6846 14.017
"173" 3125.48718 14.13
"101" 2921.84452 14.018
"171" 3111.49858 14.07
"300" 4072.6732 14.386
"360" 4523.52812 14.038
"212" 3421.58645 14.409
"295" 4057.72267 14.44
"329" 4388.76363 14.055
"310" 4122.65469 13.974
"187" 3303.79461 14.391
"78" 2665.75004 14.068
"170" 3108.52059 14.448
"107" 2946.77614 14.066
"219" 3617.86183 14.406
"280" 4004.81094 13.986
"311" 4124.66632 14.058
"174" 3134.48759 14.024
"218" 3592.91366 14.243
"105" 2939.77761 14.089
"103" 2929.82492 14.011
"273" 3961.88298 14.262
"182" 3283.87515 14.04
"279" 3999.82253 14.113
"298" 4067.64791 13.98
"214" 3434.61015 14.079
"337" 4435.82833 14.07
"344" 4459.65618 13.998
"10" 2230.70109 14.209
"104" 2933.77175 14.25
"89" 2699.59092 14.384
"18" 2251.8143 14.313
"255" 3750.60498 14.34
"195" 3334.67001 14.321
"359" 4520.59674 14.439
"267" 3785.62737 13.992
"356" 4502.62867 14.22
"291" 4048.75214 14.333
"8" 2226.7445 14.103
"361" 4530.52363 13.986
"11" 2232.72164 14.034
"31" 2289.68923 14.153
"17" 2249.71942 14.052
"42" 2331.56054 14.449
"314" 4149.64437 14.215
"147" 3042.60518 14.11
"21" 2258.82595 14.227
"345" 4464.65434 14.334
"99" 2910.84628 14.3
"284" 4026.67091 14.405
"283" 4023.75783 14.183
"325" 4373.77417 13.979
"90" 2705.56474 14.172
"83" 2677.68909 14.278
"254" 3748.63198 14.079
"228" 3665.80056 14.414
"293" 4053.79399 14.077
"119" 2977.79027 14.036
"124" 2988.67374 14.238
"349" 4478.72134 14.177
"132" 3004.64841 14.249
"289" 4042.7888 14.298
"201" 3369.69294 14.012
"206" 3396.5994 14.24
"80" 2671.66573 13.987
"307" 4104.76214 14.426
"303" 4084.71918 14.072
"319" 4350.88991 14.029
"313" 4131.55243 14.06
"102" 2925.78787 14.235
"166" 3089.57754 14.121
"128" 2996.66126 14.253
"73" 2652.6551 14.405
"188" 3306.78724 13.999
"189" 3308.80394 14.069
"40" 2322.62061 14.329
"236" 3698.72205 13.985
"278" 3995.78961 14.27
"88" 2695.53861 14.052
"53" 2571.87105 14.113
"24" 2271.64455 14.011
"158" 3067.58568 14.294
"306" 4100.85831 14.068
"338" 4439.69411 14.206
"37" 2301.6538 14.14
"3" 2191.84049 14.11
"335" 4425.71358 14.383
"30" 2283.76548 14.384
"75" 2657.70782 14.081
"160" 3072.61768 14.097
"259" 3758.68373 14.36
"84" 2679.71145 14.014
"163" 3081.64806 14.093
"34" 2295.69352 14.071
"205" 3394.72 14.097
"82" 2675.68624 14.315
"210" 3409.54246 14.061
"93" 2870.91063 14.24
"39" 2317.57439 14.05
"220" 3629.77224 14.082
"323" 4366.82892 14.07
"266" 3781.68949 14.281
"54" 2577.80818 14.053
"186" 3298.82276 13.992
"76" 2659.73228 14.307
"238" 3702.83893 14.244
"48" 2544.83354 14.135
"251" 3740.60622 14.066
"159" 3069.57082 14.417
"33" 2293.67398 14.186
"224" 3646.89063 14.129
"4" 2200.84704 13.986
"137" 3018.66801 14.087
"328" 4383.82396 14.068
"211" 3414.53781 14.456
"130" 3000.66088 13.99
"98" 2905.81638 14.115
"351" 4484.66407 14.078
"139" 3024.72305 14.021
"25" 2273.79761 14.12
"355" 4499.59655 13.997
"302" 4080.68928 14.406
"7" 2223.76933 13.966
"209" 3404.56337 14.256
"106" 2942.75572 14.381
"341" 4450.73075 14.315
"342" 4453.70729 14.087
"248" 3734.69356 14.296
"72" 2650.66999 14.185
"120" 2979.81624 14.104
"116" 2973.84088 14.345
"126" 2992.69025 13.992
