"a" "b"
"52" 2563.82032 16.398
"20" 2256.72138 16.455
"320" 4366.83248 16.403
"353" 4502.63194 16.365
"144" 3038.64841 16.377
"278" 4007.74706 16.483
"181" 3281.77895 16.218
"104" 2933.77536 16.355
"202" 3381.78842 16.5
"90" 2705.57063 16.433
"300" 4084.72268 16.321
"254" 3752.62393 16.399
"246" 3734.69711 16.52
"341" 4459.65968 16.494
"113" 2963.79034 16.45
"12" 2234.71812 16.377
"71" 2644.69001 16.291
"98" 2905.82003 16.421
"166" 3089.58118 16.503
"102" 2925.79149 16.367
"119" 2979.81978 16.447
"151" 3052.5393 16.38
"30" 2283.76877 16.255
"126" 2996.66486 16.405
"15" 2242.80434 16.337
"158" 3067.58931 16.447
"241" 3718.67918 16.543
"324" 4379.82242 16.517
"67" 2634.6542 16.398
"268" 3818.52526 16.223
"64" 2626.66734 16.426
"333" 4431.7754 16.38
"299" 4080.69277 16.531
"4" 2200.8528 16.429
"272" 3974.84285 16.432
"228" 3675.78501 16.322
"57" 2594.76068 16.476
"276" 3999.82605 16.448
"33" 2293.67729 16.454
"243" 3725.72948 16.417
"191" 3314.77252 16.308
"245" 3731.70421 16.26
"60" 2613.68361 16.42
"107" 2946.77972 16.475
"150" 3050.54496 16.433
"235" 3700.75487 16.355
"227" 3671.76994 16.482
"318" 4361.82562 16.454
"327" 4392.79227 16.295
"192" 3321.6819 16.405
"197" 3349.70338 16.45
"9" 2228.79141 16.299
"313" 4164.57005 16.244
"159" 3069.57445 16.291
"87" 2690.60446 16.408
"26" 2275.73878 16.335
"24" 2271.64782 16.427
"182" 3283.87875 16.438
"141" 3030.73656 16.374
"94" 2883.91379 16.469
"280" 4023.76136 16.512
"155" 3058.53294 16.457
"176" 3247.85568 16.426
"346" 4478.72488 16.403
"271" 3968.8693 16.521
"307" 4122.65818 16.422
"360" 4537.54464 16.502
"249" 3740.60977 16.51
"337" 4448.72391 16.454
"256" 3756.76205 16.363
"263" 3778.64734 16.361
"31" 2289.69253 16.397
"177" 3262.90267 16.441
"70" 2642.69165 16.407
"183" 3289.79251 16.241
"344" 4471.65701 16.215
"77" 2661.78333 16.231
"291" 4055.74725 16.547
"187" 3303.79821 16.364
"244" 3728.63299 16.384
"350" 4491.70954 16.498
"10" 2230.70437 16.485
"230" 3686.85572 16.494
"257" 3758.68731 16.501
"43" 2337.58304 16.286
"78" 2663.71832 16.467
"82" 2675.68956 16.356
"283" 4031.70115 16.511
"153" 3056.54 16.474
"143" 3035.66482 16.489
"338" 4450.73428 16.527
"118" 2977.79386 16.45
"207" 3402.63884 16.476
"109" 2952.75662 16.328
"130" 3004.65199 16.392
"140" 3028.73154 16.407
"48" 2544.83721 16.532
"54" 2577.81148 16.515
"92" 2733.50305 16.482
"106" 2942.75929 16.372
"311" 4149.64793 16.373
"274" 3987.88636 16.454
"190" 3310.83989 16.499
"212" 3429.52077 16.421
"215" 3452.50771 16.506
"237" 3705.74933 16.417
"347" 4481.754 16.494
"132" 3008.66075 16.494
"216" 3585.92445 16.396
"342" 4464.65782 16.518
"201" 3377.68288 16.219
"6" 2217.7527 16.355
"32" 2291.70137 16.255
"239" 3712.82894 16.448
"49" 2551.83728 16.441
"331" 4416.86053 16.302
"137" 3022.77837 16.361
"203" 3389.67796 16.503
"157" 3062.5464 16.363
"85" 2681.70401 16.492
"200" 3359.69657 16.395
"41" 2326.53367 16.44
"61" 2617.77426 16.458
"304" 4104.76567 16.49
"138" 3024.72668 16.447
"160" 3072.62132 16.325
"358" 4530.52719 16.503
"39" 2317.57771 16.473
"267" 3805.51258 16.509
"154" 3057.58644 16.507
"270" 3961.88655 16.491
"252" 3748.63551 16.525
"275" 3995.79317 16.425
"355" 4509.62542 16.335
"66" 2631.63359 16.496
"63" 2623.6882 16.513
"81" 2671.66905 16.493
"173" 3125.49089 16.367
"127" 2998.64768 16.26
"14" 2240.7978 16.497
"323" 4376.81684 16.395
"265" 3790.59968 16.499
"236" 3702.8425 16.513
"326" 4388.76716 16.454
"152" 3054.54074 16.414
"21" 2258.82925 16.309
"68" 2637.68037 16.387
"325" 4383.82748 16.294
"261" 3772.67699 16.342
"108" 2949.76339 16.342
"273" 3981.76241 16.371
"99" 2910.84991 16.357
"122" 2988.67729 16.424
"2" 2189.81734 16.457
"25" 2273.80091 16.415
"111" 2957.74859 16.351
"287" 4046.66711 16.412
"282" 4028.81031 16.408
"286" 4042.79231 16.487
"317" 4355.86489 16.518
"35" 2297.69496 16.387
"97" 2899.83072 16.482
"50" 2555.86135 16.434
"165" 3087.52385 16.47
"329" 4402.87821 16.516
"172" 3114.49368 16.499
"16" 2244.85037 16.245
"226" 3660.75461 16.416
"117" 2977.76784 16.472
"262" 3775.64833 16.489
"266" 3797.57996 16.51
"289" 4051.74617 16.38
"303" 4100.86184 16.425
"145" 3040.67374 16.425
"193" 3325.74368 16.479
"334" 4435.84371 16.485
"314" 4178.53686 16.402
"72" 2650.6736 16.366
"44" 2366.51824 16.479
"91" 2712.53301 16.466
"211" 3421.59004 16.451
"340" 4457.6804 16.447
"285" 4040.77693 16.497
"93" 2870.91432 16.323
"269" 3937.92789 16.478
"133" 3010.6724 16.512
"336" 4442.7652 16.544
"125" 2994.78882 16.523
"79" 2665.75334 16.511
"221" 3638.77658 16.536
"332" 4425.71709 16.526
"217" 3592.9173 16.488
"40" 2322.6243 16.389
"198" 3352.67013 16.252
"308" 4124.66983 16.395
"205" 3396.60299 16.469
"296" 4069.6394 16.47
"310" 4131.55595 16.284
"148" 3046.56663 16.384
"36" 2299.68773 16.216
"142" 3033.65863 16.493
"242" 3722.63262 16.266
"232" 3692.694 16.359
"163" 3081.6517 16.499
"189" 3308.80754 16.501
"351" 4494.6552 16.372
"124" 2992.69383 16.405
"74" 2655.64936 16.445
"3" 2191.84658 16.512
"171" 3111.50226 16.395
"292" 4057.72615 16.478
"37" 2301.65712 16.459
"58" 2599.80209 16.521
"105" 2939.78122 16.503
"76" 2659.73557 16.397
"356" 4520.60029 16.384
"196" 3338.72624 16.357
"13" 2238.66943 16.486
"169" 3105.54588 16.466
"65" 2628.83278 16.313
"178" 3268.82423 16.548
"264" 3785.63095 16.344
"224" 3653.81291 16.491
"255" 3754.662 16.374
"95" 2888.89484 16.381
"214" 3444.54623 16.5
"293" 4060.66547 16.267
"229" 3683.80803 16.347
"339" 4453.7108 16.417
"348" 4484.66757 16.449
"123" 2990.7535 16.276
"222" 3641.81498 16.43
"42" 2331.56422 16.344
"29" 2281.74049 16.406
"75" 2657.71113 16.497
"309" 4126.7081 16.341
"297" 4072.67668 16.537
"59" 2607.75928 16.517
"253" 3750.60852 16.504
"114" 2966.72968 16.3
"352" 4499.59983 16.465
"357" 4523.53167 16.408
"179" 3273.7833 16.242
"260" 3769.70892 16.347
"305" 4107.73834 16.403
"225" 3656.86874 16.45
"136" 3018.67163 16.511
"73" 2652.65843 16.293
"302" 4092.80537 16.397
"186" 3298.82637 16.343
"89" 2699.59456 16.304
"162" 3077.65975 16.365
"7" 2223.77264 16.516
"294" 4065.71303 16.455
"51" 2559.74896 16.492
"19" 2253.71408 16.515
"120" 2983.7275 16.393
"231" 3689.77361 16.369
"103" 2929.82853 16.452
"28" 2279.75327 16.488
"146" 3042.60877 16.464
"322" 4373.77771 16.383
"170" 3108.52424 16.368
"134" 3012.7678 16.415
"88" 2695.54224 16.53
"345" 4474.71116 16.482
"27" 2277.74234 16.412
"174" 3134.49127 16.354
"55" 2580.84063 16.413
"45" 2397.51348 16.456
"110" 2955.82095 16.484
"147" 3044.55085 16.349
"23" 2265.67141 16.384
"250" 3743.60596 16.47
"238" 3707.7462 16.418
