"a" "b"
"153" 3053.52533 16.404
"47" 2518.92031 16.413
"9" 2228.73741 16.45
"291" 4042.73572 16.271
"159" 3064.53319 16.46
"124" 2988.61328 16.47
"356" 4502.60158 16.353
"109" 2941.82063 16.455
"160" 3067.53079 16.42
"286" 4025.84315 16.414
"265" 3772.61767 16.451
"216" 3429.56039 16.303
"126" 2994.73103 16.197
"201" 3353.63823 16.367
"328" 4397.7427 16.217
"75" 2651.69578 16.336
"355" 4499.68265 16.423
"352" 4487.66732 16.392
"163" 3075.51476 16.194
"174" 3112.48648 16.211
"353" 4492.72932 16.468
"175" 3115.51318 16.254
"112" 2949.70564 16.457
"248" 3720.64851 16.233
"72" 2642.63346 16.308
"326" 4387.86532 16.311
"240" 3695.70027 16.367
"79" 2661.72779 16.422
"348" 4474.8087 16.354
"195" 3321.62395 16.215
"289" 4037.72452 16.209
"107" 2929.87606 16.347
"95" 2731.49051 16.354
"98" 2888.862 16.292
"22" 2264.64032 16.425
"282" 4008.7128 16.308
"363" 4531.51857 16.415
"361" 4523.5493 16.358
"3" 2191.77255 16.466
"90" 2685.58494 16.35
"252" 3736.62726 16.483
"154" 3055.52809 16.437
"161" 3069.5151 16.397
"17" 2252.62788 16.257
"244" 3705.68933 16.407
"308" 4121.61038 16.326
"260" 3758.59849 16.317
"181" 3254.86805 16.397
"85" 2673.59946 16.315
"309" 4123.58716 16.371
"299" 4073.79757 16.24
"19" 2256.65687 16.333
"307" 4117.60944 16.284
"87" 2677.59689 16.299
"344" 4458.63943 16.438
"27" 2281.67519 16.207
"345" 4462.6541 16.406
"103" 2910.78278 16.464
"224" 3621.90624 16.471
"184" 3280.87901 16.217
"249" 3724.7043 16.343
"42" 2337.52088 16.421
"276" 3967.89717 16.318
"313" 4153.52584 16.205
"231" 3656.80758 16.446
"131" 3005.66986 16.335
"135" 3013.62797 16.405
"82" 2667.62194 16.494
"190" 3303.73164 16.452
"39" 2322.54666 16.253
"102" 2906.80964 16.464
"237" 3686.7963 16.341
"53" 2554.86574 16.432
"41" 2330.56905 16.332
"21" 2262.65663 16.439
"346" 4467.63617 16.36
"23" 2269.71776 16.461
"101" 2903.86096 16.469
"100" 2897.815 16.392
"143" 3030.67854 16.239
"337" 4435.7133 16.253
"189" 3298.76847 16.432
"238" 3689.71319 16.405
"228" 3641.75631 16.253
"156" 3059.52603 16.47
"311" 4129.67102 16.463
"114" 2955.75833 16.266
"36" 2302.64082 16.437
"11" 2232.67073 16.481
"118" 2966.66405 16.236
"111" 2946.72208 16.47
"275" 3960.86779 16.231
