"a" "b"
"285" 3968.85512 14.919
"65" 2617.76006 15.011
"17" 2242.7865 14.944
"325" 4131.542 14.833
"289" 3995.77906 14.964
"251" 3705.73526 15.049
"117" 2961.71708 15.045
"103" 2905.80569 14.964
"297" 4028.79636 15.019
"268" 3750.59445 15.053
"44" 2331.54962 14.898
"152" 3040.6595 14.963
"108" 2929.81427 14.917
"186" 3254.9135 15.061
"175" 3098.55401 14.973
"342" 4392.77833 14.873
"142" 3018.65746 14.957
"252" 3707.71133 14.898
"64" 2613.66945 14.968
"360" 4471.64308 15.005
"233" 3629.76142 14.939
"48" 2397.49866 15.024
"250" 3702.82843 15.058
"214" 3381.77409 14.94
"373" 4530.51307 15.057
"172" 3087.50835 14.85
"303" 4048.74168 14.879
"123" 2977.7537 14.851
"86" 2673.64815 15.057
"310" 4067.63758 15.055
"162" 3058.51867 14.956
"180" 3114.4789 14.876
"368" 4499.5867 14.867
"163" 3060.53836 14.887
"38" 2299.67447 15.034
"122" 2975.76582 15.011
"22" 2256.70067 14.864
"111" 2942.74505 14.95
"223" 3418.61977 15.038
"121" 2973.83031 14.997
"71" 2634.64098 15
"294" 4016.84406 15.016
"230" 3590.93084 14.972
"169" 3077.64537 15.004
"330" 4345.86864 14.976
"228" 3570.9436 14.847
"277" 3775.63412 14.833
"208" 3349.68906 15.035
"246" 3689.75949 14.857
"327" 4153.57452 15.037
"129" 2988.6632 15.009
"363" 4481.74008 14.849
"307" 4057.71233 14.895
"45" 2337.5684 14.918
"31" 2281.7273 15.013
"171" 3084.54465 14.844
"274" 3765.58492 15.028
"364" 4484.65368 14.862
"281" 3797.5657 15.032
"238" 3653.7987 14.883
"24" 2261.60831 15.06
"188" 3268.80972 14.905
"53" 2551.82271 15.047
"90" 2681.68975 14.923
"35" 2293.66404 15.036
"119" 2966.71557 14.977
"353" 4448.71004 14.86
"210" 3355.67709 15.057
"359" 4467.65432 14.996
"137" 3004.63787 14.846
"72" 2637.66721 15.02
"49" 2520.87622 14.844
"271" 3756.74789 15.025
"124" 2977.77973 14.851
"73" 2640.70809 15.023
"58" 2577.79826 14.921
"15" 2238.65626 14.92
"151" 3038.6342 15.069
"55" 2559.73447 14.876
"187" 3262.88809 14.921
"328" 4164.55259 14.903
"104" 2910.83556 15.053
"161" 3057.57214 14.857
"7" 2211.81259 14.942
"365" 4487.71644 14.88
"177" 3105.53125 14.874
"200" 3308.79314 15.045
"291" 4004.80042 14.983
"336" 4370.76372 15.01
"16" 2240.78463 15.054
"247" 3692.67993 14.857
"218" 3399.62604 14.951
"79" 2657.69795 14.874
"318" 4100.84792 15.005
"313" 4077.69511 14.917
"76" 2650.65622 14.972
"50" 2535.90751 14.857
"338" 4376.8028 14.993
"84" 2667.75498 15.044
"366" 4490.71195 14.885
"239" 3656.85453 14.851
"29" 2277.72913 14.827
"279" 3785.61675 15.023
"61" 2594.74621 14.879
"126" 2981.8127 15.042
"113" 2949.7492 15.062
"66" 2620.69946 15.014
"278" 3778.63312 14.847
"272" 3758.67319 14.981
"80" 2659.71826 14.938
"323" 4124.61941 15.004
"3" 2184.85846 15.003
"98" 2870.89976 14.849
"370" 4507.61833 14.944
"63" 2607.74482 14.973
"286" 3974.82715 14.907
"110" 2939.76695 14.942
"112" 2946.76552 15.055
"83" 2665.74012 14.913
"160" 3056.52574 15.069
"107" 2925.84448 15.065
"226" 3444.53181 15.02
"178" 3108.50963 14.874
"144" 3022.76419 14.921
"168" 3075.56191 14.855
"371" 4509.61224 15.051
"258" 3725.71543 14.92
"220" 3404.55254 14.888
"190" 3276.81442 14.933
"347" 4420.86354 15.051
"293" 4009.89026 14.844
"329" 4177.5405 15.045
"221" 3409.53176 15.041
"89" 2679.7015 15.061
"217" 3396.58862 14.953
"167" 3072.60692 14.836
"184" 3246.92347 14.976
"136" 3002.63606 15.039
"149" 3033.64446 14.912
"87" 2675.67245 14.913
"43" 2326.5191 15.049
"305" 4053.78362 14.955
"287" 3981.7483 15.065
"331" 4350.83055 14.855
"196" 3298.81193 14.977
"102" 2899.81637 14.98
"263" 3738.6242 15.069
"211" 3359.68224 14.961
"219" 3402.62438 14.967
"128" 2986.69599 14.846
"314" 4080.67891 14.91
"261" 3734.68308 14.941
"32" 2283.75557 14.853
"193" 3289.7781 14.945
"52" 2544.82264 14.858
"267" 3748.62147 14.884
"96" 2712.51862 15.054
"199" 3306.77644 14.85
"316" 4087.73573 14.966
"154" 3044.53658 15.069
"212" 3369.68218 14.899
"114" 2952.74241 15.052
"300" 4040.76299 15.039
"120" 2969.66437 14.978
"13" 2232.71176 14.914
"249" 3700.74076 14.972
"81" 2661.77008 15.046
"133" 2996.65066 15.034
"47" 2366.50348 14.85
"352" 4442.7513 14.861
"28" 2275.7256 15.016
"265" 3743.59188 14.947
"204" 3325.72934 15.011
"372" 4523.51762 14.916
"312" 4072.66281 14.92
"26" 2271.6347 14.848
"203" 3321.66755 14.851
"222" 3414.5271 14.988
"183" 3229.90761 14.853
"9" 2223.75943 14.945
"62" 2599.78221 15.03
"298" 4030.87364 14.872
"253" 3712.81485 14.915
"140" 3012.75364 14.928
"197" 3300.86783 14.868
"229" 3585.90339 14.848
"270" 3754.64788 14.863
"264" 3740.59452 14.935
"195" 3296.78133 15.041
"176" 3102.4921 14.864
"227" 3452.49231 14.868
"59" 2580.82742 14.932
"170" 3081.63664 14.848
"30" 2279.73508 15.02
"234" 3633.80865 14.941
"320" 4107.72444 14.842
"308" 4060.65161 14.871
"245" 3686.84163 14.855
"351" 4439.68372 14.879
"299" 4037.76723 15.03
"67" 2623.67403 15.013
"236" 3641.80063 14.875
"11" 2228.77822 15.054
"157" 3050.53074 15.045
"341" 4388.75319 14.985
"332" 4355.85072 15.019
"92" 2690.59016 14.934
"284" 3937.91339 14.998
"37" 2297.68171 14.994
"283" 3818.51094 15.056
"346" 4416.84661 14.943
"317" 4092.79152 14.856
"39" 2301.64389 14.877
"21" 2253.69693 14.872
"191" 3281.76453 15.051
"344" 4402.86424 15.061
"256" 3721.85972 14.899
"237" 3646.8777 15.053
"174" 3092.55191 14.997
"159" 3054.52645 14.871
"145" 3024.71244 14.915
"51" 2542.77898 15.022
"150" 3035.6506 15.059
"95" 2705.55397 14.955
"319" 4104.75176 14.851
"100" 2888.8804 14.855
"132" 2994.77465 14.973
"14" 2234.70494 15.066
"42" 2322.60972 14.891
"296" 4025.8872 15.03
"56" 2563.80583 15.045
"10" 2226.73461 14.934
"369" 4502.6188 14.893
"127" 2983.71335 14.855
"243" 3675.77089 15.018
"254" 3715.63253 14.956
"198" 3303.77675 14.862
"105" 2915.83145 14.908
"302" 4046.65317 15.026
"69" 2628.81963 15.024
"141" 3016.67243 14.905
"374" 4533.5348 15.064
"224" 3428.59882 14.855
"356" 4457.66648 14.851
"41" 2317.56442 15.043
"158" 3052.52503 14.965
"18" 2244.83721 14.86
"109" 2933.76112 14.92
"290" 3999.81198 15.057
"125" 2979.80571 14.991
"27" 2273.78773 14.997
"118" 2963.77616 15.011
"282" 3804.56175 14.969
"375" 4537.53052 14.886
"343" 4397.78877 14.967
"309" 4065.69913 14.942
"19" 2249.70955 15.059
"164" 3062.5321 15.047
"315" 4084.70881 14.955
"321" 4117.65252 14.991
"216" 3394.70917 15.041
"355" 4453.6969 15.035
"106" 2921.83389 14.915
"34" 2291.68811 14.986
"324" 4126.68907 15.037
"1" 2171.89705 15.003
"242" 3671.75589 14.867
"306" 4055.73336 15.044
"192" 3283.86431 14.966
"155" 3046.55239 14.936
"339" 4379.80837 15.001
"101" 2894.81547 14.848
"97" 2733.4882 15.019
"85" 2671.65579 14.915
"99" 2883.89933 15.033
"206" 3334.65926 15.011
"244" 3683.79394 14.846
"182" 3134.47653 14.923
"135" 3000.65031 14.992
"326" 4149.63381 14.863
"357" 4459.64578 15.039
"248" 3694.86329 14.951
"75" 2644.6758 14.985
"335" 4366.8184 15.005
"292" 4007.733 14.979
"57" 2571.86114 14.909
"173" 3089.56656 15.003
"189" 3273.76878 14.959
"4" 2189.80277 15.026
"209" 3352.65584 15.043
"205" 3329.76396 15.004
"235" 3638.76224 14.92
"60" 2588.86924 14.861
"266" 3746.59313 14.938
"131" 2992.67965 14.873
"257" 3722.61856 14.894
"2" 2183.8565 15.032
"288" 3987.87224 15.065
"8" 2217.73949 14.948
"12" 2230.69122 14.915
"241" 3665.78991 14.849
"146" 3026.68155 15.048
"350" 4435.79579 15.062
"255" 3718.66514 14.958
"147" 3028.71737 14.933
"130" 2990.73932 15.03
"23" 2258.81604 15.025
"166" 3069.56006 14.849
"46" 2349.52811 14.939
"185" 3247.84113 14.874
"25" 2265.65825 14.848
"207" 3338.71195 15.007
"260" 3731.69019 14.926
"280" 3790.58547 14.854
"153" 3042.5945 14.897
"367" 4494.64121 15.057
"194" 3294.77563 14.918
"88" 2677.67909 14.896
"179" 3111.48758 14.878
"354" 4450.72038 15.04
"301" 4042.77839 14.857
"333" 4361.81149 15.033
"376" 4540.55424 14.886
"232" 3617.851 14.942
"348" 4425.70318 14.919
"156" 3048.52953 14.902
"269" 3752.60975 14.972
"36" 2295.68357 14.854
"231" 3592.90276 15.038
"139" 3010.65822 14.889
"225" 3434.59939 14.841
"78" 2655.63169 15.035
"334" 4364.79594 15.036
"259" 3728.61895 14.916
"202" 3314.75271 15.032
"358" 4464.64396 14.994
"213" 3377.66856 14.914
"240" 3660.74044 14.996
"275" 3769.69475 14.869
"74" 2642.67748 14.839
"70" 2631.62043 15.004
"134" 2998.63355 14.864
"20" 2251.80441 14.965
"77" 2652.6408 15.038
"82" 2663.70107 14.898
"311" 4069.62553 14.899
"273" 3761.71941 14.995
"91" 2685.63626 15.044
"340" 4383.81348 14.86
"33" 2289.67932 14.842
"181" 3125.47615 14.935
"201" 3310.82553 14.987
"40" 2303.64073 14.973
"143" 3020.69899 15.074
"148" 3030.72238 14.89
"337" 4373.76365 15.008
"138" 3006.68738 14.978
"115" 2955.80675 15.04
"362" 4478.71094 14.846
"262" 3736.67111 14.897
