"a" "b"
"41" 2326.53 14.221
"2" 2189.81365 14.568
"14" 2240.7945 14.459
"115" 2969.67494 14.236
"223" 3641.81138 14.249
"68" 2637.67709 14.244
"123" 2986.70652 14.505
"266" 3781.68949 14.23
"31" 2289.68923 14.231
"22" 2261.6182 14.282
"53" 2571.87105 14.326
"76" 2659.73228 14.228
"167" 3098.56499 14.613
"172" 3114.49002 14.318
"26" 2275.73548 14.23
"231" 3683.80447 14.137
"248" 3734.69356 14.299
"327" 4379.81888 14.236
"356" 4502.62867 14.239
"187" 3303.79461 14.45
"241" 3712.82535 14.185
"55" 2580.83732 14.526
"183" 3289.78889 14.555
"281" 4007.7435 14.335
"45" 2397.50972 14.586
"181" 3281.77534 14.478
"56" 2589.74616 14.514
"337" 4435.82833 14.373
"164" 3084.55561 14.435
"355" 4499.59655 14.434
"93" 2870.91063 14.298
"86" 2685.64694 14.534
"322" 4364.8065 14.244
"184" 3294.78647 14.239
"17" 2249.71942 14.61
"336" 4431.77189 14.245
"312" 4126.69946 14.146
"300" 4072.6732 14.602
"111" 2957.74498 14.585
"219" 3617.86183 14.167
"110" 2955.81737 14.355
"176" 3247.85205 14.166
"341" 4450.73075 14.332
"148" 3044.54726 14.367
"321" 4361.82208 14.421
"62" 2620.71 14.134
"348" 4474.70765 14.211
"60" 2613.68001 14.154
"235" 3695.76976 14.534
"118" 2977.76429 14.298
"72" 2650.66999 14.162
"207" 3399.63683 14.438
"302" 4080.68928 14.596
"21" 2258.82595 14.131
"177" 3262.89903 14.145
"199" 3355.68782 14.481
"277" 3987.8828 14.245
"24" 2271.64455 14.612
"246" 3728.62944 14.169
"263" 3772.6734 14.145
"272" 3937.92423 14.381
"6" 2217.74941 14.367
"19" 2253.71079 14.23
"276" 3981.75884 14.291
"308" 4107.73484 14.381
"40" 2322.62061 14.541
"350" 4481.7505 14.164
"13" 2238.66614 14.244
"206" 3396.5994 14.191
"303" 4084.71918 14.238
"363" 4537.54105 14.568
"214" 3434.61015 14.238
"354" 4494.65167 14.434
"305" 4092.80189 14.358
"239" 3705.74579 14.143
"212" 3421.58645 14.423
"261" 3765.59675 14.17
"138" 3022.77476 14.397
"294" 4055.74377 14.325
"162" 3077.6561 14.306
"65" 2628.82951 14.187
"208" 3402.63521 14.237
"256" 3752.62036 14.242
"96" 2894.82625 14.219
"9" 2228.78811 14.241
"280" 4004.81094 14.411
"48" 2544.83354 14.613
"165" 3087.52021 14.238
"236" 3698.72205 14.144
"205" 3394.72 14.401
"286" 4031.69763 14.211
"120" 2979.81624 14.569
"293" 4053.79399 14.21
"270" 3805.50898 14.419
"251" 3740.60622 14.603
"197" 3349.69981 14.613
"203" 3381.78484 14.188
"47" 2542.789 14.394
"224" 3646.89063 14.138
"90" 2705.56474 14.415
"222" 3638.77299 14.282
"268" 3790.59609 14.401
"306" 4100.85831 14.43
"18" 2251.8143 14.144
"244" 3722.62908 14.23
"141" 3028.72796 14.23
"66" 2631.63029 14.42
"27" 2277.73906 14.46
"275" 3974.83929 14.384
"309" 4117.66296 14.602
"278" 3995.78961 14.244
"344" 4459.65618 14.184
"97" 2899.82709 14.507
"204" 3389.67436 14.255
"142" 3030.73299 14.463
"126" 2992.69025 14.337
"100" 2915.84215 14.139
"15" 2242.80104 14.498
"346" 4467.66474 14.24
"330" 4392.78877 14.155
"211" 3414.53781 14.456
"169" 3105.54222 14.593
"152" 3052.53569 14.425
"39" 2317.57439 14.164
"166" 3089.57754 14.443
