"a" "b"
"17" 2253.75428 15.658
"313" 4150.53933 15.647
"142" 3033.68881 15.64
"57" 2580.86474 15.692
"322" 4364.85751 15.639
"50" 2545.79791 15.677
"328" 4388.79243 15.254
"129" 3002.67862 15.349
"298" 4079.64714 15.714
"304" 4104.79137 15.644
"282" 4028.83859 15.355
"241" 3716.69449 15.665
"196" 3355.66553 15.349
"92" 2700.5247 15.228
"333" 4417.75029 15.277
"283" 4031.72633 15.669
"63" 2620.76956 15.337
"345" 4456.7494 15.398
"295" 4069.66466 15.673
"83" 2671.723 15.261
"32" 2295.73002 15.363
"286" 4042.81747 15.432
"344" 4453.73604 15.441
"351" 4477.72255 15.704
"94" 2735.48926 15.295
"347" 4461.6471 15.709
"79" 2659.70755 15.462
"15" 2249.76134 15.615
"257" 3758.71362 15.713
"368" 4538.6243 15.702
"320" 4355.88996 15.675
"221" 3640.75832 15.207
"36" 2304.72654 15.691
"202" 3386.79126 15.571
"271" 3974.87994 15.299
"132" 3010.69811 15.673
"273" 3987.91136 15.345
"220" 3634.76201 15.302
"130" 3004.67782 15.697
"120" 2983.75366 15.429
"185" 3298.85221 15.556
"354" 4486.70251 15.634
"259" 3769.73428 15.352
"123" 2990.72774 15.549
"39" 2326.55999 15.581
"1" 2166.83748 15.707
"8" 2228.81518 15.238
"243" 3725.75511 15.567
"180" 3276.89442 15.644
"274" 3995.81896 15.655
"143" 3035.69051 15.551
"20" 2261.65657 15.423
"217" 3590.91936 15.551
"133" 3012.79358 15.461
"349" 4468.69869 15.198
"357" 4498.63551 15.437
"323" 4367.76999 15.591
"314" 4154.51775 15.27
"115" 2966.75531 15.191
"109" 2948.85057 15.521
"141" 3030.76235 15.276
"69" 2637.70436 15.547
"209" 3415.5921 15.659
"288" 4048.78165 15.311
"52" 2555.8874 15.193
"290" 4053.82255 15.703
"87" 2679.73873 15.611
"67" 2631.68345 15.629
"96" 2890.81992 15.466
"256" 3754.69276 15.591
"292" 4059.6534 15.599
"31" 2293.70325 15.431
"246" 3733.62006 15.289
"10" 2232.74882 15.413
"265" 3798.55296 15.342
"151" 3052.56497 15.711
"308" 4120.66456 15.603
"55" 2573.77444 15.622
"332" 4410.86233 15.223
"125" 2994.81527 15.694
"325" 4376.84194 15.478
"33" 2297.72087 15.592
"173" 3135.48243 15.604
"169" 3107.50886 15.645
"178" 3268.85013 15.309
"150" 3050.57063 15.296
"258" 3762.67174 15.203
"363" 4520.6256 15.347
"269" 3961.91187 15.264
"210" 3421.58049 15.688
"111" 2955.84684 15.619
"11" 2234.74264 15.379
"252" 3746.73822 15.234
"281" 4026.70261 15.385
"195" 3352.64367 15.388
"208" 3410.62036 15.443
"291" 4056.64241 15.643
"161" 3081.6777 15.711
"293" 4064.67608 15.292
"76" 2652.72025 15.323
"197" 3359.72451 15.541
"171" 3113.51905 15.69
"21" 2265.7586 15.62
"285" 4040.80199 15.661
"369" 4540.59362 15.493
"136" 3020.77749 15.671
"231" 3689.79908 15.438
"78" 2657.7425 15.688
"329" 4392.84668 15.476
"7" 2226.77167 15.513
"135" 3018.70212 15.342
"152" 3054.5666 15.478
"203" 3391.58205 15.501
"302" 4093.81639 15.359
"168" 3104.52703 15.339
"339" 4436.7147 15.218
"326" 4379.84828 15.423
"51" 2551.86336 15.683
"229" 3683.83368 15.532
"42" 2354.52229 15.394
"149" 3049.60003 15.695
"28" 2283.79454 15.357
"212" 3436.57381 15.506
"240" 3713.66103 15.694
"317" 4341.84888 15.54
"238" 3706.75623 15.617
"35" 2302.59445 15.232
"367" 4535.60374 15.686
"160" 3078.52501 15.699
"95" 2884.85213 15.554
"164" 3089.65514 15.417
"179" 3273.80892 15.673
"134" 3016.71227 15.607
"277" 4007.77218 15.482
"13" 2240.82234 15.696
"360" 4508.57668 15.501
"23" 2273.67123 15.221
"37" 2317.64009 15.698
"222" 3650.81034 15.312
"188" 3306.8163 15.243
"189" 3308.83315 15.626
"348" 4465.66793 15.22
"64" 2623.71394 15.279
"343" 4450.7604 15.509
"260" 3772.70243 15.298
"30" 2291.73116 15.681
"12" 2238.6934 15.302
"27" 2281.7914 15.615
"235" 3699.68469 15.485
"254" 3750.58305 15.389
"364" 4523.60915 15.267
"350" 4473.63501 15.576
"249" 3738.66378 15.578
"187" 3303.84156 15.238
"162" 3084.58994 15.679
"107" 2942.78503 15.597
"121" 2986.73614 15.368
"138" 3024.75257 15.244
"3" 2189.84343 15.348
"267" 3819.51713 15.69
"176" 3247.8813 15.643
"211" 3428.57948 15.504
"278" 4011.7529 15.626
"183" 3294.81623 15.359
"233" 3694.85194 15.63
"6" 2223.79686 15.562
"190" 3310.86546 15.363
"110" 2952.78982 15.65
"43" 2368.50633 15.62
"315" 4165.54574 15.581
"337" 4429.71045 15.672
"65" 2627.61011 15.452
"174" 3229.89656 15.192
"139" 3026.72167 15.684
"266" 3805.53818 15.478
"247" 3734.7229 15.414
"108" 2946.80546 15.707
"356" 4493.77158 15.71
"170" 3110.5354 15.709
"119" 2979.84567 15.264
"191" 3314.83297 15.545
"25" 2277.77244 15.444
"316" 4183.50211 15.298
"93" 2712.55909 15.711
"330" 4398.79546 15.348
"303" 4102.62266 15.397
"264" 3791.55265 15.2
"294" 4067.67653 15.236
"175" 3239.91042 15.287
"181" 3281.80461 15.322
"122" 2988.70308 15.675
"99" 2906.84218 15.448
"287" 4046.69226 15.58
"85" 2675.71335 15.434
"205" 3398.69364 15.645
"140" 3028.75735 15.438
"346" 4458.69703 15.615
"22" 2271.70452 15.517
"251" 3743.66427 15.258
"279" 4018.79225 15.705
"53" 2559.79629 15.356
"204" 3395.63681 15.653
"335" 4421.78217 15.476
"154" 3058.55882 15.637
"101" 2915.87181 15.311
"144" 3038.67415 15.523
"88" 2681.75607 15.349
"242" 3719.67175 15.629
"301" 4087.66804 15.419
"60" 2599.83307 15.653
"157" 3069.60016 15.241
"75" 2650.73012 15.598
"47" 2537.84983 15.487
"128" 3000.69087 15.618
"306" 4113.67151 15.484
"182" 3289.81829 15.671
"199" 3369.76939 15.628
"44" 2401.50848 15.555
"237" 3704.75719 15.26
"117" 2974.68407 15.559
"147" 3045.64016 15.625
"219" 3629.80389 15.635
"98" 2900.81121 15.545
"218" 3614.90854 15.251
"338" 4431.85028 15.572
"296" 4072.70181 15.641
"321" 4361.8507 15.679
"116" 2970.76943 15.388
"275" 4002.81834 15.702
"324" 4370.80688 15.546
"54" 2563.84651 15.521
"253" 3748.69151 15.649
"16" 2251.79384 15.373
"86" 2677.74802 15.269
"106" 2939.80964 15.631
"105" 2933.80112 15.701
"340" 4439.72276 15.25
"268" 3938.93494 15.402
"166" 3098.59529 15.263
"353" 4483.70407 15.652
"14" 2242.82814 15.537
"126" 2996.69078 15.451
"156" 3067.64162 15.531
"82" 2667.81113 15.624
"100" 2910.87563 15.618
"56" 2577.83528 15.689
"206" 3403.66875 15.328
"225" 3661.80058 15.62
"201" 3377.70863 15.257
"280" 4023.78666 15.474
"186" 3301.67247 15.479
"366" 4532.54627 15.574
"38" 2323.54234 15.614
"214" 3452.5364 15.492
"358" 4501.62863 15.389
"59" 2594.78968 15.285
"355" 4490.70075 15.657
"299" 4082.66778 15.695
"236" 3701.73581 15.22
"45" 2520.91714 15.266
"131" 3006.62356 15.522
"207" 3406.60276 15.245
"297" 4076.77226 15.635
"24" 2275.77768 15.681
"289" 4051.77127 15.275
"155" 3060.57993 15.389
"215" 3574.92713 15.59
"49" 2542.81624 15.44
"103" 2925.81959 15.393
"102" 2921.87412 15.2
"184" 3296.82162 15.663
"97" 2895.85556 15.422
"165" 3092.59315 15.37
"167" 3101.55561 15.202
"146" 3043.60115 15.275
"198" 3363.70248 15.688
"255" 3752.70435 15.52
"2" 2172.88623 15.653
"90" 2690.64303 15.212
"239" 3711.64744 15.267
"159" 3075.60287 15.394
"74" 2646.67298 15.409
"310" 4127.64924 15.697
"227" 3671.79611 15.697
"46" 2521.89652 15.498
"81" 2665.77723 15.369
"248" 3736.74183 15.405
"163" 3087.55172 15.632
"223" 3653.83825 15.28
"341" 4442.70008 15.554
"276" 4004.83956 15.55
"250" 3740.69875 15.324
"244" 3727.70307 15.286
"284" 4037.83526 15.698
"194" 3338.757 15.448
"5" 2217.77657 15.641
"77" 2654.82401 15.711
"114" 2963.81598 15.276
"148" 3047.59434 15.354
"305" 4109.65264 15.294
"153" 3056.56578 15.196
"68" 2634.67835 15.584
"112" 2957.77439 15.353
"262" 3781.73392 15.316
"34" 2299.74326 15.325
"158" 3073.51014 15.41
"172" 3125.51654 15.557
"91" 2695.57361 15.581
"261" 3778.67291 15.209
"263" 3786.55702 15.517
"61" 2609.64554 15.709
"234" 3696.67242 15.539
"4" 2212.79165 15.247
"216" 3588.91748 15.652
"73" 2645.64554 15.26
"224" 3657.78888 15.459
"124" 2992.72452 15.276
"193" 3334.70094 15.666
"213" 3443.51655 15.607
"26" 2279.7775 15.256
"336" 4425.7463 15.621
"71" 2641.64179 15.684
"177" 3256.85796 15.507
"41" 2344.52051 15.278
"362" 4516.53559 15.533
"89" 2686.56479 15.675
"200" 3372.6745 15.563
"230" 3687.69548 15.658
"245" 3730.6313 15.204
"272" 3981.78737 15.427
"232" 3692.71966 15.369
"319" 4350.88238 15.412
"9" 2230.72832 15.647
"270" 3968.89435 15.416
"300" 4084.74823 15.482
"311" 4132.62724 15.425
"62" 2617.80153 15.414
"66" 2629.63417 15.228
"145" 3041.5713 15.451
"80" 2661.80725 15.184
"72" 2643.65282 15.457
"113" 2961.75771 15.537
"19" 2258.67093 15.482
"48" 2539.8239 15.211
"307" 4118.57843 15.532
"352" 4479.74417 15.515
"70" 2639.81916 15.297
"327" 4383.85254 15.6
"127" 2998.68137 15.266
"40" 2338.52768 15.386
"29" 2289.72371 15.226
"226" 3666.79773 15.324
"318" 4345.90798 15.695
"361" 4510.6549 15.239
"118" 2975.80922 15.69
"228" 3675.81053 15.354
"192" 3329.80481 15.313
"18" 2256.72961 15.721
"137" 3022.80392 15.553
"342" 4448.75352 15.711
