"a" "b"
"253" 3748.69151 15.433
"315" 4183.50211 15.615
"140" 3028.75735 15.534
"324" 4376.84194 15.398
"213" 3443.51655 15.224
"268" 3938.93494 15.27
"277" 4007.77218 15.361
"177" 3256.85796 15.426
"71" 2641.64179 15.337
"296" 4076.77226 15.472
"151" 3052.56497 15.52
"307" 4120.66456 15.392
"188" 3306.8163 15.195
"166" 3098.59529 15.222
"190" 3310.86546 15.327
"269" 3961.91187 15.301
"60" 2599.83307 15.174
"333" 4421.72627 15.469
"87" 2679.73873 15.434
"59" 2594.78968 15.505
"261" 3778.67291 15.302
"147" 3045.64016 15.501
"192" 3329.80481 15.592
"19" 2258.67093 15.24
"354" 4490.70075 15.583
"318" 4350.88238 15.605
"317" 4345.90798 15.361
"281" 4028.83859 15.453
"1" 2166.83748 15.3
"172" 3125.51654 15.124
"198" 3363.70248 15.593
"108" 2946.80546 15.538
"246" 3733.62006 15.179
"56" 2577.83528 15.502
"189" 3308.83315 15.555
"278" 4018.79225 15.474
"295" 4072.70181 15.368
"351" 4479.74417 15.466
"290" 4056.64241 15.532
"289" 4053.82255 15.582
"275" 4002.81834 15.364
"321" 4364.85751 15.314
"217" 3590.91936 15.319
"110" 2952.78982 15.411
"48" 2539.8239 15.433
"262" 3781.73392 15.236
"100" 2910.87563 15.239
"148" 3047.59434 15.257
"159" 3075.60287 15.384
"175" 3239.91042 15.449
"29" 2289.72371 15.298
"211" 3428.57948 15.58
"82" 2667.81113 15.119
"139" 3026.72167 15.191
"125" 2994.81527 15.578
"85" 2675.71335 15.319
"97" 2895.85556 15.586
"129" 3002.67862 15.145
"123" 2990.72774 15.455
"39" 2326.55999 15.145
"222" 3650.81034 15.602
"364" 4530.55256 15.413
"184" 3296.82162 15.244
"76" 2652.72025 15.47
"215" 3574.92713 15.49
"221" 3640.75832 15.448
"279" 4023.78666 15.144
"306" 4118.57843 15.62
"179" 3273.80892 15.422
"229" 3683.83368 15.443
"236" 3701.73581 15.583
"130" 3004.67782 15.516
"24" 2275.77768 15.251
"31" 2293.70325 15.41
"347" 4465.66793 15.399
"230" 3687.69548 15.514
"135" 3018.70212 15.573
"33" 2297.72087 15.497
"363" 4523.60915 15.39
"142" 3033.68881 15.203
"191" 3314.83297 15.42
"155" 3060.57993 15.121
"158" 3073.51014 15.608
"245" 3730.6313 15.262
"127" 2998.68137 15.505
"365" 4532.54627 15.143
"228" 3675.81053 15.245
"75" 2650.73012 15.125
"367" 4538.6243 15.61
"241" 3716.69449 15.225
"18" 2256.72961 15.494
"199" 3369.76939 15.46
"186" 3301.67247 15.493
"122" 2988.70308 15.195
"194" 3338.757 15.415
"330" 4403.73524 15.326
"79" 2659.70755 15.488
"250" 3740.69875 15.231
"267" 3819.51713 15.273
"55" 2573.77444 15.408
"35" 2302.59445 15.134
"196" 3355.66553 15.395
"195" 3352.64367 15.456
"28" 2283.79454 15.455
"16" 2251.79384 15.22
"20" 2261.65657 15.165
"332" 4417.75029 15.383
"168" 3104.52703 15.526
"197" 3359.72451 15.493
"234" 3696.67242 15.298
"304" 4109.65264 15.247
"68" 2634.67835 15.3
"121" 2986.73614 15.369
"239" 3711.64744 15.51
"291" 4059.6534 15.46
"328" 4392.84668 15.202
"5" 2217.77657 15.259
"7" 2226.77167 15.571
"254" 3750.58305 15.16
"316" 4341.84888 15.251
"153" 3056.56578 15.597
"181" 3281.80461 15.588
"2" 2172.88623 15.146
"231" 3689.79908 15.296
"113" 2961.75771 15.166
"233" 3694.85194 15.562
"9" 2230.72832 15.107
"204" 3395.63681 15.22
"339" 4439.72276 15.571
"145" 3041.5713 15.407
"138" 3024.75257 15.456
"83" 2671.723 15.218
"353" 4486.70251 15.467
"313" 4154.51775 15.336
"144" 3038.67415 15.481
"344" 4456.7494 15.598
"46" 2521.89652 15.287
"114" 2963.81598 15.53
