"a" "b"
"108" 2949.75981 15.376
"139" 3024.72305 15.176
"347" 4471.6535 15.293
"118" 2977.76429 15.177
"188" 3306.78724 15.101
"119" 2977.79027 15.183
"303" 4084.71918 15.38
"358" 4509.62212 15.331
"57" 2594.757 15.229
"350" 4481.7505 15.223
"206" 3396.5994 15.295
"153" 3054.53712 15.222
"13" 2238.66614 15.283
"240" 3707.72183 15.388
"339" 4442.7617 15.318
"191" 3314.76347 15.153
"255" 3750.60498 15.248
"203" 3381.78484 15.216
"11" 2232.72164 15.342
"198" 3352.66658 15.178
"324" 4370.77423 15.367
"300" 4072.6732 15.277
"318" 4345.87927 15.361
"248" 3734.69356 15.381
"175" 3229.91862 15.124
"82" 2675.68624 15.259
"37" 2301.6538 15.273
"58" 2599.79845 15.342
"197" 3349.69981 15.325
"96" 2894.82625 15.165
"173" 3125.48718 15.346
"249" 3736.6816 15.364
"325" 4373.77417 15.145
"28" 2279.74997 15.183
"178" 3268.8206 15.366
"254" 3748.63198 15.276
"20" 2256.71809 15.119
"79" 2667.77018 15.355
"214" 3434.61015 15.332
"167" 3098.56499 15.346
"252" 3743.60241 15.139
"180" 3276.82527 15.368
"256" 3752.62036 15.232
"230" 3675.78145 15.171
"279" 3999.82253 15.386
"164" 3084.55561 15.315
"135" 3012.76421 15.114
"148" 3044.54726 15.313
"218" 3592.91366 15.159
"258" 3756.75847 15.204
"235" 3695.76976 15.217
"278" 3995.78961 15.372
"66" 2631.63029 15.133
"128" 2996.66126 15.251
"88" 2695.53861 15.111
"111" 2957.74498 15.349
"30" 2283.76548 15.143
"60" 2613.68001 15.31
"116" 2973.84088 15.234
"93" 2870.91063 15.379
"233" 3689.77003 15.133
"220" 3629.77224 15.106
"327" 4379.81888 15.106
"277" 3987.8828 15.185
"43" 2337.57935 15.128
"281" 4007.7435 15.313
"309" 4117.66296 15.347
"9" 2228.78811 15.374
"232" 3686.85215 15.347
"336" 4431.77189 15.139
"67" 2634.65088 15.368
"36" 2299.6844 15.204
"341" 4450.73075 15.251
"261" 3765.59675 15.355
"91" 2712.52936 15.158
"83" 2677.68909 15.255
"241" 3712.82535 15.11
"317" 4178.53331 15.147
"17" 2249.71942 15.344
"152" 3052.53569 15.24
"25" 2273.79761 15.256
"221" 3633.81946 15.131
"80" 2671.66573 15.302
"155" 3057.58281 15.341
"55" 2580.83732 15.357
"95" 2888.8912 15.236
"304" 4087.74605 15.112
"97" 2899.82709 15.365
"362" 4533.54535 15.226
"48" 2544.83354 15.176
"344" 4459.65618 15.367
