"a" "b"
"182" 3247.8449 16.953
"275" 3804.56529 17.013
"155" 3048.53312 17.053
"343" 4435.7992 16.962
"249" 3718.66859 17.015
"289" 4023.75082 17.042
"286" 4007.73647 16.968
"230" 3641.80432 17.068
"217" 3409.53545 17.034
"168" 3081.64025 17.021
"12" 2230.69451 17.018
"130" 2992.68319 17.085
"221" 3444.53555 17.064
"246" 3707.71479 17.046
"229" 3638.76597 17.044
"84" 2667.7583 17.026
"100" 2888.88401 17.042
"128" 2988.6667 17.005
"29" 2277.73242 17.035
"165" 3072.61052 17.057
"319" 4131.54544 16.907
"162" 3060.54193 17.042
"346" 4448.71344 17.069
"362" 4502.62208 17.075
"55" 2559.73809 16.93
"316" 4122.64771 16.917
"135" 3002.6396 16.904
"118" 2963.77969 16.887
"127" 2986.69953 17.057
"210" 3381.77781 17.058
"102" 2899.81995 17.025
"308" 4080.6823 16.956
"153" 3044.54015 16.9
"95" 2705.55757 17.038
"245" 3705.73871 16.893
"62" 2599.79124 17.015
"174" 3102.49623 17.042
"353" 4471.64648 16.929
"53" 2551.82634 17.041
"111" 2942.74862 16.977
"171" 3089.57035 17.019
"133" 2998.6371 17.074
"21" 2253.70422 17.056
"187" 3276.81816 16.887
"120" 2969.66789 16.971
"223" 3585.9136 17.037
"272" 3785.62025 16.88
"299" 4053.78705 16.96
"97" 2733.49182 17.036
"166" 3075.56551 17.048
"72" 2637.6705 17.058
"205" 3352.65952 17.071
"313" 4104.75517 16.921
"23" 2258.81933 17.055
"361" 4499.58997 17.06
"216" 3404.55627 16.909
"109" 2933.76466 17.022
"265" 3758.67664 16.917
"66" 2620.70297 17.032
"255" 3736.67456 17.057
"297" 4048.74512 16.935
"36" 2295.68689 17.035
"336" 4392.78175 17.045
"320" 4149.63729 16.936
"257" 3740.59799 17.045
"93" 2695.53147 16.893
"190" 3289.78183 17.025
"368" 4533.53829 16.883
"110" 2939.77051 16.979
"222" 3452.49699 16.929
"306" 4072.66625 16.932
"344" 4439.68713 17.062
"277" 3937.91698 16.991
"145" 3026.68507 16.94
"226" 3617.85473 17.047
"206" 3355.68081 17.075
"339" 4410.82653 17.021
"1" 2171.9007 16.892
"149" 3035.65412 16.927
"305" 4069.62895 16.911
"264" 3756.75136 17.006
"147" 3030.72592 17.073
"238" 3683.79742 17.051
"236" 3671.75935 17.053
"6" 2200.84015 17
"81" 2661.77338 17.026
"137" 3006.69092 17.036
"360" 4494.64466 16.885
"115" 2955.81028 17.019
"169" 3084.54844 17.072
"270" 3775.63761 17.052
"269" 3772.66631 17.073
"116" 2957.73794 16.932
"92" 2690.59371 17.02
"54" 2555.85039 16.893
"179" 3125.47996 17.057
"256" 3738.62765 16.886
"366" 4523.52108 17.054
"82" 2663.70438 17.038
"78" 2655.63884 17.061
"74" 2642.68103 16.95
"262" 3752.61322 17.023
"258" 3743.59534 17.04
"342" 4431.76492 17.009
"363" 4507.62162 16.997
"163" 3067.57853 16.924
"293" 4037.77066 17.045
"159" 3056.52931 16.912
"317" 4124.62284 17.036
"331" 4373.76713 16.93
"112" 2946.76907 16.938
"254" 3734.68654 17.032
"20" 2251.80771 16.864
"220" 3434.6031 16.919
"202" 3334.66297 17.074
"260" 3748.62491 17.056
"200" 3325.73307 17.066
"231" 3646.88349 17.03
"58" 2577.80157 17.018
"213" 3396.59234 16.995
"32" 2283.75887 17.012
"35" 2293.66735 16.885
"359" 4490.71536 17.029
"126" 2983.71688 17.033
"144" 3024.71596 17.051
"192" 3296.78505 17.058
"356" 4481.74351 17.029
