"a" "b"
"7" 2223.74513 14.785
"180" 3276.83659 14.863
"325" 4406.79983 14.68
"334" 4444.6823 14.636
"105" 2932.87324 14.705
"3" 2184.84118 14.775
"247" 3747.71831 14.807
"118" 2979.79023 14.722
"189" 3310.8109 14.815
"48" 2544.80786 14.663
"211" 3434.58072 14.713
"353" 4509.59755 14.835
"15" 2242.77248 14.756
"94" 2872.87072 14.795
"288" 4055.71894 14.681
"16" 2244.82327 14.846
"330" 4431.72206 14.731
"355" 4520.56116 14.676
"262" 3797.55049 14.857
"260" 3785.60203 14.763
"88" 2690.57514 14.864
"241" 3725.70051 14.816
"104" 2929.79103 14.69
"233" 3700.72596 14.808
"97" 2896.8238 14.804
"205" 3403.63957 14.627
"85" 2679.68743 14.689
"111" 2957.71968 14.766
"237" 3712.85062 14.85
"198" 3359.63518 14.637
"87" 2685.62151 14.642
"274" 4007.71858 14.851
"315" 4365.77774 14.75
"261" 3790.57079 14.818
"204" 3400.63004 14.629
"286" 4048.72722 14.824
"266" 3960.89653 14.819
"21" 2262.68383 14.675
"245" 3739.65947 14.672
"78" 2663.68302 14.645
"308" 4153.55463 14.662
"56" 2594.73028 14.643
"98" 2900.91205 14.827
"181" 3281.74982 14.654
"24" 2277.71175 14.634
"216" 3615.91412 14.827
"8" 2226.7207 14.826
"49" 2551.80778 14.808
"84" 2677.62418 14.863
"257" 3775.61913 14.853
"12" 2234.69099 14.72
