"a" "b"
"106" 2921.83743 15.817
"65" 2617.7636 16.122
"18" 2244.8405 16.075
"358" 4487.71987 15.884
"352" 4467.65772 16.03
"298" 4051.73568 15.994
"350" 4459.6492 16.113
"49" 2520.87992 16.114
"227" 3629.76516 15.971
"122" 2977.75722 16.025
"139" 3012.75717 16.107
"295" 4042.78182 15.96
"172" 3092.55569 15.885
"256" 3738.62765 16.022
"313" 4104.75517 16.112
"19" 2249.71285 15.795
"61" 2594.74983 15.811
"97" 2733.49182 15.826
"222" 3452.49699 15.875
"269" 3772.66631 15.865
"362" 4502.62208 16.114
"115" 2955.81028 16.098
"2" 2183.86013 16.087
"336" 4392.78175 16.025
"109" 2933.76466 16.113
"28" 2275.72891 16.021
"361" 4499.58997 16.07
"244" 3702.83187 16.107
"84" 2667.7583 16.114
"48" 2397.50236 16.09
"25" 2265.66153 16.095
"315" 4117.65595 15.946
"230" 3641.80432 16.085
"327" 4361.81498 15.805
"76" 2650.661 15.987
"151" 3040.66304 16.084
"314" 4107.72786 16.112
"289" 4023.75082 15.846
"282" 3987.87571 15.914
"301" 4057.71574 16.137
"328" 4364.79942 15.892
"285" 4004.80388 16.059
"193" 3298.81567 15.821
"224" 3590.93461 15.996
"117" 2961.72064 16.041
"294" 4040.76642 16.04
"130" 2992.68319 15.844
"142" 3020.70729 16.016
"214" 3399.62977 16.043
"309" 4084.71221 15.838
"283" 3995.78251 15.849
"226" 3617.85473 15.917
"207" 3359.68593 15.839
"146" 3028.72091 15.845
"43" 2326.52273 16.06
"353" 4471.64648 15.971
"119" 2966.71908 16.027
"53" 2551.82634 15.812
"223" 3585.9136 15.879
"262" 3752.61322 16.099
"278" 3961.87585 16.095
"157" 3052.52859 15.997
"8" 2217.7428 15.821
"58" 2577.80157 16.039
"55" 2559.73809 16.098
"192" 3296.78505 16.106
"114" 2952.74593 15.976
"54" 2555.85039 15.833
"125" 2981.81624 15.975
"36" 2295.68689 15.882
"323" 4177.54397 15.815
"176" 3108.51341 16.097
"253" 3731.69362 16.011
"330" 4370.7672 16.088
"293" 4037.77066 15.919
"92" 2690.59371 15.864
"129" 2990.74286 16.089
"197" 3310.82923 16.133
"363" 4507.62162 15.94
"93" 2695.53147 16.108
"175" 3105.53504 16.08
"343" 4435.7992 16.059
"104" 2910.83915 15.807
"335" 4388.75664 16.081
"155" 3048.53312 16.047
"30" 2279.74338 16.107
"344" 4439.68713 15.917
"275" 3804.56529 15.829
"64" 2613.67299 16.132
"15" 2238.65955 15.816
"369" 4537.53398 15.96
"86" 2673.65148 15.857
"13" 2232.71505 16.062
"67" 2623.67757 15.898
"88" 2677.68241 15.952
"250" 3722.62201 15.98
"153" 3044.54015 16.071
"38" 2299.67779 15.815
"138" 3010.66175 15.823
"74" 2642.68103 16.052
"191" 3294.77936 15.854
"281" 3981.75177 15.996
"219" 3418.62349 16.083
"337" 4397.79222 15.821
"243" 3700.74423 15.798
"81" 2661.77338 16.014
"237" 3675.77438 15.821
"24" 2261.6116 16.098
"170" 3087.51212 16.089
"329" 4366.82186 16.105
"147" 3030.72592 16.093
"311" 4092.79494 15.856
"79" 2657.70125 16.059
"63" 2607.74841 16.026
"78" 2655.63884 15.834
"339" 4410.82653 16.044
"325" 4350.83403 15.851
"209" 3377.67227 15.857
"60" 2589.73058 16.01
"21" 2253.70422 15.877
"103" 2905.80927 16.053
"190" 3289.78183 16.095
"52" 2544.82628 15.799
"137" 3006.69092 15.924
"143" 3022.76773 15.946
"251" 3725.71891 15.826
"150" 3038.63773 15.962
"220" 3434.6031 15.828
"39" 2301.64719 16.075
"212" 3394.71291 15.929
"7" 2211.81589 16.109
"291" 4028.7998 16.076
"1" 2171.9007 15.9
"265" 3758.67664 15.951
"232" 3653.80218 15.883
"356" 4481.74351 16.115
"45" 2337.57203 16.032
"206" 3355.68081 15.838
"158" 3054.53002 16.067
"240" 3689.76296 15.851
"173" 3098.5578 16.095
"31" 2281.73059 15.853
"77" 2652.6441 16.056
"169" 3084.54844 16.038
"73" 2640.71138 15.877
"312" 4100.85135 16.105
"68" 2626.65673 15.77
"70" 2631.6237 16.109
"14" 2234.70823 15.876
"296" 4046.65659 16.125
"42" 2322.61335 16.09
"100" 2888.88401 15.927
"32" 2283.75887 16.102
"248" 3715.63599 16.045
"277" 3937.91698 15.909
"102" 2899.81995 15.845
"319" 4131.54544 15.94
"303" 4065.70254 16.031
"288" 4016.84752 15.858
"136" 3004.64139 16.071
"87" 2675.67576 16.025
"98" 2870.90337 15.931
"135" 3002.6396 15.989
"217" 3409.53545 15.865
"85" 2671.6591 16.061
"340" 4416.85003 16.068
"113" 2949.75274 15.855
"249" 3718.66859 15.831
"124" 2979.80922 15.948
"263" 3754.65136 15.838
"56" 2563.80943 16.111
"270" 3775.63761 15.803
"180" 3134.48035 16.071
"351" 4464.64739 15.938
"127" 2986.69953 15.988
"221" 3444.53555 15.901
"101" 2894.81907 16.08
"112" 2946.76907 15.823
"131" 2994.77819 16.124
"354" 4474.70068 16.085
"20" 2251.80771 16.084
"347" 4450.7238 15.899
"304" 4067.641 16.045
"264" 3756.75136 16.084
"333" 4379.81184 15.822
"360" 4494.64466 15.876
"27" 2273.791 16.046
"365" 4520.58969 16.117
"218" 3414.53079 16.106
"110" 2939.77051 15.843
"37" 2297.68502 16.113
"69" 2628.82291 16.095
"161" 3058.52221 16.11
"234" 3660.74393 15.902
"71" 2634.64428 16.005
"34" 2291.69143 15.988
"364" 4509.61553 16.123
"267" 3765.58843 15.951
"201" 3329.76766 16.025
"111" 2942.74862 15.824
"23" 2258.81933 16.119
"72" 2637.6705 15.809
"245" 3705.73871 16.125
"235" 3665.79341 15.987
"46" 2349.53178 15.793
"345" 4442.75473 16.065
"341" 4425.70661 15.859
"203" 3338.71564 15.982
"128" 2988.6667 15.917
"40" 2303.64403 15.845
"280" 3974.8322 16.007
"198" 3314.75643 16.086
"187" 3276.81816 15.865
"307" 4077.69853 15.821
"89" 2679.70482 15.951
"260" 3748.62491 16.119
"57" 2571.86443 16.048
"182" 3247.8449 15.928
"199" 3321.67127 16.075
"166" 3075.56551 15.863
"148" 3033.64801 16.108
"255" 3736.67456 15.829
"200" 3325.73307 16.059
"202" 3334.66297 15.915
"246" 3707.71479 15.839
"317" 4124.62284 15.878
"236" 3671.75935 15.88
"184" 3262.89185 15.843
"355" 4478.71437 16.04
"279" 3968.85861 16.07
"348" 4453.70032 15.997
"26" 2271.63797 15.93
"152" 3042.59806 15.84
"132" 2996.65419 15.832
"210" 3381.77781 15.879
"326" 4355.85421 16.076
"297" 4048.74512 15.861
"367" 4530.51655 16.035
"156" 3050.53429 15.907
"324" 4345.87215 16.099
"44" 2331.55324 15.822
"216" 3404.55627 16.003
"11" 2228.78152 15.833
"310" 4087.73912 15.961
"276" 3818.51446 15.822
"181" 3229.9114 15.98
"241" 3692.68339 15.929
"22" 2256.70395 15.805
"3" 2184.86209 15.884
"10" 2226.7379 16.073
"229" 3638.76597 16.022
"211" 3389.66732 16.121
"274" 3797.56922 15.865
"284" 3999.81546 15.962
"225" 3592.90651 15.926
"82" 2663.70438 16.069
"59" 2580.83073 15.842
"162" 3060.54193 15.827
"174" 3102.49623 16.033
"331" 4373.76713 16.115
"105" 2915.83503 16.096
"62" 2599.79124 16.093
"338" 4402.86769 16.095
"107" 2925.78073 15.936
"320" 4149.63729 15.853
"189" 3283.86805 15.932
"33" 2289.68261 15.892
"272" 3785.62025 15.964
"258" 3743.59534 15.822
"94" 2699.58379 16.102
"90" 2681.6933 16.076
"208" 3369.68588 15.875
"194" 3303.78652 16.107
"322" 4164.55654 16.083
"116" 2957.73794 15.869
"171" 3089.57035 15.841
"346" 4448.71344 16.078
"233" 3656.85802 16.043
"308" 4080.6823 15.895
"51" 2542.78232 16.085
"154" 3046.55595 15.815
"321" 4153.57801 16.024
"141" 3018.661 15.921
"118" 2963.77969 15.947
"261" 3750.59792 15.824
"4" 2189.80642 16.018
"6" 2200.84015 16.053
"247" 3712.8183 16.071
"108" 2929.81783 16.065
"370" 4540.55774 15.813
"29" 2277.73242 15.92
"231" 3646.88349 15.897
"140" 3016.67595 16.056
"123" 2977.78325 16.03
"17" 2242.78979 15.81
"121" 2975.76934 15.844
