"a" "b"
"340" 4457.6804 15.585
"280" 4023.76136 15.425
"352" 4499.59983 15.302
"122" 2988.67729 15.267
"305" 4107.73834 15.371
"324" 4379.82242 15.467
"334" 4435.84371 15.576
"243" 3725.72948 15.276
"134" 3012.7678 15.571
"173" 3125.49089 15.44
"329" 4402.87821 15.551
"170" 3108.52424 15.482
"57" 2594.76068 15.585
"141" 3030.73656 15.531
"335" 4439.69761 15.465
"361" 4540.56837 15.38
"358" 4530.52719 15.518
"323" 4376.81684 15.567
"36" 2299.68773 15.331
"164" 3084.56008 15.345
"64" 2626.66734 15.433
"114" 2966.72968 15.285
"152" 3054.54074 15.255
"104" 2933.77536 15.293
"12" 2234.71812 15.471
"42" 2331.56422 15.205
"257" 3758.68731 15.274
"135" 3016.68664 15.573
"298" 4077.70899 15.285
"350" 4491.70954 15.201
"17" 2249.72271 15.522
"189" 3308.80754 15.442
"318" 4361.82562 15.518
"7" 2223.77264 15.487
"307" 4122.65818 15.397
"203" 3389.67796 15.462
"119" 2979.81978 15.582
"150" 3050.54496 15.193
"218" 3617.86546 15.579
"27" 2277.74234 15.332
"59" 2607.75928 15.342
"321" 4370.77779 15.218
"98" 2905.82003 15.495
"163" 3081.6517 15.47
"196" 3338.72624 15.525
"195" 3334.6736 15.466
"261" 3772.67699 15.196
"41" 2326.53367 15.516
"77" 2661.78333 15.193
"40" 2322.6243 15.47
"126" 2996.66486 15.365
"262" 3775.64833 15.586
"224" 3653.81291 15.49
"120" 2983.7275 15.559
"191" 3314.77252 15.247
"269" 3937.92789 15.194
"132" 3008.66075 15.506
"249" 3740.60977 15.304
"91" 2712.53301 15.45
"145" 3040.67374 15.376
"56" 2589.74139 15.392
"20" 2256.72138 15.481
"51" 2559.74896 15.29
"165" 3087.52385 15.256
"216" 3585.92445 15.203
"113" 2963.79034 15.391
"186" 3298.82637 15.587
"143" 3035.66482 15.176
"299" 4080.69277 15.216
"198" 3352.67013 15.424
"267" 3805.51258 15.291
"87" 2690.60446 15.393
"1" 2183.87105 15.537
"237" 3705.74933 15.569
"319" 4364.81004 15.415
"359" 4533.5489 15.428
"162" 3077.65975 15.432
"290" 4053.79751 15.528
"4" 2200.8528 15.365
"101" 2921.84813 15.237
"254" 3752.62393 15.457
"276" 3999.82605 15.331
"82" 2675.68956 15.564
"139" 3026.69573 15.464
"242" 3722.63262 15.361
"275" 3995.79317 15.561
"86" 2685.65055 15.469
"187" 3303.79821 15.241
"331" 4416.86053 15.525
"202" 3381.78842 15.395
"204" 3394.72361 15.344
"11" 2232.72493 15.183
"103" 2929.82853 15.257
"222" 3641.81498 15.349
"125" 2994.78882 15.524
"21" 2258.82925 15.255
"102" 2925.79149 15.196
"279" 4016.85804 15.488
"118" 2977.79386 15.29
"339" 4453.7108 15.543
"69" 2640.72897 15.339
"6" 2217.7527 15.241
"84" 2679.71478 15.311
"245" 3731.70421 15.578
"90" 2705.57063 15.199
"200" 3359.69657 15.363
"297" 4072.67668 15.589
"259" 3765.60033 15.197
"23" 2265.67141 15.184
"221" 3638.77658 15.426
"192" 3321.6819 15.191
"266" 3797.57996 15.589
"117" 2977.76784 15.281
"88" 2695.54224 15.314
"193" 3325.74368 15.232
"253" 3750.60852 15.236
"123" 2990.7535 15.575
"311" 4149.64793 15.59
"260" 3769.70892 15.264
"274" 3987.88636 15.529
"13" 2238.66943 15.532
"22" 2261.62742 15.32
"39" 2317.57771 15.272
"317" 4355.86489 15.182
"304" 4104.76567 15.479
"46" 2520.89094 15.515
"258" 3761.73351 15.187
"153" 3056.54 15.551
"281" 4026.67446 15.301
