"a" "b"
"202" 3381.78842 15.256
"94" 2883.91379 15.52
"63" 2623.6882 15.459
"11" 2232.72493 15.173
"330" 4410.83705 15.268
"1" 2183.87105 15.567
"104" 2933.77536 15.223
"309" 4126.7081 15.177
"308" 4124.66983 15.484
"157" 3062.5464 15.54
"186" 3298.82637 15.024
"214" 3444.54623 15.511
"65" 2628.83278 15.039
"222" 3641.81498 15.295
"19" 2253.71408 15.289
"217" 3592.9173 15.048
"39" 2317.57771 15.059
"359" 4533.5489 15.19
"168" 3102.50707 15.483
"257" 3758.68731 15.468
"187" 3303.79821 15.41
"141" 3030.73656 15.504
"344" 4471.65701 15.072
"310" 4131.55595 15.484
"153" 3056.54 15.14
"69" 2640.72897 15.453
"302" 4092.80537 15.249
"354" 4507.63149 15.508
"165" 3087.52385 15.213
"200" 3359.69657 15.61
"173" 3125.49089 15.293
"334" 4435.84371 15.5
"226" 3660.75461 15.593
"92" 2733.50305 15.538
"301" 4087.74955 15.596
"125" 2994.78882 15.088
"13" 2238.66943 15.472
"9" 2228.79141 15.039
"34" 2295.69682 15.495
"266" 3797.57996 15.543
"325" 4383.82748 15.34
"197" 3349.70338 15.568
"45" 2397.51348 15.354
"33" 2293.67729 15.057
"243" 3725.72948 15.588
"356" 4520.60029 15.371
"361" 4540.56837 15.231
"201" 3377.68288 15.079
"185" 3296.79576 15.361
"53" 2571.87435 15.334
"170" 3108.52424 15.313
"311" 4149.64793 15.588
"75" 2657.71113 15.424
"160" 3072.62132 15.617
"144" 3038.64841 15.504
"111" 2957.74859 15.237
"184" 3294.79006 15.602
"158" 3067.58931 15.352
"322" 4373.77771 15.403
"279" 4016.85804 15.05
"67" 2634.6542 15.572
"24" 2271.64782 15.463
"262" 3775.64833 15.421
"48" 2544.83721 15.403
"221" 3638.77658 15.397
"22" 2261.62742 15.509
"297" 4072.67668 15.339
"181" 3281.77895 15.038
"307" 4122.65818 15.105
"116" 2975.77994 15.444
"23" 2265.67141 15.615
"93" 2870.91432 15.611
"193" 3325.74368 15.582
"62" 2620.71356 15.538
"66" 2631.63359 15.615
"4" 2200.8528 15.613
"117" 2977.76784 15.114
"321" 4370.77779 15.48
"276" 3999.82605 15.077
"6" 2217.7527 15.602
"12" 2234.71812 15.599
"357" 4523.53167 15.242
"176" 3247.85568 15.123
"119" 2979.81978 15.56
"277" 4004.81449 15.443
"323" 4376.81684 15.309
"269" 3937.92789 15.277
"43" 2337.58304 15.613
"3" 2191.84658 15.212
"77" 2661.78333 15.544
"298" 4077.70899 15.604
"237" 3705.74933 15.027
"5" 2211.82584 15.059
"318" 4361.82562 15.316
"159" 3069.57445 15.267
"76" 2659.73557 15.084
"112" 2961.73124 15.373
"151" 3052.5393 15.164
"291" 4055.74725 15.376
"242" 3722.63262 15.145
"208" 3404.56695 15.338
"87" 2690.60446 15.125
"275" 3995.79317 15.604
"348" 4484.66757 15.612
"123" 2990.7535 15.544
"127" 2998.64768 15.21
"126" 2996.66486 15.523
"131" 3006.70154 15.485
"155" 3058.53294 15.573
"216" 3585.92445 15.081
"164" 3084.56008 15.32
"71" 2644.69001 15.536
"338" 4450.73428 15.296
"319" 4364.81004 15.623
"46" 2520.89094 15.402
"199" 3355.69142 15.523
"129" 3002.6502 15.349
"135" 3016.68664 15.429
"133" 3010.6724 15.583
"84" 2679.71478 15.443
"224" 3653.81291 15.623
"353" 4502.63194 15.154
"303" 4100.86184 15.514
"47" 2542.79233 15.585
"73" 2652.65843 15.056
"205" 3396.60299 15.505
"28" 2279.75327 15.383
"280" 4023.76136 15.065
"233" 3695.77331 15.119
"171" 3111.50226 15.223
"196" 3338.72624 15.542
"232" 3692.694 15.212
"219" 3629.77584 15.609
"282" 4028.81031 15.466
"56" 2589.74139 15.489
"163" 3081.6517 15.44
"238" 3707.7462 15.497
"234" 3698.72561 15.09
"50" 2555.86135 15.559
"146" 3042.60877 15.068
"332" 4425.71709 15.524
"324" 4379.82242 15.216
"175" 3229.92229 15.616
"286" 4042.79231 15.512
"203" 3389.67796 15.481
"195" 3334.6736 15.461
"249" 3740.60977 15.234
"156" 3060.55271 15.286
"130" 3004.65199 15.201
"191" 3314.77252 15.549
"333" 4431.7754 15.373
"26" 2275.73878 15.595
"349" 4487.73036 15.61
"177" 3262.90267 15.441
"207" 3402.63884 15.336
"74" 2655.64936 15.574
"251" 3746.6072 15.093
"59" 2607.75928 15.592
"21" 2258.82925 15.618
"64" 2626.66734 15.365
"236" 3702.8425 15.173
"108" 2949.76339 15.488
"68" 2637.68037 15.524
"98" 2905.82003 15.058
"350" 4491.70954 15.376
"149" 3048.54381 15.611
"271" 3968.8693 15.054
"107" 2946.77972 15.044
"169" 3105.54588 15.413
"239" 3712.82894 15.111
"49" 2551.83728 15.442
"256" 3756.76205 15.224
"343" 4467.66827 15.521
"223" 3646.89424 15.61
"252" 3748.63551 15.484
"347" 4481.754 15.034
"289" 4051.74617 15.252
"315" 4345.88282 15.264
"109" 2952.75662 15.612
"132" 3008.66075 15.16
"78" 2663.71832 15.233
