"a" "b"
"236" 3686.84871 15.179
"5" 2189.81005 15.26
"273" 3805.50548 14.786
"271" 3790.59261 15.222
"258" 3748.62852 14.777
"343" 4450.72732 15.192
"241" 3700.74783 15.223
"291" 4042.78538 14.765
"325" 4366.82545 14.847
"56" 2563.81307 15.007
"254" 3738.63125 15.173
"145" 3030.72948 15.155
"77" 2655.64214 15.204
"259" 3752.61683 15.153
"80" 2661.77671 14.736
"117" 2963.78324 14.741
"92" 2695.53506 14.858
"89" 2681.69688 15.236
"109" 2939.77408 15.095
"192" 3306.78373 15.122
"335" 4410.8301 15
"326" 4370.77077 14.77
"97" 2870.90702 15.119
"65" 2620.70651 15.122
"174" 3108.51702 15.168
"261" 3756.75498 15.262
"244" 3707.71837 15.056
"113" 2952.74949 15.106
"127" 2988.67024 15.22
"360" 4509.61883 14.919
"304" 4080.68587 15.066
"198" 3329.7712 15.06
"32" 2283.76216 15.07
"201" 3349.69632 15.093
"295" 4053.7906 15.201
"123" 2977.78679 14.959
"263" 3761.7265 14.693
"134" 3002.64312 14.757
"358" 4502.62537 15.213
"13" 2232.71835 15.217
"147" 3035.65768 15.262
"275" 3937.92069 15.278
"346" 4459.65277 15.231
"191" 3303.79109 15.161
"301" 4069.63251 14.952
"72" 2640.71467 14.852
"24" 2261.6149 14.995
"43" 2326.52638 15.005
"355" 4491.69755 14.793
"217" 3434.60665 14.828
"156" 3054.5336 14.773
"143" 3026.68862 15.205
"112" 2949.75627 15.255
"329" 4379.81544 14.841
"252" 3734.69009 15.232
"137" 3008.65369 15.065
"116" 2961.72419 15.139
"114" 2955.81384 14.88
"86" 2675.68293 14.954
"125" 2983.72041 15.218
"203" 3355.68434 15.047
"216" 3418.62706 15.065
"132" 2998.64063 14.812
"40" 2303.64735 14.76
"323" 4361.81859 14.692
"356" 4494.64825 15.276
"19" 2249.71613 15.167
"265" 3769.70186 15.262
"165" 3077.65254 15.07
"171" 3098.5614 14.944
"353" 4484.66065 15.087
"175" 3111.49499 14.94
"61" 2594.75341 15.119
"324" 4364.80302 15.258
"6" 2191.83693 14.848
"307" 4092.79849 15.23
"209" 3394.71647 14.792
"283" 4004.80749 14.936
"9" 2217.7461 14.843
"310" 4107.73143 14.824
"309" 4104.75871 15.066
"312" 4122.65126 15.178
"262" 3758.68025 14.922
"41" 2317.57107 14.964
"54" 2555.85405 15.109
"8" 2211.81922 15.233
"28" 2275.7322 15.188
"286" 4023.7544 15.231
"161" 3067.58212 14.801
"247" 3718.67218 14.691
"177" 3125.48359 15.119
"102" 2905.81286 15.203
"351" 4478.71793 14.784
"332" 4392.78531 14.845
"364" 4533.54188 15.268
"314" 4126.69604 15.119
"298" 4060.65857 14.885
"178" 3134.484 15.199
"248" 3722.62561 14.895
"341" 4442.75828 15.28
"225" 3633.81595 14.984
"10" 2223.76604 15.154
"219" 3452.50058 14.966
"27" 2273.79432 14.84
"70" 2634.64758 15.258
"202" 3352.66307 14.844
"15" 2238.66284 14.72
"46" 2349.53545 15.256
"115" 2957.74149 15.215
"94" 2705.56117 14.875
"31" 2281.73388 14.705
"337" 4425.71016 15.237
"218" 3444.53911 15.078
"232" 3665.79705 15.27
"73" 2642.68456 15.189
"71" 2637.6738 15.073
"105" 2921.841 14.977
"35" 2293.67066 15.266
"243" 3705.7423 14.688
"59" 2580.83402 14.964
"131" 2996.65775 15.216
"149" 3040.66662 15.02
"33" 2289.68592 15.102
"245" 3712.82188 15.197
"205" 3369.68942 14.806
"39" 2301.6505 15.193
"281" 3995.78614 14.87
"214" 3409.53898 14.974
"212" 3402.63169 15.265
"130" 2994.78175 14.912
"226" 3638.7695 15.083
"100" 2894.82269 14.771
"2" 2171.90436 15.158
"75" 2650.66648 15.086
"74" 2644.68291 14.779
"204" 3359.68949 15.264
"110" 2942.75219 14.852
"12" 2230.6978 14.848
"287" 4026.66748 15
"42" 2322.61702 15.079
"157" 3056.53289 15.134
"300" 4067.64451 15.158
"119" 2969.67143 15.038
"99" 2888.88764 15.264
"83" 2667.76686 15.061
"195" 3314.75997 15.02
"106" 2925.78433 14.915
"93" 2699.58738 15.169
"366" 4540.56133 15.046
"305" 4084.71577 15.27
"66" 2623.68112 14.885
"179" 3229.91503 15.274
"47" 2366.51086 15.206
"163" 3072.61411 14.941
"162" 3069.56723 15.149
"101" 2899.82353 14.902
"315" 4131.549 15.202
"151" 3044.54374 15.299
"36" 2295.69022 14.909
"173" 3105.53866 14.833
"187" 3289.78538 15.184
"168" 3087.51573 15.272
"303" 4077.70208 14.862
"62" 2599.79487 15.238
"78" 2657.70454 14.797
"155" 3052.53217 15.196
"331" 4388.76021 14.909
"223" 3617.85829 15.199
"339" 4435.82493 14.84
"124" 2979.81276 15.282
"29" 2277.73574 14.777
"233" 3671.76294 14.807
"58" 2577.80488 15.185
"67" 2626.66027 14.681
"269" 3781.68602 15.158
"215" 3414.53433 15.1
"334" 4402.87124 15.108
"16" 2240.7912 15.113
"361" 4520.59327 15.288
"82" 2665.74672 14.687
"108" 2933.76825 14.783
"365" 4537.53757 15.272
"349" 4471.65005 15.052
"338" 4431.76849 14.874
"52" 2544.82994 14.672
"211" 3399.63333 14.747
"231" 3660.74753 15.145
"345" 4457.67347 14.879
"26" 2271.64127 15.233
"158" 3057.57927 15.282
"251" 3731.6972 14.695
"311" 4117.65952 15.058
"146" 3033.65156 14.916
