"a" "b"
"109" 2952.75662 15.602
"339" 4453.7108 15.504
"181" 3281.77895 15.496
"151" 3052.5393 15.604
"174" 3134.49127 15.512
"344" 4471.65701 15.591
"349" 4487.73036 15.615
"150" 3050.54496 15.642
"121" 2986.71007 15.514
"308" 4124.66983 15.647
"311" 4149.64793 15.512
"93" 2870.91432 15.695
"250" 3743.60596 15.571
"17" 2249.72271 15.597
"36" 2299.68773 15.606
"245" 3731.70421 15.578
"60" 2613.68361 15.511
"264" 3785.63095 15.537
"182" 3283.87875 15.529
"2" 2189.81734 15.66
"336" 4442.7652 15.515
"152" 3054.54074 15.564
"103" 2929.82853 15.624
"312" 4153.58864 15.618
"219" 3629.77584 15.596
"307" 4122.65818 15.667
"13" 2238.66943 15.561
"217" 3592.9173 15.609
"167" 3092.56652 15.614
"101" 2921.84813 15.508
"120" 2983.7275 15.679
"287" 4046.66711 15.662
"77" 2661.78333 15.558
"86" 2685.65055 15.556
"11" 2232.72493 15.662
"126" 2996.66486 15.69
"138" 3024.72668 15.67
"198" 3352.67013 15.669
"40" 2322.6243 15.513
"251" 3746.6072 15.551
"74" 2655.64936 15.627
"38" 2303.654 15.53
"161" 3075.5763 15.514
"183" 3289.79251 15.666
"137" 3022.77837 15.674
"125" 2994.78882 15.658
"42" 2331.56422 15.489
"197" 3349.70338 15.56
"298" 4077.70899 15.594
"303" 4100.86184 15.641
"334" 4435.84371 15.555
"276" 3999.82605 15.517
"23" 2265.67141 15.661
"127" 2998.64768 15.664
"89" 2699.59456 15.677
"81" 2671.66905 15.602
"306" 4117.66645 15.535
"322" 4373.77771 15.553
"361" 4540.56837 15.525
"55" 2580.84063 15.516
"113" 2963.79034 15.634
"247" 3736.68515 15.681
"193" 3325.74368 15.556
"292" 4057.72615 15.686
"95" 2888.89484 15.523
"243" 3725.72948 15.679
"65" 2628.83278 15.52
"22" 2261.62742 15.565
"210" 3414.54137 15.535
"79" 2665.75334 15.491
"347" 4481.754 15.472
"272" 3974.84285 15.614
"33" 2293.67729 15.674
"224" 3653.81291 15.639
"132" 3008.66075 15.528
"202" 3381.78842 15.496
"116" 2975.77994 15.523
"10" 2230.70437 15.681
"104" 2933.77536 15.684
"338" 4450.73428 15.653
"118" 2977.79386 15.551
"278" 4007.74706 15.671
"154" 3057.58644 15.679
"111" 2957.74859 15.679
"270" 3961.88655 15.627
"299" 4080.69277 15.535
"166" 3089.58118 15.609
"242" 3722.63262 15.521
"88" 2695.54224 15.589
"227" 3671.76994 15.638
"12" 2234.71812 15.628
"355" 4509.62542 15.546
"35" 2297.69496 15.634
"119" 2979.81978 15.592
"235" 3700.75487 15.509
"343" 4467.66827 15.674
"80" 2667.77348 15.501
"221" 3638.77658 15.673
"48" 2544.83721 15.602
"335" 4439.69761 15.677
"59" 2607.75928 15.605
"205" 3396.60299 15.545
"29" 2281.74049 15.501
"316" 4350.89348 15.65
"168" 3102.50707 15.598
"327" 4392.79227 15.513
"254" 3752.62393 15.503
"176" 3247.85568 15.592
"342" 4464.65782 15.53
"317" 4355.86489 15.492
"222" 3641.81498 15.528
"186" 3298.82637 15.586
"92" 2733.50305 15.579
"262" 3775.64833 15.687
"159" 3069.57445 15.526
"189" 3308.80754 15.637
"263" 3778.64734 15.511
"285" 4040.77693 15.597
"239" 3712.82894 15.675
"265" 3790.59968 15.658
"156" 3060.55271 15.496
"164" 3084.56008 15.509
"52" 2563.82032 15.504
"117" 2977.76784 15.558
"212" 3429.52077 15.499
"196" 3338.72624 15.531
"330" 4410.83705 15.585
"275" 3995.79317 15.528
"99" 2910.84991 15.508
"139" 3026.69573 15.623
