"a" "b"
"9" 2223.75943 15.257
"217" 3396.58862 15.204
"200" 3308.79314 15.518
"102" 2899.81637 15.174
"228" 3570.9436 15.443
"288" 3987.87224 15.35
"175" 3098.55401 15.312
"375" 4537.53052 15.214
"12" 2230.69122 15.216
"317" 4092.79152 15.443
"62" 2599.78221 15.514
"114" 2952.74241 15.49
"75" 2644.6758 15.247
"134" 2998.63355 15.435
"303" 4048.74168 15.316
"356" 4457.66648 15.103
"152" 3040.6595 15.251
"301" 4042.77839 15.506
"282" 3804.56175 15.394
"52" 2544.82264 15.384
"205" 3329.76396 15.421
"298" 4030.87364 15.342
"65" 2617.76006 15.541
"34" 2291.68811 15.194
"138" 3006.68738 15.513
"146" 3026.68155 15.324
"216" 3394.70917 15.458
"5" 2191.82851 15.327
"61" 2594.74621 15.315
"147" 3028.71737 15.183
"235" 3638.76224 15.367
"166" 3069.56006 15.274
"296" 4025.8872 15.095
"133" 2996.65066 15.107
"367" 4494.64121 15.252
"132" 2994.77465 15.392
"333" 4361.81149 15.317
"98" 2870.89976 15.155
"71" 2634.64098 15.357
"204" 3325.72934 15.352
"93" 2695.52789 15.315
"42" 2322.60972 15.524
"87" 2675.67245 15.479
"170" 3081.63664 15.465
"70" 2631.62043 15.443
"295" 4023.74736 15.328
"240" 3660.74044 15.432
"290" 3999.81198 15.524
"11" 2228.77822 15.488
"106" 2921.83389 15.245
"300" 4040.76299 15.197
"126" 2981.8127 15.29
"24" 2261.60831 15.523
"60" 2588.86924 15.5
"29" 2277.72913 15.265
"105" 2915.83145 15.427
"172" 3087.50835 15.265
"354" 4450.72038 15.149
"73" 2640.70809 15.185
"39" 2301.64389 15.256
"69" 2628.81963 15.494
"122" 2975.76582 15.25
"219" 3402.62438 15.499
"101" 2894.81547 15.519
"141" 3016.67243 15.44
"261" 3734.68308 15.158
"258" 3725.71543 15.44
"26" 2271.6347 15.413
"180" 3114.4789 15.518
"155" 3046.55239 15.311
"145" 3024.71244 15.506
"338" 4376.8028 15.399
"252" 3707.71133 15.44
"45" 2337.5684 15.306
"355" 4453.6969 15.364
"249" 3700.74076 15.474
"80" 2659.71826 15.332
"13" 2232.71176 15.518
"351" 4439.68372 15.112
"206" 3334.65926 15.153
"234" 3633.80865 15.139
"289" 3995.77906 15.465
"142" 3018.65746 15.188
"91" 2685.63626 15.449
"337" 4373.76365 15.483
"195" 3296.78133 15.358
"281" 3797.5657 15.419
"339" 4379.80837 15.299
"268" 3750.59445 15.406
"38" 2299.67447 15.325
"130" 2990.73932 15.329
"269" 3752.60975 15.149
"214" 3381.77409 15.122
