"a" "b"
"211" 3410.58807 14.333
"98" 2915.81331 14.321
"115" 2977.73471 14.455
"261" 3769.67659 14.437
"295" 4057.69435 14.365
"294" 4055.71549 14.522
"84" 2685.61802 14.312
"146" 3045.60743 14.288
"214" 3434.57726 14.544
"335" 4420.84527 14.35
"97" 2910.80797 14.29
"36" 2316.54728 14.281
"6" 2206.75472 14.532
"191" 3310.80746 14.34
"326" 4379.79026 14.482
"182" 3283.84617 14.34
"271" 3960.89298 14.322
"14" 2242.76918 14.279
"45" 2526.88328 14.488
"159" 3075.54066 14.343
"77" 2667.64953 14.309
"42" 2350.5119 14.409
"27" 2283.73569 14.5
"183" 3289.75969 14.4
"157" 3069.54183 14.461
"85" 2690.57165 14.371
"260" 3764.67815 14.531
"134" 3018.6393 14.486
"199" 3352.83136 14.494
"173" 3133.49104 14.399
"58" 2620.67881 14.332
"164" 3089.54747 14.333
"200" 3355.71057 14.495
"303" 4084.69068 14.47
"177" 3254.89361 14.392
"162" 3084.52366 14.286
"103" 2939.74865 14.536
"48" 2551.80425 14.366
"166" 3098.5296 14.363
"112" 2966.69088 14.445
"301" 4077.67683 14.475
"52" 2580.80994 14.317
"362" 4520.55764 14.414
"216" 3450.54758 14.431
"29" 2290.75902 14.318
"209" 3406.56995 14.36
"41" 2345.50978 14.526
"125" 2998.61387 14.364
"306" 4107.66879 14.529
"151" 3055.55404 14.417
"304" 4092.77208 14.402
"169" 3106.49987 14.31
"13" 2240.76734 14.537
"237" 3698.68309 14.512
"9" 2230.67285 14.384
"195" 3329.74366 14.496
"215" 3444.51373 14.32
"47" 2544.80431 14.548
"321" 4362.76162 14.529
"219" 3608.91685 14.47
"236" 3695.72539 14.485
"338" 4435.74573 14.435
"364" 4525.58169 14.289
"100" 2925.75888 14.466
"25" 2279.71783 14.527
"163" 3086.56163 14.495
"348" 4469.64786 14.343
"11" 2234.68769 14.342
"311" 4129.69592 14.485
"198" 3349.67067 14.304
"35" 2304.68306 14.402
"153" 3059.55187 14.378
"8" 2228.76111 14.464
"155" 3064.56904 14.458
"147" 3047.56187 14.507
"83" 2681.67099 14.348
"205" 3386.66049 14.534
"266" 3790.56721 14.539
"213" 3429.5879 14.506
"331" 4402.84617 14.503
"18" 2253.6783 14.524
"176" 3246.90549 14.477
"235" 3692.66137 14.323
"51" 2577.78119 14.376
"82" 2679.6841 14.548
"302" 4080.66108 14.508
"60" 2624.81905 14.313
"4" 2184.83761 14.539
"148" 3049.56679 14.316
"127" 3002.61672 14.335
"315" 4176.53911 14.537
"138" 3026.6633 14.525
"317" 4316.93996 14.32
"286" 4030.85213 14.287
"111" 2963.72396 14.342
"208" 3403.63609 14.518
"50" 2571.84268 14.408
"73" 2659.75358 14.327
"247" 3727.64135 14.35
"289" 4042.76041 14.522
"351" 4479.67097 14.491
"363" 4523.57622 14.536
"203" 3377.65021 14.517
"120" 2988.64222 14.358
"361" 4515.56553 14.544
"168" 3103.49438 14.438
"95" 2900.90853 14.524
"1" 2165.85632 14.401
"136" 3022.74593 14.503
"224" 3641.78272 14.451
"265" 3785.59847 14.521
"280" 4009.78827 14.356
"26" 2281.70991 14.276
"308" 4121.63539 14.299
"305" 4100.82744 14.332
"135" 3020.6803 14.39
"212" 3415.61037 14.412
"318" 4345.85751 14.554
"63" 2631.60292 14.555
"244" 3718.64663 14.302
"220" 3615.91062 14.465
"240" 3705.71685 14.335
"288" 4040.74416 14.397
"186" 3298.7937 14.441
"76" 2665.72297 14.506
"93" 2892.84581 14.46
"184" 3294.76423 14.473
"202" 3366.69366 14.283
"149" 3051.55903 14.468
"270" 3935.9439 14.351
"69" 2650.60924 14.287
"34" 2302.66705 14.445
"72" 2657.68041 14.547
"319" 4350.81078 14.536
"354" 4489.68778 14.523
"56" 2607.72242 14.332
"175" 3238.87368 14.542
"161" 3081.61684 14.401
"40" 2337.55 14.388
"365" 4531.54346 14.458
"24" 2277.70845 14.295
"276" 3994.90389 14.527
"5" 2200.81856 14.428
"277" 4001.81178 14.434
"356" 4498.60434 14.493
"160" 3077.62537 14.462
"90" 2732.4943 14.38
"130" 3008.61964 14.502
"312" 4147.57227 14.313
"231" 3674.85963 14.284
"86" 2694.56252 14.332
"110" 2960.83846 14.507
"316" 4192.51005 14.406
"167" 3101.49759 14.351
"10" 2232.69462 14.526
"227" 3656.83284 14.455
"190" 3308.7751 14.563
"360" 4509.59426 14.423
"59" 2622.82527 14.55
"104" 2942.72684 14.429
"89" 2711.56216 14.306
"250" 3739.65595 14.304
"332" 4406.79634 14.543
"108" 2955.7836 14.419
"283" 4021.85777 14.287
"21" 2264.66431 14.302
"81" 2677.62088 14.381
"53" 2588.8493 14.493
"328" 4388.73521 14.506
"222" 3633.7834 14.536
"150" 3053.55538 14.423
"242" 3712.84711 14.517
"352" 4483.67106 14.44
"210" 3406.62357 14.366
"188" 3303.75691 14.528
"334" 4416.8236 14.287
"217" 3570.93107 14.314
"32" 2296.72308 14.5
"344" 4456.67997 14.333
"121" 2990.77552 14.459
"23" 2273.63686 14.338
"178" 3262.86816 14.317
"359" 4507.60117 14.39
"78" 2671.62252 14.437
"245" 3721.62982 14.502
"292" 4051.66656 14.481
"225" 3646.84706 14.535
"80" 2675.62297 14.518
"194" 3325.71101 14.53
"232" 3683.77546 14.327
"16" 2249.69232 14.55
"341" 4444.6788 14.462
"156" 3067.5569 14.319
"118" 2983.69493 14.508
"340" 4441.84253 14.519
"228" 3661.76825 14.289
"350" 4477.68954 14.291
"99" 2921.81554 14.504
"230" 3671.7375 14.417
"171" 3113.48456 14.552
"349" 4473.60247 14.299
"279" 4007.71507 14.553
"133" 3016.65389 14.432
"299" 4069.60677 14.283
"252" 3745.6017 14.404
"201" 3359.63175 14.447
"102" 2932.86976 14.293
"274" 3979.90413 14.417
"346" 4463.67697 14.52
"106" 2949.73098 14.303
"257" 3756.72961 14.386
