"a" "b"
"110" 2955.82095 15.416
"150" 3050.54496 15.411
"300" 4084.72268 15.633
"356" 4520.60029 15.517
"242" 3722.63262 15.415
"117" 2977.76784 15.672
"151" 3052.5393 15.452
"292" 4057.72615 15.434
"163" 3081.6517 15.673
"205" 3396.60299 15.511
"130" 3004.65199 15.57
"329" 4402.87821 15.638
"302" 4092.80537 15.426
"193" 3325.74368 15.575
"268" 3818.52526 15.682
"297" 4072.67668 15.695
"159" 3069.57445 15.56
"25" 2273.80091 15.521
"63" 2623.6882 15.696
"127" 2998.64768 15.618
"306" 4117.66645 15.515
"160" 3072.62132 15.683
"186" 3298.82637 15.669
"67" 2634.6542 15.424
"154" 3057.58644 15.411
"27" 2277.74234 15.66
"198" 3352.67013 15.494
"98" 2905.82003 15.654
"201" 3377.68288 15.634
"278" 4007.74706 15.715
"257" 3758.68731 15.684
"161" 3075.5763 15.544
"312" 4153.58864 15.699
"347" 4481.754 15.671
"3" 2191.84658 15.686
"214" 3444.54623 15.694
"184" 3294.79006 15.495
"215" 3452.50771 15.447
"342" 4464.65782 15.421
"283" 4031.70115 15.52
"275" 3995.79317 15.657
"167" 3092.56652 15.463
"171" 3111.50226 15.677
"131" 3006.70154 15.419
"202" 3381.78842 15.624
"289" 4051.74617 15.712
"162" 3077.65975 15.626
"243" 3725.72948 15.583
"121" 2986.71007 15.681
"222" 3641.81498 15.44
"311" 4149.64793 15.626
"42" 2331.56422 15.484
"344" 4471.65701 15.406
"18" 2251.81759 15.671
"44" 2366.51824 15.449
"4" 2200.8528 15.696
"197" 3349.70338 15.655
"179" 3273.7833 15.521
"105" 2939.78122 15.521
"213" 3434.61372 15.491
"172" 3114.49368 15.636
"157" 3062.5464 15.583
"33" 2293.67729 15.677
"310" 4131.55595 15.471
"335" 4439.69761 15.655
"109" 2952.75662 15.532
"138" 3024.72668 15.527
"9" 2228.79141 15.694
"294" 4065.71303 15.712
"96" 2894.82989 15.524
"118" 2977.79386 15.664
"323" 4376.81684 15.47
"11" 2232.72493 15.534
"56" 2589.74139 15.568
"126" 2996.66486 15.542
"145" 3040.67374 15.601
"135" 3016.68664 15.693
"82" 2675.68956 15.577
"15" 2242.80434 15.697
"53" 2571.87435 15.456
"240" 3715.6466 15.421
"274" 3987.88636 15.524
"158" 3067.58931 15.706
"102" 2925.79149 15.491
"291" 4055.74725 15.48
"233" 3695.77331 15.678
"228" 3675.78501 15.595
"5" 2211.82584 15.458
"318" 4361.82562 15.599
"119" 2979.81978 15.706
"298" 4077.70899 15.652
"307" 4122.65818 15.431
"231" 3689.77361 15.573
"217" 3592.9173 15.46
"188" 3306.79083 15.402
"91" 2712.53301 15.59
"41" 2326.53367 15.564
"258" 3761.73351 15.576
"267" 3805.51258 15.559
"166" 3089.58118 15.53
"325" 4383.82748 15.459
"245" 3731.70421 15.507
"134" 3012.7678 15.652
"28" 2279.75327 15.698
"200" 3359.69657 15.506
"65" 2628.83278 15.694
"253" 3750.60852 15.422
"328" 4397.80278 15.496
"211" 3421.59004 15.666
"239" 3712.82894 15.648
"249" 3740.60977 15.56
"50" 2555.86135 15.394
"236" 3702.8425 15.652
"61" 2617.77426 15.566
"77" 2661.78333 15.612
"185" 3296.79576 15.583
"137" 3022.77837 15.447
"293" 4060.66547 15.684
"250" 3743.60596 15.416
"115" 2973.84446 15.533
"144" 3038.64841 15.498
"84" 2679.71478 15.703
"104" 2933.77536 15.615
"224" 3653.81291 15.594
"345" 4474.71116 15.677
"92" 2733.50305 15.538
"93" 2870.91432 15.682
"348" 4484.66757 15.618
"247" 3736.68515 15.417
"357" 4523.53167 15.683
"80" 2667.77348 15.589
"10" 2230.70437 15.706
"320" 4366.83248 15.529
"111" 2957.74859 15.418
"37" 2301.65712 15.466
"136" 3018.67163 15.584
"271" 3968.8693 15.624
"86" 2685.65055 15.396
"24" 2271.64782 15.399
"237" 3705.74933 15.625
"244" 3728.63299 15.645
"336" 4442.7652 15.671
"174" 3134.49127 15.578
"140" 3028.73154 15.667
"339" 4453.7108 15.66
"220" 3633.83127 15.634
"313" 4164.57005 15.436
"232" 3692.694 15.412
"99" 2910.84991 15.589
"97" 2899.83072 15.425
"330" 4410.83705 15.575
"207" 3402.63884 15.715
"248" 3738.63823 15.495
"269" 3937.92789 15.644
"255" 3754.662 15.568
"354" 4507.63149 15.662
"241" 3718.67918 15.601
"40" 2322.6243 15.419
"6" 2217.7527 15.561
"35" 2297.69496 15.519
"132" 3008.66075 15.461
"16" 2244.85037 15.656
"55" 2580.84063 15.524
"94" 2883.91379 15.403
"39" 2317.57771 15.491
"66" 2631.63359 15.506
"152" 3054.54074 15.546
"273" 3981.76241 15.657
"259" 3765.60033 15.666
"113" 2963.79034 15.675
"168" 3102.50707 15.702
"108" 2949.76339 15.658
"181" 3281.77895 15.63
"264" 3785.63095 15.407
"133" 3010.6724 15.524
"280" 4023.76136 15.702
"26" 2275.73878 15.591
"216" 3585.92445 15.46
"139" 3026.69573 15.616
"125" 2994.78882 15.499
"251" 3746.6072 15.681
"327" 4392.79227 15.414
"32" 2291.70137 15.657
"19" 2253.71408 15.584
"83" 2677.69241 15.651
"49" 2551.83728 15.663
"47" 2542.79233 15.668
"223" 3646.89424 15.496
"31" 2289.69253 15.566
"246" 3734.69711 15.444
"309" 4126.7081 15.596
"254" 3752.62393 15.464
"208" 3404.56695 15.654
"333" 4431.7754 15.537
"316" 4350.89348 15.48
"21" 2258.82925 15.682
"341" 4459.65968 15.484
"338" 4450.73428 15.459
"260" 3769.70892 15.491
"332" 4425.71709 15.601
"276" 3999.82605 15.431
"180" 3276.82889 15.44
"189" 3308.80754 15.502
"29" 2281.74049 15.627
"195" 3334.6736 15.445
"107" 2946.77972 15.538
"22" 2261.62742 15.547
"129" 3002.6502 15.69
"360" 4537.54464 15.672
"156" 3060.55271 15.697
"103" 2929.82853 15.486
"281" 4026.67446 15.588
"73" 2652.65843 15.497
"203" 3389.67796 15.564
"234" 3698.72561 15.636
"8" 2226.74779 15.629
"343" 4467.66827 15.691
"351" 4494.6552 15.446
"23" 2265.67141 15.691
"76" 2659.73557 15.524
"261" 3772.67699 15.69
"70" 2642.69165 15.654
"314" 4178.53686 15.455
"190" 3310.83989 15.588
"146" 3042.60877 15.637
"218" 3617.86546 15.597
"299" 4080.69277 15.473
"221" 3638.77658 15.549
"85" 2681.70401 15.656
"191" 3314.77252 15.698
"178" 3268.82423 15.614
"194" 3329.77826 15.456
"235" 3700.75487 15.694
"175" 3229.92229 15.515
"209" 3409.54605 15.696
"337" 4448.72391 15.489
"305" 4107.73834 15.677
"204" 3394.72361 15.463
"322" 4373.77771 15.478
"256" 3756.76205 15.673
"48" 2544.83721 15.665
"326" 4388.76716 15.66
"128" 3000.66444 15.679
"51" 2559.74896 15.537
"315" 4345.88282 15.553
