"a" "b"
"226" 3671.73402 15.549
"272" 4001.8083 15.551
"29" 2288.72095 15.375
"341" 4469.64443 15.316
"234" 3700.71902 15.388
"2" 2183.8345 15.096
"280" 4030.84869 15.603
"127" 3004.61607 15.551
"240" 3718.64317 15.505
"275" 4009.78479 15.338
"290" 4060.63003 15.381
"201" 3390.76619 15.453
"12" 2234.68442 15.307
"104" 2946.74386 15.399
"159" 3081.61328 15.339
"342" 4473.59906 15.428
"257" 3772.64091 15.596
"213" 3570.92752 15.587
"182" 3296.7101 15.514
"327" 4416.82016 15.449
"193" 3338.6898 15.413
"71" 2657.67711 15.472
"248" 3745.59823 15.303
"238" 3712.84365 15.536
"279" 4028.77454 15.337
"33" 2298.67587 15.463
"62" 2628.60076 15.358
"175" 3262.86464 15.555
"82" 2681.66747 15.308
"5" 2200.81524 15.424
"92" 2886.84574 15.358
"58" 2617.71063 15.477
"254" 3761.69757 15.376
"18" 2251.83479 15.475
"156" 3072.53655 15.387
"13" 2238.62899 15.419
"339" 4463.67357 15.386
"233" 3698.67962 15.348
"140" 3033.62109 15.22
"220" 3641.77923 15.357
"66" 2644.65098 15.418
"115" 2975.66051 15.478
"305" 4129.69248 15.383
"212" 3450.54405 15.42
"310" 4192.50655 15.302
"338" 4458.6612 15.552
"346" 4486.66644 15.536
"44" 2519.90139 15.576
"32" 2296.71976 15.443
"241" 3721.62637 15.468
"294" 4072.64128 15.296
"190" 3325.70749 15.552
"145" 3045.60392 15.576
"215" 3608.91331 15.615
"210" 3434.57375 15.4
"230" 3689.73483 15.417
"22" 2262.67726 15.221
"253" 3758.65023 15.41
"291" 4065.64811 15.547
"105" 2949.72747 15.374
"288" 4055.71207 15.597
"107" 2955.78012 15.335
"170" 3133.48745 15.564
"345" 4483.66765 15.501
"333" 4441.83911 15.458
"202" 3398.64339 15.332
"332" 4439.75871 15.592
"143" 3041.53535 15.468
"348" 4493.64393 15.579
"227" 3674.85617 15.519
"224" 3661.76477 15.488
"76" 2667.64623 15.561
"361" 4540.53262 15.581
"282" 4040.74073 15.414
"78" 2673.6266 15.514
"88" 2711.55861 15.548
"271" 3994.90042 15.411
"34" 2302.66376 15.543
"296" 4080.65767 15.559
"301" 4117.63093 15.469
"309" 4176.53563 15.262
"171" 3230.88653 15.515
"118" 2983.69142 15.27
"120" 2988.63894 15.525
"80" 2677.61756 15.445
"49" 2554.89309 15.454
"95" 2900.90497 15.558
"219" 3638.80915 15.401
"164" 3098.52532 15.541
"172" 3238.87008 15.308
"131" 3012.73176 15.381
"20" 2256.68011 15.292
"304" 4126.60365 15.368
"259" 3778.61132 15.52
"285" 4048.72035 15.512
"89" 2732.48975 15.369
"335" 4450.69113 15.358
"354" 4515.56207 15.646
"8" 2226.71411 15.488
"16" 2244.81669 15.405
"231" 3692.65789 15.439
"293" 4069.60337 15.325
"100" 2929.78326 15.231
"340" 4466.66327 15.362
"21" 2259.67203 15.257
"329" 4425.83797 15.37
"276" 4016.82256 15.426
"269" 3979.90066 15.532
"252" 3756.72616 15.554
"46" 2541.87391 15.571
"25" 2277.70516 15.491
"126" 3002.61321 15.284
"154" 3067.55336 15.559
"67" 2646.63922 15.219
"9" 2228.75779 15.37
"358" 4531.54 15.575
"268" 3973.91483 15.59
"11" 2232.69132 15.464
"153" 3064.5655 15.539
"307" 4153.54763 15.564
"98" 2921.81203 15.435
"38" 2325.58737 15.224
"121" 2990.77201 15.395
"223" 3656.8293 15.27
"97" 2915.8098 15.477
"1" 2165.85271 15.347
"246" 3739.65249 15.413
"178" 3275.90128 15.282
"110" 2960.83497 15.495
"91" 2883.87706 15.401
"274" 4007.71165 15.476
"295" 4077.67341 15.576
"177" 3272.90253 15.319
"323" 4397.76521 15.417
"302" 4121.63196 15.573
"7" 2223.73851 15.527
"195" 3355.70706 15.406
"165" 3101.49402 15.547
"320" 4379.78681 15.536
"262" 3797.54342 15.535
"139" 3030.70065 15.227
"17" 2249.68903 15.345
"87" 2705.53195 15.563
"106" 2952.71854 15.351
"236" 3705.71338 15.447
"243" 3727.63789 15.489
"325" 4406.79291 15.394
"284" 4045.85857 15.525
"15" 2242.76589 15.542
"306" 4147.56882 15.466
"108" 2957.71274 15.469
"316" 4365.77075 15.35
"116" 2977.73124 15.32
"184" 3303.75342 15.542
"137" 3026.6598 15.566
"90" 2872.86357 15.365
"125" 3000.62851 15.456
"297" 4084.68727 15.461
"350" 4500.72407 15.284
"157" 3075.53711 15.364
"103" 2942.7233 15.261
"14" 2240.76404 15.275
"151" 3057.54975 15.516
"312" 4345.85403 15.489
"260" 3785.59498 15.504
"45" 2526.87966 15.217
"189" 3321.64575 15.476
"180" 3283.84263 15.478
"149" 3053.55187 15.382
"289" 4057.69094 15.433
"166" 3103.49082 15.323
"247" 3741.66747 15.411
"318" 4373.74171 15.592
"359" 4534.51108 15.613
"132" 3016.65038 15.501
"251" 3754.56002 15.26
"39" 2331.52382 15.283
"191" 3329.74017 15.218
"199" 3379.76243 15.321
"330" 4431.71513 15.344
"277" 4021.85433 15.413
"79" 2675.61966 15.34
"135" 3022.74242 15.455
"209" 3429.5844 15.601
"119" 2986.67366 15.229
"30" 2290.75572 15.216
"225" 3665.76797 15.535
"150" 3055.55054 15.292
"176" 3268.78789 15.559
"185" 3306.75486 15.543
"52" 2577.77788 15.279
"148" 3051.55549 15.539
"134" 3020.67682 15.483
"261" 3790.5637 15.447
"60" 2624.81556 15.265
"266" 3960.88947 15.509
"70" 2654.726 15.481
"256" 3769.67308 15.553
"203" 3400.62308 15.519
"65" 2642.65471 15.559
"351" 4502.64567 15.577
"174" 3254.89007 15.365
"298" 4092.76868 15.495
"188" 3314.72526 15.356
"152" 3059.54835 15.344
"303" 4123.70263 15.408
"360" 4538.58225 15.329
"331" 4435.73485 15.481
"74" 2663.67639 15.42
"356" 4523.57278 15.456
"50" 2558.89469 15.362
"168" 3113.48096 15.441
"36" 2316.54396 15.286
"204" 3403.63259 15.469
"42" 2350.50826 15.252
"353" 4509.59098 15.502
"61" 2625.7968 15.421
"273" 4004.77903 15.491
"328" 4420.84185 15.57
"321" 4383.79188 15.397
"207" 3410.5846 15.546
"83" 2685.61447 15.456
"56" 2599.75439 15.287
"31" 2294.69816 15.314
"349" 4498.60106 15.458
"315" 4362.75813 15.363
"114" 2972.68706 15.513
"4" 2191.8049 15.513
"167" 3109.49291 15.281
"317" 4369.7662 15.486
"35" 2304.67973 15.403
"27" 2281.70661 15.257
"37" 2322.58094 15.239
"169" 3123.51385 15.492
"343" 4477.68613 15.558
"206" 3406.62005 15.45
"192" 3334.63637 15.496
"263" 3804.53987 15.475
"221" 3646.8389 15.654
"217" 3628.90722 15.316
"337" 4456.67653 15.32
