"a" "b"
"242" 3725.70051 16.278
"201" 3377.65366 16.321
"280" 4025.87164 16.379
"236" 3705.72038 16.284
"90" 2694.56603 16.259
"352" 4502.65725 16.326
"307" 4129.69942 16.401
"221" 3646.85355 16.34
"200" 3366.6971 16.282
"54" 2577.7845 16.227
"139" 3022.74937 16.241
"60" 2617.71759 16.366
"164" 3084.52717 16.317
"238" 3712.85062 16.303
"281" 4028.78147 16.416
"192" 3321.65272 16.393
"198" 3355.71403 16.4
"353" 4507.60445 16.363
"158" 3067.56036 16.356
"231" 3692.66488 16.232
"113" 2963.72742 16.404
"153" 3055.55755 16.223
"109" 2946.75083 16.397
"1" 2171.88226 16.257
"333" 4439.76563 16.388
"161" 3075.54417 16.31
"130" 3002.62016 16.283
"120" 2981.79764 16.429
"74" 2652.6243 16.407
"279" 4021.86128 16.247
"312" 4192.51363 16.39
"224" 3661.7718 16.308
"79" 2663.68302 16.281
"114" 2966.69433 16.357
"347" 4486.67337 16.354
"248" 3747.71831 16.372
"212" 3434.58072 16.263
"216" 3608.92035 16.206
"287" 4048.72722 16.3
"243" 3727.64485 16.256
"78" 2661.75614 16.295
"235" 3702.81357 16.382
"202" 3386.66809 16.337
"100" 2905.90095 16.231
"195" 3334.64331 16.337
"229" 3686.8269 16.335
"7" 2223.74513 16.368
"277" 4014.81716 16.343
"332" 4435.75313 16.395
"334" 4441.84602 16.372
"257" 3772.648 16.344
"44" 2350.51547 16.241
"56" 2588.85377 16.346
"6" 2206.75803 16.37
"84" 2675.62628 16.337
"300" 4100.8309 16.359
"265" 3817.51379 16.375
"317" 4369.77321 16.402
"213" 3444.51719 16.345
"209" 3415.61384 16.248
"63" 2624.82249 16.329
"156" 3061.54959 16.418
"194" 3329.7471 16.28
"313" 4350.81579 16.396
"32" 2294.70477 16.367
"41" 2331.53101 16.264
"335" 4444.6823 16.273
"148" 3045.61089 16.414
"23" 2269.74503 16.242
"28" 2283.73899 16.273
"351" 4500.73065 16.291
"182" 3281.74982 16.243
"328" 4416.82709 16.32
"62" 2622.82871 16.376
"77" 2659.75687 16.303
"185" 3296.71709 16.258
"291" 4060.6369 16.406
"187" 3303.76036 16.403
"121" 2983.69836 16.362
"55" 2580.81324 16.317
"144" 3033.62806 16.363
"45" 2365.53272 16.292
"99" 2900.91205 16.368
"122" 2986.68063 16.271
"310" 4164.53697 16.346
"232" 3695.72891 16.371
"75" 2654.7364 16.361
"339" 4458.66812 16.365
"190" 3310.8109 16.326
"214" 3451.49179 16.341
"228" 3683.779 16.402
"330" 4425.84488 16.338
"301" 4104.73619 16.229
"72" 2646.64584 16.28
"124" 2990.77899 16.208
"115" 2968.85806 16.363
"58" 2599.76147 16.312
"66" 2631.60621 16.312
"217" 3615.91412 16.354
"349" 4493.65087 16.346
"183" 3283.84963 16.284
"43" 2345.51335 16.348
"303" 4117.63786 16.27
"171" 3109.50003 16.347
"306" 4126.61056 16.429
"101" 2910.81148 16.365
"172" 3113.48811 16.409
"206" 3403.63957 16.361
"199" 3359.63518 16.344
"33" 2296.72638 16.347
"104" 2925.76234 16.362
"180" 3268.79492 16.34
"175" 3230.89365 16.267
"163" 3081.62033 16.409
"69" 2640.6691 16.363
"249" 3749.60108 16.397
"210" 3424.57648 16.372
"178" 3254.89712 16.413
"321" 4383.79883 16.322
"196" 3338.69672 16.397
"276" 4009.79177 16.411
"145" 3035.63581 16.306
"282" 4030.85563 16.388
"362" 4540.53961 16.351
"162" 3077.62888 16.359
"52" 2563.78965 16.299
"94" 2732.50172 16.337
"102" 2915.81681 16.375
"93" 2711.56568 16.267
"345" 4479.67446 16.237
"67" 2634.58492 16.409
"8" 2226.7207 16.414
"53" 2571.846 16.334
"289" 4055.71894 16.325
"168" 3098.53719 16.409
"76" 2657.6837 16.376
"184" 3289.76316 16.41
"13" 2238.63554 16.349
"95" 2872.87072 16.241
"4" 2191.81204 16.408
"346" 4483.67457 16.286
"258" 3775.61913 16.208
"170" 3103.49794 16.268
"34" 2298.68249 16.352
"316" 4365.77774 16.324
"264" 3804.54698 16.326
"191" 3314.73222 16.248
"141" 3026.66676 16.341
"244" 3731.67522 16.397
"110" 2952.72549 16.276
"24" 2273.64015 16.356
"223" 3656.83636 16.253
"225" 3665.775 16.395
"10" 2230.67614 16.28
"239" 3715.84845 16.331
"275" 4007.71858 16.422
"331" 4431.72206 16.246
"348" 4489.69128 16.367
"290" 4057.69783 16.411
"219" 3638.81611 16.289
"87" 2681.67448 16.281
"266" 3936.93449 16.212
"134" 3010.64334 16.388
"271" 3987.85241 16.16
"57" 2594.73028 16.221
"29" 2288.72753 16.245
"188" 3306.76184 16.403
"68" 2637.6231 16.316
"132" 3006.67208 16.196
"263" 3797.55049 16.374
"340" 4463.68044 16.29
"48" 2541.8811 16.281
"324" 4397.77217 16.278
"173" 3123.52103 16.183
"14" 2240.77064 16.341
"218" 3633.78687 16.348
"112" 2957.71968 16.261
"38" 2316.55475 16.302
"262" 3790.57079 16.301
"292" 4065.65505 16.287
"157" 3064.57252 16.405
"302" 4107.67228 16.402
"20" 2256.68667 16.374
"315" 4362.76515 16.276
"293" 4067.62054 16.186
"318" 4373.74871 16.326
"12" 2234.69099 16.239
"360" 4534.51805 16.365
"251" 3754.56701 16.337
"322" 4388.73873 16.391
"336" 4450.69803 16.343
"359" 4531.547 16.25
"295" 4072.64817 16.37
"143" 3030.70762 16.414
"197" 3349.67412 16.285
"71" 2644.65799 16.277
"208" 3410.59152 16.308
"343" 4473.60597 16.323
"22" 2264.6676 16.317
"233" 3698.68661 16.377
"117" 2975.66742 16.36
"165" 3086.56517 16.299
"108" 2942.73032 16.382
"151" 3051.5625 16.307
"205" 3400.63004 16.277
"127" 2996.63578 16.418
"254" 3761.70458 16.235
"136" 3016.65736 16.375
"31" 2292.73716 16.413
"160" 3072.54361 16.204
"83" 2673.63322 16.336
"269" 3973.92188 16.331
"323" 4392.73519 16.298
"103" 2921.81902 16.216
"61" 2620.68226 16.362
"274" 4004.786 16.309
"35" 2300.69447 16.291
"272" 3994.90743 16.436
"204" 3398.65039 16.227
"361" 4538.59565 16.348
"357" 4523.57976 16.394
"105" 2929.79103 16.415
"326" 4406.79983 16.35
"220" 3641.7862 16.289
"252" 3756.73313 16.295
"296" 4077.68032 16.414
"64" 2625.80373 16.319
"211" 3429.59136 16.266
"25" 2277.71175 16.352
"256" 3769.68012 16.359
"278" 4016.8295 16.302
"250" 3751.70523 16.367
"305" 4123.70956 16.332
"327" 4410.86716 16.342
"309" 4153.55463 16.238
"86" 2679.68743 16.264
"50" 2551.80778 16.41
"152" 3053.55888 16.234
"285" 4042.76388 16.428
"186" 3298.79716 16.231
"26" 2279.72112 16.368
"299" 4092.77558 16.395
"97" 2892.84934 16.332
"9" 2228.7644 16.385
"15" 2242.77248 16.383
"123" 2988.64551 16.204
"222" 3653.78399 16.362
"344" 4477.693 16.298
