"a" "b"
"116" 2975.77635 15.784
"254" 3750.60498 15.677
"114" 2969.67494 15.778
"276" 3987.8828 15.669
"281" 4016.85451 15.759
"129" 3000.66088 15.772
"89" 2705.56474 15.644
"78" 2667.77018 15.795
"220" 3633.81946 15.688
"19" 2253.71079 15.684
"134" 3012.76421 15.77
"32" 2291.69806 15.747
"341" 4453.70729 15.7
"51" 2559.7453 15.69
"125" 2992.69025 15.722
"354" 4499.59655 15.745
"274" 3974.83929 15.689
"332" 4410.83352 15.695
"230" 3683.80447 15.677
"314" 4153.58509 15.679
"236" 3700.75133 15.767
"12" 2234.71482 15.779
"98" 2910.84628 15.728
"308" 4117.66296 15.769
"61" 2620.71 15.792
"28" 2279.74997 15.799
"177" 3268.8206 15.637
"68" 2640.7254 15.727
"121" 2983.72392 15.733
"31" 2289.68923 15.752
"184" 3296.79215 15.744
"299" 4072.6732 15.75
"331" 4402.87469 15.745
"291" 4051.74268 15.799
"197" 3352.66658 15.627
"240" 3712.82535 15.715
"108" 2952.753 15.672
"135" 3016.68303 15.796
"109" 2955.81737 15.76
"302" 4084.71918 15.801
"99" 2915.84215 15.667
"355" 4502.62867 15.65
"339" 4448.72041 15.732
"333" 4416.85701 15.661
"101" 2925.78787 15.637
"11" 2232.72164 15.753
"7" 2223.76933 15.662
"62" 2623.6846 15.651
"251" 3743.60241 15.792
"218" 3617.86183 15.639
"58" 2607.75562 15.679
"138" 3024.72305 15.719
"267" 3790.59609 15.785
"186" 3303.79461 15.648
"300" 4077.7055 15.654
"316" 4178.53331 15.777
"221" 3638.77299 15.712
"317" 4345.87927 15.796
"278" 3999.82253 15.643
"305" 4100.85831 15.702
"271" 3937.92423 15.69
"268" 3797.57638 15.691
"124" 2990.74992 15.713
"284" 4028.8068 15.682
"222" 3641.81138 15.742
"324" 4373.77417 15.703
"161" 3077.6561 15.656
"156" 3060.54907 15.645
"262" 3772.6734 15.78
"88" 2699.59092 15.635
"65" 2631.63029 15.651
"296" 4065.70953 15.716
"4" 2200.84704 15.647
"122" 2986.70652 15.684
"237" 3702.83893 15.802
"358" 4520.59674 15.676
"157" 3067.58568 15.724
"171" 3114.49002 15.689
"357" 4509.62212 15.79
"201" 3377.6793 15.693
"66" 2634.65088 15.777
"23" 2265.66811 15.731
"196" 3349.69981 15.764
"112" 2963.78675 15.776
"15" 2242.80104 15.784
"48" 2544.83354 15.814
"87" 2695.53861 15.678
"57" 2599.79845 15.733
"320" 4361.82208 15.761
"356" 4507.62821 15.786
"35" 2297.69165 15.698
"111" 2961.72767 15.769
"211" 3421.58645 15.731
"238" 3705.74579 15.657
"27" 2277.73906 15.784
"1" 2183.86737 15.729
"301" 4080.68928 15.78
"217" 3592.91366 15.698
"20" 2256.71809 15.72
"202" 3381.78484 15.657
"36" 2299.6844 15.677
"227" 3665.80056 15.784
"290" 4048.75214 15.653
"313" 4149.64437 15.682
"49" 2551.83359 15.677
"16" 2244.84707 15.757
"272" 3961.88298 15.786
"67" 2637.67709 15.686
"2" 2189.81365 15.767
"183" 3294.78647 15.706
"24" 2271.64455 15.757
"13" 2238.66614 15.766
"245" 3728.62944 15.673
"306" 4104.76214 15.71
"21" 2258.82595 15.674
"311" 4126.69946 15.658
"326" 4379.81888 15.664
"102" 2929.82492 15.644
"215" 3452.50409 15.661
"285" 4031.69763 15.726
"216" 3585.9208 15.779
"205" 3396.5994 15.785
"50" 2555.85766 15.695
"239" 3707.72183 15.668
"321" 4364.8065 15.697
"113" 2966.72612 15.626
"10" 2230.70109 15.76
"263" 3775.64475 15.645
"56" 2594.757 15.697
"38" 2303.65067 15.658
"224" 3653.8093 15.797
"143" 3035.66121 15.726
"336" 4435.82833 15.787
"309" 4122.65469 15.644
"229" 3675.78145 15.733
"200" 3369.69294 15.744
"338" 4442.7617 15.699
"334" 4425.71358 15.785
"123" 2988.67374 15.682
"17" 2249.71942 15.662
"282" 4023.75783 15.71
"188" 3308.80394 15.735
"256" 3754.65844 15.684
"115" 2973.84088 15.78
"162" 3081.64806 15.649
"219" 3629.77224 15.649
"26" 2275.73548 15.79
"228" 3671.76641 15.75
"318" 4350.88991 15.647
"210" 3414.53781 15.728
"277" 3995.78961 15.663
"287" 4040.77341 15.653
"54" 2580.83732 15.639
"359" 4523.52812 15.785
"303" 4087.74605 15.651
"335" 4431.77189 15.811
"74" 2657.70782 15.771
"187" 3306.78724 15.747
"77" 2665.75004 15.811
"127" 2996.66126 15.741
"110" 2957.74498 15.741
"72" 2652.6551 15.664
"266" 3785.62737 15.654
"103" 2933.77175 15.651
"3" 2191.84049 15.769
"55" 2589.74616 15.815
"166" 3098.56499 15.766
"247" 3734.69356 15.63
"44" 2366.5145 15.641
"212" 3429.51719 15.75
"360" 4530.52363 15.705
"52" 2563.81665 15.719
"97" 2905.81638 15.732
"151" 3052.53569 15.624
"94" 2888.8912 15.647
"252" 3746.60365 15.648
"283" 4026.67091 15.72
"91" 2733.4994 15.721
"71" 2650.66999 15.667
"172" 3125.48718 15.749
"73" 2655.64544 15.766
"235" 3698.72205 15.794
"269" 3805.50898 15.704
"118" 2977.79027 15.77
"152" 3054.53712 15.638
"168" 3105.54222 15.692
"342" 4457.6769 15.676
"265" 3781.68949 15.626
"18" 2251.8143 15.681
"325" 4376.8133 15.767
"315" 4164.56365 15.775
"249" 3738.6347 15.626
"362" 4537.54105 15.675
"137" 3022.77476 15.726
"304" 4092.80189 15.773
"178" 3273.77968 15.78
"258" 3758.68373 15.692
"182" 3289.78889 15.746
"42" 2331.56054 15.66
"158" 3069.57082 15.712
