"a" "b"
"11" 2226.7412 13.739
"349" 4471.65005 13.787
"295" 4053.7906 13.806
"147" 3035.65768 14.134
"337" 4425.71016 14.205
"272" 3797.57286 14.17
"136" 3006.69447 13.794
"283" 4004.80749 14.063
"42" 2322.61702 13.724
"17" 2242.79309 13.978
"86" 2675.68293 14.008
"140" 3018.67695 14.201
"321" 4350.88642 13.794
"132" 2998.64063 13.929
"327" 4373.77073 14.214
"74" 2644.68291 13.994
"303" 4077.70208 14.071
"63" 2613.67654 13.821
"335" 4410.8301 13.73
"214" 3409.53898 13.964
"284" 4007.74004 14.078
"318" 4164.56015 14.174
"200" 3338.71917 13.797
"13" 2232.71835 14.229
"329" 4379.81544 13.989
"290" 4040.76999 14.173
"316" 4149.64089 13.765
"291" 4042.78538 14.054
"109" 2939.77408 14.166
"151" 3044.54374 14.151
"243" 3705.7423 13.801
"213" 3404.55984 14.117
"170" 3092.55928 13.808
"65" 2620.70651 13.799
"64" 2617.76718 14.171
"76" 2652.65181 14.188
"146" 3033.65156 13.937
"12" 2230.6978 14.049
"148" 3038.64128 13.748
"52" 2544.82994 14.01
"110" 2942.75219 13.705
"92" 2695.53506 14.215
"319" 4178.51343 13.954
"265" 3769.70186 14.145
"222" 3592.91011 13.934
"233" 3671.76294 13.973
"143" 3026.68862 14.103
"362" 4523.52465 13.999
"141" 3022.77127 13.799
"259" 3752.61683 14.194
"72" 2640.71467 13.996
"352" 4481.74708 13.768
"127" 2988.67024 13.794
"95" 2712.5258 14.167
"15" 2238.66284 13.984
"267" 3775.64121 13.798
"114" 2955.81384 14.034
"251" 3731.6972 13.79
"244" 3707.71837 14.067
"153" 3048.53668 13.755
"111" 2946.77262 14.001
"27" 2273.79432 13.992
"262" 3758.68025 13.868
"230" 3656.86165 14.206
"182" 3268.81707 13.805
"19" 2249.71613 14.202
"16" 2240.7912 14.185
"218" 3444.53911 13.962
"58" 2577.80488 13.804
"346" 4459.65277 14.108
"219" 3452.50058 13.811
"154" 3050.53785 13.822
"60" 2589.73419 14.117
"237" 3689.76654 14.011
"236" 3686.84871 13.795
"317" 4153.58164 14.071
"85" 2673.65478 13.828
"193" 3308.80043 14.014
"171" 3098.5614 14.126
"7" 2200.84347 13.764
"194" 3310.83278 13.795
"134" 3002.64312 14.103
"360" 4509.61883 13.805
"358" 4502.62537 14.03
"333" 4397.79578 14.037
"207" 3381.78133 13.795
"164" 3075.56912 13.808
"45" 2337.57569 14.215
"257" 3746.60019 13.727
"315" 4131.549 13.72
"364" 4533.54188 13.721
"89" 2681.69688 13.788
"94" 2705.56117 14.095
"172" 3102.49984 13.786
"181" 3262.89546 14.154
"174" 3108.51702 13.748
"5" 2189.81005 14.136
"313" 4124.66289 13.822
"66" 2623.68112 14.022
"294" 4051.73926 13.976
"116" 2961.72419 13.831
"35" 2293.67066 14.21
"4" 2184.86575 13.807
"343" 4450.72732 14.088
"206" 3377.67582 14.207
"18" 2244.84381 13.793
"119" 2969.67143 13.737
"199" 3334.66651 14.113
"78" 2657.70454 13.891
"107" 2929.8214 14.04
"73" 2642.68456 14.17
"44" 2331.55692 13.725
"205" 3369.68942 14.091
"246" 3715.63956 13.988
"350" 4474.70422 13.795
"235" 3683.801 14.179
"6" 2191.83693 13.745
"43" 2326.52638 14.016
"305" 4084.71577 14.189
"41" 2317.57107 13.997
"355" 4491.69755 13.815
"285" 4016.85108 13.96
"93" 2699.58738 13.815
"69" 2631.62701 13.925
"366" 4540.56133 14.137
"227" 3641.80787 13.733
"101" 2899.82353 13.738
"357" 4499.59325 13.803
"138" 3010.66531 14.208
