"a" "b"
"363" 4537.54105 15.444
"157" 3060.54907 15.252
"339" 4442.7617 15.246
"8" 2226.7445 15.063
"35" 2297.69165 14.851
"88" 2695.53861 15.459
"258" 3756.75847 15.18
"217" 3585.9208 15.44
"188" 3306.78724 14.883
"158" 3067.58568 15.236
"243" 3718.67563 15.441
"130" 3000.66088 15.456
"166" 3089.57754 15.31
"152" 3052.53569 15.078
"37" 2301.6538 14.944
"75" 2657.70782 15.093
"278" 3995.78961 14.945
"263" 3772.6734 15.461
"28" 2279.74997 14.842
"266" 3781.68949 15.142
"230" 3675.78145 15.459
"335" 4425.71358 15.394
"310" 4122.65469 15.128
"107" 2946.77614 15.439
"234" 3692.69048 15.288
"109" 2952.753 15.241
"254" 3748.63198 14.951
"89" 2699.59092 15.173
"179" 3273.77968 15.457
"359" 4520.59674 15
"26" 2275.73548 15.426
"289" 4042.7888 14.882
"144" 3035.66121 15.295
"69" 2640.7254 15.29
"207" 3399.63683 15.258
"190" 3310.8363 15.034
"19" 2253.71079 15.418
"65" 2628.82951 15.049
"160" 3072.61768 15.46
"287" 4037.77764 15.361
"7" 2223.76933 15.203
"103" 2929.82492 14.89
"214" 3434.61015 15.364
"276" 3981.75884 14.892
"322" 4364.8065 15.413
"319" 4350.88991 15.423
"159" 3069.57082 14.872
"193" 3325.74009 15.139
"49" 2551.83359 15.44
"124" 2988.67374 15.228
"110" 2955.81737 15.121
"195" 3334.67001 15.461
"11" 2232.72164 15.367
"336" 4431.77189 15.195
"2" 2189.81365 15.075
"153" 3054.53712 15.456
"177" 3262.89903 15.455
"81" 2673.6581 15.381
"145" 3038.6448 15.182
"21" 2258.82595 15.013
"185" 3296.79215 15.096
"211" 3414.53781 14.906
"176" 3247.85205 15.345
"136" 3016.68303 15.089
"76" 2659.73228 15.468
"5" 2211.82254 14.895
"57" 2594.757 15.406
"306" 4100.85831 15.068
"273" 3961.88298 15.275
"98" 2905.81638 15.175
"244" 3722.62908 15.4
"271" 3818.52163 15.322
"137" 3018.66801 15.465
"68" 2637.67709 15.386
"105" 2939.77761 15.454
"95" 2888.8912 15.359
"302" 4080.68928 15.333
"352" 4487.72686 14.857
"274" 3968.86573 15.248
"33" 2293.67398 15.441
"151" 3050.54136 15.377
"106" 2942.75572 15.369
"131" 3002.64663 15.155
"141" 3028.72796 15.331
"186" 3298.82276 15.435
"139" 3024.72305 15.265
"18" 2251.8143 15.057
"229" 3671.76641 15.384
"56" 2589.74616 15.142
"249" 3736.6816 15.445
"108" 2949.75981 15.332
"175" 3229.91862 15.344
"307" 4104.76214 15.131
"349" 4478.72134 15.272
"47" 2542.789 15.09
"92" 2733.4994 15.186
"17" 2249.71942 15.341
"41" 2326.53 14.841
"165" 3087.52021 14.874
"303" 4084.71918 15.403
"208" 3402.63521 15.416
"45" 2397.50972 15.453
"112" 2961.72767 15.066
"233" 3689.77003 15.414
"163" 3081.64806 15.156
"360" 4523.52812 14.955
"115" 2969.67494 15.001
"324" 4370.77423 15.211
"241" 3712.82535 14.988
"246" 3728.62944 15.301
"122" 2983.72392 14.904
"31" 2289.68923 15.439
"213" 3429.51719 15.089
"293" 4053.79399 14.972
"345" 4464.65434 15.315
"256" 3752.62036 15.065
"350" 4481.7505 15.142
"330" 4392.78877 15.294
"149" 3046.56302 15.32
"118" 2977.76429 15.205
"38" 2303.65067 15.37
"267" 3785.62737 15.21
"283" 4023.75783 15.424
"248" 3734.69356 15.072
"64" 2626.66377 15.339
"299" 4069.63591 15.292
"39" 2317.57439 15.299
"272" 3937.92423 15.461
"126" 2992.69025 15.312
"260" 3761.72998 15.431
"85" 2681.70039 15.048
"58" 2599.79845 14.974
"14" 2240.7945 14.989
"6" 2217.74941 15.397
"342" 4453.70729 15.293
"129" 2998.6441 15.06
"134" 3010.66882 15.302
"111" 2957.74498 15.466
"317" 4178.53331 15.44
"182" 3283.87515 15.368
"97" 2899.82709 15.394
"100" 2915.84215 15.01
"133" 3006.69798 15.249
"123" 2986.70652 15.336
"347" 4471.6535 15.28
"290" 4046.66359 14.973
"247" 3731.70066 15.203
"200" 3359.69299 15.453
"119" 2977.79027 15.213
"198" 3352.66658 15.459
"72" 2650.66999 15.118
"296" 4060.66197 14.856
"340" 4448.72041 14.969
"327" 4379.81888 15.157
"292" 4051.74268 15.289
"221" 3633.81946 14.979
"279" 3999.82253 14.927
"215" 3444.54265 15.213
"250" 3738.6347 15.151
"60" 2613.68001 14.83
"209" 3404.56337 15.114
"15" 2242.80104 15.394
"203" 3381.78484 15.073
"252" 3743.60241 15.396
"77" 2661.78002 15.199
"300" 4072.6732 15.184
"259" 3758.68373 15.215
"62" 2620.71 14.952
"228" 3665.80056 14.875
"329" 4388.76363 15.226
"93" 2870.91063 15.349
"25" 2273.79761 15.153
"219" 3617.86183 15.402
"116" 2973.84088 15.132
"187" 3303.79461 15.068
"30" 2283.76548 14.946
"83" 2677.68909 15.464
"202" 3377.6793 15.433
"180" 3276.82527 15.394
"63" 2623.6846 15.451
"143" 3033.65505 14.88
"262" 3769.70535 14.85
"346" 4467.66474 15.206
"325" 4373.77417 15.08
"231" 3683.80447 14.912
"94" 2883.91014 15.101
"82" 2675.68624 15.109
"240" 3707.72183 15.414
"338" 4439.69411 15.334
"87" 2690.60083 15.222
"309" 4117.66296 15.286
"332" 4402.87469 15.169
"23" 2265.66811 14.895
"354" 4494.65167 15.257
"232" 3686.85215 15.269
"71" 2644.68642 15.348
"183" 3289.78889 15.142
"192" 3321.67832 15.045
"174" 3134.48759 14.902
"170" 3108.52059 15.458
"181" 3281.77534 14.919
"125" 2990.74992 14.86
"127" 2994.78522 15
"313" 4131.55243 15.435
"251" 3740.60622 15.386
"178" 3268.8206 15.266
"117" 2975.77635 15.45
"168" 3102.50342 15.003
"315" 4153.58509 15.264
"235" 3695.76976 15.195
"237" 3700.75133 15.444
"61" 2617.77068 14.989
"284" 4026.67091 15.297
"171" 3111.49858 15.36
"314" 4149.64437 15.473
"78" 2665.75004 15.276
"40" 2322.62061 15.142
"102" 2925.78787 15.15
"223" 3641.81138 15.18
"36" 2299.6844 15.31
"298" 4067.64791 14.874
"348" 4474.70765 15.17
"351" 4484.66407 14.989
"59" 2607.75562 15.157
"294" 4055.74377 15.367
"54" 2577.80818 14.831
"4" 2200.84704 14.831
"204" 3389.67436 14.993
"10" 2230.70109 15.135
"132" 3004.64841 15.343
"331" 4397.79926 15.1
"270" 3805.50898 14.955
"308" 4107.73484 14.989
"361" 4530.52363 15.301
"239" 3705.74579 15.022
"29" 2281.73719 15.303
"90" 2705.56474 15.322
"50" 2555.85766 15.356
"104" 2933.77175 15.006
"194" 3329.77469 15.247
"355" 4499.59655 15.126
"255" 3750.60498 15.37
"32" 2291.69806 15.142
"20" 2256.71809 15.315
"142" 3030.73299 15.015
"210" 3409.54246 15.383
"9" 2228.78811 15.454
"43" 2337.57935 14.941
"169" 3105.54222 14.845
"291" 4048.75214 15.415
"42" 2331.56054 15.226
"189" 3308.80394 15.343
"297" 4065.70953 15.23
"220" 3629.77224 14.838
"356" 4502.62867 14.995
"44" 2366.5145 15.001
"13" 2238.66614 15.309
"73" 2652.6551 15.448
"12" 2234.71482 15.24
"301" 4077.7055 15.438
"24" 2271.64455 15.406
"245" 3725.72593 15.403
"52" 2563.81665 14.946
"140" 3026.69214 14.868
"135" 3012.76421 15
"305" 4092.80189 14.866
