"a" "b"
"68" 2634.57176 15.423
"52" 2558.88741 15.418
"350" 4479.66054 15.425
"304" 4104.72233 15.471
"192" 3321.63865 15.436
"94" 2872.85629 15.46
"172" 3113.47368 15.597
"301" 4084.68035 15.505
"41" 2331.51651 15.436
"289" 4048.71339 15.496
"191" 3314.71817 15.593
"221" 3628.90007 15.601
"75" 2654.71532 15.438
"254" 3754.55296 15.543
"364" 4531.53299 15.551
"283" 4025.85772 15.436
"101" 2921.80485 15.584
"13" 2234.67781 15.634
"218" 3591.91367 15.434
"183" 3283.83548 15.458
"187" 3303.7463 15.424
"58" 2594.71598 15.551
"240" 3707.68136 15.611
"67" 2631.59307 15.43
"47" 2526.8723 15.436
"272" 3973.90773 15.477
"19" 2251.8282 15.573
"12" 2232.68471 15.451
"294" 4060.62308 15.439
"353" 4489.67732 15.543
"249" 3739.64543 15.613
"106" 2942.71618 15.45
"321" 4365.76265 15.533
"232" 3686.81284 15.605
"241" 3712.83663 15.582
"298" 4072.63433 15.46
"341" 4450.6828 15.441
"156" 3061.53538 15.578
"312" 4153.54061 15.445
"276" 4001.80123 15.579
"262" 3778.60419 15.443
"356" 4500.70194 15.467
"223" 3638.80203 15.458
"269" 3935.93307 15.474
"57" 2588.83847 15.521
"281" 4016.81554 15.466
"179" 3268.78068 15.445
"255" 3756.7191 15.612
"233" 3689.72778 15.609
"303" 4100.81708 15.58
"214" 3429.57731 15.47
"92" 2711.55135 15.575
"81" 2667.63585 15.561
"330" 4406.7859 15.464
"358" 4507.59132 15.583
"280" 4014.75249 15.516
"235" 3695.71486 15.613
"100" 2915.80263 15.607
"147" 3043.55761 15.599
"355" 4498.59451 15.561
"169" 3101.48671 15.562
"84" 2675.61302 15.455
"227" 3661.75767 15.465
"322" 4369.75919 15.47
"120" 2981.78355 15.538
"56" 2580.80003 15.595
"261" 3775.60499 15.448
"295" 4065.64118 15.627
"82" 2671.6119 15.563
"189" 3308.76448 15.608
"129" 3000.62144 15.545
"267" 3804.53272 15.426
"311" 4146.53807 15.57
"70" 2642.64812 15.513
"177" 3246.89468 15.553
"237" 3700.71198 15.561
"308" 4123.69568 15.619
"200" 3359.62031 15.46
"66" 2628.59362 15.433
"319" 4355.82218 15.548
"31" 2290.7491 15.451
"20" 2253.66843 15.493
"306" 4117.62394 15.603
"263" 3781.61755 15.464
"166" 3089.53664 15.516
"26" 2277.68138 15.551
"326" 4383.78488 15.423
"332" 4416.81318 15.538
"97" 2896.80948 15.456
"197" 3349.66011 15.589
"282" 4021.8473 15.604
"46" 2519.89401 15.597
"127" 2996.6212 15.57
"3" 2184.82668 15.622
"336" 4431.70815 15.58
"226" 3656.82223 15.519
"314" 4176.51991 15.526
"185" 3294.75357 15.581
"176" 3238.86281 15.609
"54" 2571.83278 15.58
"244" 3721.61935 15.589
"229" 3671.72696 15.552
"207" 3400.61593 15.512
"213" 3422.52556 15.554
"205" 3390.75906 15.506
"351" 4483.66066 15.53
"93" 2731.50571 15.53
"265" 3790.55661 15.476
"178" 3262.85747 15.48
"102" 2925.74812 15.435
"36" 2302.65714 15.398
"149" 3047.55118 15.442
"268" 3817.4995 15.55
"64" 2624.80845 15.593
"165" 3086.55082 15.514
"28" 2281.70003 15.542
"182" 3280.89368 15.448
"123" 2988.63237 15.59
"204" 3386.64988 15.551
"16" 2242.75932 15.595
"357" 4502.63912 15.506
"335" 4428.85426 15.574
"348" 4473.59208 15.483
"202" 3377.63961 15.547
"69" 2640.65595 15.452
"349" 4477.67912 15.496
"78" 2661.74293 15.539
"125" 2992.64399 15.435
"173" 3123.50655 15.417
"118" 2977.72413 15.44
"190" 3310.79684 15.55
"365" 4534.50401 15.539
"30" 2288.71435 15.465
"175" 3230.87924 15.46
"105" 2939.73797 15.467
"160" 3072.52932 15.57
"24" 2269.73187 15.586
"362" 4523.56451 15.416
"110" 2955.773 15.555
"86" 2681.66031 15.501
"194" 3329.73307 15.483
"211" 3410.57752 15.587
"228" 3665.76092 15.552
"112" 2960.82783 15.468
"234" 3692.65085 15.607
"72" 2646.63264 15.482
"339" 4441.83217 15.43
"260" 3772.63385 15.424
"316" 4316.92988 15.408
"264" 3785.58786 15.575
"5" 2200.80862 15.44
"18" 2249.67831 15.558
"53" 2563.77522 15.604
"345" 4463.66663 15.558
"359" 4509.5844 15.486
"198" 3352.80121 15.586
"85" 2677.61094 15.52
"307" 4121.62498 15.44
"107" 2946.73674 15.518
"8" 2223.73192 15.502
"343" 4456.66957 15.425
"245" 3725.68651 15.467
"159" 3069.53108 15.553
"121" 2983.68431 15.419
"184" 3289.74897 15.465
"27" 2279.70793 15.471
"342" 4453.6668 15.406
"99" 2910.79723 15.423
"151" 3051.54836 15.512
"2" 2171.86775 15.436
"315" 4192.49946 15.512
"135" 3012.72464 15.421
"22" 2259.66544 15.52
"248" 3736.64207 15.619
"279" 4009.77779 15.592
"61" 2617.70003 15.496
"222" 3633.77276 15.547
"42" 2337.53905 15.424
"34" 2296.71315 15.411
"138" 3020.66972 15.603
"180" 3272.89534 15.536
"157" 3064.55829 15.564
"38" 2316.53255 15.558
"37" 2304.66056 15.584
"48" 2541.8666 15.484
"134" 3010.62926 15.49
"170" 3103.48354 15.457
"195" 3334.62925 15.6
"25" 2273.62699 15.445
"196" 3338.68269 15.442
"104" 2932.85911 15.58
"256" 3758.64317 15.507
"9" 2226.70751 15.499
"273" 3979.89357 15.511
