"a" "b"
"310" 4092.78795 16.109
"80" 2665.73682 16.118
"236" 3675.76725 16.155
"317" 4126.68548 16.146
"69" 2637.66393 16.168
"53" 2563.80093 16.162
"309" 4087.73215 16.119
"105" 2929.81061 16.139
"337" 4402.86066 16.101
"119" 2977.75009 16.16
"51" 2555.84307 16.122
"223" 3590.92711 16.145
"91" 2699.57653 16.164
"354" 4474.69368 16.153
"34" 2297.67841 16.13
"84" 2675.66913 16.137
"241" 3694.85967 16.132
"94" 2733.48447 16.151
"203" 3352.65219 16.148
"355" 4478.70735 16.158
"70" 2640.7048 16.143
"297" 4051.72867 16.123
"285" 3999.80837 16.154
"198" 3325.7257 16.148
"217" 3428.59515 16.127
"362" 4502.6155 16.123
"338" 4410.81956 16.15
"193" 3306.77278 16.131
"330" 4373.76005 16.164
"206" 3369.67852 16.107
"305" 4072.65922 16.109
"41" 2331.5459 16.122
"156" 3057.56848 16.166
"44" 2366.49801 16.147
"331" 4376.79919 16.109
"341" 4425.6996 16.12
"24" 2271.62642 16.128
"314" 4117.64895 16.158
"1" 2171.89332 16.124
"113" 2957.73079 16.156
"57" 2588.86554 16.175
"323" 4345.86501 16.119
"352" 4467.65074 16.113
"220" 3451.50718 16.168
"226" 3629.75773 16.164
"12" 2234.70165 16.122
"49" 2544.81892 16.099
"189" 3296.77765 16.13
"318" 4131.53841 16.132
"126" 2990.73571 16.121
"132" 3002.63242 16.104
"260" 3746.58951 16.151
"127" 2992.67604 16.127
"183" 3273.76509 16.124
"278" 3936.94539 16.171
"150" 3046.54874 16.148
"224" 3592.89906 16.116
"106" 2933.75745 16.111
"363" 4507.61502 16.125
"228" 3638.75861 16.172
"78" 2661.76678 16.144
"207" 3377.66491 16.172
"254" 3731.68657 16.116
"343" 4435.79222 16.124
"27" 2277.72585 16.089
"360" 4494.6376 16.147
"232" 3656.85088 16.102
"109" 2946.76189 16.154
"274" 3790.5818 16.126
"235" 3671.75225 16.14
"349" 4457.66292 16.137
"31" 2289.67602 16.113
"356" 4481.73648 16.1
"292" 4037.76366 16.146
"95" 2870.89604 16.125
"248" 3715.62892 16.126
"319" 4149.6302 16.161
"21" 2258.81275 16.157
"184" 3276.81076 16.167
"56" 2580.82413 16.113
"167" 3092.54818 16.119
"237" 3683.79028 16.115
"312" 4104.74819 16.11
"20" 2256.69739 16.128
"269" 3769.69112 16.139
"155" 3056.52209 16.121
"36" 2301.6406 16.167
"143" 3028.71375 16.115
"290" 4023.74375 16.131
"194" 3308.78948 16.169
"258" 3740.59087 16.16
"301" 4060.64803 16.154
"123" 2983.70973 16.165
"205" 3359.67858 16.114
"267" 3761.71574 16.142
"273" 3785.61309 16.125
"154" 3054.52281 16.13
"108" 2942.74141 16.143
"64" 2623.67042 16.136
"345" 4441.85703 16.163
"88" 2685.6326 16.169
"138" 3018.65385 16.119
"2" 2183.85277 16.145
"67" 2631.61713 16.155
"202" 3349.68539 16.133
"328" 4366.81479 16.125
"238" 3686.83803 16.167
"42" 2337.56465 16.133
"263" 3752.60611 16.106
"110" 2949.74557 16.106
"11" 2232.70848 16.16
"306" 4077.69153 16.118
"93" 2712.51494 16.172
"259" 3743.58822 16.135
"121" 2979.80209 16.108
"295" 4046.64956 16.115
"164" 3081.63298 16.106
"104" 2925.77353 16.176
"14" 2240.78134 16.103
"256" 3736.66747 16.109
"166" 3087.50463 16.107
"35" 2299.67118 16.113
"322" 4177.53684 16.139
"242" 3698.69783 16.152
"299" 4055.72982 16.129
"30" 2283.75226 16.123
"181" 3262.88438 16.121
"161" 3072.60324 16.154
"120" 2977.77612 16.167
"26" 2275.72232 16.143
"5" 2200.83352 16.155
"37" 2303.6374 16.102
"324" 4350.82691 16.115
"43" 2349.52246 16.165
"359" 4490.70837 16.141
"261" 3748.61782 16.126
"294" 4042.77481 16.143
"175" 3134.47278 16.122
"313" 4107.72086 16.167
"3" 2184.85474 16.167
"28" 2279.73179 16.151
"144" 3030.71874 16.168
"140" 3022.76056 16.092
"329" 4370.76008 16.111
"231" 3653.79507 16.139
"321" 4164.54896 16.159
"17" 2249.70625 16.144
"160" 3067.57128 16.149
"246" 3707.70772 16.159
"191" 3300.86415 16.106
"4" 2191.82319 16.143
"270" 3772.65917 16.138
"40" 2326.51536 16.108
"239" 3689.75587 16.104
"99" 2899.8127 16.149
"6" 2217.73618 16.157
"13" 2238.65297 16.162
"82" 2671.65249 16.104
"98" 2894.81181 16.148
"240" 3692.67634 16.159
"250" 3721.85609 16.146
"357" 4484.65006 16.166
"178" 3246.91977 16.131
"10" 2230.68794 16.115
"257" 3738.62061 16.141
"85" 2677.67168 16.132
"364" 4509.60896 16.123
"125" 2988.65784 16.173
"124" 2986.69237 16.119
"63" 2620.69585 16.164
"264" 3754.64425 16.149
"168" 3098.55029 16.141
"48" 2542.77565 16.169
"351" 4464.64037 16.148
"149" 3044.53294 16.108
"307" 4080.67533 16.168
"163" 3077.6406 16.161
"131" 3000.64669 16.151
"342" 4431.75793 16.142
"165" 3084.53856 16.157
"107" 2939.76331 16.133
"139" 3020.69537 16.164
"185" 3281.76085 16.144
"293" 4040.75941 16.103
"370" 4540.5506 16.116
"201" 3338.70828 16.13
"275" 3797.56204 16.16
"300" 4057.70876 16.115
"176" 3229.90388 16.153
"209" 3394.70551 16.122
"233" 3660.73681 16.172
"288" 4009.88112 16.133
"210" 3396.58494 16.128
"213" 3404.54886 16.19
"89" 2690.58649 16.155
"157" 3058.515 16.159
"276" 3804.55806 16.149
"346" 4448.70646 16.149
"173" 3114.47514 16.139
"266" 3758.66955 16.119
"103" 2921.83023 16.124
"177" 3238.93145 16.162
"182" 3268.80601 16.117
"196" 3314.74902 16.17
"214" 3409.52815 16.19
"308" 4084.70524 16.177
"365" 4520.5826 16.152
"339" 4416.84302 16.123
"289" 4016.84046 16.174
"136" 3012.75 16.107
"72" 2644.67218 16.129
"316" 4124.61582 16.124
"135" 3010.65458 16.151
"179" 3247.83741 16.109
"97" 2888.87668 16.166
"219" 3444.52813 16.122
"62" 2617.75642 16.13
"358" 4487.71284 16.099
"58" 2594.7425 16.191
"336" 4397.78519 16.108
"148" 3042.59089 16.164
"302" 4065.69553 16.139
"130" 2998.62993 16.143
"19" 2253.69363 16.164
"71" 2642.67384 16.177
"23" 2265.65495 16.135
"216" 3418.61614 16.145
"118" 2975.76221 16.108
"16" 2244.8339 16.106
"180" 3254.90977 16.168
"265" 3756.74426 16.121
"50" 2551.81902 16.155
"271" 3775.63045 16.149
"52" 2559.73076 16.144
"247" 3712.81123 16.158
"60" 2607.74116 16.118
"172" 3111.48383 16.166
