"a" "b"
"26" 2275.73548 15.153
"119" 2977.79027 15.223
"110" 2955.81737 15.296
"126" 2992.69025 15.198
"80" 2671.66573 15.206
"259" 3758.68373 15.228
"314" 4149.64437 15.137
"73" 2652.6551 15.29
"277" 3987.8828 15.145
"354" 4494.65167 15.312
"92" 2733.4994 15.131
"361" 4530.52363 15.245
"94" 2883.91014 15.141
"147" 3042.60518 15.249
"227" 3660.75102 15.221
"278" 3995.78961 15.297
"151" 3050.54136 15.2
"23" 2265.66811 15.288
"72" 2650.66999 15.299
"153" 3054.53712 15.141
"38" 2303.65067 15.152
"321" 4361.82208 15.195
"274" 3968.86573 15.293
"154" 3056.53639 15.165
"253" 3746.60365 15.142
"53" 2571.87105 15.134
"64" 2626.66377 15.129
"36" 2299.6844 15.266
"180" 3276.82527 15.296
"313" 4131.55243 15.154
"104" 2933.77175 15.143
"164" 3084.55561 15.169
"334" 4416.85701 15.276
"91" 2712.52936 15.235
"280" 4004.81094 15.278
"254" 3748.63198 15.163
"360" 4523.52812 15.217
"355" 4499.59655 15.224
"245" 3725.72593 15.187
"184" 3294.78647 15.297
"66" 2631.63029 15.187
"3" 2191.84049 15.134
"263" 3772.6734 15.294
"45" 2397.50972 15.26
"21" 2258.82595 15.281
"144" 3035.66121 15.265
"186" 3298.82276 15.212
"289" 4042.7888 15.161
"68" 2637.67709 15.171
"341" 4450.73075 15.228
"287" 4037.77764 15.162
"320" 4355.86132 15.301
"181" 3281.77534 15.204
"197" 3349.69981 15.292
"76" 2659.73228 15.301
"219" 3617.86183 15.282
"82" 2675.68624 15.301
"101" 2921.84452 15.263
"244" 3722.62908 15.289
"327" 4379.81888 15.162
"231" 3683.80447 15.271
"13" 2238.66614 15.294
"290" 4046.66359 15.201
"56" 2589.74616 15.19
"93" 2870.91063 15.227
"240" 3707.72183 15.151
"177" 3262.89903 15.314
"24" 2271.64455 15.133
"40" 2322.62061 15.29
"300" 4072.6732 15.191
"103" 2929.82492 15.191
"281" 4007.7435 15.27
"204" 3389.67436 15.188
"210" 3409.54246 15.145
"139" 3024.72305 15.16
"224" 3646.89063 15.192
"213" 3429.51719 15.266
"255" 3750.60498 15.23
"161" 3075.57267 15.204
"112" 2961.72767 15.207
"338" 4439.69411 15.288
"178" 3268.8206 15.161
"303" 4084.71918 15.301
"296" 4060.66197 15.141
"307" 4104.76214 15.236
"246" 3728.62944 15.15
"236" 3698.72205 15.145
"43" 2337.57935 15.139
"14" 2240.7945 15.289
"89" 2699.59092 15.143
"88" 2695.53861 15.229
"172" 3114.49002 15.244
"137" 3018.66801 15.197
"132" 3004.64841 15.136
"174" 3134.48759 15.158
"190" 3310.8363 15.297
"228" 3665.80056 15.299
"188" 3306.78724 15.21
"145" 3038.6448 15.145
"166" 3089.57754 15.273
"134" 3010.66882 15.251
"32" 2291.69806 15.142
"241" 3712.82535 15.178
"200" 3359.69299 15.146
"265" 3778.64374 15.144
"358" 4509.62212 15.166
"16" 2244.84707 15.215
"192" 3321.67832 15.25
"288" 4040.77341 15.197
"352" 4487.72686 15.307
"83" 2677.68909 15.278
"207" 3399.63683 15.304
"257" 3754.65844 15.301
"261" 3765.59675 15.249
"211" 3414.53781 15.158
"87" 2690.60083 15.159
"109" 2952.753 15.229
"212" 3421.58645 15.191
"235" 3695.76976 15.285
"294" 4055.74377 15.215
"198" 3352.66658 15.133
"221" 3633.81946 15.292
"123" 2986.70652 15.186
"102" 2925.78787 15.274
"162" 3077.6561 15.173
"60" 2613.68001 15.24
"155" 3057.58281 15.252
"113" 2963.78675 15.16
"318" 4345.87927 15.21
"233" 3689.77003 15.144
"363" 4537.54105 15.293
"291" 4048.75214 15.261
"176" 3247.85205 15.163
"283" 4023.75783 15.247
"67" 2634.65088 15.292
"168" 3102.50342 15.146
"98" 2905.81638 15.296
"269" 3797.57638 15.27
"193" 3325.74009 15.154
"285" 4028.8068 15.152
"223" 3641.81138 15.145
"260" 3761.72998 15.296
"135" 3012.76421 15.309
"196" 3338.72268 15.188
"108" 2949.75981 15.149
"11" 2232.72164 15.123
"356" 4502.62867 15.153
"293" 4053.79399 15.142
"247" 3731.70066 15.282
"96" 2894.82625 15.185
"128" 2996.66126 15.306
"328" 4383.82396 15.151
"310" 4122.65469 15.181
"22" 2261.6182 15.269
"160" 3072.61768 15.151
"182" 3283.87515 15.25
"29" 2281.73719 15.286
"359" 4520.59674 15.139
"243" 3718.67563 15.258
"152" 3052.53569 15.168
"125" 2990.74992 15.139
"276" 3981.75884 15.225
"171" 3111.49858 15.161
"138" 3022.77476 15.142
"25" 2273.79761 15.123
"217" 3585.9208 15.283
"309" 4117.66296 15.125
"111" 2957.74498 15.302
"329" 4388.76363 15.151
"114" 2966.72612 15.286
"194" 3329.77469 15.154
"65" 2628.82951 15.126
"273" 3961.88298 15.309
"339" 4442.7617 15.208
"52" 2563.81665 15.28
"131" 3002.64663 15.193
"115" 2969.67494 15.259
"267" 3785.62737 15.161
"209" 3404.56337 15.243
"157" 3060.54907 15.304
"158" 3067.58568 15.262
"249" 3736.6816 15.295
"30" 2283.76548 15.279
"284" 4026.67091 15.137
"268" 3790.59609 15.25
"28" 2279.74997 15.282
"357" 4507.62821 15.231
"311" 4124.66632 15.145
"292" 4051.74268 15.137
"12" 2234.71482 15.164
"297" 4065.70953 15.176
"8" 2226.7445 15.251
"78" 2665.75004 15.191
"142" 3030.73299 15.306
"203" 3381.78484 15.228
"62" 2620.71 15.272
"127" 2994.78522 15.25
"270" 3805.50898 15.165
"272" 3937.92423 15.149
"44" 2366.5145 15.226
"322" 4364.8065 15.309
"179" 3273.77968 15.234
"340" 4448.72041 15.272
"344" 4459.65618 15.196
"336" 4431.77189 15.122
"201" 3369.69294 15.279
"229" 3671.76641 15.16
"10" 2230.70109 15.141
"187" 3303.79461 15.308
"364" 4540.5648 15.239
"1" 2183.86737 15.3
"42" 2331.56054 15.277
"5" 2211.82254 15.194
"34" 2295.69352 15.285
"332" 4402.87469 15.223
"55" 2580.83732 15.158
"31" 2289.68923 15.123
"271" 3818.52163 15.299
"63" 2623.6846 15.246
"41" 2326.53 15.18
"348" 4474.70765 15.183
"237" 3700.75133 15.178
"189" 3308.80394 15.281
"106" 2942.75572 15.161
"149" 3046.56302 15.295
"286" 4031.69763 15.196
"185" 3296.79215 15.284
"49" 2551.83359 15.168
"350" 4481.7505 15.147
"169" 3105.54222 15.272
"140" 3026.69214 15.245
"129" 2998.6441 15.29
"79" 2667.77018 15.136
"133" 3006.69798 15.138
"27" 2277.73906 15.219
"298" 4067.64791 15.136
"349" 4478.72134 15.313
"2" 2189.81365 15.154
"81" 2673.6581 15.269
"264" 3775.64475 15.237
"202" 3377.6793 15.151
"319" 4350.88991 15.285
"345" 4464.65434 15.276
"6" 2217.74941 15.265
"206" 3396.5994 15.218
"105" 2939.77761 15.288
"173" 3125.48718 15.158
"304" 4087.74605 15.166
"97" 2899.82709 15.137
"130" 3000.66088 15.252
"37" 2301.6538 15.202
"351" 4484.66407 15.187
"205" 3394.72 15.271
"347" 4471.6535 15.296
"302" 4080.68928 15.226
"317" 4178.53331 15.248
"146" 3040.67014 15.163
"346" 4467.66474 15.251
"150" 3048.54022 15.253
"226" 3656.86516 15.302
"107" 2946.77614 15.287
"50" 2555.85766 15.146
"86" 2685.64694 15.133
"75" 2657.70782 15.276
"333" 4410.83352 15.223
"252" 3743.60241 15.278
"175" 3229.91862 15.142
"20" 2256.71809 15.295
"156" 3058.52933 15.242
