"a" "b"
"362" 4538.58225 15.159
"2" 2183.8345 15.195
"55" 2580.80663 15.017
"280" 4025.86469 15.112
"182" 3283.84263 15.127
"168" 3103.49082 15.063
"108" 2952.71854 15.007
"113" 2963.72048 15.204
"99" 2915.8098 15.197
"157" 3069.53829 15.011
"336" 4444.67538 15.147
"216" 3591.92085 15.046
"331" 4425.83797 15.197
"129" 3004.61607 15.16
"11" 2232.69132 15.046
"83" 2679.68079 15.203
"31" 2292.73055 15.121
"29" 2288.72095 15.186
"35" 2300.6879 15.178
"226" 3661.76477 15.062
"165" 3092.52794 15.218
"249" 3741.66747 15.183
"206" 3403.63259 15.023
"127" 3000.62851 15.009
"238" 3705.71338 15.21
"314" 4345.85403 15.023
"154" 3059.54835 15.14
"221" 3638.80915 15.221
"242" 3718.64317 15.012
"338" 4453.67375 15.035
"30" 2290.75572 15.188
"78" 2667.64623 15.202
"7" 2223.73851 15.162
"72" 2654.726 15.019
"67" 2642.65471 15.001
"46" 2519.90139 15.208
"34" 2298.67587 15.071
"235" 3698.67962 15.208
"222" 3641.77923 15.113
"200" 3377.64673 15.03
"10" 2230.66956 15.127
"246" 3731.66825 15.196
"120" 2983.69142 15.011
"52" 2558.89469 15.045
"57" 2594.72322 15.019
"172" 3133.48745 15.152
"176" 3254.89007 15.214
"351" 4498.60106 15.019
"358" 4523.57278 15.175
"241" 3715.84149 15.075
"50" 2551.80064 15.024
"45" 2365.525 15.058
"187" 3306.75486 15.155
"258" 3769.67308 15.166
"350" 4493.64393 15.054
"134" 3016.65038 15.121
"259" 3772.64091 15.191
"88" 2699.55373 15.067
"213" 3444.5102 15.035
"110" 2957.71274 15.016
"107" 2949.72747 15.162
"289" 4053.76228 15.207
"180" 3275.90128 15.191
"105" 2942.7233 15.11
"125" 2996.62887 15.155
"263" 3790.5637 15.06
"94" 2886.84574 15.151
"288" 4051.66314 15.213
"1" 2165.85271 15.048
"141" 3030.70065 15.192
"269" 3968.83364 15.054
"197" 3355.70706 15.048
"115" 2968.85113 15.131
"356" 4515.56207 15.033
"267" 3935.94034 15.03
"170" 3113.48096 15.148
"275" 4004.77903 15.015
"274" 4001.8083 15.164
"333" 4435.73485 15.213
"361" 4534.51108 15.029
"210" 3415.6069 15.014
"303" 4117.63093 15.123
"300" 4092.76868 15.078
"119" 2979.78329 15.123
"310" 4164.52995 15.019
"71" 2652.6177 15.063
"111" 2960.73819 15.141
"158" 3072.53655 15.066
"164" 3089.5439 15.133
"173" 3230.88653 15.222
"294" 4067.61369 15.131
"100" 2921.81203 14.993
"324" 4392.72827 15.214
"192" 3325.70749 15.14
"4" 2191.8049 15.016
"102" 2929.78326 15.145
"137" 3022.74242 15.128
"148" 3047.55835 15.152
"143" 3035.62884 15.166
"323" 4383.79188 15.078
"250" 3745.59823 15.13
"26" 2279.71453 15.052
"150" 3051.55549 15.171
"39" 2322.58094 15.087
"109" 2955.78012 15.095
"75" 2661.74953 14.999
"159" 3075.53711 15.182
"169" 3109.49291 15.195
"281" 4028.77454 15.022
"244" 3725.69353 15.014
"299" 4084.68727 15.193
"73" 2657.67711 15.114
"268" 3960.88947 15.215
"320" 4373.74171 15.21
"319" 4369.7662 15.025
"260" 3775.61209 15.029
"188" 3308.7716 15.078
"353" 4502.64567 15.207
"44" 2350.50826 15.2
"237" 3702.80658 15.154
"49" 2544.80069 15.005
"290" 4055.71207 15.15
"87" 2694.55898 15.129
"118" 2977.73124 15.19
"354" 4507.59789 15.162
"12" 2234.68442 15.015
"142" 3033.62109 15.045
"126" 2998.61039 15.076
"117" 2975.66051 15.206
"339" 4456.67653 15.162
"306" 4126.60365 15.025
"104" 2939.74511 15.194
"330" 4420.84185 15.16
"161" 3081.61328 15.01
"359" 4525.5737 15.104
"123" 2990.77201 15.019
"64" 2628.60076 15.02
"326" 4402.84275 15.091
"51" 2554.89309 15.079
"36" 2302.66376 15.192
"65" 2634.57835 15.202
"335" 4441.83911 15.061
"68" 2644.65098 15.06
"254" 3756.72616 15
"279" 4021.85433 15.04
"342" 4466.66327 15.218
"151" 3053.55187 15.087
"346" 4479.66754 15.006
"256" 3761.69757 15.012
"79" 2671.61921 15.041
"245" 3727.63789 15.109
"233" 3692.65789 15.051
"243" 3721.62637 15.102
"196" 3349.66716 15.158
"95" 2892.84226 15.05
"131" 3008.61615 15.174
"130" 3006.6651 15.207
"144" 3038.6098 15.012
"304" 4121.63196 15.031
"76" 2663.67639 15.082
"307" 4129.69248 15.145
"232" 3689.73483 15.041
"92" 2872.86357 15.196
"93" 2883.87706 15.032
"3" 2184.83399 15.032
"19" 2253.67499 15.013
"174" 3238.87008 15.032
"184" 3296.7101 15.058
"315" 4350.80728 15.015
"349" 4489.68432 15.088
"211" 3429.5844 15.066
"80" 2673.6266 15.013
"135" 3018.63581 15.212
"179" 3272.90253 15.072
"190" 3314.72526 15.177
"228" 3671.73402 15.156
"357" 4520.55419 15.055
"23" 2269.73845 15.176
"236" 3700.71902 15.211
"177" 3262.86464 15.014
"360" 4531.54 15.133
"54" 2577.77788 15.1
"40" 2325.58737 15.019
"271" 3979.90066 15.217
"153" 3057.54975 15.027
"312" 4192.50655 15.2
"347" 4483.66765 15.178
"84" 2681.66747 15.15
"273" 3994.90042 15.09
"327" 4406.79291 15.196
"133" 3012.73176 15.039
"86" 2690.56812 15.021
"58" 2599.75439 14.993
"38" 2316.54396 15.116
"160" 3077.62181 15.136
"276" 4007.71165 15.062
"66" 2640.66252 15.052
"171" 3123.51385 15.205
"321" 4376.78122 15.046
"286" 4045.85857 15.082
"248" 3739.65249 15.082
"253" 3754.56002 15.029
"70" 2650.60575 15.148
"24" 2273.63356 15.121
"181" 3281.7428 15.05
"202" 3386.657 15.062
"270" 3973.91483 15.021
"311" 4176.53563 15.014
"17" 2249.68903 15.114
"264" 3797.54342 15.027
"296" 4072.64128 15.183
"220" 3633.7799 15.197
"332" 4431.71513 15.029
"282" 4030.84869 15.046
"14" 2240.76404 15.211
"25" 2277.70516 15.012
"128" 3002.61321 15.039
"239" 3707.6884 15.192
"116" 2972.68706 15.141
"317" 4362.75813 15.004
"337" 4450.69113 15.057
"285" 4042.75697 15.062
"219" 3628.90722 15.18
"341" 4463.67357 15.134
"61" 2622.8218 15.171
"136" 3020.67682 15.194
"363" 4540.53262 15.208
"229" 3674.85617 15.206
"82" 2677.61756 15.199
"308" 4147.56882 15.087
"20" 2256.68011 15.081
"284" 4040.74073 15.027
"5" 2200.81524 15.1
"146" 3043.5648 15.018
"53" 2563.78252 15.013
"6" 2206.75139 15.117
"178" 3268.78789 15.195
"69" 2646.63922 15.186
"149" 3049.56326 15.214
"18" 2251.83479 15.059
"77" 2665.71967 15.182
"145" 3041.53535 15.074
"166" 3098.52532 15.019
"225" 3656.8293 15.043
"318" 4365.77075 15.112
"212" 3434.57375 15.028
"207" 3406.56644 15.087
"230" 3683.772 15.17
"345" 4477.68613 15.068
"204" 3398.64339 15.058
"9" 2228.75779 15.203
"224" 3653.77696 15.095
"209" 3410.5846 15.047
"43" 2345.50616 15.175
"15" 2242.76589 15.159
"223" 3646.8389 15.041
"283" 4037.74577 15.126
"240" 3712.84365 15.205
"16" 2244.81669 15.095
"247" 3736.64908 15.208
"297" 4077.67341 15.209
"293" 4065.64811 15.211
"8" 2226.71411 15.194
"198" 3359.62741 15.212
"85" 2685.61447 15.007
"101" 2925.75535 15.196
"106" 2946.74386 15.188
"56" 2588.84572 15.183
"63" 2625.7968 15.019
"121" 2986.67366 15.071
"139" 3026.6598 15.001
"340" 4458.6612 15.077
"155" 3064.5655 15.065
"328" 4409.86543 15.125
"352" 4500.72407 15.073
"98" 2905.89394 15.148
"322" 4379.78681 15.061
"215" 3570.92752 15.039
"189" 3310.80395 15.028
"59" 2607.71888 15.146
"344" 4473.59906 15.187
"298" 4080.65767 15.137
"348" 4486.66644 15.012
"309" 4153.54763 15.137
"313" 4316.9366 15.096
"37" 2304.67973 15.13
"262" 3785.59498 15.018
"191" 3321.64575 15.217
"90" 2711.55861 15.037
"217" 3608.91331 15.022
"96" 2896.81674 15.209
"156" 3067.55336 15.023
"329" 4416.82016 15.188
"33" 2296.71976 14.995
"186" 3303.75342 15.046
"343" 4469.64443 15.083
"89" 2705.53195 15.148
"91" 2732.48975 15.19
"42" 2337.54639 15.017
"201" 3379.76243 15.01
"74" 2659.75027 15.054
"287" 4048.72035 15.169
"255" 3758.65023 15.098
"214" 3450.54405 15.203
"122" 2988.63894 15.015
"124" 2994.7529 15.205
"185" 3298.7902 15.003
