"a" "b"
"68" 2628.59012 15.34
"352" 4435.72441 15.61
"260" 3727.6274 15.35
"266" 3747.70086 15.358
"4" 2184.82308 15.299
"55" 2563.77162 15.562
"209" 3352.79773 15.366
"217" 3398.63276 15.378
"85" 2669.67909 15.569
"377" 4520.57107 15.397
"187" 3254.8793 15.188
"345" 4406.78249 15.543
"79" 2657.65914 15.441
"177" 3098.51448 15.462
"229" 3450.53335 15.47
"286" 3967.92666 15.322
"334" 4355.81869 15.647
"206" 3334.62578 15.433
"295" 4014.74905 15.551
"137" 3000.61795 15.33
"36" 2300.67798 15.611
"313" 4072.63093 15.675
"196" 3296.69946 15.607
"42" 2331.51292 15.475
"221" 3406.60941 15.206
"25" 2273.61991 15.312
"195" 3294.75008 15.145
"103" 2896.80593 15.291
"323" 4123.6675 15.576
"201" 3310.79335 15.566
"84" 2667.63253 15.632
"360" 4463.66321 15.458
"123" 2968.84061 15.242
"33" 2294.68827 15.549
"120" 2960.82433 15.402
"349" 4424.85828 15.658
"200" 3308.761 15.589
"316" 4084.67694 15.144
"81" 2661.73963 15.675
"329" 4176.51643 15.207
"117" 2955.76952 15.541
"324" 4126.59326 15.578
"367" 4486.65603 15.487
"62" 2607.70812 15.362
"321" 4117.62051 15.516
"158" 3047.54765 15.586
"243" 3671.72348 15.636
"222" 3410.57404 15.49
"351" 4431.70473 15.355
"165" 3061.53184 15.516
"146" 3020.66622 15.325
"287" 3973.90426 15.38
"59" 2588.8349 15.418
"297" 4021.84386 15.164
"70" 2634.56847 15.398
"282" 3804.52922 15.247
"332" 4345.84345 15.347
"350" 4428.85087 15.353
"257" 3718.63268 15.223
"215" 3386.6464 15.229
"9" 2223.72862 15.668
"82" 2663.66648 15.508
"211" 3359.61683 15.598
"76" 2650.59513 15.444
"314" 4077.66305 15.53
"134" 2994.74231 15.291
"119" 2960.7276 15.38
"250" 3698.66914 15.269
"178" 3101.48314 15.493
"256" 3715.83096 15.243
"218" 3400.61244 15.171
"262" 3736.63861 15.449
"333" 4350.79672 15.162
"45" 2350.49726 15.198
"66" 2624.80495 15.498
"261" 3731.65774 15.582
"383" 4540.52209 15.373
"112" 2939.73446 15.298
"194" 3289.74547 15.342
"163" 3057.53904 15.229
"382" 4538.5717 15.55
"99" 2872.85272 15.554
"269" 3754.54949 15.603
"88" 2675.60971 15.597
"213" 3377.6361 15.268
"205" 3329.72957 15.317
"226" 3429.57381 15.225
"289" 3987.83486 15.281
"175" 3089.5331 15.37
"69" 2631.58976 15.373
"330" 4192.49594 15.609
"130" 2986.66312 15.412
"296" 4016.81211 15.383
"340" 4379.77635 15.235
"188" 3262.85393 15.667
"381" 4534.50053 15.294
"100" 2883.86625 15.471
"167" 3067.54258 15.563
"372" 4502.63582 15.165
"315" 4080.64729 15.559
"275" 3772.63036 15.22
"111" 2932.85558 15.536
"343" 4397.7548 15.438
"91" 2681.65679 15.66
"176" 3092.51716 15.4
"348" 4420.83149 15.49
"73" 2642.64482 15.269
"56" 2571.82947 15.453
"47" 2400.51316 15.554
"8" 2216.86891 15.432
"78" 2654.71203 15.416
"309" 4060.61967 15.557
"172" 3081.60253 15.527
"97" 2711.54778 15.329
"274" 3769.6625 15.427
"83" 2665.70976 15.314
"67" 2625.78618 15.353
"366" 4483.65722 15.465
"154" 3038.59908 15.503
"53" 2554.88219 15.497
"52" 2551.78975 15.454
"126" 2977.72065 15.328
"192" 3280.89017 15.274
"293" 4007.70115 15.229
"317" 4092.75833 15.671
"10" 2226.7042 15.688
"38" 2304.65724 15.173
"31" 2290.7458 15.298
"197" 3298.77957 15.441
"6" 2200.80531 15.661
"147" 3022.73179 15.285
"380" 4531.52954 15.253
"140" 3006.65452 15.407
"61" 2599.74367 15.279
"227" 3434.5631 15.664
"122" 2966.6768 15.42
"19" 2253.66515 15.335
"364" 4477.67571 15.391
"1" 2165.84172 15.549
"22" 2262.66741 15.443
"236" 3638.79851 15.321
"12" 2230.65965 15.314
"150" 3028.65469 15.127
"258" 3721.61588 15.263
"132" 2990.75862 15.675
"89" 2677.60761 15.434
"102" 2892.83145 15.55
"290" 3994.8899 15.58
"190" 3272.8918 15.426
"90" 2679.67085 15.206
"202" 3314.71468 15.208
"141" 3008.60559 15.139
"17" 2249.67501 15.665
"15" 2240.75416 15.632
"43" 2337.53547 15.534
"259" 3725.68307 15.55
"220" 3406.55071 15.176
"199" 3306.74422 15.309
"30" 2288.71105 15.491
"124" 2972.67645 15.483
"267" 3749.58356 15.503
"307" 4055.70172 15.639
"185" 3238.85925 15.492
"207" 3338.6792 15.409
"60" 2594.71242 15.453
"127" 2979.77269 15.367
"252" 3702.79608 15.558
"225" 3422.52205 15.58
"344" 4402.83231 15.277
"155" 3041.52469 15.519
"57" 2577.768 15.494
"276" 3775.6015 15.145
"160" 3051.54484 15.135
"212" 3366.6796 15.256
"301" 4037.73535 15.563
"311" 4067.60329 15.157
"101" 2886.83492 15.49
"347" 4416.80979 15.17
"336" 4365.74254 15.319
"135" 2996.6177 15.677
"174" 3086.5473 15.348
"376" 4520.54371 15.385
"29" 2283.72249 15.64
"166" 3064.55474 15.547
"346" 4409.85503 15.575
"328" 4163.51929 15.541
"362" 4469.63406 15.516
"248" 3692.64741 15.144
"249" 3695.71141 15.216
"357" 4453.6634 15.474
"263" 3739.64197 15.483
"113" 2942.71265 15.137
"16" 2244.80681 15.26
"169" 3072.52578 15.414
"58" 2580.79673 15.538
"355" 4444.665 15.671
"241" 3661.75418 15.34
"208" 3349.65664 15.295
"182" 3123.50298 15.283
