"a" "b"
"68" 2634.63771 14.027
"257" 3738.62061 14.178
"106" 2933.75745 13.899
"32" 2291.68481 14.092
"345" 4441.85703 13.98
"218" 3434.59573 13.882
"89" 2690.58649 13.913
"180" 3254.90977 13.832
"318" 4131.53841 14.119
"149" 3044.53294 14.19
"228" 3638.75861 14.198
"196" 3314.74902 14.033
"66" 2628.81632 14.156
"15" 2242.7832 14.174
"170" 3105.52755 13.907
"198" 3325.7257 13.862
"19" 2253.69363 13.9
"137" 3016.66881 14.175
"155" 3056.52209 13.982
"197" 3321.6639 14.02
"33" 2295.68026 13.816
"265" 3756.74426 13.894
"206" 3369.67852 13.85
"247" 3712.81123 13.826
"87" 2681.68609 13.849
