"a" "b"
"289" 4023.75082 15.371
"126" 2983.71688 15.165
"152" 3042.59806 15.377
"212" 3394.71291 15.416
"237" 3675.77438 15.403
"96" 2712.52221 15.41
"255" 3736.67456 15.155
"1" 2171.9007 15.301
"72" 2637.6705 15.408
"100" 2888.88401 15.389
"169" 3084.54844 15.134
"70" 2631.6237 15.188
"40" 2303.64403 15.378
"82" 2663.70438 15.415
"188" 3281.76827 15.391
"210" 3381.77781 15.255
"168" 3081.64025 15.209
"42" 2322.61335 15.395
"158" 3054.53002 15.144
"334" 4383.81694 15.406
"310" 4087.73912 15.406
"264" 3756.75136 15.278
"343" 4435.7992 15.367
"157" 3052.52859 15.313
"164" 3069.56363 15.138
"91" 2685.63982 15.363
"207" 3359.68593 15.305
"270" 3775.63761 15.302
"304" 4067.641 15.272
"220" 3434.6031 15.299
"55" 2559.73809 15.158
"340" 4416.85003 15.327
"361" 4499.58997 15.358
"301" 4057.71574 15.405
"89" 2679.70482 15.144
"265" 3758.67664 15.277
"90" 2681.6933 15.336
"135" 3002.6396 15.178
"349" 4457.66991 15.28
"190" 3289.78183 15.409
"109" 2933.76466 15.394
"150" 3038.63773 15.418
"28" 2275.72891 15.189
"141" 3018.661 15.306
"365" 4520.58969 15.216
"159" 3056.52931 15.342
"314" 4107.72786 15.14
"102" 2899.81995 15.408
"243" 3700.74423 15.311
"32" 2283.75887 15.264
"20" 2251.80771 15.389
"226" 3617.85473 15.259
"144" 3024.71596 15.134
"228" 3633.81238 15.367
"121" 2975.76934 15.155
"62" 2599.79124 15.379
"222" 3452.49699 15.202
"274" 3797.56922 15.239
"131" 2994.77819 15.142
"320" 4149.63729 15.213
"44" 2331.55324 15.226
"34" 2291.69143 15.304
"195" 3306.78016 15.25
"282" 3987.87571 15.139
"294" 4040.76642 15.191
"148" 3033.64801 15.296
"176" 3108.51341 15.287
"299" 4053.78705 15.373
"258" 3743.59534 15.307
"8" 2217.7428 15.401
"177" 3111.49139 15.185
"345" 4442.75473 15.289
"74" 2642.68103 15.155
"223" 3585.9136 15.415
"41" 2317.56775 15.258
"234" 3660.74393 15.412
"10" 2226.7379 15.164
"111" 2942.74862 15.19
"319" 4131.54544 15.279
"317" 4124.62284 15.354
"284" 3999.81546 15.226
"364" 4509.61553 15.224
"191" 3294.77936 15.186
"170" 3087.51212 15.38
"295" 4042.78182 15.4
"348" 4453.70032 15.254
"279" 3968.85861 15.168
"134" 3000.65386 15.371
"197" 3310.82923 15.288
"116" 2957.73794 15.189
"293" 4037.77066 15.281
"285" 4004.80388 15.351
"313" 4104.75517 15.213
"280" 3974.8322 15.366
"16" 2240.78791 15.301
"315" 4117.65595 15.37
"214" 3399.62977 15.166
"138" 3010.66175 15.238
"83" 2665.74343 15.212
"337" 4397.79222 15.301
"67" 2623.67757 15.135
"124" 2979.80922 15.145
"272" 3785.62025 15.156
"57" 2571.86443 15.203
"85" 2671.6591 15.344
"286" 4007.73647 15.267
"108" 2929.81783 15.403
"292" 4030.87709 15.334
"178" 3114.48269 15.14
"297" 4048.74512 15.24
"114" 2952.74593 15.341
"63" 2607.74841 15.396
"81" 2661.77338 15.198
"287" 4009.89459 15.226
"165" 3072.61052 15.366
"58" 2577.80157 15.388
"2" 2183.86013 15.384
"36" 2295.68689 15.334
"33" 2289.68261 15.229
"68" 2626.65673 15.353
"256" 3738.62765 15.351
"241" 3692.68339 15.231
"76" 2650.661 15.214
"232" 3653.80218 15.251
"283" 3995.78251 15.192
"347" 4450.7238 15.357
"77" 2652.6441 15.395
"341" 4425.70661 15.274
"368" 4533.53829 15.385
"105" 2915.83503 15.141
"227" 3629.76516 15.327
"200" 3325.73307 15.276
"37" 2297.68502 15.135
"87" 2675.67576 15.242
"350" 4459.6492 15.191
"242" 3698.70963 15.261
"21" 2253.70422 15.243
"357" 4484.65711 15.371
"39" 2301.64719 15.168
"88" 2677.68241 15.296
"356" 4481.74351 15.355
"217" 3409.53545 15.413
"174" 3102.49623 15.393
"186" 3273.77253 15.344
"277" 3937.91698 15.419
"101" 2894.81907 15.272
"184" 3262.89185 15.37
"142" 3020.70729 15.171
"267" 3765.58843 15.414
"154" 3046.55595 15.299
"69" 2628.82291 15.28
"189" 3283.86805 15.196
"45" 2337.57203 15.494
"342" 4431.76492 15.319
"56" 2563.80943 15.134
"268" 3769.69823 15.359
"262" 3752.61322 15.239
"167" 3077.64896 15.195
"213" 3396.59234 15.237
"203" 3338.71564 15.38
"75" 2644.67935 15.373
"95" 2705.55757 15.283
"110" 2939.77051 15.275
"155" 3048.53312 15.286
"202" 3334.66297 15.41
"247" 3712.8183 15.397
"324" 4345.87215 15.354
"235" 3665.79341 15.168
"137" 3006.69092 15.203
"120" 2969.66789 15.264
"346" 4448.71344 15.139
"303" 4065.70254 15.373
"205" 3352.65952 15.362
"266" 3761.72289 15.417
"326" 4355.85421 15.217
"366" 4523.52108 15.16
"136" 3004.64139 15.397
"30" 2279.74338 15.223
"13" 2232.71505 15.399
"206" 3355.68081 15.291
"132" 2996.65419 15.345
"106" 2921.83743 15.346
"291" 4028.7998 15.165
"355" 4478.71437 15.142
"38" 2299.67779 15.359
"307" 4077.69853 15.149
"249" 3718.66859 15.221
"370" 4540.55774 15.338
"316" 4122.64771 15.146
"153" 3044.54015 15.262
"171" 3089.57035 15.26
"51" 2542.78232 15.3
"133" 2998.6371 15.148
"125" 2981.81624 15.361
"344" 4439.68713 15.365
"46" 2349.53178 15.354
"194" 3303.78652 15.344
"117" 2961.72064 15.221
"162" 3060.54193 15.356
"23" 2258.81933 15.395
"47" 2366.50717 15.302
"363" 4507.62162 15.413
"354" 4474.70068 15.18
"369" 4537.53398 15.412
"305" 4069.62895 15.313
"29" 2277.73242 15.402
"60" 2589.73058 15.152
"98" 2870.90337 15.124
"367" 4530.51655 15.336
"246" 3707.71479 15.252
"118" 2963.77969 15.403
"218" 3414.53079 15.167
"54" 2555.85039 15.193
"9" 2223.76274 15.249
"119" 2966.71908 15.353
"330" 4370.7672 15.213
"193" 3298.81567 15.213
"65" 2617.7636 15.296
"332" 4376.80625 15.36
"182" 3247.8449 15.367
"53" 2551.82634 15.316
"14" 2234.70823 15.208
"281" 3981.75177 15.299
"48" 2397.50236 15.485
"224" 3590.93461 15.178
"238" 3683.79742 15.244
"321" 4153.57801 15.239
"331" 4373.76713 15.14
"149" 3035.65412 15.161
"325" 4350.83403 15.249
"276" 3818.51446 15.31
"156" 3050.53429 15.207
"208" 3369.68588 15.159
"204" 3349.69277 15.412
"239" 3686.8451 15.402
"251" 3725.71891 15.16
"113" 2949.75274 15.135
"196" 3308.79686 15.337
"327" 4361.81498 15.364
"92" 2690.59371 15.264
"229" 3638.76597 15.267
"192" 3296.78505 15.391
"61" 2594.74983 15.241
"179" 3125.47996 15.215
"244" 3702.83187 15.151
"308" 4080.6823 15.387
"24" 2261.6116 15.283
"257" 3740.59799 15.15
"129" 2990.74286 15.152
"245" 3705.73871 15.413
"173" 3098.5578 15.413
"275" 3804.56529 15.186
"146" 3028.72091 15.169
"127" 2986.69953 15.247
"219" 3418.62349 15.184
"19" 2249.71285 15.209
"17" 2242.78979 15.28
"175" 3105.53504 15.367
"27" 2273.791 15.385
"288" 4016.84752 15.403
"6" 2200.84015 15.201
"112" 2946.76907 15.206
"163" 3067.57853 15.321
"7" 2211.81589 15.164
"263" 3754.65136 15.374
"115" 2955.81028 15.385
"25" 2265.66153 15.32
"209" 3377.67227 15.223
"215" 3402.6281 15.277
"336" 4392.78175 15.15
"269" 3772.66631 15.385
"338" 4402.86769 15.385
"290" 4026.66389 15.29
"107" 2925.78073 15.379
"261" 3750.59792 15.416
"43" 2326.52273 15.45
"52" 2544.82628 15.135
"225" 3592.90651 15.404
"86" 2673.65148 15.262
"271" 3778.63663 15.211
"273" 3790.58896 15.312
"221" 3444.53555 15.165
"333" 4379.81184 15.37
"329" 4366.82186 15.185
"84" 2667.7583 15.39
"359" 4490.71536 15.217
"298" 4051.73568 15.17
"11" 2228.78152 15.38
"66" 2620.70297 15.21
"306" 4072.66625 15.403
"260" 3748.62491 15.221
"93" 2695.53147 15.207
"160" 3057.57567 15.381
"140" 3016.67595 15.243
"233" 3656.85802 15.414
"4" 2189.80642 15.233
"248" 3715.63599 15.308
"104" 2910.83915 15.384
"78" 2655.63884 15.352
"183" 3254.91729 15.323
"99" 2883.90294 15.312
"362" 4502.62208 15.293
"94" 2699.58379 15.24
"201" 3329.76766 15.312
"15" 2238.65955 15.23
"296" 4046.65659 15.413
"64" 2613.67299 15.267
"22" 2256.70395 15.156
"322" 4164.55654 15.199
"353" 4471.64648 15.174
"139" 3012.75717 15.313
"211" 3389.66732 15.307
"172" 3092.55569 15.169
"12" 2230.69451 15.172
"311" 4092.79494 15.158
"278" 3961.87585 15.177
"147" 3030.72592 15.376
"151" 3040.66304 15.248
"59" 2580.83073 15.353
"5" 2191.83319 15.384
"130" 2992.68319 15.327
"79" 2657.70125 15.153
"254" 3734.68654 15.326
"318" 4126.69249 15.167
"145" 3026.68507 15.341
"128" 2988.6667 15.296
"143" 3022.76773 15.337
"312" 4100.85135 15.204
"240" 3689.76296 15.314
"253" 3731.69362 15.414
"351" 4464.64739 15.237
"31" 2281.73059 15.4
"97" 2733.49182 15.253
"18" 2244.8405 15.192
"339" 4410.82653 15.228
"252" 3728.6224 15.292
"300" 4055.73679 15.183
"198" 3314.75643 15.321
"187" 3276.81816 15.261
"80" 2659.72158 15.381
"309" 4084.71221 15.282
"185" 3268.81348 15.203
"236" 3671.75935 15.404
"352" 4467.65772 15.15
"360" 4494.64466 15.236
"180" 3134.48035 15.258
"328" 4364.79942 15.375
"26" 2271.63797 15.147
"161" 3058.52221 15.14
"71" 2634.64428 15.165
"323" 4177.54397 15.39
"73" 2640.71138 15.354
"50" 2535.91117 15.375
"231" 3646.88349 15.158
"103" 2905.80927 15.244
"259" 3746.59657 15.398
"230" 3641.80432 15.416
"302" 4060.65503 15.325
"3" 2184.86209 15.187
"250" 3722.62201 15.25
