"a" "b"
"201" 3355.71057 15.397
"76" 2663.67972 15.459
"316" 4176.53911 15.678
"69" 2646.64253 15.652
"29" 2290.75902 15.57
"269" 3804.5434 15.644
"85" 2685.61802 15.553
"149" 3049.56679 15.68
"358" 4500.72736 15.571
"18" 2253.6783 15.693
"207" 3390.76971 15.425
"190" 3306.75837 15.624
"91" 2732.4943 15.474
"58" 2620.67881 15.508
"256" 3751.70169 15.679
"174" 3133.49104 15.405
"209" 3403.63609 15.408
"300" 4069.60677 15.709
"200" 3352.83136 15.507
"133" 3012.73525 15.626
"259" 3758.65373 15.422
"65" 2637.61982 15.601
"145" 3041.53886 15.663
"28" 2288.72424 15.668
"27" 2283.73569 15.635
"2" 2171.87872 15.645
"329" 4388.73521 15.528
"95" 2896.8203 15.417
"217" 3450.54758 15.592
"15" 2244.81997 15.411
"340" 4439.76215 15.467
"118" 2981.79419 15.433
"40" 2337.55 15.417
"249" 3731.6717 15.496
"328" 4383.79533 15.461
"248" 3727.64135 15.702
"16" 2249.69232 15.439
"262" 3769.67659 15.411
"154" 3059.55187 15.672
"70" 2650.60924 15.426
"17" 2251.83806 15.657
"49" 2563.7861 15.689
"52" 2580.80994 15.538
"79" 2671.62252 15.413
"32" 2296.72308 15.68
"365" 4525.58169 15.55
"82" 2677.62088 15.564
"146" 3043.56831 15.671
"308" 4117.63435 15.701
"165" 3089.54747 15.671
"67" 2642.658 15.417
"42" 2350.5119 15.487
"31" 2294.70147 15.554
"261" 3764.67815 15.538
"320" 4350.81078 15.686
"347" 4463.67697 15.441
"203" 3366.69366 15.482
"274" 3973.91831 15.686
"228" 3656.83284 15.628
"30" 2292.73386 15.412
"222" 3628.91072 15.463
"153" 3057.55328 15.677
"142" 3033.6246 15.678
"235" 3689.73831 15.439
"59" 2622.82527 15.68
"12" 2238.63227 15.506
"136" 3020.6803 15.651
"237" 3695.72539 15.706
"348" 4466.66668 15.398
"282" 4014.81366 15.587
"356" 4493.64736 15.511
"310" 4123.70607 15.653
"84" 2681.67099 15.611
"322" 4362.76162 15.404
"93" 2883.88061 15.53
"37" 2322.58454 15.671
"254" 3747.71481 15.534
"139" 3026.6633 15.481
"129" 3004.61954 15.622
"245" 3718.64663 15.412
"341" 4441.84253 15.647
"280" 4007.71507 15.494
"321" 4355.83276 15.708
"157" 3067.5569 15.668
"193" 3314.72875 15.613
"106" 2946.74736 15.504
"10" 2232.69462 15.672
"334" 4409.86884 15.648
"158" 3069.54183 15.392
"290" 4042.76041 15.612
"279" 4004.7825 15.412
"346" 4458.66463 15.412
"350" 4473.60247 15.572
"366" 4531.54346 15.684
"364" 4523.57622 15.695
"45" 2526.88328 15.676
"352" 4479.67097 15.429
"327" 4379.79026 15.701
"307" 4107.66879 15.643
"216" 3444.51373 15.71
"264" 3775.61557 15.705
"285" 4025.86815 15.524
"367" 4538.59211 15.417
"155" 3061.54608 15.404
"173" 3123.51745 15.657
"123" 2992.65919 15.47
"326" 4376.78469 15.666
"143" 3035.63234 15.628
"107" 2949.73098 15.412
"276" 3987.84887 15.653
"13" 2240.76734 15.679
"36" 2316.54728 15.409
"131" 3008.61964 15.483
"99" 2915.81331 15.561
"41" 2345.50978 15.416
"253" 3745.6017 15.455
"24" 2277.70845 15.686
"33" 2298.67916 15.631
"197" 3334.63986 15.561
"181" 3276.83313 15.692
"281" 4009.78827 15.512
"205" 3379.76593 15.414
"226" 3646.84706 15.465
"179" 3262.86816 15.446
"318" 4316.93996 15.588
"39" 2331.52744 15.577
"125" 2996.63234 15.627
"178" 3254.89361 15.419
"319" 4345.85751 15.638
"219" 3591.9244 15.661
"150" 3051.55903 15.676
"112" 2963.72396 15.625
"301" 4072.6447 15.683
"71" 2652.62098 15.495
"9" 2230.67285 15.522
"11" 2234.68769 15.671
"363" 4520.55764 15.702
"343" 4450.69455 15.414
"227" 3653.78046 15.667
"288" 4037.7492 15.722
"55" 2599.75796 15.445
"330" 4392.73169 15.676
"270" 3817.51022 15.47
"140" 3028.66882 15.642
"240" 3702.81005 15.459
"231" 3671.7375 15.69
"119" 2983.69493 15.562
"313" 4147.57227 15.606
"195" 3325.71101 15.535
"210" 3406.56995 15.569
"275" 3979.90413 15.677
"26" 2281.70991 15.466
"135" 3018.6393 15.472
"90" 2711.56216 15.404
"225" 3641.78272 15.428
"242" 3707.69186 15.507
"271" 3935.9439 15.411
"163" 3084.52366 15.608
"60" 2624.81905 15.616
"333" 4406.79634 15.678
"266" 3785.59847 15.444
"8" 2228.76111 15.405
"221" 3615.91062 15.643
"277" 3994.90389 15.508
"94" 2892.84581 15.671
"284" 4021.85777 15.684
"291" 4045.86198 15.686
"116" 2977.73471 15.698
"342" 4444.6788 15.526
"141" 3030.70416 15.697
"185" 3294.76423 15.472
"120" 2986.67718 15.473
"177" 3246.90549 15.421
"35" 2304.68306 15.683
"113" 2966.69088 15.706
"204" 3377.65021 15.684
"194" 3321.64925 15.699
"175" 3230.89011 15.452
"212" 3410.58807 15.598
"299" 4067.61707 15.602
"102" 2929.78755 15.693
"250" 3736.65256 15.567
"305" 4092.77208 15.429
"293" 4051.66656 15.614
"61" 2625.80028 15.626
"7" 2226.7174 15.657
"223" 3633.7834 15.425
"170" 3106.49987 15.446
"38" 2325.59098 15.698
"211" 3406.62357 15.521
"311" 4126.60707 15.54
"230" 3665.77147 15.416
"117" 2979.78679 15.532
"234" 3686.82337 15.461
"68" 2644.65446 15.496
"306" 4100.82744 15.445
"357" 4498.60434 15.417
"46" 2541.87753 15.435
"43" 2365.52911 15.689
"164" 3086.56163 15.704
"86" 2690.57165 15.447
"127" 3000.63201 15.468
"184" 3289.75969 15.687
"213" 3415.61037 15.682
"22" 2269.74173 15.687
"156" 3064.56904 15.487
"339" 4435.74573 15.707
"3" 2183.83809 15.434
"335" 4416.8236 15.603
"64" 2634.58165 15.451
"62" 2628.60426 15.481
"323" 4365.77419 15.505
"214" 3429.5879 15.517
"368" 4540.53609 15.495
"206" 3386.66049 15.619
"263" 3772.64442 15.558
"57" 2617.71414 15.609
"182" 3281.74633 15.682
"126" 2998.61387 15.701
"151" 3053.55538 15.402
"115" 2975.66399 15.546
"183" 3283.84617 15.417
