"a" "b"
"277" 4004.77903 15.66
"263" 3778.61132 15.408
"250" 3739.65249 15.485
"218" 3591.92085 15.41
"73" 2652.6177 15.613
"180" 3268.78789 15.662
"88" 2690.56812 15.459
"243" 3715.84149 15.585
"257" 3758.65023 15.57
"217" 3570.92752 15.486
"137" 3018.63581 15.442
"16" 2244.81669 15.563
"135" 3012.73176 15.466
"289" 4048.72035 15.398
"261" 3772.64091 15.387
"328" 4402.84275 15.576
"183" 3281.7428 15.406
"329" 4406.79291 15.631
"256" 3756.72616 15.597
"302" 4092.76868 15.54
"27" 2281.70661 15.5
"349" 4483.66765 15.546
"212" 3415.6069 15.624
"138" 3020.67682 15.593
"219" 3608.91331 15.616
"216" 3450.54405 15.395
"249" 3736.64908 15.487
"91" 2705.53195 15.399
"131" 3004.61607 15.627
"150" 3047.55835 15.626
"326" 4392.72827 15.453
"163" 3081.61328 15.661
"311" 4153.54763 15.47
"240" 3705.71338 15.463
"120" 2977.73124 15.594
"111" 2955.78012 15.652
"359" 4520.55419 15.516
"160" 3072.53655 15.653
"286" 4040.74073 15.568
"353" 4498.60106 15.657
"109" 2949.72747 15.661
"89" 2694.55898 15.583
"198" 3349.66716 15.424
"242" 3712.84365 15.598
"92" 2711.55861 15.385
"346" 4473.59906 15.619
"132" 3006.6651 15.481
"196" 3334.63637 15.475
"118" 2972.68706 15.451
"71" 2646.63922 15.523
"273" 3979.90066 15.63
"145" 3035.62884 15.643
"18" 2251.83479 15.427
"143" 3030.70065 15.417
"34" 2298.67587 15.551
"316" 4345.85403 15.442
"197" 3338.6898 15.604
"64" 2625.7968 15.397
"252" 3745.59823 15.456
"103" 2925.75535 15.516
"154" 3055.55054 15.459
"17" 2249.68903 15.567
"186" 3296.7101 15.592
"78" 2663.67639 15.576
"352" 4493.64393 15.41
"22" 2262.67726 15.644
"182" 3275.90128 15.394
"223" 3638.80915 15.543
"272" 3973.91483 15.65
"86" 2681.66747 15.5
"56" 2580.80663 15.55
"318" 4355.82928 15.447
"356" 4507.59789 15.639
"351" 4489.68432 15.602
"39" 2322.58094 15.459
"215" 3444.5102 15.395
"171" 3109.49291 15.636
"348" 4479.66754 15.603
"114" 2960.83497 15.521
"268" 3817.50668 15.649
"306" 4121.63196 15.617
"57" 2588.84572 15.388
"239" 3702.80658 15.477
"35" 2300.6879 15.4
"139" 3022.74242 15.582
"42" 2337.54639 15.41
"361" 4525.5737 15.589
"129" 3000.62851 15.506
"271" 3968.83364 15.399
"231" 3674.85617 15.419
"365" 4540.53262 15.55
"20" 2256.68011 15.643
"47" 2526.87966 15.598
"335" 4435.73485 15.466
"229" 3665.76797 15.441
"126" 2994.7529 15.532
"210" 3406.62005 15.648
"177" 3246.90192 15.616
"170" 3103.49082 15.578
"213" 3429.5844 15.447
"175" 3230.88653 15.541
"292" 4055.71207 15.513
"232" 3683.772 15.388
"26" 2279.71453 15.472
"245" 3721.62637 15.538
"360" 4523.57278 15.527
"21" 2259.67203 15.647
"125" 2990.77201 15.402
"115" 2963.72048 15.486
"230" 3671.73402 15.416
"123" 2986.67366 15.656
"260" 3769.67308 15.393
"246" 3725.69353 15.656
"166" 3089.5439 15.499
"191" 3310.80395 15.547
"38" 2316.54396 15.471
"280" 4016.82256 15.637
"133" 3008.61615 15.505
"254" 3751.6982 15.45
"44" 2350.50826 15.502
"10" 2230.66956 15.478
"358" 4515.56207 15.491
"265" 3790.5637 15.535
"93" 2732.48975 15.541
"172" 3113.48096 15.425
"344" 4466.66327 15.508
"276" 4001.8083 15.651
