"a" "b"
"37" 2337.54896 14.719
"260" 3772.64338 14.747
"333" 4420.84423 14.707
"316" 4345.85647 14.707
"209" 3410.58703 14.762
"4" 2200.81752 14.742
"339" 4444.67776 14.73
"271" 3973.91727 14.745
"194" 3334.63882 14.719
"217" 3608.91581 14.734
"113" 2977.73367 14.736
"94" 2905.89643 14.727
"203" 3386.65945 14.742
"69" 2654.72826 14.759
"75" 2667.64849 14.76
"308" 4126.60603 14.723
"74" 2665.72193 14.739
"227" 3665.77043 14.705
"117" 2986.67614 14.737
"342" 4456.67893 14.731
"135" 3024.69322 14.73
"284" 4030.85109 14.749
"298" 4072.64366 14.738
"309" 4129.69488 14.731
"137" 3028.66778 14.756
"86" 2705.53446 14.747
"179" 3281.74529 14.732
"145" 3047.56083 14.726
"318" 4355.83172 14.731
"43" 2541.87649 14.733
"62" 2637.61878 14.734
"148" 3053.55434 14.721
"350" 4483.67002 14.731
"61" 2634.58061 14.751
"296" 4067.61603 14.752
"12" 2242.76814 14.745
"57" 2624.81801 14.759
"345" 4466.66564 14.715
"166" 3103.49334 14.738
"365" 4540.53505 14.754
"195" 3338.69226 14.746
"132" 3018.63826 14.728
"27" 2292.73282 14.718
"355" 4500.72632 14.747
"21" 2277.70741 14.738
"10" 2238.63123 14.72
"289" 4048.72271 14.733
"8" 2230.67181 14.746
"9" 2232.69358 14.722
"130" 3012.73421 14.722
"19" 2269.74069 14.749
"191" 3321.64821 14.716
"128" 3008.6186 14.713
"7" 2228.76007 14.707
"193" 3329.74262 14.738
"28" 2294.70043 14.71
"336" 4435.74469 14.737
"183" 3296.71258 14.741
"187" 3306.75733 14.708
"124" 3000.63097 14.738
"91" 2892.84477 14.749
"167" 3106.49883 14.758
"221" 3638.81161 14.746
"172" 3230.88907 14.725
"157" 3075.53962 14.72
"267" 3817.50918 14.753
"320" 4365.77315 14.748
"208" 3406.62253 14.719
"205" 3400.62554 14.721
"143" 3043.56727 14.755
"250" 3745.60066 14.738
"30" 2298.67812 14.72
"110" 2966.68984 14.719
"188" 3308.77406 14.742
"280" 4016.82497 14.726
"170" 3123.51641 14.721
"152" 3061.54504 14.747
"3" 2184.83657 14.745
"348" 4477.6885 14.739
"106" 2955.78256 14.74
"83" 2690.57061 14.755
"276" 4004.78146 14.726
"335" 4431.71754 14.756
"361" 4523.57518 14.723
"32" 2304.68202 14.71
"213" 3444.51269 14.734
"2" 2171.87768 14.712
"285" 4037.74816 14.732
"340" 4450.69351 14.738
"144" 3045.60639 14.712
"118" 2988.64118 14.725
"319" 4362.76058 14.746
"349" 4479.66993 14.755
"20" 2273.63582 14.73
"138" 3030.70312 14.736
"89" 2872.86612 14.72
"105" 2952.721 14.735
"29" 2296.72204 14.748
"54" 2617.7131 14.727
"275" 4001.81074 14.732
"268" 3935.94286 14.713
"60" 2631.60188 14.758
"201" 3377.64917 14.756
"313" 4176.53807 14.726
"119" 2990.77448 14.723
"87" 2711.56112 14.752
"263" 3785.59743 14.726
"351" 4486.66883 14.731
"159" 3081.6158 14.717
"46" 2563.78506 14.737
"76" 2671.62148 14.731
