"a" "b"
"226" 3646.84706 14.252
"137" 3022.74593 14.193
"105" 2942.72684 14.434
"120" 2986.67718 14.192
"163" 3084.52366 14.602
"8" 2228.76111 14.446
"239" 3700.72246 14.437
"67" 2642.658 14.248
"213" 3415.61037 14.675
"66" 2640.66581 14.581
"327" 4379.79026 14.199
"122" 2990.77552 14.553
"124" 2994.75638 14.282
"35" 2304.68306 14.204
"153" 3057.55328 14.445
"83" 2679.6841 14.273
"22" 2269.74173 14.289
"63" 2631.60292 14.532
"196" 3329.74366 14.646
"227" 3653.78046 14.364
"209" 3403.63609 14.222
"74" 2659.75358 14.46
"330" 4392.73169 14.601
"218" 3570.93107 14.356
"93" 2883.88061 14.656
"283" 4016.82601 14.444
"323" 4365.77419 14.225
"36" 2316.54728 14.648
"21" 2264.66431 14.443
"114" 2972.84205 14.228
"275" 3979.90413 14.287
"291" 4045.86198 14.481
"237" 3695.72539 14.67
"354" 4486.66987 14.399
"252" 3741.67093 14.286
"159" 3072.54011 14.216
"285" 4025.86815 14.674
"192" 3310.80746 14.294
"72" 2654.7293 14.653
"314" 4153.55112 14.48
"98" 2910.80797 14.441
"248" 3727.64135 14.295
"211" 3406.62357 14.474
"49" 2563.7861 14.255
"233" 3683.77546 14.23
"256" 3751.70169 14.51
"205" 3379.76593 14.669
"94" 2892.84581 14.26
"364" 4523.57622 14.201
"25" 2279.71783 14.507
"96" 2900.90853 14.219
"289" 4040.74416 14.617
"175" 3230.89011 14.192
"3" 2183.83809 14.287
"325" 4373.74517 14.294
"298" 4065.65154 14.258
"61" 2625.80028 14.671
"100" 2921.81554 14.205
"6" 2206.75472 14.402
"214" 3429.5879 14.645
"85" 2685.61802 14.232
"91" 2732.4943 14.575
"87" 2694.56252 14.292
"305" 4092.77208 14.201
"62" 2628.60426 14.281
"51" 2577.78119 14.22
"95" 2896.8203 14.467
"152" 3055.55404 14.565
"317" 4192.51005 14.291
"142" 3033.6246 14.522
"266" 3785.59847 14.263
"42" 2350.5119 14.417
"185" 3294.76423 14.351
"284" 4021.85777 14.294
"261" 3764.67815 14.321
"321" 4355.83276 14.646
"33" 2298.67916 14.288
"131" 3008.61964 14.225
"81" 2675.62297 14.667
"368" 4540.53609 14.408
"9" 2230.67285 14.68
"129" 3004.61954 14.477
"232" 3674.85963 14.506
"212" 3410.58807 14.202
"60" 2624.81905 14.583
"326" 4376.78469 14.568
"187" 3298.7937 14.461
"255" 3749.59754 14.275
"340" 4439.76215 14.348
"155" 3061.54608 14.439
"4" 2184.83761 14.299
"336" 4420.84527 14.683
"178" 3254.89361 14.34
"279" 4004.7825 14.644
"23" 2273.63686 14.666
"238" 3698.68309 14.303
"249" 3731.6717 14.681
"56" 2607.72242 14.281
"339" 4435.74573 14.639
"116" 2977.73471 14.67
"316" 4176.53911 14.674
"141" 3030.70416 14.284
"358" 4500.72736 14.486
"200" 3352.83136 14.194
"121" 2988.64222 14.262
"337" 4425.84138 14.437
"68" 2644.65446 14.367
"307" 4107.66879 14.266
"117" 2979.78679 14.212
"145" 3041.53886 14.626
"126" 2998.61387 14.64
"324" 4369.76969 14.598
"333" 4406.79634 14.674
"225" 3641.78272 14.28
"103" 2932.86976 14.486
"101" 2925.75888 14.494
"12" 2238.63227 14.557
"20" 2262.68056 14.296
"277" 3994.90389 14.426
"184" 3289.75969 14.298
"244" 3715.84494 14.512
"70" 2650.60924 14.286
"352" 4479.67097 14.312
"265" 3778.61481 14.258
"258" 3756.72961 14.276
"208" 3400.62658 14.645
"52" 2580.80994 14.458
"304" 4084.69068 14.332
"65" 2637.61982 14.401
"204" 3377.65021 14.442
"180" 3268.79142 14.266
"230" 3665.77147 14.541
"123" 2992.65919 14.537
"176" 3238.87368 14.274
"322" 4362.76162 14.625
"58" 2620.67881 14.206
"251" 3739.65595 14.448
