"a" "b"
"99" 2910.84991 15.555
"20" 2256.72138 15.143
"295" 4067.65139 15.511
"82" 2675.68956 15.278
"163" 3081.6517 15.553
"213" 3434.61372 15.101
"91" 2712.53301 15.435
"30" 2283.76877 15.493
"140" 3028.73154 15.46
"137" 3022.77837 15.409
"352" 4499.59983 15.469
"50" 2555.86135 15.263
"54" 2577.81148 15.223
"8" 2226.74779 15.401
"243" 3725.72948 15.449
"248" 3738.63823 15.265
"247" 3736.68515 15.53
"301" 4087.74955 15.374
"204" 3394.72361 15.47
"336" 4442.7652 15.267
"77" 2661.78333 15.284
"280" 4023.76136 15.118
"271" 3968.8693 15.299
"342" 4464.65782 15.444
"257" 3758.68731 15.094
"71" 2644.69001 15.357
"296" 4069.6394 15.243
"324" 4379.82242 15.229
"72" 2650.6736 15.165
"134" 3012.7678 15.088
"106" 2942.75929 15.241
"254" 3752.62393 15.272
"107" 2946.77972 15.117
"245" 3731.70421 15.252
"289" 4051.74617 15.158
"208" 3404.56695 15.363
"78" 2663.71832 15.465
"175" 3229.92229 15.302
"5" 2211.82584 15.22
"45" 2397.51348 15.404
"81" 2671.66905 15.186
"118" 2977.79386 15.1
"333" 4431.7754 15.164
"75" 2657.71113 15.167
"218" 3617.86546 15.479
"120" 2983.7275 15.515
"222" 3641.81498 15.414
"287" 4046.66711 15.498
"152" 3054.54074 15.086
"148" 3046.56663 15.522
"303" 4100.86184 15.196
"317" 4355.86489 15.324
"1" 2183.87105 15.217
"21" 2258.82925 15.529
"284" 4037.78115 15.135
"12" 2234.71812 15.554
"84" 2679.71478 15.384
"330" 4410.83705 15.165
"198" 3352.67013 15.436
"96" 2894.82989 15.191
"309" 4126.7081 15.473
"158" 3067.58931 15.546
"101" 2921.84813 15.25
"27" 2277.74234 15.17
"157" 3062.5464 15.277
"300" 4084.72268 15.446
"90" 2705.57063 15.43
"277" 4004.81449 15.488
"299" 4080.69277 15.363
"339" 4453.7108 15.359
"344" 4471.65701 15.449
"9" 2228.79141 15.123
"180" 3276.82889 15.557
"252" 3748.63551 15.165
"23" 2265.67141 15.504
"281" 4026.67446 15.303
"196" 3338.72624 15.439
"133" 3010.6724 15.366
"184" 3294.79006 15.251
"171" 3111.50226 15.313
"230" 3686.85572 15.376
"210" 3414.54137 15.275
"297" 4072.67668 15.153
"93" 2870.91432 15.281
"149" 3048.54381 15.252
"121" 2986.71007 15.429
"321" 4370.77779 15.507
"320" 4366.83248 15.414
"236" 3702.8425 15.092
"239" 3712.82894 15.465
"259" 3765.60033 15.072
"338" 4450.73428 15.45
"269" 3937.92789 15.382
"265" 3790.59968 15.201
"326" 4388.76716 15.554
"22" 2261.62742 15.428
"102" 2925.79149 15.111
"103" 2929.82853 15.223
"114" 2966.72968 15.545
"165" 3087.52385 15.392
"313" 4164.57005 15.383
"146" 3042.60877 15.459
"117" 2977.76784 15.105
"219" 3629.77584 15.099
"151" 3052.5393 15.362
"343" 4467.66827 15.37
"97" 2899.83072 15.469
"206" 3399.64041 15.096
"138" 3024.72668 15.376
"355" 4509.62542 15.388
"11" 2232.72493 15.221
"129" 3002.6502 15.155
"215" 3452.50771 15.204
"166" 3089.58118 15.106
"241" 3718.67918 15.443
"282" 4028.81031 15.423
"170" 3108.52424 15.411
"311" 4149.64793 15.209
"233" 3695.77331 15.114
"124" 2992.69383 15.246
"264" 3785.63095 15.565
"323" 4376.81684 15.327
"32" 2291.70137 15.183
"98" 2905.82003 15.303
"17" 2249.72271 15.141
"221" 3638.77658 15.461
"291" 4055.74725 15.248
"242" 3722.63262 15.517
"39" 2317.57771 15.427
"62" 2620.71356 15.419
"189" 3308.80754 15.163
"318" 4361.82562 15.117
"173" 3125.49089 15.33
"46" 2520.89094 15.389
"167" 3092.56652 15.334
"7" 2223.77264 15.493
"4" 2200.8528 15.115
"67" 2634.6542 15.414
"270" 3961.88655 15.298
"249" 3740.60977 15.52
"144" 3038.64841 15.378
"310" 4131.55595 15.088
"34" 2295.69682 15.273
"61" 2617.77426 15.507
"331" 4416.86053 15.48
"160" 3072.62132 15.196
"14" 2240.7978 15.421
"225" 3656.86874 15.573
"305" 4107.73834 15.188
"350" 4491.70954 15.304
"322" 4373.77771 15.409
"272" 3974.84285 15.108
"360" 4537.54464 15.397
"191" 3314.77252 15.509
"57" 2594.76068 15.143
"24" 2271.64782 15.338
"316" 4350.89348 15.222
"275" 3995.79317 15.112
"199" 3355.69142 15.353
"211" 3421.59004 15.295
"294" 4065.71303 15.153
"74" 2655.64936 15.431
"141" 3030.73656 15.196
"70" 2642.69165 15.522
"164" 3084.56008 15.468
"251" 3746.6072 15.453
"298" 4077.70899 15.441
"217" 3592.9173 15.39
"304" 4104.76567 15.292
"123" 2990.7535 15.536
"337" 4448.72391 15.086
"60" 2613.68361 15.417
"168" 3102.50707 15.553
"285" 4040.77693 15.133
"37" 2301.65712 15.095
"235" 3700.75487 15.363
"346" 4478.72488 15.477
"16" 2244.85037 15.528
"136" 3018.67163 15.531
"58" 2599.80209 15.431
"110" 2955.82095 15.524
"223" 3646.89424 15.174
"228" 3675.78501 15.249
"80" 2667.77348 15.083
"335" 4439.69761 15.364
"143" 3035.66482 15.454
"42" 2331.56422 15.446
"185" 3296.79576 15.417
"79" 2665.75334 15.375
"147" 3044.55085 15.181
"276" 3999.82605 15.215
"85" 2681.70401 15.081
"197" 3349.70338 15.512
"220" 3633.83127 15.208
"104" 2933.77536 15.297
"273" 3981.76241 15.086
"307" 4122.65818 15.386
"88" 2695.54224 15.078
"209" 3409.54605 15.519
"87" 2690.60446 15.462
"200" 3359.69657 15.451
"56" 2589.74139 15.489
"40" 2322.6243 15.081
"288" 4048.75564 15.245
"127" 2998.64768 15.126
"162" 3077.65975 15.489
"44" 2366.51824 15.479
"226" 3660.75461 15.245
"340" 4457.6804 15.452
"240" 3715.6466 15.504
"52" 2563.82032 15.218
"65" 2628.83278 15.476
"6" 2217.7527 15.298
"112" 2961.73124 15.325
"334" 4435.84371 15.281
"351" 4494.6552 15.195
"73" 2652.65843 15.516
"260" 3769.70892 15.202
"237" 3705.74933 15.542
"19" 2253.71408 15.232
"274" 3987.88636 15.556
"312" 4153.58864 15.296
"234" 3698.72561 15.571
"156" 3060.55271 15.536
"354" 4507.63149 15.336
"94" 2883.91379 15.096
"126" 2996.66486 15.35
"203" 3389.67796 15.192
"341" 4459.65968 15.172
"47" 2542.79233 15.186
"83" 2677.69241 15.442
"76" 2659.73557 15.526
"258" 3761.73351 15.371
