"a" "b"
"191" 3314.76347 14.562
"157" 3060.54907 14.387
"101" 2921.84452 14.493
"335" 4425.71358 14.621
"172" 3114.49002 14.732
"31" 2289.68923 14.943
"144" 3035.66121 14.535
"204" 3389.67436 14.941
"247" 3731.70066 14.41
"93" 2870.91063 14.614
"235" 3695.76976 14.381
"177" 3262.89903 14.522
"14" 2240.7945 14.605
"309" 4117.66296 14.893
"218" 3592.91366 14.417
"232" 3686.85215 14.578
"122" 2983.72392 14.485
"20" 2256.71809 14.681
"116" 2973.84088 14.553
"64" 2626.66377 14.382
"83" 2677.68909 14.722
"56" 2589.74616 14.833
"47" 2542.789 14.95
"96" 2894.82625 14.53
"215" 3444.54265 14.662
"262" 3769.70535 14.629
"317" 4178.53331 14.735
"112" 2961.72767 14.752
"273" 3961.88298 14.767
"9" 2228.78811 14.371
"240" 3707.72183 14.627
"349" 4478.72134 14.826
"345" 4464.65434 14.84
"169" 3105.54222 14.917
"42" 2331.56054 14.756
"36" 2299.6844 14.919
"188" 3306.78724 14.895
"51" 2559.7453 14.412
"287" 4037.77764 14.531
"224" 3646.89063 14.781
"4" 2200.84704 14.813
"41" 2326.53 14.637
"3" 2191.84049 14.91
"48" 2544.83354 14.506
"263" 3772.6734 14.743
"150" 3048.54022 14.91
"152" 3052.53569 14.742
"277" 3987.8828 14.798
"186" 3298.82276 14.485
"268" 3790.59609 14.655
"301" 4077.7055 14.479
"239" 3705.74579 14.536
"207" 3399.63683 14.885
"203" 3381.78484 14.523
"65" 2628.82951 14.72
"70" 2642.68807 14.47
"254" 3748.63198 14.553
"290" 4046.66359 14.517
"79" 2667.77018 14.385
"138" 3022.77476 14.92
"206" 3396.5994 14.43
"199" 3355.68782 14.488
"318" 4345.87927 14.82
"243" 3718.67563 14.717
"87" 2690.60083 14.68
"192" 3321.67832 14.806
"271" 3818.52163 14.942
"88" 2695.53861 14.654
"37" 2301.6538 14.438
"80" 2671.66573 14.93
"133" 3006.69798 14.826
"324" 4370.77423 14.911
"311" 4124.66632 14.402
"229" 3671.76641 14.652
"328" 4383.82396 14.537
"35" 2297.69165 14.634
"257" 3754.65844 14.692
"297" 4065.70953 14.842
"121" 2981.82329 14.956
"78" 2665.75004 14.821
"316" 4164.56365 14.944
"32" 2291.69806 14.496
"298" 4067.64791 14.376
"28" 2279.74997 14.874
"312" 4126.69946 14.711
"137" 3018.66801 14.653
"220" 3629.77224 14.545
"115" 2969.67494 14.702
"269" 3797.57638 14.914
"296" 4060.66197 14.869
"219" 3617.86183 14.606
"329" 4388.76363 14.492
"50" 2555.85766 14.617
"364" 4540.5648 14.806
"213" 3429.51719 14.72
"264" 3775.64475 14.724
"242" 3715.64305 14.875
"233" 3689.77003 14.9
"202" 3377.6793 14.703
"275" 3974.83929 14.391
"15" 2242.80104 14.91
"332" 4402.87469 14.673
"195" 3334.67001 14.435
"250" 3738.6347 14.606
"129" 2998.6441 14.398
"155" 3057.58281 14.721
"304" 4087.74605 14.738
"45" 2397.50972 14.881
"19" 2253.71079 14.932
"125" 2990.74992 14.764
"40" 2322.62061 14.483
"29" 2281.73719 14.561
"136" 3016.68303 14.777
"236" 3698.72205 14.808
"314" 4149.64437 14.81
"182" 3283.87515 14.576
"347" 4471.6535 14.538
"111" 2957.74498 14.455
"21" 2258.82595 14.944
"322" 4364.8065 14.772
"13" 2238.66614 14.674
"319" 4350.88991 14.913
"358" 4509.62212 14.816
"313" 4131.55243 14.673
"99" 2910.84628 14.389
"174" 3134.48759 14.641
"241" 3712.82535 14.609
"362" 4533.54535 14.52
"294" 4055.74377 14.9
"176" 3247.85205 14.599
"59" 2607.75562 14.649
"106" 2942.75572 14.537
"166" 3089.57754 14.879
"283" 4023.75783 14.749
"291" 4048.75214 14.641
"123" 2986.70652 14.917
"43" 2337.57935 14.401
"7" 2223.76933 14.372
"248" 3734.69356 14.772
"238" 3702.83893 14.654
"282" 4016.85451 14.495
"131" 3002.64663 14.944
"194" 3329.77469 14.48
"103" 2929.82492 14.926
"352" 4487.72686 14.63
"249" 3736.6816 14.588
"340" 4448.72041 14.958
"344" 4459.65618 14.712
"75" 2657.70782 14.39
"258" 3756.75847 14.944
"142" 3030.73299 14.57
"293" 4053.79399 14.621
"321" 4361.82208 14.427
"272" 3937.92423 14.756
"171" 3111.49858 14.777
"231" 3683.80447 14.895
"305" 4092.80189 14.83
"38" 2303.65067 14.743
"303" 4084.71918 14.621
"300" 4072.6732 14.408
"74" 2655.64544 14.856
"24" 2271.64455 14.597
"132" 3004.64841 14.524
"173" 3125.48718 14.828
"327" 4379.81888 14.705
"252" 3743.60241 14.576
"230" 3675.78145 14.46
"279" 3999.82253 14.828
"90" 2705.56474 14.603
"2" 2189.81365 14.705
"223" 3641.81138 14.782
"190" 3310.8363 14.738
"355" 4499.59655 14.859
"117" 2975.77635 14.836
"149" 3046.56302 14.631
"210" 3409.54246 14.82
"180" 3276.82527 14.736
"134" 3010.66882 14.667
"84" 2679.71145 14.605
"295" 4057.72267 14.434
"126" 2992.69025 14.786
"227" 3660.75102 14.528
"58" 2599.79845 14.938
"237" 3700.75133 14.406
"95" 2888.8912 14.948
"183" 3289.78889 14.682
"184" 3294.78647 14.662
"276" 3981.75884 14.662
"181" 3281.77534 14.877
"61" 2617.77068 14.61
"165" 3087.52021 14.577
"46" 2520.88722 14.78
"159" 3069.57082 14.954
"354" 4494.65167 14.893
"66" 2631.63029 14.392
"278" 3995.78961 14.43
"331" 4397.79926 14.598
"308" 4107.73484 14.95
"76" 2659.73228 14.706
"260" 3761.72998 14.94
"357" 4507.62821 14.514
"148" 3044.54726 14.617
"89" 2699.59092 14.471
"189" 3308.80394 14.427
"289" 4042.7888 14.51
"26" 2275.73548 14.425
"208" 3402.63521 14.574
"286" 4031.69763 14.388
"49" 2551.83359 14.773
"361" 4530.52363 14.833
"104" 2933.77175 14.732
"168" 3102.50342 14.48
"244" 3722.62908 14.524
"225" 3653.8093 14.801
"310" 4122.65469 14.871
"119" 2977.79027 14.387
"127" 2994.78522 14.608
"178" 3268.8206 14.637
"69" 2640.7254 14.941
"270" 3805.50898 14.571
"68" 2637.67709 14.485
"156" 3058.52933 14.857
"274" 3968.86573 14.807
"82" 2675.68624 14.771
"255" 3750.60498 14.849
"360" 4523.52812 14.582
"139" 3024.72305 14.426
"153" 3054.53712 14.879
"114" 2966.72612 14.873
"288" 4040.77341 14.946
"33" 2293.67398 14.778
"363" 4537.54105 14.4
"197" 3349.69981 14.381
"120" 2979.81624 14.677
"141" 3028.72796 14.859
"102" 2925.78787 14.557
"337" 4435.82833 14.589
"246" 3728.62944 14.657
"160" 3072.61768 14.669
"145" 3038.6448 14.949
"265" 3778.64374 14.394
"73" 2652.6551 14.405
"94" 2883.91014 14.929
"162" 3077.6561 14.643
"77" 2661.78002 14.942
"330" 4392.78877 14.46
"17" 2249.71942 14.398
"175" 3229.91862 14.935
"110" 2955.81737 14.944
"315" 4153.58509 14.856
"147" 3042.60518 14.791
"216" 3452.50409 14.675
"185" 3296.79215 14.942
"339" 4442.7617 14.842
"351" 4484.66407 14.928
"22" 2261.6182 14.645
"170" 3108.52059 14.614
"62" 2620.71 14.844
"143" 3033.65505 14.94
"27" 2277.73906 14.726
"10" 2230.70109 14.657
"356" 4502.62867 14.543
"353" 4491.701 14.445
"228" 3665.80056 14.524
"338" 4439.69411 14.394
"158" 3067.58568 14.679
"105" 2939.77761 14.857
"209" 3404.56337 14.851
"91" 2712.52936 14.866
"359" 4520.59674 14.908
"53" 2571.87105 14.687
"63" 2623.6846 14.724
"72" 2650.66999 14.883
