"a" "b"
"102" 2915.81681 16.784
"289" 4055.71894 16.528
"208" 3410.59152 16.691
"110" 2952.72549 16.732
"35" 2300.69447 16.781
"142" 3028.67229 16.349
"77" 2659.75687 16.605
"150" 3049.57028 16.749
"159" 3069.54536 16.67
"83" 2673.63322 16.661
"271" 3987.85241 16.724
"41" 2331.53101 16.339
"359" 4531.547 16.294
"18" 2251.84136 16.491
"92" 2705.53902 16.514
"172" 3113.48811 16.508
"171" 3109.50003 16.347
"284" 4040.74767 16.64
"13" 2238.63554 16.716
"354" 4509.59755 16.772
"49" 2544.80786 16.672
"243" 3727.64485 16.709
"20" 2256.68667 16.799
"144" 3033.62806 16.392
"295" 4072.64817 16.763
"167" 3092.53624 16.786
"152" 3053.55888 16.809
"218" 3633.78687 16.48
"175" 3230.89365 16.487
"221" 3646.85355 16.726
"151" 3051.5625 16.504
"205" 3400.63004 16.76
"28" 2283.73899 16.522
"130" 3002.62016 16.68
"72" 2646.64584 16.737
"319" 4376.78821 16.713
"251" 3754.56701 16.822
"257" 3772.648 16.437
"185" 3296.71709 16.588
"189" 3308.77855 16.783
"259" 3778.61837 16.791
"296" 4077.68032 16.772
"202" 3386.66809 16.732
"249" 3749.60108 16.784
"146" 3041.54231 16.542
"69" 2640.6691 16.791
"104" 2925.76234 16.735
"330" 4425.84488 16.593
"305" 4123.70956 16.389
"360" 4534.51805 16.635
"118" 2977.73816 16.797
"222" 3653.78399 16.295
"126" 2994.75981 16.503
"336" 4450.69803 16.292
"195" 3334.64331 16.62
"244" 3731.67522 16.792
"180" 3268.79492 16.488
"361" 4538.59565 16.777
"24" 2273.64015 16.533
"9" 2228.7644 16.792
"128" 2998.61732 16.567
"317" 4369.77321 16.687
"216" 3608.92035 16.705
"267" 3960.89653 16.492
"33" 2296.72638 16.719
"148" 3045.61089 16.684
"262" 3790.57079 16.62
"272" 3994.90743 16.42
"43" 2345.51335 16.452
"350" 4498.60762 16.624
"303" 4117.63786 16.579
"199" 3359.63518 16.43
"27" 2281.71321 16.76
"36" 2302.67035 16.516
"256" 3769.68012 16.813
"323" 4392.73519 16.393
"242" 3725.70051 16.531
"198" 3355.71403 16.305
"279" 4021.86128 16.703
"158" 3067.56036 16.794
"302" 4107.67228 16.647
"155" 3059.55537 16.711
"348" 4489.69128 16.792
"230" 3689.74184 16.718
"235" 3702.81357 16.798
"231" 3692.66488 16.79
"277" 4014.81716 16.804
"340" 4463.68044 16.575
"11" 2232.69792 16.789
"315" 4362.76515 16.642
"119" 2979.79023 16.624
"321" 4383.79883 16.328
"123" 2988.64551 16.64
"97" 2892.84934 16.725
"12" 2234.69099 16.647
"312" 4192.51363 16.743
"106" 2932.87324 16.509
"96" 2883.88413 16.665
"48" 2541.8811 16.74
"349" 4493.65087 16.302
"156" 3061.54959 16.392
"234" 3700.72596 16.496
"207" 3406.57343 16.566
"255" 3764.68169 16.801
"61" 2620.68226 16.303
"337" 4453.68067 16.646
"153" 3055.55755 16.609
"266" 3936.93449 16.527
"99" 2900.91205 16.783
"334" 4441.84602 16.33
"100" 2905.90095 16.799
"247" 3745.60525 16.789
"239" 3715.84845 16.484
"346" 4483.67457 16.434
"81" 2667.6568 16.505
"54" 2577.7845 16.314
"143" 3030.70762 16.775
"356" 4520.56116 16.64
"248" 3747.71831 16.672
"127" 2996.63578 16.779
"281" 4028.78147 16.683
"80" 2665.72626 16.791
"250" 3751.70523 16.73
"181" 3276.83659 16.733
"47" 2526.88684 16.792
"353" 4507.60445 16.356
"37" 2304.68639 16.795
"324" 4397.77217 16.398
"86" 2679.68743 16.803
"280" 4025.87164 16.755
"46" 2519.90861 16.526
"311" 4176.54265 16.677
"94" 2732.50172 16.728
"201" 3377.65366 16.652
"16" 2244.82327 16.648
"253" 3758.65725 16.329
"120" 2981.79764 16.668
"84" 2675.62628 16.723
"6" 2206.75803 16.557
"338" 4456.68345 16.789
"232" 3695.72891 16.524
"32" 2294.70477 16.76
"90" 2694.56603 16.725
"79" 2663.68302 16.38
"273" 4001.81527 16.735
"252" 3756.73313 16.731
"133" 3008.62309 16.503
"209" 3415.61384 16.672
"31" 2292.73716 16.634
"214" 3451.49179 16.797
"98" 2896.8238 16.776
"73" 2650.61271 16.796
"282" 4030.85563 16.725
"347" 4486.67337 16.697
"42" 2337.55357 16.781
"228" 3683.779 16.786
"294" 4069.61025 16.566
"320" 4379.79376 16.76
"215" 3591.9279 16.298
"65" 2628.60772 16.578
"258" 3775.61913 16.706
"322" 4388.73873 16.61
"327" 4410.86716 16.691
"116" 2972.84552 16.793
"298" 4084.69415 16.516
"179" 3262.87163 16.704
"17" 2249.69561 16.543
"58" 2599.76147 16.693
"357" 4523.57976 16.784
"287" 4048.72722 16.811
"101" 2910.81148 16.818
"4" 2191.81204 16.667
"362" 4540.53961 16.479
"176" 3238.87722 16.716
"263" 3797.55049 16.792
"269" 3973.92188 16.702
"200" 3366.6971 16.804
"332" 4435.75313 16.486
"345" 4479.67446 16.595
"254" 3761.70458 16.696
"184" 3289.76316 16.792
"220" 3641.7862 16.706
"38" 2316.55475 16.506
"64" 2625.80373 16.356
"2" 2183.84165 16.434
"124" 2990.77899 16.335
"39" 2322.5881 16.389
"352" 4502.65725 16.461
"52" 2563.78965 16.501
"192" 3321.65272 16.323
"293" 4067.62054 16.782
"335" 4444.6823 16.555
"50" 2551.80778 16.689
"291" 4060.6369 16.46
"149" 3047.56534 16.317
"194" 3329.7471 16.694
"219" 3638.81611 16.479
"355" 4515.56905 16.587
"108" 2942.73032 16.305
"204" 3398.65039 16.32
"113" 2963.72742 16.751
"238" 3712.85062 16.814
"212" 3434.58072 16.67
"115" 2968.85806 16.77
"182" 3281.74982 16.694
"308" 4147.57581 16.318
"134" 3010.64334 16.797
"68" 2637.6231 16.663
"95" 2872.87072 16.771
"344" 4477.693 16.628
"342" 4469.65137 16.306
"7" 2223.74513 16.776
"168" 3098.53719 16.643
"53" 2571.846 16.623
"310" 4164.53697 16.671
"138" 3020.68377 16.793
"331" 4431.72206 16.371
"78" 2661.75614 16.719
"265" 3817.51379 16.758
"306" 4126.61056 16.61
"210" 3424.57648 16.722
"329" 4420.84874 16.632
"56" 2588.85377 16.789
"44" 2350.51547 16.407
"226" 3671.74106 16.534
"66" 2631.60621 16.771
"316" 4365.77774 16.795
"351" 4500.73065 16.736
"30" 2290.76232 16.81
"197" 3349.67412 16.529
"278" 4016.8295 16.702
"290" 4057.69783 16.789
"112" 2957.71968 16.796
"89" 2690.57514 16.624
"325" 4402.84966 16.409
"136" 3016.65736 16.734
"299" 4092.77558 16.757
"283" 4037.75268 16.306
"70" 2642.6613 16.676
"164" 3084.52717 16.578
"307" 4129.69942 16.785
"51" 2559.71574 16.807
"147" 3043.57177 16.811
"129" 3000.63546 16.802
"114" 2966.69433 16.372
"188" 3306.76184 16.544
"166" 3089.55101 16.555
"183" 3283.84963 16.398
"137" 3018.64277 16.429
"160" 3072.54361 16.791
"187" 3303.76036 16.803
"268" 3968.8407 16.69
"343" 4473.60597 16.455
"57" 2594.73028 16.703
"59" 2607.72592 16.804
"34" 2298.68249 16.329
"111" 2955.78707 16.62
"121" 2983.69836 16.675
"313" 4350.81579 16.718
"14" 2240.77064 16.518
"1" 2171.88226 16.767
"85" 2677.62418 16.392
"107" 2939.75212 16.774
"341" 4466.67019 16.767
"131" 3004.62302 16.304
"135" 3012.73872 16.687
"309" 4153.55463 16.814
"191" 3314.73222 16.724
"3" 2184.84118 16.736
"177" 3246.909 16.786
"5" 2200.82188 16.734
"275" 4007.71858 16.552
"75" 2654.7364 16.426
"236" 3705.72038 16.448
"333" 4439.76563 16.625
"237" 3707.69542 16.814
"63" 2624.82249 16.581
"292" 4065.65505 16.441
"67" 2634.58492 16.304
"213" 3444.51719 16.609
"241" 3721.63332 16.801
"19" 2253.6816 16.676
"22" 2264.6676 16.415
"91" 2699.56077 16.677
"206" 3403.63957 16.581
"227" 3674.86315 16.8
"76" 2657.6837 16.596
"74" 2652.6243 16.579
"105" 2929.79103 16.806
"132" 3006.67208 16.762
