"a" "b"
"200" 3338.71917 14.745
"57" 2571.86775 15.169
"103" 2910.84275 14.708
"246" 3715.63956 15.126
"310" 4107.73143 15.182
"30" 2279.74669 14.831
"66" 2623.68112 14.785
"97" 2870.90702 14.808
"334" 4402.87124 15.054
"317" 4153.58164 14.88
"223" 3617.85829 15.097
"352" 4481.74708 14.702
"43" 2326.52638 14.796
"24" 2261.6149 15.182
"239" 3695.7663 14.833
"232" 3665.79705 15.045
"303" 4077.70208 14.861
"291" 4042.78538 14.793
"148" 3038.64128 15.015
"301" 4069.63251 14.82
"119" 2969.67143 14.991
"124" 2979.81276 14.699
"78" 2657.70454 14.794
"256" 3743.59895 14.97
"263" 3761.7265 14.985
"42" 2322.61702 15.045
"308" 4100.8549 15.182
"73" 2642.68456 14.713
"285" 4016.85108 15.018
"72" 2640.71467 15.173
"312" 4122.65126 14.92
"96" 2733.49583 14.803
"363" 4530.52017 14.762
"202" 3352.66307 14.764
"358" 4502.62537 14.727
"47" 2366.51086 14.732
"215" 3414.53433 14.753
"21" 2253.70751 15.05
"159" 3058.52579 14.933
"325" 4366.82545 14.823
"320" 4345.87577 14.795
"245" 3712.82188 14.915
"149" 3040.66662 15.086
"59" 2580.83402 14.722
"270" 3785.62388 14.723
"230" 3656.86165 14.788
"156" 3054.5336 15.052
"210" 3396.59587 14.972
"222" 3592.91011 14.711
"1" 2165.88307 15.064
"49" 2520.8836 14.837
"192" 3306.78373 14.952
"81" 2663.70769 14.76
"17" 2242.79309 14.703
"219" 3452.50058 15.08
"323" 4361.81859 15.089
"75" 2650.66648 14.804
"359" 4507.62491 15.16
"180" 3247.8485 14.899
"155" 3052.53217 15.022
"226" 3638.7695 15.125
"80" 2661.77671 15.082
"161" 3067.58212 15.183
"251" 3731.6972 14.781
"102" 2905.81286 14.805
"113" 2952.74949 14.722
"143" 3026.68862 15.142
"89" 2681.69688 15.174
"142" 3024.71955 14.982
"23" 2258.82263 14.783
"121" 2975.77284 14.907
"265" 3769.70186 15.137
"315" 4131.549 14.81
"216" 3418.62706 15.161
"164" 3075.56912 14.924
"168" 3087.51573 15.097
"354" 4487.72342 14.918
"329" 4379.81544 14.812
"333" 4397.79578 15.046
"40" 2303.64735 15.06
"18" 2244.84381 14.787
"127" 2988.67024 14.786
"318" 4164.56015 14.714
"138" 3010.66531 14.955
"207" 3381.78133 14.816
"91" 2690.5973 14.703
"206" 3377.67582 15.181
"50" 2535.91485 15.017
"302" 4072.66979 15.115
"271" 3790.59261 15.177
"260" 3754.65496 14.975
"311" 4117.65952 14.816
"29" 2277.73574 14.725
"344" 4453.70388 14.747
"247" 3718.67218 14.799
"198" 3329.7712 15.134
"277" 3968.86224 15.046
"209" 3394.71647 14.801
"227" 3641.80787 14.747
"104" 2915.83862 15.166
"94" 2705.56117 14.802
"68" 2628.8262 14.704
"116" 2961.72419 14.844
"204" 3359.68949 14.787
"272" 3797.57286 15.18
"237" 3689.76654 14.714
"305" 4084.71577 14.888
"13" 2232.71835 15.004
"11" 2226.7412 15.149
"218" 3444.53911 14.953
"361" 4520.59327 15.141
"10" 2223.76604 14.804
"6" 2191.83693 15.071
"252" 3734.69009 15.056
"196" 3321.67483 15.087
"114" 2955.81384 14.989
"269" 3781.68602 14.911
"213" 3404.55984 15.116
"52" 2544.82994 15.024
"199" 3334.66651 14.981
"93" 2699.58738 14.792
"41" 2317.57107 14.988
"95" 2712.5258 14.809
"36" 2295.69022 15.138
"244" 3707.71837 15.144
"253" 3736.67815 14.973
"340" 4439.69068 14.852
"35" 2293.67066 14.866
"169" 3089.57396 14.828
"250" 3728.62599 15.163
"174" 3108.51702 15.15
"173" 3105.53866 14.798
"243" 3705.7423 14.861
"182" 3268.81707 14.762
"131" 2996.65775 14.932
"147" 3035.65768 14.743
"54" 2555.85405 14.948
"77" 2655.64214 14.809
"197" 3325.7366 14.819
"101" 2899.82353 14.86
"338" 4431.76849 15.167
"144" 3028.72444 14.74
"267" 3775.64121 15.002
"292" 4046.66017 14.979
"99" 2888.88764 15.149
"108" 2933.76825 14.786
"171" 3098.5614 14.799
"154" 3050.53785 14.794
"284" 4007.74004 14.813
"167" 3084.55204 14.803
"153" 3048.53668 14.73
"132" 2998.64063 15.178
"195" 3314.75997 15.077
"276" 3961.87947 15.037
"86" 2675.68293 15.052
"254" 3738.63125 14.792
"240" 3698.71322 14.824
"295" 4053.7906 14.919
"341" 4442.75828 14.838
"139" 3016.67953 14.804
"193" 3308.80043 15.177
"65" 2620.70651 14.977
"46" 2349.53545 14.975
