"a" "b"
"161" 3081.64806 17.549
"167" 3105.54222 17.67
"24" 2271.64455 17.638
"245" 3731.70066 17.575
"253" 3750.60498 17.601
"174" 3247.85205 17.407
"257" 3758.68373 17.704
"103" 2939.77761 17.712
"246" 3734.69356 17.551
"344" 4467.66474 17.561
"235" 3700.75133 17.607
"19" 2253.71079 17.745
"114" 2973.84088 17.372
"46" 2542.789 17.618
"247" 3736.6816 17.673
"321" 4366.82892 17.69
"346" 4474.70765 17.606
"37" 2301.6538 17.706
"117" 2977.79027 17.372
"306" 4107.73484 17.602
"254" 3752.62036 17.64
"319" 4361.82208 17.395
"152" 3056.53639 17.555
"121" 2986.70652 17.566
"138" 3026.69214 17.506
"341" 4457.6769 17.382
"213" 3444.54265 17.623
"239" 3712.82535 17.66
"282" 4026.67091 17.571
"116" 2977.76429 17.455
"169" 3111.49858 17.437
"90" 2733.4994 17.681
"48" 2551.83359 17.67
"88" 2705.56474 17.361
"59" 2617.77068 17.652
"236" 3702.83893 17.735
"145" 3042.60518 17.616
"63" 2628.82951 17.708
"22" 2261.6182 17.688
"273" 3974.83929 17.544
"309" 4124.66632 17.624
"39" 2317.57439 17.664
"310" 4126.69946 17.684
"182" 3294.78647 17.612
"327" 4388.76363 17.645
"189" 3314.76347 17.547
"96" 2905.81638 17.647
"348" 4481.7505 17.649
"41" 2326.53 17.475
"84" 2685.64694 17.699
"299" 4077.7055 17.54
"80" 2675.68624 17.574
"184" 3298.82276 17.415
"302" 4087.74605 17.625
"148" 3048.54022 17.6
"56" 2599.79845 17.695
"139" 3028.72796 17.64
"249" 3740.60622 17.705
"36" 2299.6844 17.497
"62" 2626.66377 17.64
"53" 2580.83732 17.675
"185" 3303.79461 17.607
"330" 4402.87469 17.644
"92" 2883.91014 17.687
"33" 2293.67398 17.684
"196" 3352.66658 17.658
"195" 3349.69981 17.672
"150" 3052.53569 17.542
"232" 3692.69048 17.702
"284" 4031.69763 17.663
"26" 2275.73548 17.737
"261" 3772.6734 17.706
"49" 2555.85766 17.622
"207" 3404.56337 17.642
"68" 2642.68807 17.545
"311" 4131.55243 17.585
"74" 2659.73228 17.559
"87" 2699.59092 17.653
"149" 3050.54136 17.671
"131" 3006.69798 17.691
"325" 4379.81888 17.42
"351" 4491.701 17.639
"197" 3355.68782 17.631
"130" 3004.64841 17.414
"69" 2644.68642 17.661
"335" 4435.82833 17.634
"124" 2992.69025 17.611
"8" 2226.7445 17.562
"214" 3452.50409 17.703
"166" 3102.50342 17.691
"336" 4439.69411 17.407
"108" 2955.81737 17.384
"303" 4092.80189 17.629
"136" 3022.77476 17.594
"175" 3262.89903 17.617
"105" 2946.77614 17.742
"16" 2244.84707 17.685
"340" 4453.70729 17.483
"160" 3077.6561 17.426
"43" 2337.57935 17.587
"128" 3000.66088 17.499
"203" 3394.72 17.359
"164" 3089.57754 17.524
"7" 2223.76933 17.669
"125" 2994.78522 17.629
"153" 3057.58281 17.689
"5" 2211.82254 17.626
"77" 2667.77018 17.42
"332" 4416.85701 17.6
"89" 2712.52936 17.577
"27" 2277.73906 17.544
"186" 3306.78724 17.58
"109" 2957.74498 17.68
"262" 3775.64475 17.469
"65" 2634.65088 17.621
"85" 2690.60083 17.45
"308" 4122.65469 17.597
"191" 3325.74009 17.517
"187" 3308.80394 17.631
"97" 2910.84628 17.661
"270" 3937.92423 17.614
"176" 3268.8206 17.572
"255" 3754.65844 17.722
"324" 4376.8133 17.584
"29" 2281.73719 17.594
"318" 4355.86132 17.713
"275" 3987.8828 17.635
"99" 2921.84452 17.625
"28" 2279.74997 17.662
"4" 2200.84704 17.675
"72" 2655.64544 17.667
"6" 2217.74941 17.624
"79" 2673.6581 17.685
"151" 3054.53712 17.719
"180" 3283.87515 17.415
"173" 3229.91862 17.611
"81" 2677.68909 17.665
"334" 4431.77189 17.5
"347" 4478.72134 17.56
"107" 2952.753 17.503
"287" 4042.7888 17.691
"322" 4370.77423 17.631
"352" 4494.65167 17.571
"75" 2661.78002 17.675
"133" 3012.76421 17.672
"315" 4178.53331 17.588
"268" 3805.50898 17.541
"252" 3748.63198 17.693
"179" 3281.77534 17.572
"122" 2988.67374 17.7
"362" 4540.5648 17.709
"143" 3038.6448 17.647
"3" 2191.84049 17.556
"192" 3329.77469 17.635
"281" 4023.75783 17.645
"165" 3098.56499 17.656
"98" 2915.84215 17.457
"258" 3761.72998 17.699
"45" 2520.88722 17.444
"190" 3321.67832 17.525
"234" 3698.72205 17.626
"147" 3046.56302 17.67
"300" 4080.68928 17.691
"154" 3058.52933 17.636
"326" 4383.82396 17.481
"156" 3067.58568 17.573
"135" 3018.66801 17.56
"25" 2273.79761 17.544
"171" 3125.48718 17.573
"58" 2613.68001 17.555
"95" 2899.82709 17.679
"15" 2242.80104 17.634
"208" 3409.54246 17.704
"91" 2870.91063 17.433
"178" 3276.82527 17.396
"82" 2679.71145 17.54
"42" 2331.56054 17.706
"312" 4149.64437 17.701
"355" 4507.62821 17.686
"38" 2303.65067 17.559
"331" 4410.83352 17.719
"12" 2234.71482 17.698
"350" 4487.72686 17.628
"338" 4448.72041 17.754
"360" 4533.54535 17.707
"215" 3585.9208 17.65
"181" 3289.78889 17.708
"202" 3389.67436 17.72
"205" 3399.63683 17.548
"188" 3310.8363 17.625
"193" 3334.67001 17.719
"70" 2650.66999 17.526
"231" 3689.77003 17.56
"129" 3002.64663 17.727
"17" 2249.71942 17.678
"329" 4397.79926 17.613
"333" 4425.71358 17.625
"227" 3671.76641 17.517
"222" 3646.89063 17.678
"349" 4484.66407 17.671
"30" 2283.76548 17.587
"127" 2998.6441 17.713
"353" 4499.59655 17.632
"295" 4065.70953 17.667
"301" 4084.71918 17.556
"123" 2990.74992 17.681
"260" 3769.70535 17.669
"294" 4060.66197 17.559
"141" 3033.65505 17.384
"288" 4046.66359 17.681
"314" 4164.56365 17.71
"229" 3683.80447 17.657
"217" 3617.86183 17.692
"323" 4373.77417 17.535
"343" 4464.65434 17.576
"272" 3968.86573 17.706
"225" 3660.75102 17.556
"313" 4153.58509 17.682
"199" 3369.69294 17.449
"34" 2295.69352 17.376
"83" 2681.70039 17.628
"291" 4053.79399 17.676
"159" 3075.57267 17.647
"113" 2969.67494 17.655
"279" 4007.7435 17.483
"271" 3961.88298 17.665
"194" 3338.72268 17.72
"266" 3790.59609 17.539
"20" 2256.71809 17.633
"242" 3722.62908 17.736
"259" 3765.59675 17.671
"223" 3653.8093 17.504
"265" 3785.62737 17.586
"102" 2933.77175 17.49
"177" 3273.77968 17.483
"61" 2623.6846 17.588
"162" 3084.55561 17.635
"233" 3695.76976 17.751
"250" 3743.60241 17.632
"240" 3715.64305 17.643
"267" 3797.57638 17.402
"358" 4523.52812 17.653
"157" 3069.57082 17.608
"220" 3638.77299 17.592
"286" 4040.77341 17.427
"293" 4057.72267 17.711
"10" 2230.70109 17.58
"94" 2894.82625 17.665
"137" 3024.72305 17.707
"354" 4502.62867 17.562
"218" 3629.77224 17.689
"142" 3035.66121 17.75
"14" 2240.7945 17.558
"356" 4509.62212 17.542
"100" 2925.78787 17.585
"93" 2888.8912 17.611
"101" 2929.82492 17.556
"212" 3434.61015 17.697
"115" 2975.77635 17.652
"263" 3778.64374 17.531
"269" 3818.52163 17.625
"60" 2620.71 17.435
"297" 4069.63591 17.701
"276" 3995.78961 17.634
"9" 2228.78811 17.573
