"a" "b"
"291" 4045.86198 16.335
"132" 3010.63987 16.121
"200" 3352.83136 16.198
"279" 4004.7825 16.232
"272" 3960.89298 16.359
"315" 4164.53341 16.163
"195" 3325.71101 16.231
"360" 4507.60117 16.466
"311" 4126.60707 16.494
"95" 2896.8203 16.215
"263" 3772.64442 16.493
"261" 3764.67815 16.194
"266" 3785.59847 16.348
"158" 3069.54183 16.456
"270" 3817.51022 16.24
"177" 3246.90549 16.409
"130" 3006.66858 16.466
"367" 4538.59211 16.414
"259" 3758.65373 16.451
"118" 2981.79419 16.177
"298" 4065.65154 16.126
"148" 3047.56187 16.495
"227" 3653.78046 16.109
"79" 2671.62252 16.476
"61" 2625.80028 16.284
"199" 3349.67067 16.28
"102" 2929.78755 16.416
"217" 3450.54758 16.421
"89" 2705.5355 16.485
"181" 3276.83313 16.382
"278" 4001.81178 16.401
"314" 4153.55112 16.446
"222" 3628.91072 16.318
"324" 4369.76969 16.465
"105" 2942.72684 16.197
"332" 4402.84617 16.178
"368" 4540.53609 16.102
"248" 3727.64135 16.339
"211" 3406.62357 16.473
"244" 3715.84494 16.369
"191" 3308.7751 16.266
"186" 3296.71362 16.215
"155" 3061.54608 16.141
"173" 3123.51745 16.358
"17" 2251.83806 16.218
"213" 3415.61037 16.1
"322" 4362.76162 16.422
"117" 2979.78679 16.274
"82" 2677.62088 16.328
"86" 2690.57165 16.126
"139" 3026.6633 16.375
"38" 2325.59098 16.404
"80" 2673.62991 16.098
"352" 4479.67097 16.28
"239" 3700.72246 16.415
"196" 3329.74366 16.436
"341" 4441.84253 16.119
"246" 3721.62982 16.488
"110" 2957.71625 16.162
"36" 2316.54728 16.235
"349" 4469.64786 16.335
"30" 2292.73386 16.237
"12" 2238.63227 16.358
"99" 2915.81331 16.309
"338" 4431.71858 16.152
"134" 3016.65389 16.441
"83" 2679.6841 16.432
"275" 3979.90413 16.446
"111" 2960.83846 16.499
"256" 3751.70169 16.377
"219" 3591.9244 16.452
"236" 3692.66137 16.506
"85" 2685.61802 16.133
"288" 4037.7492 16.445
"92" 2872.86716 16.166
"282" 4014.81366 16.168
"9" 2230.67285 16.484
"112" 2963.72396 16.409
"109" 2955.7836 16.49
"42" 2350.5119 16.213
"25" 2279.71783 16.43
"29" 2290.75902 16.111
"226" 3646.84706 16.379
"165" 3089.54747 16.361
"363" 4520.55764 16.302
"329" 4388.73521 16.494
"147" 3045.60743 16.441
"98" 2910.80797 16.351
"267" 3790.56721 16.319
"361" 4509.59426 16.474
"2" 2171.87872 16.239
"235" 3689.73831 16.171
"290" 4042.76041 16.392
"156" 3064.56904 16.485
