"a" "b"
"187" 3289.73576 15.072
"316" 4153.5293 15.25
"262" 3758.60194 15.213
"366" 4537.51586 15.123
"123" 2975.64162 15.114
"83" 2667.62529 15.042
"95" 2704.58478 15.221
"274" 3804.5217 15.018
"311" 4121.61377 15.117
"141" 3020.65818 15.228
"285" 4011.87932 15.023
"355" 4492.73518 15.212
"291" 4037.7279 15.255
"297" 4055.69406 15.238
"234" 3661.74644 15.022
"217" 3421.61178 15.136
"159" 3059.52953 15.037
"29" 2281.6785 15.006
"68" 2629.60685 15.007
"56" 2571.82193 15.062
"339" 4435.71667 15.052
"88" 2677.60026 15.256
"194" 3308.75316 15.228
"338" 4431.74681 15.158
"126" 2985.85302 15.078
"182" 3261.90442 15.248
"328" 4383.77384 15.084
"337" 4428.82201 15.009
"324" 4368.88047 15.073
"237" 3674.83783 15.069
"86" 2673.60284 15.12
"290" 4030.82827 15.252
"168" 3081.59468 15.123
"156" 3053.5333 15.088
"130" 2997.61741 15.038
"49" 2519.88149 15.05
"275" 3816.5269 15.21
"5" 2191.77701 15.209
"125" 2983.67199 15.045
"325" 4371.744 15.207
"199" 3335.84068 15.113
"35" 2296.69736 15.172
"335" 4420.82382 15.195
"219" 3434.55192 15.02
"161" 3061.52422 15.141
"205" 3360.64855 15.006
"53" 2550.89975 15.144
"334" 4416.71131 15.241
"178" 3123.4956 15.266
"162" 3064.53669 15.058
"215" 3410.56635 15.152
"8" 2216.85619 15.012
"163" 3067.53431 15.226
"10" 2226.69697 15.162
"112" 2943.69883 15.014
"245" 3702.78839 15.193
"223" 3592.88759 15.035
"23" 2259.65471 15.038
"170" 3086.53764 15.016
"91" 2685.58845 15.079
"312" 4123.59059 15.052
"38" 2302.64418 15.195
"47" 2370.51941 15.065
"281" 3987.82621 15.112
"296" 4053.74431 15.115
"259" 3750.63084 15.075
"45" 2343.52268 15.167
"11" 2228.74071 15.117
"94" 2698.60222 15.004
"209" 3386.6386 15.252
"230" 3641.75977 15.021
"90" 2681.64878 15.204
"193" 3306.73655 15.152
"31" 2288.69965 15.057
"21" 2253.6556 15.214
"326" 4376.76328 15.224
"77" 2654.65177 15.138
"151" 3042.57652 15.135
"222" 3569.93535 15.123
"142" 3022.69016 15.174
"283" 4004.76118 15.088
"22" 2256.66017 15.122
"273" 3796.58593 15.226
"236" 3671.71571 15.232
"276" 3935.91712 15.016
"180" 3230.86803 15.191
"246" 3705.69273 15.217
"129" 2994.73449 15.081
"192" 3303.7351 15.211
"175" 3104.49767 15.023
"109" 2929.87955 15.174
"356" 4497.66349 15.024
"207" 3377.62823 15.248
"80" 2661.73117 15.222
"74" 2644.62703 15.112
"24" 2262.65992 15.22
"7" 2206.73211 15.193
"365" 4531.52202 15.025
"239" 3686.79971 15.106
"260" 3752.5855 15.188
"81" 2663.63484 15.152
"62" 2607.69992 15.098
"204" 3356.63536 15.054
"111" 2941.82454 15.021
"12" 2230.65224 15.041
"322" 4361.79702 15
"1" 2171.85654 15.16
"301" 4070.64156 15.181
"118" 2960.71528 15.255
"137" 3011.65596 15.209
"19" 2249.66771 15.232
"32" 2290.73751 15.03
"308" 4104.7097 15.246
"348" 4467.63956 15.209
"323" 4364.78114 15.139
"102" 2897.81851 15.17
"75" 2649.65042 15.014
"16" 2240.73781 15.23
"128" 2990.80812 15.014
"181" 3254.87158 15.252
"58" 2580.78936 15.061
"247" 3707.66045 15.27
"34" 2294.67843 15.08
"114" 2949.70939 15.246
"99" 2884.83281 15.243
"330" 4397.74611 15.014
"265" 3766.59551 15.013
"120" 2966.6675 15.126
"33" 2292.70766 15.027
"227" 3628.88915 15.122
"279" 3973.89608 15.008
"52" 2544.78189 14.997
"69" 2631.7911 14.995
"349" 4471.62798 15.094
"286" 4016.88794 15.132
"319" 4345.83619 15.101
