"a" "b"
"339" 4458.66812 16.342
"276" 4009.79177 16.412
"136" 3016.65736 16.365
"11" 2232.69792 16.205
"181" 3276.83659 16.333
"196" 3338.69672 16.426
"60" 2617.71759 16.449
"260" 3781.63171 16.413
"88" 2685.62151 16.277
"248" 3747.71831 16.447
"27" 2281.71321 16.253
"290" 4057.69783 16.381
"261" 3785.60203 16.502
"163" 3081.62033 16.389
"143" 3030.70762 16.406
"190" 3310.8109 16.281
"247" 3745.60525 16.418
"360" 4534.51805 16.292
"144" 3033.62806 16.319
"72" 2646.64584 16.219
"25" 2277.71175 16.296
"73" 2650.61271 16.369
"50" 2551.80778 16.166
"37" 2304.68639 16.461
"262" 3790.57079 16.442
"304" 4121.63886 16.189
"75" 2654.7364 16.308
"157" 3064.57252 16.411
"26" 2279.72112 16.274
"131" 3004.62302 16.342
"18" 2251.84136 16.268
"154" 3057.55676 16.313
"92" 2705.53902 16.454
"3" 2184.84118 16.258
"209" 3415.61384 16.244
"169" 3101.50113 16.277
"119" 2979.79023 16.401
"204" 3398.65039 16.327
"97" 2892.84934 16.3
"280" 4025.87164 16.262
"153" 3055.55755 16.311
"138" 3020.68377 16.396
"171" 3109.50003 16.4
"32" 2294.70477 16.273
"263" 3797.55049 16.371
"310" 4164.53697 16.242
"167" 3092.53624 16.248
"286" 4045.86554 16.364
"141" 3026.66676 16.426
"121" 2983.69836 16.324
"111" 2955.78707 16.191
"245" 3736.65611 16.474
"49" 2544.80786 16.219
"91" 2699.56077 16.372
"139" 3022.74937 16.422
"30" 2290.76232 16.195
"352" 4502.65725 16.421
"344" 4477.693 16.293
"283" 4037.75268 16.359
"77" 2659.75687 16.377
"176" 3238.87722 16.435
"17" 2249.69561 16.403
"9" 2228.7644 16.297
"36" 2302.67035 16.424
"31" 2292.73716 16.178
"34" 2298.68249 16.395
"225" 3665.775 16.287
"321" 4383.79883 16.262
"4" 2191.81204 16.188
"219" 3638.81611 16.453
"221" 3646.85355 16.489
"179" 3262.87163 16.262
"180" 3268.79492 16.223
"350" 4498.60762 16.394
"69" 2640.6691 16.246
"170" 3103.49794 16.313
"81" 2667.6568 16.43
"279" 4021.86128 16.333
"28" 2283.73899 16.233
"326" 4406.79983 16.432
"297" 4080.66455 16.247
"45" 2365.53272 16.355
"99" 2900.91205 16.255
"287" 4048.72722 16.436
"20" 2256.68667 16.454
"52" 2563.78965 16.46
"106" 2932.87324 16.368
"207" 3406.57343 16.216
"79" 2663.68302 16.446
"332" 4435.75313 16.204
"322" 4388.73873 16.223
"165" 3086.56517 16.331
"188" 3306.76184 16.278
"199" 3359.63518 16.197
"162" 3077.62888 16.442
"235" 3702.81357 16.455
"195" 3334.64331 16.456
"288" 4053.76917 16.419
"149" 3047.56534 16.212
"102" 2915.81681 16.315
"265" 3817.51379 16.219
"100" 2905.90095 16.224
"361" 4538.59565 16.317
"348" 4489.69128 16.224
"236" 3705.72038 16.363
"126" 2994.75981 16.369
"242" 3725.70051 16.205
"182" 3281.74982 16.434
"172" 3113.48811 16.427
"277" 4014.81716 16.38
"38" 2316.55475 16.337
"240" 3718.65016 16.189
"158" 3067.56036 16.424
"13" 2238.63554 16.207
"292" 4065.65505 16.277
"96" 2883.88413 16.376
"282" 4030.85563 16.223
"152" 3053.55888 16.289
"212" 3434.58072 16.445
"331" 4431.72206 16.23
"16" 2244.82327 16.202
"161" 3075.54417 16.371
"101" 2910.81148 16.208
"264" 3804.54698 16.276
"217" 3615.91412 16.359
"250" 3751.70523 16.413
"122" 2986.68063 16.384
"12" 2234.69099 16.168
"177" 3246.909 16.431
"293" 4067.62054 16.217
"355" 4515.56905 16.357
"47" 2526.88684 16.435
"340" 4463.68044 16.328
"107" 2939.75212 16.377
