"a" "b"
"283" 4023.75783 13.872
"167" 3098.56499 13.581
"277" 3987.8828 13.863
"259" 3758.68373 13.608
"181" 3281.77534 13.891
"207" 3399.63683 13.542
"251" 3740.60622 13.852
"355" 4499.59655 13.549
"363" 4537.54105 13.882
"92" 2733.4994 13.983
"263" 3772.6734 13.605
"212" 3421.58645 13.97
"327" 4379.81888 13.743
"15" 2242.80104 13.744
"19" 2253.71079 13.923
"83" 2677.68909 13.948
"139" 3024.72305 13.864
"149" 3046.56302 13.747
"233" 3689.77003 13.6
"157" 3060.54907 13.778
"57" 2594.757 13.92
"204" 3389.67436 13.735
"102" 2925.78787 13.984
"47" 2542.789 13.881
"138" 3022.77476 13.967
"69" 2640.7254 13.873
"294" 4055.74377 13.861
"156" 3058.52933 13.638
"176" 3247.85205 13.538
"94" 2883.91014 13.942
"351" 4484.66407 13.536
"116" 2973.84088 13.548
"247" 3731.70066 13.633
"50" 2555.85766 13.956
"169" 3105.54222 13.963
"268" 3790.59609 13.907
"135" 3012.76421 13.672
"245" 3725.72593 13.867
"175" 3229.91862 13.901
"12" 2234.71482 13.697
"173" 3125.48718 13.568
"87" 2690.60083 13.879
"246" 3728.62944 13.542
"13" 2238.66614 13.985
"11" 2232.72164 13.587
"196" 3338.72268 13.979
"120" 2979.81624 13.922
"110" 2955.81737 13.855
"4" 2200.84704 13.87
"333" 4410.83352 13.982
"144" 3035.66121 13.969
"317" 4178.53331 13.885
"162" 3077.6561 13.981
"152" 3052.53569 13.873
"347" 4471.6535 13.533
"122" 2983.72392 13.865
"198" 3352.66658 13.973
"99" 2910.84628 13.907
"82" 2675.68624 13.778
"126" 2992.69025 13.856
"168" 3102.50342 13.833
"1" 2183.86737 13.99
"137" 3018.66801 13.728
"78" 2665.75004 13.953
"282" 4016.85451 13.574
"52" 2563.81665 13.642
"305" 4092.80189 13.891
"153" 3054.53712 13.57
"331" 4397.79926 13.956
"195" 3334.67001 13.717
"18" 2251.8143 13.958
"315" 4153.58509 13.708
"166" 3089.57754 13.912
"321" 4361.82208 13.539
"151" 3050.54136 13.955
"133" 3006.69798 13.88
"359" 4520.59674 13.982
"290" 4046.66359 13.576
"287" 4037.77764 13.888
"111" 2957.74498 13.688
"10" 2230.70109 13.535
"249" 3736.6816 13.977
"123" 2986.70652 13.531
"106" 2942.75572 13.872
"262" 3769.70535 13.548
"158" 3067.58568 13.734
"328" 4383.82396 13.971
"310" 4122.65469 13.968
"140" 3026.69214 13.621
"32" 2291.69806 13.859
"234" 3692.69048 13.773
"84" 2679.71145 13.932
"86" 2685.64694 13.574
"55" 2580.83732 13.896
"242" 3715.64305 13.545
"20" 2256.71809 13.694
