"a" "b"
"72" 2643.65282 15.089
"350" 4473.63501 15.289
"215" 3574.92713 15.054
"310" 4127.64924 15.077
"223" 3653.83825 15.198
"302" 4093.81639 15.131
"42" 2354.52229 15.121
"212" 3436.57381 15.168
"227" 3671.79611 15.198
"299" 4082.66778 15.12
"53" 2559.79629 15.306
"273" 3987.91136 15.299
"141" 3030.76235 15.086
"352" 4479.74417 15.172
"278" 4011.7529 15.144
"237" 3704.75719 15.07
"116" 2970.76943 15.126
"204" 3395.63681 15.07
"130" 3004.67782 15.209
"164" 3089.65514 15.202
"363" 4520.6256 15.31
"346" 4458.69703 15.134
"207" 3406.60276 15.134
"330" 4398.79546 15.098
"357" 4498.63551 15.272
"221" 3640.75832 15.266
"139" 3026.72167 15.127
"249" 3738.66378 15.145
"174" 3229.89656 15.095
"280" 4023.78666 15.296
"118" 2975.80922 15.266
"297" 4076.77226 15.164
"47" 2537.84983 15.218
"80" 2661.80725 15.124
"91" 2695.57361 15.172
"294" 4067.67653 15.13
"99" 2906.84218 15.301
"46" 2521.89652 15.282
"331" 4403.73524 15.215
"367" 4535.60374 15.159
"309" 4124.69528 15.293
"156" 3067.64162 15.279
"83" 2671.723 15.322
"90" 2690.64303 15.077
"45" 2520.91714 15.162
"103" 2925.81959 15.105
"369" 4540.59362 15.284
"365" 4530.55256 15.089
"115" 2966.75531 15.249
"213" 3443.51655 15.212
"281" 4026.70261 15.124
"295" 4069.66466 15.082
"252" 3746.73822 15.184
"358" 4501.62863 15.075
"353" 4483.70407 15.083
"247" 3734.7229 15.275
"149" 3049.60003 15.241
"102" 2921.87412 15.218
"226" 3666.79773 15.085
"177" 3256.85796 15.067
"191" 3314.83297 15.128
"3" 2189.84343 15.2
"317" 4341.84888 15.273
"224" 3657.78888 15.067
"284" 4037.83526 15.132
"18" 2256.72961 15.132
"235" 3699.68469 15.167
"7" 2226.77167 15.151
"86" 2677.74802 15.181
"197" 3359.72451 15.097
"199" 3369.76939 15.257
"73" 2645.64554 15.09
"271" 3974.87994 15.255
"319" 4350.88238 15.263
"154" 3058.55882 15.246
"236" 3701.73581 15.263
"289" 4051.77127 15.09
"15" 2249.76134 15.082
"68" 2634.67835 15.081
"65" 2627.61011 15.123
"2" 2172.88623 15.223
"82" 2667.81113 15.152
"113" 2961.75771 15.114
"158" 3073.51014 15.103
"222" 3650.81034 15.072
"175" 3239.91042 15.248
"20" 2261.65657 15.252
"92" 2700.5247 15.273
"129" 3002.67862 15.268
"155" 3060.57993 15.202
"145" 3041.5713 15.193
"94" 2735.48926 15.083
"76" 2652.72025 15.104
"87" 2679.73873 15.141
"56" 2577.83528 15.305
"160" 3078.52501 15.212
"263" 3786.55702 15.299
"8" 2228.81518 15.242
"349" 4468.69869 15.207
"44" 2401.50848 15.118
"351" 4477.72255 15.23
"124" 2992.72452 15.091
"251" 3743.66427 15.266
"54" 2563.84651 15.236
"311" 4132.62724 15.137
"23" 2273.67123 15.208
"49" 2542.81624 15.057
"167" 3101.55561 15.316
"71" 2641.64179 15.114
"344" 4453.73604 15.281
"109" 2948.85057 15.243
"196" 3355.66553 15.106
"70" 2639.81916 15.224
"186" 3301.67247 15.083
"28" 2283.79454 15.192
"6" 2223.79686 15.277
"137" 3022.80392 15.265
"210" 3421.58049 15.306
"151" 3052.56497 15.27
"108" 2946.80546 15.292
"283" 4031.72633 15.098
"315" 4165.54574 15.112
"84" 2673.68642 15.292
"11" 2234.74264 15.225
"110" 2952.78982 15.128
"36" 2304.72654 15.314
"59" 2594.78968 15.17
"171" 3113.51905 15.104
"81" 2665.77723 15.102
"282" 4028.83859 15.155
"205" 3398.69364 15.204
"276" 4004.83956 15.093
"360" 4508.57668 15.122
"140" 3028.75735 15.081
"198" 3363.70248 15.276
"57" 2580.86474 15.085
"131" 3006.62356 15.135
"206" 3403.66875 15.307
"195" 3352.64367 15.217
"291" 4056.64241 15.176
"100" 2910.87563 15.252
"290" 4053.82255 15.078
"265" 3798.55296 15.082
"173" 3135.48243 15.255
"150" 3050.57063 15.176
"136" 3020.77749 15.307
"10" 2232.74882 15.272
"303" 4102.62266 15.198
"288" 4048.78165 15.23
"26" 2279.7775 15.276
"228" 3675.81053 15.093
"12" 2238.6934 15.1
"126" 2996.69078 15.235
"275" 4002.81834 15.14
"337" 4429.71045 15.106
"185" 3298.85221 15.224
"313" 4150.53933 15.14
"190" 3310.86546 15.091
"5" 2217.77657 15.181
"78" 2657.7425 15.222
"170" 3110.5354 15.332
"261" 3778.67291 15.082
"21" 2265.7586 15.159
"165" 3092.59315 15.318
"269" 3961.91187 15.096
"128" 3000.69087 15.307
"254" 3750.58305 15.306
"29" 2289.72371 15.079
"307" 4118.57843 15.112
"27" 2281.7914 15.247
"323" 4367.76999 15.154
"301" 4087.66804 15.1
