"a" "b"
"331" 4388.76021 16.084
"332" 4392.78531 16.064
"245" 3712.82188 15.918
"162" 3069.56723 15.823
"142" 3024.71955 15.828
"256" 3743.59895 16.137
"297" 4057.71926 16.087
"2" 2171.90436 16.099
"189" 3296.78863 16.146
"233" 3671.76294 16.014
"188" 3294.78296 15.848
"17" 2242.79309 16.107
"338" 4431.76849 15.824
"345" 4457.67347 15.826
"29" 2277.73574 16.072
"179" 3229.91503 15.976
"80" 2661.77671 15.833
"190" 3298.81925 15.996
"266" 3772.66992 16.091
"358" 4502.62537 15.832
"165" 3077.65254 16.059
"95" 2712.5258 16.048
"260" 3754.65496 15.928
"62" 2599.79487 16.144
"268" 3778.64026 16.138
"52" 2544.82994 16.108
"204" 3359.68949 15.964
"40" 2303.64735 16.108
"144" 3028.72444 15.944
"39" 2301.6505 15.852
"41" 2317.57107 15.913
"293" 4048.74868 16.152
"119" 2969.67143 15.979
"323" 4361.81859 15.91
"18" 2244.84381 15.961
"98" 2883.90656 15.911
"292" 4046.66017 15.868
"229" 3653.8058 16.101
"92" 2695.53506 16.076
"104" 2915.83862 15.878
"321" 4350.88642 16.127
"248" 3722.62561 15.946
"126" 2986.70303 15.929
"202" 3352.66307 15.875
"122" 2977.76078 16.03
"123" 2977.78679 16.029
"86" 2675.68293 16.004
"68" 2628.8262 16.123
"220" 3585.91722 16.14
"50" 2535.91485 15.972
"187" 3289.78538 16.074
"185" 3281.77183 15.83
"284" 4007.74004 15.825
"307" 4092.79849 16.05
"150" 3042.60165 16.102
"90" 2685.64339 16.049
"303" 4077.70208 16.155
"263" 3761.7265 16.024
"278" 3974.83581 16.148
"328" 4376.80983 16.02
"217" 3434.60665 16.111
"30" 2279.74669 15.892
"209" 3394.71647 15.911
"120" 2973.83737 15.919
"246" 3715.63956 15.856
"225" 3633.81595 16.105
"282" 3999.81905 16.076
"194" 3310.83278 15.861
"28" 2275.7322 15.974
"115" 2957.74149 15.909
"60" 2589.73419 16.114
"182" 3268.81707 15.834
"365" 4537.53757 15.965
"23" 2258.82263 16.112
"5" 2189.81005 15.853
"107" 2929.8214 16.063
"231" 3660.74753 15.822
"329" 4379.81544 16.124
"16" 2240.7912 15.822
"183" 3273.77614 16.082
"57" 2571.86775 15.849
"325" 4366.82545 16.135
"262" 3758.68025 16.051
"337" 4425.71016 15.856
"241" 3700.74783 16.051
"322" 4355.85785 15.982
"300" 4067.64451 16.117
"164" 3075.56912 16.058
"135" 3004.64493 16.147
"261" 3756.75498 15.997
"227" 3641.80787 15.872
"306" 4087.74266 15.965
"167" 3084.55204 16.118
"319" 4178.51343 15.888
"166" 3081.64386 16.16
"283" 4004.80749 15.86
"88" 2679.70813 16.107
"228" 3646.88713 16.139
"301" 4069.63251 15.944
"161" 3067.58212 16.003
"275" 3937.92069 15.959
"251" 3731.6972 15.852
"203" 3355.68434 15.854
"221" 3590.93821 15.944
"360" 4509.61883 15.903
"13" 2232.71835 16.063
"91" 2690.5973 15.83
"320" 4345.87577 15.927
"156" 3054.5336 15.97
"55" 2559.74171 15.951
"108" 2933.76825 16.163
"84" 2671.66241 15.884
"54" 2555.85405 15.857
"146" 3033.65156 16.125
"75" 2650.66648 16.094
"280" 3987.87932 16.121
"192" 3306.78373 16.114
"46" 2349.53545 16.007
"356" 4494.64825 16.074
"24" 2261.6149 16.053
"129" 2992.68676 15.863
"157" 3056.53289 15.9
"232" 3665.79705 16.09
"350" 4474.70422 15.975
"152" 3046.55951 16.107
"184" 3276.82173 16.065
"21" 2253.70751 15.832
"364" 4533.54188 16.126
"349" 4471.65005 16.005
"74" 2644.68291 16.155
"12" 2230.6978 15.987
"208" 3389.67085 16.122
"51" 2542.78564 15.841
"223" 3617.85829 16.116
"20" 2251.811 16.037
"89" 2681.69688 15.931
"27" 2273.79432 15.957
"125" 2983.72041 15.961
"366" 4540.56133 16.078
"73" 2642.68456 15.882
"77" 2655.64214 15.889
"71" 2637.6738 16.075
"149" 3040.66662 15.842
"279" 3981.75537 15.937
"265" 3769.70186 15.941
"346" 4459.65277 16.123
"173" 3105.53866 15.91
"352" 4481.74708 16.068
"117" 2963.78324 15.85
"100" 2894.82269 16.115
"44" 2331.55692 15.956
"171" 3098.5614 15.823
"76" 2652.65181 15.917
"180" 3247.8485 16.039
"289" 4037.77421 15.987
"355" 4491.69755 16.101
"281" 3995.78614 15.946
"155" 3052.53217 16.149
"67" 2626.66027 15.868
"110" 2942.75219 16.074
"160" 3060.54552 15.907
"93" 2699.58738 16.095
"318" 4164.56015 16.129
"259" 3752.61683 16.085
"296" 4055.74034 15.884
"222" 3592.91011 16
"347" 4464.65092 15.916
"333" 4397.79578 16.007
"339" 4435.82493 15.938
"291" 4042.78538 15.946
"176" 3114.48642 15.853
"138" 3010.66531 16.14
"140" 3018.67695 15.899
"124" 2979.81276 15.85
"132" 2998.64063 15.938
"276" 3961.87947 16.158
"174" 3108.51702 15.87
"312" 4122.65126 16.156
"253" 3736.67815 16.108
"193" 3308.80043 16.053
"295" 4053.7906 15.981
"212" 3402.63169 16.126
"207" 3381.78133 15.896
"269" 3781.68602 16.101
"363" 4530.52017 16.141
"94" 2705.56117 16.139
"31" 2281.73388 16.153
"196" 3321.67483 16.055
"105" 2921.841 15.844
"357" 4499.59325 15.848
"168" 3087.51573 16.091
"206" 3377.67582 15.981
"244" 3707.71837 16.109
"69" 2631.62701 16.126
"344" 4453.70388 16.121
"87" 2677.68573 15.821
"114" 2955.81384 16.092
"116" 2961.72419 16.024
"143" 3026.68862 16.112
"170" 3092.55928 15.915
"197" 3325.7366 16.149
"361" 4520.59327 16.102
"154" 3050.53785 15.851
"242" 3702.83546 15.863
"240" 3698.71322 16.136
"327" 4373.77073 15.903
"294" 4051.73926 16.15
"199" 3334.66651 16.068
"257" 3746.60019 16.147
"316" 4149.64089 15.898
"177" 3125.48359 16.003
"63" 2613.67654 15.867
"6" 2191.83693 16.136
"272" 3797.57286 16.103
"214" 3409.53898 16.134
"106" 2925.78433 15.954
"37" 2297.68833 16.16
"313" 4124.66289 16.009
"169" 3089.57396 15.921
"201" 3349.69632 15.903
"7" 2200.84347 16.092
"342" 4448.71699 15.946
"25" 2265.66482 16.141
"19" 2249.71613 16.121
"32" 2283.76216 16.027
"226" 3638.7695 15.904
"4" 2184.86575 16.099
