"a" "b"
"675" 4379.77635 16.886
"148" 2644.63456 16.637
"10" 2191.81957 16.671
"533" 3754.54949 16.749
"139" 2631.61382 16.906
"538" 3758.66494 16.825
"602" 4048.70998 16.763
"672" 4373.75657 16.909
"660" 4350.8234 16.704
"410" 3349.65664 16.752
"478" 3671.72348 16.636
"483" 3683.78682 16.802
"313" 3051.54484 16.725
"626" 4084.70182 16.795
"673" 4376.77072 16.679
"671" 4373.73123 16.881
"112" 2571.82947 16.698
"18" 2223.75286 16.778
"285" 3020.69186 16.789
"346" 3098.51448 16.712
"50" 2271.62314 16.85
"409" 3338.70477 16.702
"469" 3646.86106 16.712
"132" 2623.6669 16.645
"270" 3004.60547 16.584
"481" 3674.87091 16.873
"541" 3764.66415 16.611
"734" 4498.59124 16.888
"592" 4030.83825 16.694
"130" 2620.69234 16.873
"636" 4117.62051 16.918
"580" 4007.7259 16.786
"377" 3276.8072 16.739
"182" 2695.52068 16.715
"318" 3056.51855 16.566
"605" 4053.75193 16.808
"482" 3683.76149 16.798
"277" 3010.65109 16.744
"627" 4087.72871 16.614
"143" 2637.66064 16.882
"573" 3994.8899 16.622
"275" 3008.63948 16.731
"268" 3002.60259 16.906
"276" 3010.62577 16.751
"40" 2253.69035 16.675
"178" 2685.62904 16.619
"378" 3280.89017 16.654
"88" 2337.56104 16.724
"644" 4129.68206 16.645
"755" 4538.5717 16.821
"623" 4080.64729 16.857
"422" 3379.74334 16.729
"207" 2915.82424 16.637
"366" 3246.91621 16.878
"63" 2289.67271 16.58
"259" 2992.67255 16.816
"686" 4406.78249 16.619
"730" 4489.6739 16.637
"600" 4045.8482 16.634
"73" 2299.66789 16.606
"147" 2642.67033 16.892
"92" 2365.51395 16.905
"316" 3054.51929 16.896
"7" 2184.85114 16.828
"291" 3026.67438 16.89
"2" 2171.86412 16.79
"401" 3321.66038 16.812
"356" 3114.47155 16.758
"562" 3935.9295 16.946
"190" 2733.48089 16.756
"153" 2652.60781 16.94
"365" 3246.89113 16.866
"329" 3069.55282 16.858
"487" 3689.75241 16.876
