"a" "b"
"333" 4397.79578 15.331
"203" 3355.68434 15.507
"342" 4448.71699 15.148
"263" 3761.7265 15.339
"261" 3756.75498 15.265
"200" 3338.71917 15.363
"280" 3987.87932 15.364
"93" 2699.58738 15.396
"45" 2337.57569 15.331
"210" 3396.59587 15.301
"23" 2258.82263 14.987
"47" 2366.51086 15.276
"364" 4533.54188 15.358
"297" 4057.71926 15.078
"123" 2977.78679 15.485
"209" 3394.71647 15.515
"14" 2234.71152 15.417
"98" 2883.90656 15.439
"357" 4499.59325 15.047
"118" 2966.72263 15.21
"51" 2542.78564 14.967
"237" 3689.76654 15.121
"57" 2571.86775 14.956
"97" 2870.90702 15.414
"147" 3035.65768 15.431
"251" 3731.6972 15.107
"18" 2244.84381 15.495
"240" 3698.71322 15.122
"361" 4520.59327 15.334
"294" 4051.73926 15.204
"264" 3765.59205 15.458
"115" 2957.74149 15.364
"165" 3077.65254 15.447
"79" 2659.72898 15.155
"232" 3665.79705 15.501
"114" 2955.81384 15.38
"75" 2650.66648 15.302
"228" 3646.88713 15.368
"211" 3399.63333 15.258
"257" 3746.60019 15.508
"44" 2331.55692 15.404
"96" 2733.49583 14.99
"43" 2326.52638 14.959
"53" 2551.82999 15.5
"122" 2977.76078 15.478
"136" 3006.69447 15.462
"326" 4370.77077 15.015
"328" 4376.80983 15.169
"25" 2265.66482 15.114
"20" 2251.811 15.445
"351" 4478.71793 15.361
"332" 4392.78531 15.417
"222" 3592.91011 15.133
"105" 2921.841 15.277
"77" 2655.64214 15.171
"189" 3296.78863 15.372
"5" 2189.81005 15.458
"287" 4026.66748 15.371
"145" 3030.72948 15.044
"149" 3040.66662 15.12
"234" 3675.77798 15.482
"320" 4345.87577 15.266
"13" 2232.71835 15.021
"340" 4439.69068 15.316
"311" 4117.65952 15.463
"296" 4055.74034 15.38
"295" 4053.7906 15.343
"170" 3092.55928 15.195
"2" 2171.90436 15.062
"246" 3715.63956 15.13
"22" 2256.71479 15.296
"86" 2675.68293 15.079
"353" 4484.66065 15.259
"138" 3010.66531 15.416
"34" 2291.69473 15.167
"113" 2952.74949 15.116
"80" 2661.77671 15.505
"356" 4494.64825 15.326
"272" 3797.57286 15.418
"63" 2613.67654 15.145
"46" 2349.53545 15.077
"202" 3352.66307 15.525
"327" 4373.77073 14.976
"164" 3075.56912 14.985
"6" 2191.83693 15.223
"41" 2317.57107 15.172
"220" 3585.91722 14.966
"134" 3002.64312 15.3
"56" 2563.81307 15.36
"243" 3705.7423 15.087
"143" 3026.68862 15.5
"279" 3981.75537 15.405
"49" 2520.8836 15.134
"288" 4028.80335 15.095
"81" 2663.70769 15.318
"128" 2990.74641 15.488
"153" 3048.53668 15.428
"306" 4087.74266 15.308
"362" 4523.52465 15.282
"316" 4149.64089 15.417
"355" 4491.69755 15.381
"174" 3108.51702 15.13
"52" 2544.82994 15.431
"233" 3671.76294 15.425
"8" 2211.81922 15.358
"72" 2640.71467 15.235
"215" 3414.53433 15.07
"346" 4459.65277 15.423
"11" 2226.7412 15.053
"90" 2685.64339 15.17
"225" 3633.81595 15.491
"304" 4080.68587 15.183
"358" 4502.62537 15.367
"158" 3057.57927 15.314
"167" 3084.55204 15.523
"290" 4040.76999 15.458
"140" 3018.67695 15.278
"155" 3052.53217 15.5
"119" 2969.67143 15.123
"335" 4410.8301 15.351
"127" 2988.67024 15.016
"146" 3033.65156 14.966
"194" 3310.83278 15.506
"70" 2634.64758 15.338
"48" 2397.50605 14.961
"35" 2293.67066 15.493
"310" 4107.73143 15.43
"132" 2998.64063 15.109
"33" 2289.68592 15.424
"181" 3262.89546 14.969
"1" 2165.88307 15.196
"213" 3404.55984 15.484
"217" 3434.60665 15.116
"273" 3805.50548 14.982
"244" 3707.71837 15.497
"109" 2939.77408 15.202
"360" 4509.61883 15.014
"55" 2559.74171 15.163
"366" 4540.56133 15.464
"193" 3308.80043 15.157
"54" 2555.85405 14.973
"276" 3961.87947 15.343
"30" 2279.74669 15.389
"31" 2281.73388 15.08
"175" 3111.49499 15.06
"21" 2253.70751 15.337
"120" 2973.83737 15.353
"334" 4402.87124 14.966
"178" 3134.484 15.181
"245" 3712.82188 15.233
"91" 2690.5973 15.49
"247" 3718.67218 15.077
"343" 4450.72732 15.506
"238" 3692.68699 15.022
"40" 2303.64735 15.208
"282" 3999.81905 15.141
"300" 4067.64451 15.141
"363" 4530.52017 15.401
"354" 4487.72342 15.201
"64" 2617.76718 15.151
"196" 3321.67483 15.14
"104" 2915.83862 15.391
"348" 4467.66129 15.013
"275" 3937.92069 14.994
"347" 4464.65092 15.091
"278" 3974.83581 15.329
"62" 2599.79487 15.448
"197" 3325.7366 15.335
"321" 4350.88642 15.322
"277" 3968.86224 15.421
"319" 4178.51343 15.392
"83" 2667.76686 15.469
"344" 4453.70388 15.503
"87" 2677.68573 15.509
"141" 3022.77127 15.446
"229" 3653.8058 14.981
"250" 3728.62599 15.151
"144" 3028.72444 15.357
"266" 3772.66992 15.493
"289" 4037.77421 15.14
"15" 2238.66284 15.505
"330" 4383.82052 15.057
"312" 4122.65126 15.166
"325" 4366.82545 15.516
"223" 3617.85829 15.309
"121" 2975.77284 15.02
"302" 4072.66979 15.487
"299" 4065.7061 15.413
"74" 2644.68291 15.389
"42" 2322.61702 15.509
"350" 4474.70422 15.187
"67" 2626.66027 15.043
"285" 4016.85108 15.339
"254" 3738.63125 15.235
"338" 4431.76849 15.067
"103" 2910.84275 15.008
"206" 3377.67582 15.39
"236" 3686.84871 15.201
"148" 3038.64128 15.406
"176" 3114.48642 14.972
"3" 2183.86379 15.486
"111" 2946.77262 15.029
"345" 4457.67347 14.988
"7" 2200.84347 15.025
"152" 3046.55951 14.97
"66" 2623.68112 14.983
"265" 3769.70186 15.214
"260" 3754.65496 15.193
"102" 2905.81286 15.299
"108" 2933.76825 15.006
"318" 4164.56015 15.156
"99" 2888.88764 15.116
"208" 3389.67085 15.188
"89" 2681.69688 14.973
"161" 3067.58212 15.384
"331" 4388.76021 15.453
"126" 2986.70303 15.347
"308" 4100.8549 15.36
"125" 2983.72041 15.391
"12" 2230.6978 15.237
"258" 3748.62852 15.309
"216" 3418.62706 15.16
"133" 3000.65739 15.525
"349" 4471.65005 15.229
"352" 4481.74708 15.316
"252" 3734.69009 15.031
"142" 3024.71955 15.177
"179" 3229.91503 15.531
"116" 2961.72419 15.496
"255" 3740.60161 15.269
"150" 3042.60165 15.522
"157" 3056.53289 15.028
"10" 2223.76604 15.132
"32" 2283.76216 15.514
"305" 4084.71577 15.37
"359" 4507.62491 15.332
"182" 3268.81707 15.527
"248" 3722.62561 15.267
"309" 4104.75871 15.47
"291" 4042.78538 15.377
"267" 3775.64121 15.498
"256" 3743.59895 15.487
"173" 3105.53866 15.2
"9" 2217.7461 15.23
"76" 2652.65181 14.968
"92" 2695.53506 15.211
"185" 3281.77183 15.504
"270" 3785.62388 15.476
"73" 2642.68456 15.255
"129" 2992.68676 15.233
"191" 3303.79109 15.46
"365" 4537.53757 15.489
"298" 4060.65857 14.983
"341" 4442.75828 15.274
"39" 2301.6505 15.239
"180" 3247.8485 15.254
"101" 2899.82353 15.39
"249" 3725.72248 15.229
"324" 4364.80302 15.172
"201" 3349.69632 15.455
"24" 2261.6149 15.309
"168" 3087.51573 15.457
"130" 2994.78175 15.022
"301" 4069.63251 15.505
"315" 4131.549 14.988
"151" 3044.54374 15.281
"88" 2679.70813 15.292
"100" 2894.82269 14.965
"59" 2580.83402 15.502
"227" 3641.80787 15.237
"199" 3334.66651 15.156
"27" 2273.79432 15.466
"198" 3329.7712 15.482
"162" 3069.56723 15.071
"131" 2996.65775 15.4
"323" 4361.81859 15.226
"231" 3660.74753 15.13
"183" 3273.77614 15.278
