"a" "b"
"137" 3016.64326 16.037
"97" 2892.83501 16.323
"107" 2942.71618 16.27
"114" 2963.71338 16.366
"209" 3403.62542 16.229
"14" 2234.67781 16.156
"53" 2558.88741 15.898
"303" 4092.76173 16.291
"179" 3262.85747 15.958
"348" 4469.63746 16.232
"208" 3400.61593 16.346
"217" 3444.50304 16.168
"240" 3705.70635 16.12
"29" 2281.70003 16.249
"275" 3987.83832 16.197
"129" 2998.60332 16.241
"126" 2992.64399 16.163
"271" 3960.88235 15.976
"198" 3349.66011 16.271
"339" 4438.85924 15.927
"241" 3707.68136 16.159
"28" 2279.70793 16.23
"156" 3059.54116 16.042
"174" 3123.50655 16.191
"121" 2981.78355 16.268
"250" 3739.64543 16.231
"168" 3092.52071 16.391
"199" 3352.80121 16.083
"65" 2624.80845 16.122
"206" 3390.75906 16.289
"196" 3334.62925 16.25
"124" 2988.63237 16.056
"288" 4040.73381 16.343
"170" 3101.48671 16.282
"341" 4444.66842 15.982
"197" 3338.68269 16.308
"171" 3103.48354 16.321
"175" 3133.48014 16.36
"69" 2634.57176 16.267
"294" 4057.684 16.382
"157" 3061.53538 16.079
"152" 3051.54836 16.29
"80" 2663.66978 16.013
"193" 3321.63865 16.274
"202" 3366.68307 16.317
"299" 4072.63433 16.408
"282" 4016.81554 16.176
"320" 4355.82218 16.252
"123" 2986.66661 16.005
"120" 2979.77618 16.228
"95" 2872.85629 16.028
"158" 3064.55829 16.369
"131" 3002.60609 16.301
"23" 2259.66544 16.331
"353" 4486.65946 16.289
"116" 2968.84409 16.274
"147" 3041.52822 16.258
"316" 4192.49946 15.899
"4" 2184.82668 16.276
"214" 3422.52556 16.277
"99" 2905.88672 16.343
"220" 3608.90615 16.219
"226" 3646.83182 16.377
"312" 4146.53807 16.194
"205" 3386.64988 16.174
"277" 4001.80123 16.308
"78" 2659.74368 15.924
"132" 3004.60896 16.345
"7" 2206.74478 16.174
"323" 4369.75919 15.936
"351" 4479.66054 16.371
"36" 2298.66926 16.3
"259" 3764.66763 16.349
"307" 4117.62394 16.176
"350" 4477.67912 16.355
"191" 3310.79684 16.335
"279" 4007.70461 15.922
"35" 2296.71315 16.293
"200" 3355.69997 16.387
"63" 2620.66819 15.973
"61" 2607.71167 16.012
"232" 3683.76496 16.271
"142" 3026.65266 16.259
"235" 3692.65085 16.132
"18" 2244.8101 16.375
"115" 2966.68028 16.216
"358" 4502.63912 16.033
"321" 4362.75108 16.064
"5" 2191.79759 16.169
"1" 2165.84535 16.233
"8" 2216.87219 16.362
"136" 3012.72464 15.96
"230" 3671.72696 15.95
"86" 2677.61094 16.282
"15" 2238.6224 16.231
"141" 3024.68364 16.233
"83" 2671.6119 16.181
"298" 4069.59646 16.062
"308" 4121.62498 15.964
"130" 3000.62144 16.278
"162" 3075.52993 16.349
"242" 3712.83663 15.97
"340" 4441.83217 16.288
"342" 4450.6828 16.147
"110" 2952.7114 16.072
"366" 4534.50401 16.082
"128" 2996.6212 16.219
"263" 3778.60419 16.152
"22" 2256.67352 15.994
"265" 3785.58786 15.945
"122" 2983.68431 16.259
"102" 2921.80485 16.19
"201" 3359.62031 16.245
"165" 3084.51239 16.252
