"a" "b"
"69" 2634.54769 13.683
"144" 3026.62735 13.769
"26" 2276.62339 13.663
"309" 4100.79137 13.623
"43" 2337.51009 13.634
"157" 3055.51692 13.793
"86" 2677.58677 13.686
"136" 3009.60985 13.669
"285" 4004.74742 13.663
"348" 4453.64081 13.777
"122" 2977.71336 13.667
"308" 4092.73108 13.657
"115" 2957.68044 13.669
"237" 3665.73599 13.716
"47" 2518.90949 13.676
"296" 4045.82485 13.709
"365" 4515.52658 13.76
"292" 4030.8146 13.714
"293" 4036.87343 13.624
"67" 2629.59347 13.66
"274" 3796.57201 13.623
"307" 4084.6543 13.757
"270" 3778.57919 13.655
"287" 4011.86565 13.778
"234" 3652.85864 13.716
"339" 4420.81024 13.749
"41" 2325.54958 13.634
"286" 4008.70247 13.663
"207" 3356.62148 13.721
"280" 3973.8822 13.657
"93" 2704.57064 13.659
"29" 2283.70094 13.634
"145" 3028.63279 13.715
"279" 3967.88676 13.713
"355" 4478.6536 13.692
"179" 3132.47745 13.746
"178" 3123.48129 13.727
"133" 3003.63005 13.786
"217" 3406.5289 13.751
"255" 3736.61692 13.673
"224" 3450.51148 13.724
"288" 4016.87424 13.627
"231" 3639.75193 13.657
"244" 3697.7221 13.725
"356" 4482.67837 13.679
"94" 2711.52578 13.706
"211" 3381.61283 13.817
"219" 3415.52844 13.822
"258" 3745.73085 13.636
"354" 4474.79845 13.783
"54" 2562.87808 13.699
"96" 2872.88165 13.699
"97" 2879.87271 13.708
"123" 2979.75043 13.705
"7" 2206.71887 13.7
"347" 4450.65738 13.678
"192" 3296.67685 13.812
"203" 3336.691 13.769
"141" 3020.64427 13.681
"117" 2963.6881 13.731
"344" 4438.82708 13.654
"201" 3328.82274 13.818
"100" 2893.8428 13.679
"202" 3335.82676 13.75
"24" 2264.63043 13.632
"98" 2884.81864 13.708
"248" 3707.64672 13.723
"72" 2644.61362 13.678
"351" 4462.64393 13.738
"166" 3077.58933 13.809
"324" 4355.79743 13.662
"77" 2658.6983 13.706
"118" 2966.65362 13.657
"221" 3429.54909 13.73
"199" 3314.69297 13.727
"103" 2906.7991 13.742
"299" 4057.65932 13.643
"193" 3298.75721 13.812
"238" 3671.7019 13.662
"321" 4310.93805 13.691
"135" 3007.61205 13.694
"158" 3057.51295 13.788
"196" 3306.72263 13.8
"329" 4378.89683 13.735
"195" 3303.72115 13.711
"262" 3755.58351 13.616
"220" 3421.59788 13.735
"181" 3238.8527 13.713
"149" 3037.59891 13.769
"226" 3592.87351 13.685
"187" 3275.8689 13.802
"65" 2624.78318 13.694
"81" 2667.61185 13.687
"325" 4361.78326 13.709
"5" 2188.85166 13.614
"239" 3683.73986 13.702
"227" 3608.88036 13.694
"216" 3403.59936 13.819
"369" 4531.50823 13.705
"165" 3074.68825 13.75
"57" 2580.77593 13.67
"45" 2370.50496 13.632
"49" 2540.84741 13.714
"332" 4387.85507 13.684
"127" 2990.79015 13.72
"298" 4053.73076 13.784
"8" 2216.84299 13.696
"336" 4406.76133 13.659
"236" 3661.73259 13.68
"78" 2661.71773 13.662
"107" 2924.8678 13.675
"13" 2232.66085 13.621
"138" 3013.61755 13.779
"27" 2279.61788 13.726
"171" 3092.49347 13.712
"52" 2554.85075 13.682
"259" 3748.5912 13.722
"64" 2622.78852 13.663
"240" 3686.78594 13.714
"55" 2571.80847 13.7
"252" 3724.66986 13.636
"6" 2200.78375 13.614
"15" 2240.72462 13.639
"245" 3700.68704 13.644
"368" 4525.51114 13.728
"42" 2330.55831 13.694
"152" 3045.57141 13.796
"281" 3979.83171 13.767
"186" 3272.87009 13.763
"268" 3772.60558 13.729
"2" 2171.84219 13.678
"132" 3001.60107 13.735
"357" 4485.66012 13.794
"147" 3032.77182 13.732
"310" 4104.69613 13.722
"46" 2403.48345 13.675
"95" 2730.50946 13.692
"253" 3727.6047 13.741
"113" 2952.68619 13.749
"99" 2888.85135 13.744
"80" 2665.64527 13.659
"228" 3614.86322 13.655
"61" 2607.67978 13.666
"10" 2226.68378 13.72
"119" 2968.81661 13.685
"282" 3987.81238 13.675
"342" 4431.73319 13.759
"197" 3308.73924 13.806
"349" 4456.64483 13.708
"105" 2915.77621 13.687
"20" 2253.63852 13.622
"314" 4123.56176 13.645
"370" 4537.50204 13.808
"235" 3656.79723 13.674
"208" 3360.63468 13.816
"30" 2288.68644 13.717
"222" 3434.53796 13.782
"361" 4499.66077 13.706
"33" 2294.66496 13.632
"233" 3646.80689 13.66
"204" 3340.81221 13.82
"306" 4080.62264 13.61
"34" 2296.68388 13.645
"177" 3115.5025 13.693
"251" 3720.63819 13.678
"367" 4523.539 13.654
"243" 3695.68994 13.727
"66" 2626.59684 13.675
"364" 4509.56077 13.72
"256" 3739.59153 13.733
"316" 4129.66073 13.738
"16" 2242.73553 13.628
"22" 2259.64156 13.687
"277" 3934.93895 13.665
"156" 3053.5148 13.727
"110" 2943.68485 13.702
"250" 3716.65543 13.725
"254" 3731.60631 13.672
"130" 2997.60356 13.677
"19" 2251.85191 13.622
"304" 4073.78733 13.749
"150" 3040.57448 13.678
"83" 2671.58113 13.686
"246" 3702.77321 13.627
"91" 2694.52092 13.672
"327" 4371.73022 13.718
"271" 3781.59021 13.753
"212" 3386.62469 13.719
"58" 2588.81251 13.648
"290" 4025.83294 13.672
"53" 2558.86185 13.665
"337" 4409.83046 13.73
"143" 3024.65832 13.796
"128" 2992.61221 13.776
"229" 3621.89571 13.717
"320" 4174.54855 13.611
"120" 2971.82394 13.77
"14" 2238.59811 13.681
"146" 3030.66805 13.682
"331" 4383.76011 13.683
"39" 2315.55867 13.644
"295" 4042.72548 13.763
"323" 4349.88337 13.742
"151" 3042.55948 13.704
"60" 2599.72154 13.65
"140" 3018.60313 13.689
"112" 2949.69463 13.764
"108" 2927.88586 13.736
"206" 3353.62781 13.755
"362" 4502.59169 13.667
"185" 3261.89035 13.735
"326" 4368.86673 13.752
"134" 3005.65942 13.763
"116" 2960.70137 13.769
"313" 4121.60017 13.635
"242" 3692.62446 13.641
"1" 2162.87556 13.703
"31" 2290.72435 13.708
"322" 4345.82232 13.651
"305" 4077.64075 13.696
"335" 4402.81106 13.741
"230" 3628.87519 13.658
"173" 3101.512 13.745
"363" 4507.56319 13.79
"225" 3568.94315 13.694
"161" 3061.51018 13.675
"74" 2651.68531 13.659
"341" 4428.79792 13.657
"267" 3769.58268 13.721
"183" 3251.90053 13.755
"210" 3377.61433 13.723
"90" 2690.5286 13.719
"28" 2281.66526 13.683
"85" 2675.58892 13.659
"261" 3752.57167 13.7
"40" 2322.52912 13.689
"190" 3289.72176 13.76
"257" 3742.64215 13.661
"214" 3398.60516 13.728
"21" 2256.64702 13.716
